Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,3.1610,,,,,,,,,,,,0,0.7272,0.0000,-0.0508,3.6931,0.7827,1.6412,0.5398,0.7827,1.8613
1,Line,,,,,0.4763,,,,,,,,,,,,94,-0.0081,0.1095,-0.0002,8.8442,0.7827,1.5720,8.8793,0.3077,1.5728
1,Line,,,,,9.1452,,,,,,,,,,,,0,2.1090,0.0000,0.0165,17.9891,0.7827,1.6436,8.8442,0.7827,1.5720
1,Line,,,,,0.7749,,,,,,,,,,,,1,0.1781,0.0018,-0.0143,6.5762,0.0301,3.7355,5.8038,0.0224,3.7973
1,Line,,,,,0.8549,,,,,,,,,,,,7,0.1948,0.0243,0.0186,7.4207,0.1357,3.8160,6.5762,0.0301,3.7355
1,Line,,,,,0.4277,,,,,,,,,,,,128,-0.0604,0.0780,-0.0002,0.5398,0.7827,1.8613,0.8015,0.4445,1.8621
1,Line,,,,,1.3653,,,,,,,,,,,,88,0.0131,0.3146,0.0004,18.0459,2.1468,1.6454,17.9891,0.7827,1.6436
1,Line,,,,,0.6155,,,,,,,,,,,,58,-0.0696,-0.1113,-0.0540,23.3506,0.4304,1.6238,23.6526,0.9128,1.8580
1,Line,,,,,10.5950,,,,,,,,,,,,180,2.4433,-0.0037,0.0255,18.5838,0.1599,2.5839,7.9894,0.1761,2.4734
1,Line,,,,,6.0913,,,,,,,,,,,,180,-1.4047,0.0000,0.0119,9.3805,6.4972,9.4735,15.4716,6.4972,9.4220
1,Line,,,,,1.4151,,,,,,,,,,,,103,-0.0722,0.3146,0.0483,18.0459,2.1468,1.6454,18.3590,0.7827,1.4359
1,Line,,,,,0.5378,,,,,,,,,,,,74,0.0343,0.1192,-0.0002,23.6526,0.9128,1.8580,23.5038,0.3960,1.8588
1,Line,,,,,0.2827,,,,,,,,,,,,167,0.0353,-0.0079,0.0542,23.5038,0.3960,1.8588,23.3506,0.4304,1.6238
1,Line,,,,,1.6210,,,,,,,,,,,,4,-0.3729,-0.0261,-0.0043,5.8038,0.0224,3.7973,7.4207,0.1357,3.8160
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,18.0459,2.1468,1.6454,18.0459,6.4972,1.6454
1,Line,,,,,0.2843,,,,,,,,,,,,0,0.0361,0.0000,0.0547,23.7666,2.1468,1.8626,23.6103,2.1468,1.6253
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,23.6103,2.1468,1.6253,23.6103,6.4972,1.6253
1,Line,,,,,0.9635,,,,,,,,,,,,0,0.1854,0.0000,0.1224,24.5707,6.4972,2.3936,23.7666,6.4972,1.8626
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,8.8086,2.1468,1.5738,8.8086,6.4972,1.5738
1,Line,,,,,9.2376,,,,,,,,,,,,0,2.1303,0.0000,0.0165,18.0459,6.4972,1.6454,8.8086,6.4972,1.5738
1,Line,,,,,0.2843,,,,,,,,,,,,0,0.0361,0.0000,0.0547,23.7666,6.4972,1.8626,23.6103,6.4972,1.6253
1,Line,,,,,1.1822,,,,,,,,,,,,90,0.0000,0.2725,0.0094,15.4716,2.1468,9.4220,15.4716,0.9653,9.3811
1,Line,,,,,1.1097,,,,,,,,,,,,180,-0.2543,0.0000,-0.0288,2.2653,2.1468,9.1799,3.3680,2.1468,9.3048
1,Line,,,,,1.1097,,,,,,,,,,,,180,-0.2543,0.0000,-0.0288,2.2653,6.4972,9.1799,3.3680,6.4972,9.3048
1,Line,,,,,0.4738,,,,,,,,,,,,0,0.1029,0.0000,0.0368,23.6103,2.1468,1.6253,23.1643,2.1468,1.4655
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,23.1643,2.1468,1.4655,23.1643,6.4972,1.4655
1,Line,,,,,0.4738,,,,,,,,,,,,0,0.1029,0.0000,0.0368,23.6103,6.4972,1.6253,23.1643,6.4972,1.4655
1,Line,,,,,0.8531,,,,,,,,,,,,170,0.0079,-0.0014,0.1966,1.2550,0.5730,4.6277,1.2207,0.5789,3.7753
1,Line,,,,,1.6799,,,,,,,,,,,,45,-0.2751,-0.2725,0.0130,15.4716,0.9653,9.3811,16.6644,2.1468,9.3249
1,Line,,,,,0.1782,,,,,,,,,,,,180,-0.0315,0.0000,-0.0264,2.1286,2.1468,9.0656,2.2653,2.1468,9.1799
1,Line,,,,,0.3675,,,,,,,,,,,,169,0.0406,-0.0077,0.0740,18.9746,0.0754,3.2872,18.7987,0.1087,2.9663
1,Line,,,,,0.1445,,,,,,,,,,,,0,0.0333,0.0000,0.0000,18.5641,2.1468,1.4355,18.4196,2.1468,1.4355
1,Line,,,,,1.3655,,,,,,,,,,,,87,0.0143,0.3146,-0.0001,18.5641,2.1468,1.4355,18.5020,0.7827,1.4359
1,Line,,,,,0.5333,,,,,,,,,,,,23,-0.0211,-0.0091,-0.1208,18.7987,0.1087,2.9663,18.8904,0.1481,3.4902
1,Line,,,,,1.3675,,,,,,,,,,,,87,0.0188,0.3146,0.0121,20.5302,2.1468,6.6176,20.4485,0.7827,6.5649
1,Line,,,,,1.3647,,,,,,,,,,,,92,-0.0092,0.3146,-0.0001,8.3552,2.1468,1.3624,8.3953,0.7827,1.3628
1,Line,,,,,0.2836,,,,,,,,,,,,0,0.0654,0.0000,0.0000,8.3953,0.7827,1.3628,8.1117,0.7827,1.3628
1,Line,,,,,1.2393,,,,,,,,,,,,85,0.0263,0.2846,0.0011,23.7666,2.1468,1.8626,23.6526,0.9128,1.8580
1,Line,,,,,2.1803,,,,,,,,,,,,140,0.3762,-0.3146,-0.1112,22.1613,0.7827,6.1355,20.5302,2.1468,6.6176
1,Line,,,,,1.3647,,,,,,,,,,,,92,-0.0099,0.3146,-0.0001,8.0688,2.1468,1.3624,8.1117,0.7827,1.3628
1,Line,,,,,0.2864,,,,,,,,,,,,0,0.0661,0.0000,0.0000,8.3552,2.1468,1.3624,8.0688,2.1468,1.3624
1,Line,,,,,1.3654,,,,,,,,,,,,87,0.0140,0.3146,-0.0001,18.4196,2.1468,1.4355,18.3590,0.7827,1.4359
1,Line,,,,,2.1752,,,,,,,,,,,,90,0.0000,-0.5016,0.0000,24.0659,4.3220,5.1922,24.0659,6.4972,5.1922
1,Line,,,,,0.4283,,,,,,,,,,,,180,-0.0584,0.0000,0.0797,23.8129,6.4972,5.5378,24.0659,6.4972,5.1922
1,Line,,,,,2.1752,,,,,,,,,,,,90,0.0000,-0.5016,0.0000,22.2603,4.3220,6.1838,22.2603,6.4972,6.1838
1,Line,,,,,0.2536,,,,,,,,,,,,0,0.0000,0.0000,0.0585,24.5707,6.4972,3.2408,24.5707,6.4972,2.9872
1,Line,,,,,2.1752,,,,,,,,,,,,90,0.0000,-0.5016,0.0000,23.8129,4.3220,5.5378,23.8129,6.4972,5.5378
1,Line,,,,,0.4283,,,,,,,,,,,,180,-0.0584,0.0000,0.0797,23.8129,2.1468,5.5378,24.0659,2.1468,5.1922
1,Line,,,,,1.6816,,,,,,,,,,,,180,-0.3580,0.0000,0.1490,22.2603,2.1468,6.1838,23.8129,2.1468,5.5378
1,Line,,,,,1.7836,,,,,,,,,,,,180,-0.3990,0.0000,0.1000,20.5302,6.4972,6.6176,22.2603,6.4972,6.1838
1,Line,,,,,1.1920,,,,,,,,,,,,95,-0.0239,0.2733,0.0176,1.9919,2.1468,8.9514,2.0956,0.9617,8.8751
1,Line,,,,,0.1431,,,,,,,,,,,,0,0.0330,0.0000,0.0000,18.5020,0.7827,1.4359,18.3590,0.7827,1.4359
1,Line,,,,,1.6816,,,,,,,,,,,,180,-0.3580,0.0000,0.1490,22.2603,6.4972,6.1838,23.8129,6.4972,5.5378
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,20.5302,2.1468,6.6176,20.5302,6.4972,6.6176
1,Line,,,,,1.7836,,,,,,,,,,,,180,-0.3990,0.0000,0.1000,20.5302,2.1468,6.6176,22.2603,2.1468,6.1838
1,Line,,,,,0.2814,,,,,,,,,,,,0,0.0357,0.0000,0.0542,23.6526,0.9128,1.8580,23.4978,0.9128,1.6230
1,Line,,,,,0.0708,,,,,,,,,,,,90,0.0000,-0.0014,0.0163,23.7832,0.0972,3.0425,23.7832,0.1032,2.9720
1,Line,,,,,1.3466,,,,,,,,,,,,1,0.3049,0.0050,-0.0588,23.7832,0.0972,3.0425,22.4611,0.0755,3.2976
1,Line,,,,,0.3715,,,,,,,,,,,,9,0.0408,0.0064,-0.0751,22.6378,0.1032,2.9720,22.4611,0.0755,3.2976
1,Line,,,,,1.1882,,,,,,,,,,,,91,-0.0069,0.2733,0.0188,9.3805,2.1468,9.4735,9.4103,0.9617,9.3920
1,Line,,,,,6.1761,,,,,,,,,,,,11,-1.3979,-0.2733,-0.0069,9.4103,0.9617,9.3920,15.4716,2.1468,9.4220
1,Line,,,,,0.4611,,,,,,,,,,,,0,0.1063,0.0000,0.0000,23.7832,0.1032,2.9720,23.3220,0.1032,2.9720
1,Line,,,,,0.1113,,,,,,,,,,,,0,0.0257,0.0000,0.0000,22.7492,0.1032,2.9720,22.6378,0.1032,2.9720
1,Line,,,,,1.8422,,,,,,,,,,,,180,-0.1270,0.0000,-0.4054,1.4410,2.1468,7.1934,1.9919,2.1468,8.9514
1,Line,,,,,1.8422,,,,,,,,,,,,180,-0.1270,0.0000,-0.4054,1.4410,6.4972,7.1934,1.9919,6.4972,8.9514
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,1.4410,2.1468,7.1934,1.4410,6.4972,7.1934
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,2.2653,2.1468,9.1799,2.2653,6.4972,9.1799
1,Line,,,,,0.1782,,,,,,,,,,,,180,-0.0315,0.0000,-0.0264,2.1286,6.4972,9.0656,2.2653,6.4972,9.1799
1,Line,,,,,0.4240,,,,,,,,,,,,180,-0.0578,0.0000,0.0789,23.6983,0.9128,5.4960,23.9489,0.9128,5.1540
1,Line,,,,,6.0913,,,,,,,,,,,,180,-1.4047,0.0000,0.0119,9.3805,2.1468,9.4735,15.4716,2.1468,9.4220
1,Line,,,,,1.5736,,,,,,,,,,,,62,-0.1667,-0.3146,-0.0704,0.2719,0.7827,2.6821,0.9948,2.1468,2.9872
1,Line,,,,,0.8718,,,,,,,,,,,,113,0.0637,-0.1484,0.1197,1.3846,0.1390,3.4902,1.1084,0.7827,2.9712
1,Line,,,,,0.4238,,,,,,,,,,,,172,-0.0572,0.0077,0.0789,23.4059,0.2481,5.4968,23.6540,0.2148,5.1548
1,Line,,,,,1.2855,,,,,,,,,,,,78,-0.0620,-0.2846,-0.0553,23.4978,0.9128,1.6230,23.7666,2.1468,1.8626
1,Line,,,,,0.8940,,,,,,,,,,,,180,-0.1949,0.0000,-0.0673,0.1498,2.1468,2.6951,0.9948,2.1468,2.9872
1,Line,,,,,1.3696,,,,,,,,,,,,95,-0.0282,0.3146,0.0030,0.1498,2.1468,2.6951,0.2719,0.7827,2.6821
1,Line,,,,,0.7577,,,,,,,,,,,,67,0.0680,0.1610,-0.0002,23.9489,0.9128,5.1540,23.6540,0.2148,5.1548
1,Line,,,,,0.7293,,,,,,,,,,,,40,0.1255,0.1059,0.0363,23.4978,0.9128,1.6230,22.9535,0.4535,1.4656
1,Line,,,,,0.4814,,,,,,,,,,,,158,-0.0539,0.0221,0.0945,5.5703,0.1182,4.2072,5.8038,0.0224,3.7973
1,Line,,,,,0.8715,,,,,,,,,,,,173,0.1901,-0.0236,-0.0608,5.8038,0.0224,3.7973,4.9795,0.1247,4.0611
1,Line,,,,,0.9242,,,,,,,,,,,,51,0.1252,0.1533,-0.0791,23.9489,0.9128,5.1540,23.4059,0.2481,5.4968
1,Line,,,,,0.3455,,,,,,,,,,,,72,0.0242,0.0759,-0.0002,23.0584,0.7827,1.4648,22.9535,0.4535,1.4656
1,Line,,,,,0.4848,,,,,,,,,,,,16,0.1013,0.0300,0.0365,23.4978,0.9128,1.6230,23.0584,0.7827,1.4648
1,Line,,,,,1.2401,,,,,,,,,,,,85,0.0270,0.2846,0.0088,24.0659,2.1468,5.1922,23.9489,0.9128,5.1540
1,Line,,,,,1.2994,,,,,,,,,,,,96,0.0314,-0.2846,-0.0885,23.9489,0.9128,5.1540,23.8129,2.1468,5.5378
1,Line,,,,,1.3697,,,,,,,,,,,,95,-0.0252,0.3146,0.0135,1.4410,2.1468,7.1934,1.5502,0.7827,7.1349
1,Line,,,,,0.6803,,,,,,,,,,,,2,-0.1254,-0.0036,0.0942,22.0871,0.1325,3.8989,22.6307,0.1481,3.4902
1,Line,,,,,0.5619,,,,,,,,,,,,2,0.1240,0.0046,-0.0372,7.1140,0.0502,3.5741,6.5762,0.0301,3.7355
1,Line,,,,,0.4488,,,,,,,,,,,,82,0.0142,0.1025,-0.0002,18.5020,0.7827,1.4359,18.4406,0.3381,1.4367
1,Line,,,,,1.4743,,,,,,,,,,,,99,0.0491,-0.3146,0.1193,1.5502,0.7827,7.1349,1.3373,2.1468,6.6176
1,Line,,,,,1.3238,,,,,,,,,,,,107,0.0882,-0.2846,-0.0665,24.4486,0.9128,3.2222,24.0659,2.1468,3.5107
1,Line,,,,,1.2391,,,,,,,,,,,,85,0.0259,0.2846,0.0005,23.6103,2.1468,1.6253,23.4978,0.9128,1.6230
1,Line,,,,,2.1489,,,,,,,,,,,,97,0.0414,-0.3167,0.3790,1.1951,0.7737,5.1540,1.0156,2.1468,3.5107
1,Line,,,,,1.2400,,,,,,,,,,,,85,0.0264,0.2846,0.0096,23.8129,2.1468,5.5378,23.6983,0.9128,5.4960
1,Line,,,,,1.5030,,,,,,,,,,,,119,-0.1573,0.2846,-0.1201,23.7666,2.1468,1.8626,24.4486,0.9128,2.3836
1,Line,,,,,1.2397,,,,,,,,,,,,85,0.0270,0.2846,0.0049,24.0659,2.1468,3.5107,23.9489,0.9128,3.4894
1,Line,,,,,3.3643,,,,,,,,,,,,24,0.7075,0.3146,-0.0502,3.6074,2.1468,1.6437,0.5398,0.7827,1.8613
1,Line,,,,,0.5876,,,,,,,,,,,,0,0.0000,0.0000,0.1355,24.4486,0.9128,2.9712,24.4486,0.9128,2.3836
1,Line,,,,,1.3682,,,,,,,,,,,,86,0.0244,0.3146,0.0001,23.1643,2.1468,1.4655,23.0584,0.7827,1.4648
1,Line,,,,,1.2879,,,,,,,,,,,,105,-0.0769,0.2846,-0.0363,23.1643,2.1468,1.4655,23.4978,0.9128,1.6230
1,Line,,,,,0.3792,,,,,,,,,,,,5,0.0712,0.0059,-0.0505,22.1966,0.0770,3.4865,21.8881,0.0514,3.7054
1,Line,,,,,0.7791,,,,,,,,,,,,7,0.1712,0.0223,-0.0496,22.6307,0.1481,3.4902,21.8881,0.0514,3.7054
1,Line,,,,,0.5187,,,,,,,,,,,,180,-0.0048,0.0000,-0.1195,1.1084,0.7827,2.9712,1.1291,0.7827,3.4894
1,Line,,,,,0.4631,,,,,,,,,,,,164,0.0772,-0.0224,-0.0703,5.3143,0.0275,3.7561,4.9795,0.1247,4.0611
1,Line,,,,,1.3685,,,,,,,,,,,,86,0.0228,0.3146,0.0111,22.2603,2.1468,6.1838,22.1613,0.7827,6.1355
1,Line,,,,,2.0158,,,,,,,,,,,,139,0.3316,-0.2846,-0.1586,23.6983,0.9128,5.4960,22.2603,2.1468,6.1838
1,Line,,,,,1.3689,,,,,,,,,,,,95,-0.0262,0.3146,0.0049,1.0156,2.1468,3.5107,1.1291,0.7827,3.4894
1,Line,,,,,0.4913,,,,,,,,,,,,179,0.1129,-0.0012,0.0095,5.8038,0.0224,3.7973,5.3143,0.0275,3.7561
1,Line,,,,,1.4472,,,,,,,,,,,,90,0.0000,-0.0127,0.3335,23.6540,0.2232,4.9364,23.6540,0.2782,3.4902
1,Line,,,,,2.1589,,,,,,,,,,,,119,0.1510,-0.2733,0.3878,2.0956,0.9617,8.8751,1.4410,2.1468,7.1934
1,Line,,,,,1.3783,,,,,,,,,,,,95,-0.0260,0.3167,0.0088,1.0823,2.1468,5.1922,1.1951,0.7737,5.1540
1,Line,,,,,1.2009,,,,,,,,,,,,92,0.0079,-0.2733,0.0442,2.2653,6.4972,9.1799,2.2309,7.6822,8.9882
1,Line,,,,,0.6168,,,,,,,,,,,,16,0.1215,0.0340,-0.0657,17.1914,7.8259,8.9992,16.6644,7.6787,9.2839
1,Line,,,,,0.4168,,,,,,,,,,,,180,-0.0938,0.0000,0.0210,16.6644,7.6787,9.2839,17.0712,7.6787,9.1930
1,Line,,,,,3.1682,,,,,,,,,,,,5,-0.7142,-0.0619,-0.1413,0.8015,8.1995,1.8621,3.8983,8.4681,2.4749
1,Line,,,,,0.5071,,,,,,,,,,,,84,-0.0116,-0.1160,0.0091,2.1804,7.1792,9.0275,2.2309,7.6822,8.9882
1,Line,,,,,0.7040,,,,,,,,,,,,97,-0.0196,0.1573,-0.0351,2.1804,7.1792,9.0275,2.2653,6.4972,9.1799
1,Line,,,,,0.2380,,,,,,,,,,,,37,0.0357,0.0268,-0.0319,17.2260,7.7949,9.0545,17.0712,7.6787,9.1930
1,Line,,,,,1.0874,,,,,,,,,,,,178,0.2492,-0.0072,0.0268,3.5469,7.7958,9.1103,2.4662,7.8272,8.9943
1,Line,,,,,5.8951,,,,,,,,,,,,180,1.3590,-0.0098,0.0361,9.4398,7.7535,9.2670,3.5469,7.7958,9.1103
1,Line,,,,,5.9701,,,,,,,,,,,,0,1.3768,0.0030,-0.0110,15.4097,7.7664,9.2192,9.4398,7.7535,9.2670
1,Line,,,,,0.0722,,,,,,,,,,,,138,0.0080,-0.0071,0.0128,17.2260,7.7949,9.0545,17.1914,7.8259,8.9992
1,Line,,,,,0.8204,,,,,,,,,,,,13,-0.1431,-0.0323,0.1195,17.1914,7.8259,8.9992,17.8117,7.9660,8.4809
1,Line,,,,,15.6166,,,,,,,,,,,,0,-3.6008,-0.0188,0.0695,2.1982,7.8846,8.7820,17.8117,7.9660,8.4809
1,Line,,,,,3.3331,,,,,,,,,,,,179,-0.7672,0.0070,0.0480,0.5718,8.4985,2.6829,3.8983,8.4681,2.4749
1,Line,,,,,0.5728,,,,,,,,,,,,165,0.0635,-0.0168,0.1146,4.1735,0.1032,2.9720,3.8983,0.1759,2.4749
1,Line,,,,,0.8936,,,,,,,,,,,,112,0.0277,-0.0694,0.1921,3.8983,0.1759,2.4749,3.7780,0.4766,1.6420
1,Line,,,,,0.2185,,,,,,,,,,,,90,0.0000,0.0019,0.0504,23.6540,8.4291,5.1548,23.6540,8.4208,4.9364
1,Line,,,,,1.2402,,,,,,,,,,,,84,0.0282,0.2846,0.0043,24.5707,2.1468,3.2408,24.4486,0.9128,3.2222
1,Line,,,,,1.1911,,,,,,,,,,,,94,-0.0207,0.2733,0.0184,3.3680,2.1468,9.3048,3.4579,0.9617,9.2250
1,Line,,,,,6.0451,,,,,,,,,,,,11,-1.3659,-0.2733,-0.0573,3.4579,0.9617,9.2250,9.3805,2.1468,9.4735
1,Line,,,,,0.2013,,,,,,,,,,,,91,0.0000,0.0018,0.0464,23.1883,8.5525,4.9780,23.1883,8.5448,4.7769
1,Line,,,,,0.2084,,,,,,,,,,,,129,-0.0194,0.0243,-0.0366,2.2822,7.7877,8.9424,2.3662,7.6822,9.1013
1,Line,,,,,0.2061,,,,,,,,,,,,55,-0.0230,-0.0334,0.0247,2.3662,7.6822,9.1013,2.4662,7.8272,8.9943
1,Line,,,,,0.9032,,,,,,,,,,,,128,0.0530,-0.0690,-0.1893,0.8015,8.1995,1.8621,0.5718,8.4985,2.6829
1,Line,,,,,0.5132,,,,,,,,,,,,165,0.1074,-0.0284,0.0408,23.6540,8.4291,5.1548,23.1883,8.5525,4.9780
1,Line,,,,,0.3466,,,,,,,,,,,,168,-0.0618,0.0132,-0.0489,2.1982,7.8846,8.7820,2.4662,7.8272,8.9943
1,Line,,,,,0.2054,,,,,,,,,,,,131,-0.0194,0.0223,-0.0370,2.1982,7.8846,8.7820,2.2822,7.7877,8.9424
1,Line,,,,,0.2892,,,,,,,,,,,,22,0.0459,0.0187,0.0446,22.0871,0.1325,3.8989,21.8881,0.0514,3.7054
1,Line,,,,,0.9309,,,,,,,,,,,,0,-0.2146,-0.0003,0.0047,20.2800,0.1189,4.2475,21.2107,0.1200,4.2273
1,Line,,,,,1.5650,,,,,,,,,,,,50,-0.2310,-0.2733,-0.0469,2.3662,0.9617,9.1013,3.3680,2.1468,9.3048
1,Line,,,,,1.3668,,,,,,,,,,,,94,-0.0198,0.3146,0.0006,3.6074,2.1468,1.6437,3.6931,0.7827,1.6412
1,Line,,,,,0.2520,,,,,,,,,,,,90,0.0000,0.0050,0.0579,24.1487,0.2550,3.2230,24.1487,0.2333,2.9720
1,Line,,,,,1.0331,,,,,,,,,,,,147,-0.1221,0.0780,0.1891,0.2719,0.7827,2.6821,0.8015,0.4445,1.8621
1,Line,,,,,0.7099,,,,,,,,,,,,136,-0.1116,0.1095,-0.0484,8.3953,0.7827,1.3628,8.8793,0.3077,1.5728
1,Line,,,,,1.2401,,,,,,,,,,,,84,0.0282,0.2846,0.0023,24.5707,2.1468,2.3936,24.4486,0.9128,2.3836
1,Line,,,,,0.9538,,,,,,,,,,,,0,0.1836,0.0000,0.1212,24.4486,0.9128,2.3836,23.6526,0.9128,1.8580
1,Line,,,,,0.6801,,,,,,,,,,,,60,0.0782,0.1358,0.0076,24.4486,0.9128,2.3836,24.1095,0.3241,2.3506
1,Line,,,,,3.2308,,,,,,,,,,,,0,0.7433,0.0000,-0.0513,3.6074,2.1468,1.6437,0.3842,2.1468,1.8660
1,Line,,,,,0.5627,,,,,,,,,,,,177,-0.1141,0.0053,0.0616,23.6540,0.2782,3.4902,24.1487,0.2550,3.2230
1,Line,,,,,0.4953,,,,,,,,,,,,0,0.1035,0.0000,0.0483,8.8442,0.7827,1.5720,8.3953,0.7827,1.3628
1,Line,,,,,0.4461,,,,,,,,,,,,95,-0.0091,0.1025,-0.0002,8.3953,0.7827,1.3628,8.4349,0.3383,1.3636
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,1.3373,2.1468,6.6176,1.3373,6.4972,6.6176
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,0.3842,2.1468,1.8660,0.3842,6.4972,1.8660
1,Line,,,,,0.2511,,,,,,,,,,,,0,0.0000,0.0000,0.0579,24.4486,0.9128,3.2222,24.4486,0.9128,2.9712
1,Line,,,,,0.7229,,,,,,,,,,,,65,0.0692,0.1517,-0.0002,24.4486,0.9128,3.2222,24.1487,0.2550,3.2230
1,Line,,,,,0.8616,,,,,,,,,,,,0,0.0541,0.0000,-0.1912,0.3842,2.1468,1.8660,0.1498,2.1468,2.6951
1,Line,,,,,4.3504,,,,,,,,,,,,90,0.0000,-1.0033,0.0000,0.1498,2.1468,2.6951,0.1498,6.4972,2.6951
1,Line,,,,,0.8616,,,,,,,,,,,,0,0.0541,0.0000,-0.1912,0.3842,6.4972,1.8660,0.1498,6.4972,2.6951
1,Line,,,,,0.7656,,,,,,,,,,,,65,0.0692,0.1517,-0.0581,24.4486,0.9128,2.9712,24.1487,0.2550,3.2230
