Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0173,,,,,,,,,,,,,,,,157,0.0000,0.0000,-0.0198,3.7252,1.8451,0.8747,3.7252,1.8451,0.8867
1,Line,0.0159,,,,,,,,,,,,,,,,173,0.0000,0.0000,-0.0066,3.7252,1.8451,0.8621,3.7252,1.8451,0.8661
1,Line,0.0109,,,,,,,,,,,,,,,,177,0.0000,0.0000,-0.0016,3.7252,1.8451,0.8611,3.7252,1.8451,0.8621
1,Line,0.0173,,,,,,,,,,,,,,,,167,0.0000,0.0000,0.0141,3.7252,1.8451,0.8747,3.7252,1.8451,0.8661
1,Line,0.0104,,,,,,,,,,,,,,,,125,0.0000,0.0000,-0.0153,3.7252,1.8451,0.8977,3.7252,1.8451,0.9070
1,Line,0.0131,,,,,,,,,,,,,,,,143,0.0000,0.0000,-0.0180,3.7252,1.8451,0.8867,3.7252,1.8451,0.8977
1,Line,0.0119,,,,,,,,,,,,,,,,25,0.0000,0.0000,0.0144,3.7252,1.8451,0.8748,3.7252,1.8451,0.8661
1,Line,0.0209,,,,,,,,,,,,,,,,25,0.0000,0.0000,0.0251,3.7252,1.8451,0.8901,3.7252,1.8451,0.8748
1,Line,0.1183,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,3.7252,1.8451,0.9070,3.7252,1.8451,0.9070
1,Line,0.0145,,,,,,,,,,,,,,,,4,0.0000,0.0000,0.0031,3.7252,1.8451,0.8630,3.7252,1.8451,0.8611
1,Line,0.0495,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,3.7252,1.8451,0.8661,3.7252,1.8451,0.8661
1,Line,0.0096,,,,,,,,,,,,,,,,10,0.0000,0.0000,0.0051,3.7252,1.8451,0.8661,3.7252,1.8451,0.8630
1,Line,0.0169,,,,,,,,,,,,,,,,14,0.0000,0.0000,0.0000,3.7252,1.8451,0.8661,3.7252,1.8451,0.8661
1,Line,0.0132,,,,,,,,,,,,,,,,3,0.0000,0.0000,0.0165,3.7252,1.8451,1.0764,3.7252,1.8451,1.0664
1,Line,0.0230,,,,,,,,,,,,,,,,35,0.0000,0.0000,0.0000,3.7252,1.8451,0.9910,3.7252,1.8451,0.9910
1,Line,0.0117,,,,,,,,,,,,,,,,12,0.0000,0.0000,-0.0163,3.7252,1.8451,0.9910,3.7252,1.8451,1.0009
1,Line,0.0237,,,,,,,,,,,,,,,,37,0.0000,0.0000,0.0000,3.7252,1.8451,1.0336,3.7252,1.8451,1.0336
1,Line,0.0186,,,,,,,,,,,,,,,,4,0.0000,0.0000,0.0251,3.7252,1.8451,1.0489,3.7252,1.8451,1.0336
1,Line,0.0213,,,,,,,,,,,,,,,,4,0.0000,0.0000,0.0288,3.7252,1.8451,1.0664,3.7252,1.8451,1.0489
1,Line,0.0266,,,,,,,,,,,,,,,,17,0.0000,0.0000,0.0000,3.7252,1.8451,0.9070,3.7252,1.8451,0.9070
1,Line,0.0223,,,,,,,,,,,,,,,,83,0.0000,0.0000,0.0350,3.7252,1.8451,0.9283,3.7252,1.8451,0.9070
1,Line,0.0217,,,,,,,,,,,,,,,,58,0.0000,0.0000,0.0336,3.7252,1.8451,0.9487,3.7252,1.8451,0.9283
1,Line,0.0147,,,,,,,,,,,,,,,,32,0.0000,0.0000,-0.0223,3.7252,1.8451,0.9774,3.7252,1.8451,0.9910
1,Line,0.0274,,,,,,,,,,,,,,,,24,0.0000,0.0000,0.0000,3.7252,1.8451,0.9487,3.7252,1.8451,0.9487
