Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0582,,,,,,,,,,,,,,,,89,-0.0009,-0.0575,-0.0087,1.9567,3.7565,1.0382,1.9576,3.8140,1.0469
1,Line,0.0654,,,,,,,,,,,,,,,,88,0.0022,0.0651,0.0058,1.9521,3.7817,1.0593,1.9499,3.7165,1.0536
1,Arc,0.0351,,,,,,,0.0000,1.5294,3.9265,1.2003,0.4685,219,4,,,,,,,,,,,,
1,Line,0.0442,,,,,,,,,,,,,,,,90,0.0000,0.0419,0.0139,1.9613,3.8805,1.0246,1.9613,3.8385,1.0107
1,Line,0.0511,,,,,,,,,,,,,,,,90,0.0002,0.0498,0.0114,1.9606,3.8470,1.0353,1.9605,3.7972,1.0239
1,Line,0.0254,,,,,,,,,,,,,,,,35,-0.0207,-0.0145,-0.0013,1.8521,3.9828,1.0769,1.8728,3.9973,1.0782
1,Line,0.0293,,,,,,,,,,,,,,,,51,0.0184,0.0228,0.0006,1.8830,3.9620,1.0815,1.8647,3.9392,1.0809
1,Line,0.0241,,,,,,,,,,,,,,,,15,0.0231,0.0063,0.0024,1.8627,4.0325,1.0736,1.8396,4.0262,1.0712
1,Line,0.0301,,,,,,,,,,,,,,,,160,-0.0279,0.0100,-0.0055,1.8147,4.1122,1.0549,1.8426,4.1021,1.0604
1,Line,0.0259,,,,,,,,,,,,,,,,176,-0.0255,0.0019,-0.0038,1.8271,4.0693,1.0639,1.8526,4.0674,1.0677
1,Line,0.0265,,,,,,,,,,,,,,,,156,-0.0108,0.0048,-0.0237,1.9042,4.0848,0.9593,1.9151,4.0800,0.9830
1,Line,0.0241,,,,,,,,,,,,,,,,19,-0.0077,-0.0027,-0.0227,1.9209,4.0451,0.9643,1.9285,4.0478,0.9871
1,Arc,0.0351,,,,,,,0.0000,1.5294,3.9265,1.2003,0.4685,254,4,,,,,,,,,,,,
1,Line,0.0365,,,,,,,,,,,,,,,,134,-0.0187,0.0193,-0.0247,1.8630,4.1608,0.9539,1.8817,4.1415,0.9786
1,Line,0.0309,,,,,,,,,,,,,,,,140,-0.0145,0.0122,-0.0243,1.8849,4.1235,0.9558,1.8994,4.1113,0.9802
1,Arc,0.0351,,,,,,,0.0000,1.5294,3.9265,1.2003,0.4685,232,4,,,,,,,,,,,,
1,Line,0.0377,,,,,,,,,,,,,,,,89,-0.0004,-0.0340,-0.0162,1.9591,3.8801,0.9987,1.9595,3.9142,1.0149
1,Line,0.0319,,,,,,,,,,,,,,,,87,0.0014,0.0261,0.0182,1.9553,3.9480,1.0063,1.9539,3.9218,0.9881
1,Line,0.0244,,,,,,,,,,,,,,,,64,-0.0050,-0.0104,-0.0215,1.9348,4.0046,0.9708,1.9398,4.0150,0.9923
1,Line,0.0272,,,,,,,,,,,,,,,,81,-0.0029,-0.0182,-0.0200,1.9458,3.9634,0.9787,1.9487,3.9816,0.9987
1,Line,0.3755,,,,,,,,,,,,,,,,162,-0.1621,0.0520,0.3348,1.8359,2.0618,1.3628,1.9980,2.0099,1.0280
1,Line,0.2054,,,,,,,,,,,,,,,,28,0.1108,0.0581,-0.1629,1.9829,1.5397,1.0441,1.8721,1.4815,1.2070
1,Line,0.0421,,,,,,,,,,,,,,,,91,-0.0005,0.0421,0.0009,1.9962,2.2651,1.0333,1.9967,2.2230,1.0324
1,Line,0.1884,,,,,,,,,,,,,,,,156,0.1001,-0.0441,-0.1534,1.9721,1.4375,1.0536,1.8721,1.4815,1.2070
1,Line,0.1903,,,,,,,,,,,,,,,,4,-0.1057,-0.0070,0.1580,1.8721,1.4815,1.2070,1.9778,1.4886,1.0490
1,Line,0.3563,,,,,,,,,,,,,,,,171,-0.1575,0.0238,0.3187,1.8407,1.9627,1.3453,1.9982,1.9388,1.0265
1,Line,0.3142,,,,,,,,,,,,,,,,12,-0.1463,-0.0299,0.2764,1.8518,1.7669,1.3000,1.9981,1.7967,1.0236
1,Line,0.3572,,,,,,,,,,,,,,,,17,0.1572,0.0472,-0.3173,1.9980,2.0099,1.0280,1.8407,1.9627,1.3453
1,Line,0.3274,,,,,,,,,,,,,,,,35,0.1463,0.1009,-0.2749,1.9981,1.8678,1.0251,1.8518,1.7669,1.3000
1,Line,0.2370,,,,,,,,,,,,,,,,7,-0.1226,-0.0155,0.2022,1.8649,1.5753,1.2413,1.9875,1.5908,1.0391
1,Arc,0.0369,,,,,,,0.0000,1.9025,3.8946,0.0811,1.0029,86,2,,,,,,,,,,,,
1,Line,0.0490,,,,,,,,,,,,,,,,77,-0.0112,-0.0477,-0.0002,1.9026,3.8081,1.0829,1.9137,3.8558,1.0831
1,Line,0.0417,,,,,,,,,,,,,,,,71,0.0136,0.0394,0.0000,1.9035,3.8912,1.0839,1.8899,3.8518,1.0839
1,Line,0.0350,,,,,,,,,,,,,,,,63,-0.0160,-0.0311,-0.0001,1.8773,3.8955,1.0833,1.8933,3.9267,1.0834
1,Arc,0.0369,,,,,,,0.0000,1.9025,3.8946,0.0811,1.0029,88,2,,,,,,,,,,,,
1,Line,0.2021,,,,,,,,,,,,,,,,138,0.0618,-0.0557,-0.1842,2.0157,3.8661,0.8039,1.9539,3.9218,0.9881
1,Arc,0.0434,,,,,,,0.0000,1.4281,3.8953,1.2276,0.5784,237,4,,,,,,,,,,,,
1,Line,0.0646,,,,,,,,,,,,,,,,84,0.0064,0.0643,0.0015,1.9341,3.7852,1.0775,1.9277,3.7209,1.0759
1,Line,0.0567,,,,,,,,,,,,,,,,81,0.0088,0.0560,0.0007,1.9239,3.8205,1.0810,1.9152,3.7645,1.0803
1,Line,0.0727,,,,,,,,,,,,,,,,87,-0.0040,-0.0725,-0.0027,1.9403,3.6776,1.0699,1.9443,3.7501,1.0726
1,Line,0.0184,,,,,,,,,,,,,,,,110,-0.0054,0.0145,-0.0099,1.8171,4.1712,1.0136,1.8224,4.1567,1.0234
1,Line,0.0456,,,,,,,,,,,,,,,,29,0.0256,0.0139,-0.0350,1.8427,4.1851,0.9786,1.8171,4.1712,1.0136
1,Line,0.0457,,,,,,,,,,,,,,,,67,-0.0113,-0.0272,0.0350,1.8171,4.1712,1.0136,1.8284,4.1984,0.9786
1,Line,0.0176,,,,,,,,,,,,,,,,110,-0.0051,0.0139,-0.0094,1.8119,4.1851,1.0041,1.8171,4.1712,1.0136
1,Line,0.0332,,,,,,,,,,,,,,,,39,0.0164,0.0133,-0.0256,1.8284,4.1984,0.9786,1.8119,4.1851,1.0041
1,Line,0.0687,,,,,,,,,,,,,,,,46,-0.0283,-0.0297,0.0551,1.8280,4.1415,1.0337,1.8563,4.1712,0.9786
1,Line,0.0285,,,,,,,,,,,,,,,,110,-0.0083,0.0226,-0.0153,1.8280,4.1415,1.0337,1.8364,4.1189,1.0490
1,Line,0.0581,,,,,,,,,,,,,,,,23,0.0339,0.0145,-0.0449,1.8563,4.1712,0.9786,1.8224,4.1567,1.0234
1,Line,0.0568,,,,,,,,,,,,,,,,55,-0.0202,-0.0285,0.0449,1.8224,4.1567,1.0234,1.8427,4.1851,0.9786
1,Line,0.0191,,,,,,,,,,,,,,,,110,-0.0056,0.0151,-0.0103,1.8224,4.1567,1.0234,1.8280,4.1415,1.0337
1,Line,0.1098,,,,,,,,,,,,,,,,13,-0.0659,-0.0154,0.0866,1.8627,4.0325,1.0736,1.9285,4.0478,0.9871
1,Line,0.1149,,,,,,,,,,,,,,,,42,0.0524,0.0475,-0.0906,1.9151,4.0800,0.9830,1.8627,4.0325,1.0736
1,Line,0.1182,,,,,,,,,,,,,,,,42,0.0557,0.0505,-0.0912,1.9285,4.0478,0.9871,1.8728,3.9973,1.0782
1,Line,0.1182,,,,,,,,,,,,,,,,43,0.0568,0.0529,-0.0892,1.9398,4.0150,0.9923,1.8830,3.9620,1.0815
1,Line,0.1103,,,,,,,,,,,,,,,,15,-0.0670,-0.0176,0.0859,1.8728,3.9973,1.0782,1.9398,4.0150,0.9923
1,Line,0.0477,,,,,,,,,,,,,,,,110,-0.0139,0.0377,-0.0256,1.7980,4.2229,0.9786,1.8119,4.1851,1.0041
1,Line,0.0364,,,,,,,,,,,,,,,,87,-0.0015,-0.0259,0.0256,1.8119,4.1851,1.0041,1.8135,4.2110,0.9786
1,Line,0.0988,,,,,,,,,,,,,,,,9,-0.0568,-0.0091,0.0802,1.8426,4.1021,1.0604,1.8994,4.1113,0.9802
1,Line,0.1060,,,,,,,,,,,,,,,,11,-0.0625,-0.0126,0.0847,1.8526,4.0674,1.0677,1.9151,4.0800,0.9830
1,Line,0.1085,,,,,,,,,,,,,,,,43,0.0468,0.0439,-0.0875,1.8994,4.1113,0.9802,1.8526,4.0674,1.0677
1,Line,0.0555,,,,,,,,,,,,,,,,134,0.0347,-0.0356,0.0247,1.8135,4.2110,0.9786,1.7788,4.2465,0.9539
1,Line,0.0596,,,,,,,,,,,,,,,,135,-0.0383,0.0384,-0.0247,1.7597,4.2612,0.9539,1.7980,4.2229,0.9786
1,Arc,0.0098,,,,,,,0.0000,1.5499,3.8839,0.9786,0.4201,128,1,,,,,,,,,,,,
1,Arc,0.0195,,,,,,,0.0000,1.5499,3.8839,0.9786,0.4201,129,3,,,,,,,,,,,,
1,Line,0.0515,,,,,,,,,,,,,,,,134,-0.0312,0.0326,-0.0247,1.7972,4.2310,0.9539,1.8284,4.1984,0.9786
1,Line,0.0400,,,,,,,,,,,,,,,,133,0.0216,-0.0228,0.0247,1.8694,4.1567,0.9786,1.8478,4.1795,0.9539
1,Arc,0.0351,,,,,,,0.0000,1.5294,3.9265,1.2003,0.4685,262,4,,,,,,,,,,,,
1,Arc,0.0195,,,,,,,0.0000,1.5499,3.8839,0.9786,0.4201,140,3,,,,,,,,,,,,
1,Arc,0.0098,,,,,,,0.0000,1.5499,3.8839,0.9786,0.4201,126,1,,,,,,,,,,,,
1,Line,0.0575,,,,,,,,,,,,,,,,135,-0.0365,0.0370,-0.0247,1.7693,4.2539,0.9539,1.8057,4.2169,0.9786
1,Line,0.0989,,,,,,,,,,,,,,,,45,0.0391,0.0394,-0.0818,1.8817,4.1415,0.9786,1.8426,4.1021,1.0604
1,Line,0.0867,,,,,,,,,,,,,,,,27,0.0453,0.0226,-0.0704,1.8817,4.1415,0.9786,1.8364,4.1189,1.0490
1,Line,0.0212,,,,,,,,,,,,,,,,110,-0.0062,0.0168,-0.0114,1.8364,4.1189,1.0490,1.8426,4.1021,1.0604
1,Line,0.0705,,,,,,,,,,,,,,,,20,0.0413,0.0151,-0.0551,1.8694,4.1567,0.9786,1.8280,4.1415,1.0337
