Count,Name,Length,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.3064,,,,,,,,,,,,,,92,0.0349,-1.3266,0.0251,4.6129,1.4066,1.2636,4.6048,1.7129,1.2579
1,Line,0.2286,,,,,,,,,,,,,,28,-0.5830,-0.3062,0.7396,4.3091,1.9072,1.1142,4.4437,1.9779,0.9435
1,Line,0.5356,,,,,,,,,,,,,,180,-2.3195,0.0000,0.0441,1.1703,1.4066,0.2186,1.7058,1.4066,0.2084
1,Line,0.0468,,,,,,,,,,,,,,90,0.0000,-0.0814,0.1859,3.6564,1.8244,1.2827,3.6564,1.8432,1.2398
1,Line,0.0132,,,,,,,,,,,,,,5,0.0569,0.0046,0.0003,1.6533,2.0335,0.5066,1.6402,2.0324,0.5065
1,Line,0.4529,,,,,,,,,,,,,,41,1.4592,1.2819,0.2765,1.7216,1.7025,0.8634,1.3847,1.4066,0.7996
1,Line,0.2156,,,,,,,,,,,,,,156,-0.6143,0.2774,0.6463,5.1296,2.0204,0.4742,5.2714,1.9564,0.3250
1,Line,0.3640,,,,,,,,,,,,,,174,-1.5675,0.1694,-0.0038,5.0283,2.0426,0.6388,5.3901,2.0035,0.6397
1,Line,0.0511,,,,,,,,,,,,,,142,0.0867,-0.0685,-0.1916,0.9893,1.3956,0.3397,0.9693,1.4114,0.3840
1,Line,0.0598,,,,,,,,,,,,,,0,0.2154,0.0000,0.1442,1.1614,1.1598,0.7272,1.1117,1.1598,0.6939
1,Line,0.2244,,,,,,,,,,,,,,177,0.9705,-0.0519,0.0015,4.5978,1.8911,1.1202,4.3737,1.9031,1.1199
1,Line,0.2256,,,,,,,,,,,,,,180,0.9029,-0.0035,-0.3738,3.6417,2.0614,0.6953,3.4333,2.0622,0.7816
1,Line,0.2473,,,,,,,,,,,,,,13,1.0428,0.2463,0.0000,1.2775,1.9764,0.4999,1.0368,1.9196,0.4999
1,Line,0.0696,,,,,,,,,,,,,,90,0.0002,-0.1147,0.2786,3.6564,1.9604,0.9806,3.6564,1.9869,0.9162
1,Line,0.1669,,,,,,,,,,,,,,74,-0.1987,-0.6948,-0.0193,0.9979,1.7129,0.3821,1.0437,1.8732,0.3865
1,Line,0.2475,,,,,,,,,,,,,,86,-0.0800,-1.0692,0.0000,1.1518,1.1598,0.2186,1.1703,1.4066,0.2186
1,Line,0.0912,,,,,,,,,,,,,,176,0.3450,-0.0218,-0.1915,1.7133,1.9966,0.3166,1.6337,2.0016,0.3608
1,Line,0.1934,,,,,,,,,,,,,,77,-0.1938,-0.8149,-0.0164,1.0656,1.7129,0.5806,1.1103,1.9010,0.5844
1,Line,0.0751,,,,,,,,,,,,,,90,0.0000,-0.1317,0.2974,3.6255,1.8249,1.2817,3.6255,1.8553,1.2130
1,Line,0.3256,,,,,,,,,,,,,,13,-1.1842,-0.2693,0.7171,4.3737,1.9031,1.1199,4.6471,1.9653,0.9543
1,Line,0.0319,,,,,,,,,,,,,,180,-0.0106,0.0000,0.1377,5.7172,1.6199,0.6799,5.7196,1.6199,0.6481
1,Line,0.0140,,,,,,,,,,,,,,177,0.0047,-0.0003,-0.0604,5.7172,1.6199,0.6799,5.7161,1.6200,0.6938
1,Line,0.6697,,,,,,,,,,,,,,179,-2.8727,0.0429,-0.4029,3.6417,2.0614,0.6953,4.3049,2.0515,0.7883
1,Line,0.0215,,,,,,,,,,,,,,90,0.0000,-0.0051,0.0929,4.4228,2.0497,0.8130,4.4228,2.0509,0.7916
1,Line,0.1179,,,,,,,,,,,,,,180,0.5107,-0.0025,0.0141,4.4228,2.0509,0.7916,4.3049,2.0515,0.7883
1,Line,0.2442,,,,,,,,,,,,,,167,0.8814,-0.2001,0.5499,5.5892,1.9575,0.8223,5.3857,2.0036,0.6953
1,Line,0.2330,,,,,,,,,,,,,,171,-0.9865,0.1539,0.1470,5.3614,1.9930,0.8562,5.5892,1.9575,0.8223
1,Line,0.0562,,,,,,,,,,,,,,121,0.0662,-0.1122,0.2055,5.6222,1.9184,0.8697,5.6069,1.9443,0.8223
1,Line,0.0461,,,,,,,,,,,,,,0,0.0153,0.0000,-0.1989,5.7330,1.4066,0.6480,5.7295,1.4066,0.6939
1,Line,0.1131,,,,,,,,,,,,,,114,-0.1799,0.4065,0.2055,5.6222,1.9184,0.8697,5.6637,1.8245,0.8223
1,Line,0.0960,,,,,,,,,,,,,,179,0.4151,-0.0069,-0.0270,4.5186,2.0483,0.8275,4.4228,2.0499,0.8337
1,Line,0.0156,,,,,,,,,,,,,,147,-0.0481,0.0309,0.0364,3.4333,2.0602,0.8284,3.4444,2.0531,0.8200
1,Line,0.1179,,,,,,,,,,,,,,0,-0.5107,-0.0015,-0.0037,3.4333,2.0602,0.8284,3.5512,2.0606,0.8293
1,Line,0.0996,,,,,,,,,,,,,,6,-0.4290,-0.0418,-0.0196,3.4522,2.0509,0.8248,3.5512,2.0606,0.8293
1,Line,0.0844,,,,,,,,,,,,,,180,-0.3653,0.0010,0.0099,3.4448,2.0528,0.7946,3.5292,2.0526,0.7924
1,Line,0.0365,,,,,,,,,,,,,,147,-0.0499,0.0322,0.1464,3.4333,2.0602,0.8284,3.4448,2.0528,0.7946
1,Line,0.1179,,,,,,,,,,,,,,179,-0.5107,0.0085,-0.0037,4.3049,2.0518,0.8329,4.4228,2.0499,0.8337
1,Line,0.0207,,,,,,,,,,,,,,90,0.0000,0.0007,0.0896,4.4228,2.0499,0.8337,4.4228,2.0497,0.8130
1,Line,0.0469,,,,,,,,,,,,,,90,0.0000,0.0084,-0.2029,3.4333,2.0622,0.7816,3.4333,2.0602,0.8284
1,Line,0.1179,,,,,,,,,,,,,,180,0.5107,-0.0025,0.0141,3.5512,2.0616,0.7849,3.4333,2.0622,0.7816
1,Line,0.0444,,,,,,,,,,,,,,90,0.0000,-0.0044,0.1924,3.5512,2.0606,0.8293,3.5512,2.0616,0.7849
1,Line,0.3633,,,,,,,,,,,,,,12,1.5315,0.3269,-0.1563,1.6486,1.9756,0.2805,1.2950,1.9001,0.3166
1,Line,0.0382,,,,,,,,,,,,,,142,0.0583,-0.0450,-0.1481,1.2688,1.8736,0.2824,1.2553,1.8840,0.3166
1,Line,0.0923,,,,,,,,,,,,,,148,0.1077,-0.0679,-0.3792,1.0617,1.9039,0.4123,1.0368,1.9196,0.4999
1,Line,0.0364,,,,,,,,,,,,,,139,-0.0621,0.0536,0.1347,1.2950,1.9001,0.3166,1.3094,1.8878,0.2855
1,Line,0.0590,,,,,,,,,,,,,,5,-0.0707,-0.0058,-0.2454,1.3493,1.9851,0.5360,1.3656,1.9864,0.5927
1,Line,0.4009,,,,,,,,,,,,,,167,1.4523,-0.3458,0.8869,2.7559,1.9048,1.1202,2.4206,1.9846,0.9155
1,Line,0.0880,,,,,,,,,,,,,,173,-0.2184,0.0253,-0.3116,1.6755,2.0313,0.6953,1.7259,2.0255,0.7672
1,Line,0.0867,,,,,,,,,,,,,,21,-0.3324,-0.1296,-0.1177,1.1981,1.9085,0.6953,1.2748,1.9384,0.7225
1,Line,0.0771,,,,,,,,,,,,,,180,0.3020,-0.0019,-0.1423,1.3222,1.8583,0.2212,1.2525,1.8587,0.2540
1,Line,0.4425,,,,,,,,,,,,,,179,1.9162,-0.0392,-0.0221,4.1780,1.8023,1.3071,3.7356,1.8113,1.3122
1,Line,0.2923,,,,,,,,,,,,,,10,1.2473,0.2189,0.0000,1.6536,2.0370,0.5927,1.3656,1.9864,0.5927
1,Line,0.0221,,,,,,,,,,,,,,143,0.0768,-0.0572,0.0000,5.6069,1.9443,0.8223,5.5892,1.9575,0.8223
1,Line,0.0254,,,,,,,,,,,,,,145,0.0018,-0.0013,-0.1100,3.4448,2.0528,0.7946,3.4444,2.0531,0.8200
1,Line,0.0305,,,,,,,,,,,,,,132,0.0891,-0.0977,0.0000,5.6275,1.9217,0.8223,5.6069,1.9443,0.8223
1,Line,0.0454,,,,,,,,,,,,,,30,0.0184,0.0104,-0.1954,5.5892,1.9575,0.8223,5.5849,1.9551,0.8674
1,Line,0.1295,,,,,,,,,,,,,,140,-0.0411,0.0342,-0.5585,5.5797,1.9653,0.6933,5.5892,1.9575,0.8223
1,Line,0.0542,,,,,,,,,,,,,,151,-0.0493,0.0276,0.2281,5.6523,1.8309,0.8749,5.6637,1.8245,0.8223
1,Line,0.3085,,,,,,,,,,,,,,90,0.0025,1.3266,-0.1599,1.0383,1.7129,0.5427,1.0378,1.4066,0.5796
1,Line,0.1156,,,,,,,,,,,,,,105,-0.1295,0.4836,0.0000,5.6637,1.8245,0.8223,5.6936,1.7129,0.8223
1,Line,0.0494,,,,,,,,,,,,,,136,-0.0554,0.0529,-0.1996,5.5892,1.9575,0.8223,5.6019,1.9452,0.8683
1,Line,0.1037,,,,,,,,,,,,,,110,0.1570,-0.4210,0.0000,5.6637,1.8245,0.8223,5.6275,1.9217,0.8223
1,Line,0.0747,,,,,,,,,,,,,,180,0.3234,-0.0013,0.0057,3.5292,2.0526,0.7924,3.4545,2.0529,0.7910
1,Line,0.0808,,,,,,,,,,,,,,5,0.3488,0.0288,-0.0015,1.7339,2.0401,0.5062,1.6533,2.0335,0.5066
1,Line,0.8680,,,,,,,,,,,,,,0,3.7576,0.0019,-0.1362,3.4333,2.0622,0.7816,2.5659,2.0617,0.8130
1,Line,0.1667,,,,,,,,,,,,,,163,-0.5706,0.1772,-0.4056,3.6856,1.8649,1.1925,3.8173,1.8240,1.2862
1,Line,0.0552,,,,,,,,,,,,,,31,-0.1339,-0.0793,0.1815,3.6255,1.8249,1.2817,3.6564,1.8432,1.2398
1,Line,0.0746,,,,,,,,,,,,,,90,0.0000,0.1333,-0.2944,3.6564,1.8739,1.1718,3.6564,1.8432,1.2398
1,Line,0.1396,,,,,,,,,,,,,,111,0.2145,-0.5652,-0.0024,5.6791,1.7129,0.3605,5.6295,1.8433,0.3610
1,Line,0.0066,,,,,,,,,,,,,,113,0.0079,-0.0186,0.0203,4.4271,2.0476,0.5691,4.4252,2.0518,0.5644
1,Line,0.4054,,,,,,,,,,,,,,48,0.6079,0.6658,-1.5069,3.2785,1.9913,0.9124,3.1382,1.8376,1.2603
1,Line,0.8940,,,,,,,,,,,,,,0,-3.8547,-0.0035,-0.3738,2.5435,2.0614,0.6953,3.4333,2.0622,0.7816
1,Line,0.3242,,,,,,,,,,,,,,74,0.3702,1.3129,0.3337,5.7845,1.7129,0.4313,5.6990,1.4098,0.3543
1,Line,0.0198,,,,,,,,,,,,,,141,-0.0499,0.0406,-0.0564,3.4333,2.0622,0.7816,3.4448,2.0528,0.7946
1,Line,0.1927,,,,,,,,,,,,,,90,0.0000,-0.3441,0.7607,3.6255,1.8835,1.1506,3.6255,1.9630,0.9750
1,Line,0.0552,,,,,,,,,,,,,,170,-0.1764,0.0306,0.1582,0.9693,1.4114,0.3840,1.0100,1.4043,0.3475
1,Line,0.2377,,,,,,,,,,,,,,27,-0.6192,-0.3147,0.7600,4.3384,1.9048,1.1202,4.4813,1.9775,0.9448
1,Line,0.1035,,,,,,,,,,,,,,16,0.4315,0.1202,0.0170,1.2622,1.9481,0.5894,1.1626,1.9204,0.5855
1,Line,0.0319,,,,,,,,,,,,,,179,0.1380,-0.0016,0.0014,3.6564,1.9869,0.9162,3.6245,1.9873,0.9159
1,Line,0.2890,,,,,,,,,,,,,,27,-0.8478,-0.4368,0.8108,4.1780,1.8023,1.3071,4.3737,1.9031,1.1199
1,Line,0.0426,,,,,,,,,,,,,,159,-0.1339,0.0525,-0.1160,3.6255,1.8553,1.2130,3.6564,1.8432,1.2398
1,Line,0.8676,,,,,,,,,,,,,,180,-3.7576,0.0066,-0.0667,2.5659,2.0617,0.8130,3.4333,2.0602,0.8284
1,Line,0.1237,,,,,,,,,,,,,,147,-0.2150,0.1392,0.4706,0.9197,1.4435,0.4926,0.9693,1.4114,0.3840
1,Line,0.0556,,,,,,,,,,,,,,26,-0.1065,-0.0521,0.2098,1.2385,1.9277,0.6919,1.2631,1.9397,0.6434
1,Line,0.0293,,,,,,,,,,,,,,12,0.0436,0.0090,-0.1191,3.5407,2.0521,0.7971,3.5307,2.0501,0.8246
1,Line,0.0214,,,,,,,,,,,,,,154,-0.0817,0.0403,0.0159,3.4333,2.0602,0.8284,3.4522,2.0509,0.8248
1,Line,0.0990,,,,,,,,,,,,,,179,0.4172,-0.0041,-0.0991,3.5407,2.0521,0.7971,3.4444,2.0531,0.8200
1,Line,0.0170,,,,,,,,,,,,,,42,-0.0436,-0.0396,-0.0441,3.5411,2.0514,0.8191,3.5512,2.0606,0.8293
1,Line,0.0348,,,,,,,,,,,,,,39,-0.0455,-0.0365,-0.1392,3.5407,2.0521,0.7971,3.5512,2.0606,0.8293
1,Line,0.0094,,,,,,,,,,,,,,164,-0.0336,0.0094,-0.0205,3.4444,2.0531,0.8200,3.4522,2.0509,0.8248
1,Line,0.0785,,,,,,,,,,,,,,179,-0.3400,0.0037,0.0005,3.4522,2.0509,0.8248,3.5307,2.0501,0.8246
1,Line,0.0864,,,,,,,,,,,,,,178,0.3736,-0.0131,0.0200,3.5307,2.0501,0.8246,3.4444,2.0531,0.8200
1,Line,0.0235,,,,,,,,,,,,,,27,0.0890,0.0455,0.0201,3.5512,2.0606,0.8293,3.5307,2.0501,0.8246
1,Line,0.0103,,,,,,,,,,,,,,0,0.0419,0.0003,-0.0156,3.4545,2.0529,0.7910,3.4448,2.0528,0.7946
1,Line,0.0220,,,,,,,,,,,,,,122,0.0019,-0.0031,0.0951,3.5411,2.0514,0.8191,3.5407,2.0521,0.7971
1,Line,0.0250,,,,,,,,,,,,,,22,-0.0955,-0.0391,0.0324,3.5292,2.0526,0.7924,3.5512,2.0616,0.7849
1,Line,0.0125,,,,,,,,,,,,,,178,0.0500,-0.0018,0.0208,3.5407,2.0521,0.7971,3.5292,2.0526,0.7924
1,Line,0.0414,,,,,,,,,,,,,,0,0.1570,0.0000,0.0868,2.3384,0.9130,0.9409,2.3022,0.9130,0.9208
1,Line,0.3065,,,,,,,,,,,,,,89,-0.0240,-1.3266,0.0478,3.2521,1.4066,1.3266,3.2576,1.7129,1.3156
1,Line,0.0166,,,,,,,,,,,,,,12,0.0187,0.0040,0.0694,1.7611,2.0442,0.5578,1.7568,2.0433,0.5418
1,Line,0.0959,,,,,,,,,,,,,,180,-0.4153,0.0028,-0.0108,3.4448,2.0528,0.7946,3.5407,2.0521,0.7971
1,Line,0.0250,,,,,,,,,,,,,,156,-0.0918,0.0403,-0.0409,3.4333,2.0622,0.7816,3.4545,2.0529,0.7910
1,Line,0.0187,,,,,,,,,,,,,,42,-0.0455,-0.0409,0.0532,3.5407,2.0521,0.7971,3.5512,2.0616,0.7849
1,Line,0.0119,,,,,,,,,,,,,,7,-0.0454,-0.0059,0.0240,3.5307,2.0501,0.8246,3.5411,2.0514,0.8191
1,Line,0.0973,,,,,,,,,,,,,,5,-0.4189,-0.0378,0.0268,3.4545,2.0529,0.7910,3.5512,2.0616,0.7849
1,Line,0.0277,,,,,,,,,,,,,,84,0.0052,0.0482,-0.1100,3.2797,2.0024,0.8870,3.2785,1.9913,0.9124
1,Line,0.0662,,,,,,,,,,,,,,76,-0.0639,-0.2599,-0.1034,5.6057,0.4181,0.9151,5.6205,0.4781,0.9390
1,Line,0.4936,,,,,,,,,,,,,,90,0.0000,2.1383,0.0000,2.9786,1.4066,1.2783,2.9786,0.9130,1.2783
1,Line,0.0476,,,,,,,,,,,,,,46,-0.1431,-0.1473,-0.0187,5.0411,0.3903,0.9923,5.0742,0.4243,0.9966
1,Line,0.0439,,,,,,,,,,,,,,120,-0.0778,0.1329,-0.1118,1.0437,0.4463,0.3865,1.0617,0.4157,0.4123
1,Line,0.3925,,,,,,,,,,,,,,168,-1.6539,0.3554,0.1696,1.2937,0.4473,0.2544,1.6755,0.3653,0.2153
1,Line,0.0484,,,,,,,,,,,,,,68,-0.0781,-0.1943,0.0061,5.6115,0.4314,0.3624,5.6295,0.4763,0.3610
1,Line,0.3382,,,,,,,,,,,,,,170,-1.4285,0.2486,-0.2086,1.4466,0.3920,0.7910,1.7763,0.3346,0.8392
1,Line,0.0462,,,,,,,,,,,,,,150,-0.1724,0.1013,0.0088,1.0034,0.4220,0.5339,1.0432,0.3986,0.5319
1,Line,0.2802,,,,,,,,,,,,,,171,1.1971,-0.1998,0.0000,1.6755,0.2882,0.6953,1.3992,0.3344,0.6953
1,Line,0.1357,,,,,,,,,,,,,,159,0.5388,-0.2030,-0.1177,1.3992,0.3344,0.6953,1.2748,0.3812,0.7225
1,Line,0.0381,,,,,,,,,,,,,,135,0.0679,-0.0670,0.1347,1.3094,0.4318,0.2855,1.2937,0.4473,0.2544
1,Line,0.0542,,,,,,,,,,,,,,103,-0.0515,0.2192,0.0662,1.7645,0.3852,0.8545,1.7763,0.3346,0.8392
1,Line,0.3497,,,,,,,,,,,,,,166,1.4670,-0.3778,0.0000,1.6337,0.3323,0.3166,1.2950,0.4195,0.3166
1,Line,0.0232,,,,,,,,,,,,,,159,0.0466,-0.0182,-0.0871,5.6057,0.4181,0.9151,5.5949,0.4223,0.9352
1,Line,0.6031,,,,,,,,,,,,,,175,-2.5888,0.2175,-0.2744,1.7645,0.3852,0.8545,2.3621,0.3350,0.9178
1,Line,0.0480,,,,,,,,,,,,,,173,-0.1126,0.0145,-0.1743,1.1322,0.3976,0.5443,1.1582,0.3943,0.5845
1,Line,0.2439,,,,,,,,,,,,,,82,-0.1441,-1.0460,0.0334,1.6755,0.3653,0.2153,1.7088,0.6067,0.2076
1,Line,0.3494,,,,,,,,,,,,,,4,-1.5052,-0.1115,-0.1113,5.1296,0.2992,0.4742,5.4771,0.3249,0.4999
1,Line,0.0770,,,,,,,,,,,,,,162,-0.2805,0.0909,-0.1563,1.6486,0.3440,0.2805,1.7133,0.3230,0.3166
1,Line,0.1910,,,,,,,,,,,,,,104,-0.1952,0.8040,-0.0097,1.0383,0.6067,0.5427,1.0834,0.4211,0.5449
1,Line,0.0460,,,,,,,,,,,,,,26,-0.1236,-0.0608,0.1442,1.2937,0.4473,0.2544,1.3222,0.4613,0.2212
