Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,1.8436,,,,,,,,,,,,,,116,0.0026,-0.0052,-0.0170,36.6939,-70.0858,34.0629,36.4299,-69.5523,35.8078
1,Line,5.3806,,,,,,,,,,,,,,169,-0.0351,0.0068,-0.0383,8.7760,-69.2117,24.9345,12.3851,-69.9081,28.8638
1,Line,2.1604,,,,,,,,,,,,,,13,-0.0205,-0.0048,0.0008,9.3307,-8.1117,9.5819,11.4314,-7.6139,9.5022
1,Line,5.0537,,,,,,,,,,,,,,89,-0.0002,-0.0165,-0.0464,11.4314,-7.6139,9.5022,11.4520,-5.9201,14.2636
1,Line,7.7594,,,,,,,,,,,,,,150,-0.0348,0.0204,0.0639,8.7760,-69.2117,24.9345,12.3516,-71.3085,18.3749
1,Line,6.7126,,,,,,,,,,,,,,157,-0.0520,0.0216,0.0332,8.7760,-69.2117,24.9345,14.1191,-71.4265,21.5280
1,Line,3.6166,,,,,,,,,,,,,,176,0.0172,-0.0011,0.0307,14.1191,-71.4265,21.5280,12.3516,-71.3085,18.3749
1,Line,6.4923,,,,,,,,,,,,,,5,-0.0548,-0.0046,-0.0311,30.7986,-70.0235,32.6116,36.4299,-69.5523,35.8078
1,Line,3.1828,,,,,,,,,,,,,,85,-0.0020,-0.0247,0.0186,30.4379,-11.2752,40.7568,30.6449,-8.7398,38.8439
1,Line,5.9515,,,,,,,,,,,,,,150,0.0444,-0.0254,0.0273,35.2053,-11.3461,41.6422,30.6449,-8.7398,38.8439
1,Line,6.0899,,,,,,,,,,,,,,167,-0.0508,0.0115,-0.0283,129.1675,-8.4763,41.0705,134.3881,-9.6542,43.9766
1,Line,13.3863,,,,,,,,,,,,,,168,-0.1256,0.0273,0.0220,100.4984,-59.1162,61.1408,113.3925,-61.9156,58.8828
1,Line,5.4016,,,,,,,,,,,,,,174,0.0523,-0.0058,-0.0009,134.3881,-9.6542,43.9766,129.0199,-9.0613,44.0655
1,Line,3.6651,,,,,,,,,,,,,,77,0.0065,0.0281,-0.0210,35.8753,-8.4621,39.4819,35.2053,-11.3461,41.6422
1,Line,19.8951,,,,,,,,,,,,,,175,-0.1870,0.0178,0.0473,41.2697,-69.7662,35.2810,60.4769,-71.5967,30.4284
1,Line,19.4490,,,,,,,,,,,,,,179,0.1893,-0.0024,0.0065,60.4769,-71.5967,30.4284,41.0410,-71.3530,29.7572
1,Line,6.0323,,,,,,,,,,,,,,0,0.0566,0.0000,0.0157,65.8834,-50.2591,59.6235,60.0693,-50.2591,58.0160
1,Line,12.9527,,,,,,,,,,,,,,7,-0.1253,-0.0149,0.0005,17.8936,-8.5638,34.2801,30.7561,-7.0388,34.2292
1,Line,13.3715,,,,,,,,,,,,,,64,-0.0559,-0.1161,-0.0183,60.0693,-50.2591,58.0160,65.8147,-38.3325,59.8984
1,Line,6.8621,,,,,,,,,,,,,,52,0.0408,0.0529,0.0008,6.5945,-9.4329,24.6681,2.4040,-14.8663,24.5891
1,Line,5.2990,,,,,,,,,,,,,,20,0.0028,0.0010,0.0515,2.4040,-14.8663,24.5891,2.1137,-14.9731,19.2991
1,Line,4.4828,,,,,,,,,,,,,,5,0.0063,0.0006,-0.0432,2.7626,-14.9140,14.8640,2.1137,-14.9731,19.2991
1,Line,1.2432,,,,,,,,,,,,,,67,0.0046,0.0107,0.0033,2.1137,-14.9731,19.2991,1.6403,-16.0727,18.9642
1,Line,4.4061,,,,,,,,,,,,,,46,-0.0109,-0.0113,0.0399,1.6403,-16.0727,18.9642,2.7626,-14.9140,14.8640
1,Line,2.9186,,,,,,,,,,,,,,180,-0.0283,0.0002,-0.0023,37.8944,-68.1484,39.5041,40.8032,-68.1710,39.7418
1,Line,5.6432,,,,,,,,,,,,,,154,0.0329,-0.0158,-0.0411,41.2697,-69.7662,35.2810,37.8944,-68.1484,39.5041
1,Line,4.0390,,,,,,,,,,,,,,174,-0.0381,0.0040,0.0088,37.8944,-68.1484,39.5041,41.8101,-68.5573,38.6023
1,Line,4.2164,,,,,,,,,,,,,,44,-0.0143,-0.0137,-0.0360,36.4299,-69.5523,35.8078,37.8944,-68.1484,39.5041
1,Line,1.5690,,,,,,,,,,,,,,159,-0.0098,0.0038,0.0111,40.8032,-68.1710,39.7418,41.8101,-68.5573,38.6023
1,Line,10.6879,,,,,,,,,,,,,,180,-0.1040,0.0002,-0.0034,50.0821,-68.5700,39.2803,60.7643,-68.5872,39.6301
1,Line,4.8494,,,,,,,,,,,,,,179,0.0464,-0.0007,0.0086,35.2053,-11.3461,41.6422,30.4379,-11.2752,40.7568
1,Line,8.5454,,,,,,,,,,,,,,129,-0.0516,0.0628,-0.0176,60.5815,-19.9531,57.8138,65.8834,-26.4059,59.6235
1,Line,6.0323,,,,,,,,,,,,,,0,0.0566,0.0000,0.0157,65.8834,-26.4059,59.6235,60.0693,-26.4059,58.0160
1,Line,17.1591,,,,,,,,,,,,,,136,0.1201,-0.1161,0.0037,100.4984,-38.3325,61.8289,88.1675,-26.4059,61.4525
1,Line,19.8951,,,,,,,,,,,,,,5,-0.1870,-0.0178,0.0473,41.2697,-6.8989,35.2810,60.4769,-5.0683,30.4284
1,Line,3.5912,,,,,,,,,,,,,,0,0.0348,0.0002,-0.0030,127.5022,-71.8034,26.3001,123.9242,-71.8248,26.6072
1,Line,6.4763,,,,,,,,,,,,,,85,-0.0050,-0.0628,0.0020,60.0693,-26.4059,58.0160,60.5815,-19.9531,57.8138
1,Line,13.2525,,,,,,,,,,,,,,5,0.1265,0.0109,0.0233,30.6449,-8.7398,38.8439,17.6587,-9.8540,36.4472
1,Line,2.5330,,,,,,,,,,,,,,80,-0.0023,-0.0126,0.0211,17.6587,-9.8540,36.4472,17.8936,-8.5638,34.2801
1,Line,2.7291,,,,,,,,,,,,,,11,0.0244,0.0046,0.0095,17.8936,-8.5638,34.2801,15.3890,-9.0318,33.3024
1,Line,14.0462,,,,,,,,,,,,,,38,0.1083,0.0835,-0.0043,124.6770,-50.2231,60.2210,113.5570,-58.7934,60.6597
1,Line,11.0876,,,,,,,,,,,,,,180,-0.1075,0.0000,0.0101,113.6379,-50.2187,61.2564,124.6770,-50.2231,60.2210
1,Line,1.5690,,,,,,,,,,,,,,21,0.0098,0.0038,-0.0111,41.8101,-8.1077,38.6023,40.8032,-8.4940,39.7418
1,Line,17.0221,,,,,,,,,,,,,,0,-0.1658,-0.0009,-0.0010,42.9561,-5.6260,12.0091,59.9776,-5.5303,12.1160
1,Line,17.7657,,,,,,,,,,,,,,0,-0.1730,-0.0002,0.0001,42.3258,-5.8856,16.0730,60.0915,-5.8675,16.0640
1,Line,4.2164,,,,,,,,,,,,,,136,0.0143,-0.0137,0.0360,37.8944,-8.5166,39.5041,36.4299,-7.1127,35.8078
1,Line,3.0880,,,,,,,,,,,,,,150,0.0162,-0.0093,0.0236,37.8944,-8.5166,39.5041,36.2316,-7.5636,37.0828
1,Line,1.3668,,,,,,,,,,,,,,66,-0.0019,-0.0044,0.0124,36.2316,-7.5636,37.0828,36.4299,-7.1127,35.8078
1,Line,6.6612,,,,,,,,,,,,,,26,0.0303,0.0146,-0.0554,136.9093,-13.8560,46.0178,133.7942,-15.3546,51.7119
1,Line,15.1854,,,,,,,,,,,,,,144,0.1201,-0.0863,-0.0030,100.4984,-59.1162,61.1408,88.1675,-50.2591,61.4525
1,Line,12.3323,,,,,,,,,,,,,,0,-0.1201,-0.0002,-0.0018,88.1675,-50.2591,61.4525,100.4984,-50.2396,61.6405
1,Line,8.5958,,,,,,,,,,,,,,91,-0.0008,0.0835,-0.0058,113.5570,-17.8717,60.6597,113.6379,-26.4464,61.2564
1,Line,15.8690,,,,,,,,,,,,,,146,0.1280,-0.0866,0.0011,113.6379,-26.4464,61.2564,100.4984,-17.5488,61.1408
1,Line,13.0715,,,,,,,,,,,,,,179,-0.1272,0.0031,0.0047,100.4984,-17.5488,61.1408,113.5570,-17.8717,60.6597
1,Line,2.9362,,,,,,,,,,,,,,39,0.0092,0.0074,0.0260,41.7509,-67.4079,42.4140,40.8032,-68.1710,39.7418
1,Line,11.9085,,,,,,,,,,,,,,90,0.0000,-0.1160,0.0018,100.4984,-38.3325,61.8289,100.4984,-26.4255,61.6405
1,Line,2.5865,,,,,,,,,,,,,,112,0.0035,-0.0088,-0.0234,36.2316,-69.1015,37.0828,35.8753,-68.2029,39.4819
1,Line,16.2700,,,,,,,,,,,,,,47,0.1075,0.1158,-0.0118,124.6770,-26.4419,60.2210,113.6379,-38.3325,61.4302
1,Line,2.9186,,,,,,,,,,,,,,0,-0.0283,-0.0002,-0.0023,37.8944,-8.5166,39.5041,40.8032,-8.4940,39.7418
1,Line,2.9362,,,,,,,,,,,,,,141,-0.0092,0.0074,-0.0260,40.8032,-8.4940,39.7418,41.7509,-9.2571,42.4140
1,Line,2.0199,,,,,,,,,,,,,,2,-0.0197,-0.0005,-0.0002,35.8753,-68.2029,39.4819,37.8944,-68.1484,39.5041
1,Line,2.0300,,,,,,,,,,,,,,149,0.0140,-0.0084,-0.0111,37.8944,-68.1484,39.5041,36.4578,-67.2809,40.6464
1,Line,4.8875,,,,,,,,,,,,,,11,-0.0376,-0.0072,-0.0283,37.8944,-68.1484,39.5041,41.7509,-67.4079,42.4140
1,Line,5.5818,,,,,,,,,,,,,,179,-0.0515,0.0012,-0.0172,36.4578,-67.2809,40.6464,41.7509,-67.4079,42.4140
1,Line,1.3668,,,,,,,,,,,,,,114,0.0019,-0.0044,-0.0124,36.4299,-69.5523,35.8078,36.2316,-69.1015,37.0828
1,Line,3.0880,,,,,,,,,,,,,,30,-0.0162,-0.0093,-0.0236,36.2316,-69.1015,37.0828,37.8944,-68.1484,39.5041
1,Line,5.5876,,,,,,,,,,,,,,46,-0.0207,-0.0213,-0.0456,9.3307,-8.1117,9.5819,11.4520,-5.9201,14.2636
1,Line,11.9290,,,,,,,,,,,,,,90,0.0002,-0.1161,-0.0023,73.3808,-50.2591,60.7272,73.3556,-38.3325,60.9669
1,Line,19.0197,,,,,,,,,,,,,,39,0.1440,0.1161,0.0090,88.1675,-38.3325,61.6546,73.3808,-50.2591,60.7272
1,Line,7.5683,,,,,,,,,,,,,,25,0.0443,0.0208,-0.0551,133.7942,-15.3546,51.7119,129.2435,-17.4913,57.3691
1,Line,7.6381,,,,,,,,,,,,,,42,-0.0369,-0.0331,0.0555,129.2435,-17.4913,57.3691,133.0297,-14.0900,51.6739
1,Line,1.4782,,,,,,,,,,,,,,121,-0.0074,0.0123,-0.0004,133.0297,-14.0900,51.6739,133.7942,-15.3546,51.7119
1,Line,11.9437,,,,,,,,,,,,,,93,0.0059,-0.1161,-0.0020,60.0693,-50.2591,58.0160,59.4628,-38.3325,58.2181
1,Line,7.6894,,,,,,,,,,,,,,41,-0.0169,-0.0148,0.0714,12.3851,-6.7569,28.8638,14.1191,-5.2386,21.5280
1,Line,6.5703,,,,,,,,,,,,,,0,0.0619,0.0000,0.0164,65.8147,-38.3325,59.8984,59.4628,-38.3325,58.2181
1,Line,3.3081,,,,,,,,,,,,,,3,-0.0218,-0.0012,-0.0237,14.1191,-5.2386,21.5280,16.3557,-5.1167,23.9624
1,Line,5.3806,,,,,,,,,,,,,,11,0.0351,0.0068,0.0383,12.3851,-6.7569,28.8638,8.7760,-7.4534,24.9345
1,Line,6.7126,,,,,,,,,,,,,,23,-0.0520,-0.0216,0.0332,8.7760,-7.4534,24.9345,14.1191,-5.2386,21.5280
1,Line,3.2654,,,,,,,,,,,,,,1,-0.0318,-0.0005,-0.0017,84.2740,-63.6638,57.5268,87.5344,-63.6115,57.6986
1,Line,4.7609,,,,,,,,,,,,,,2,0.0305,0.0013,-0.0349,37.5967,-71.7162,20.3398,34.4611,-71.8522,23.9198
1,Line,7.5061,,,,,,,,,,,,,,178,-0.0651,0.0027,0.0331,31.0658,-70.9116,31.1728,37.7533,-71.1856,27.7752
1,Line,4.3288,,,,,,,,,,,,,,1,0.0371,0.0010,0.0200,41.4036,-71.6171,22.3980,37.5967,-71.7162,20.3398
1,Line,12.5451,,,,,,,,,,,,,,2,-0.1220,-0.0053,-0.0009,87.9654,-59.6589,61.0482,100.4984,-59.1162,61.1408
1,Line,7.1112,,,,,,,,,,,,,,2,-0.0676,-0.0023,0.0148,34.4611,-71.8522,23.9198,41.4036,-71.6171,22.3980
1,Line,7.7271,,,,,,,,,,,,,,6,-0.0732,-0.0074,-0.0156,30.2330,-71.9449,26.1700,37.7533,-71.1856,27.7752
1,Line,9.5626,,,,,,,,,,,,,,23,-0.0618,-0.0263,0.0645,122.6718,-11.7660,50.6858,129.0199,-9.0613,44.0655
1,Line,17.8558,,,,,,,,,,,,,,60,-0.0283,-0.0489,-0.1644,81.3696,-68.6865,40.6400,84.2740,-63.6638,57.5268
1,Line,5.8465,,,,,,,,,,,,,,177,-0.0566,0.0025,0.0052,25.2497,-70.6575,31.7108,31.0658,-70.9116,31.1728
1,Line,5.1134,,,,,,,,,,,,,,11,0.0321,0.0065,0.0375,37.7533,-71.1856,27.7752,34.4611,-71.8522,23.9198
1,Line,4.7906,,,,,,,,,,,,,,1,0.0412,0.0009,-0.0219,34.4611,-71.8522,23.9198,30.2330,-71.9449,26.1700
1,Line,11.9437,,,,,,,,,,,,,,87,-0.0059,-0.1161,0.0020,59.4628,-38.3325,58.2181,60.0693,-26.4059,58.0160
1,Line,4.0494,,,,,,,,,,,,,,90,-0.0001,0.0118,-0.0376,39.8143,-69.8066,8.1264,39.8236,-71.0214,11.9894
1,Line,3.3332,,,,,,,,,,,,,,4,0.0319,0.0020,-0.0059,43.0951,-70.8165,11.3852,39.8236,-71.0214,11.9894
1,Line,20.0535,,,,,,,,,,,,,,0,0.1953,0.0004,0.0016,59.8671,-69.7662,8.2882,39.8143,-69.8066,8.1264
1,Line,25.6764,,,,,,,,,,,,,,0,0.2500,0.0019,0.0039,109.7971,-69.5756,8.6925,84.1246,-69.7662,8.2882
1,Line,1.3964,,,,,,,,,,,,,,90,0.0000,-0.0045,0.0128,84.1246,-70.2263,9.6066,84.1246,-69.7662,8.2882
1,Line,6.1317,,,,,,,,,,,,,,24,-0.0109,-0.0049,0.0585,121.4602,-7.7831,39.1324,122.5747,-7.2766,33.1242
1,Line,5.9515,,,,,,,,,,,,,,30,-0.0444,-0.0254,-0.0273,30.6449,-67.9252,38.8439,35.2053,-65.3190,41.6422
1,Line,5.2765,,,,,,,,,,,,,,177,0.0509,-0.0027,0.0062,35.8753,-68.2029,39.4819,30.6449,-67.9252,38.8439
1,Line,4.8494,,,,,,,,,,,,,,1,-0.0464,-0.0007,-0.0086,30.4379,-65.3899,40.7568,35.2053,-65.3190,41.6422
1,Line,10.3946,,,,,,,,,,,,,,170,0.0642,-0.0117,0.0774,129.1675,-8.4763,41.0705,122.5747,-7.2766,33.1242
1,Line,2.3941,,,,,,,,,,,,,,77,-0.0048,-0.0208,0.0095,66.0226,-16.1799,59.0667,66.5175,-14.0491,58.0940
1,Line,6.7280,,,,,,,,,,,,,,3,-0.0648,-0.0039,0.0089,103.1438,-69.9806,9.6066,109.7971,-69.5756,8.6925
1,Line,4.0439,,,,,,,,,,,,,,163,-0.0316,0.0097,-0.0214,121.3517,-12.5767,53.3978,124.5982,-13.5703,55.5947
1,Line,3.2368,,,,,,,,,,,,,,154,-0.0243,0.0116,-0.0164,124.5982,-13.5703,55.5947,127.0907,-14.7619,57.2814
1,Line,4.0470,,,,,,,,,,,,,,16,-0.0289,-0.0085,0.0254,118.3867,-13.4469,56.0111,121.3517,-12.5767,53.3978
1,Line,4.7945,,,,,,,,,,,,,,82,-0.0068,-0.0460,0.0039,60.5815,-19.9531,57.8138,61.2821,-15.2273,57.4096
1,Line,5.1113,,,,,,,,,,,,,,169,-0.0462,0.0093,-0.0161,61.2821,-15.2273,57.4096,66.0226,-16.1799,59.0667
1,Line,9.6177,,,,,,,,,,,,,,161,-0.0855,0.0295,0.0244,113.5570,-58.7934,60.6597,122.3334,-61.8233,58.1506
1,Line,2.7538,,,,,,,,,,,,,,87,-0.0006,-0.0106,0.0246,30.6449,-8.7398,38.8439,30.7060,-7.6534,36.3142
1,Line,4.0577,,,,,,,,,,,,,,99,0.0022,-0.0133,0.0372,110.0209,-70.9371,12.5084,109.7971,-69.5756,8.6925
1,Line,5.2765,,,,,,,,,,,,,,3,0.0509,0.0027,0.0062,35.8753,-8.4621,39.4819,30.6449,-8.7398,38.8439
1,Line,13.5446,,,,,,,,,,,,,,179,0.1242,-0.0017,0.0444,30.6449,-8.7398,38.8439,17.8936,-8.5638,34.2801
1,Line,13.0048,,,,,,,,,,,,,,4,-0.1248,-0.0089,-0.0198,17.8936,-8.5638,34.2801,30.7060,-7.6534,36.3142
1,Line,3.5966,,,,,,,,,,,,,,113,0.0127,-0.0292,0.0147,139.0985,-9.5930,31.0944,137.7975,-6.5980,29.5868
1,Line,6.0830,,,,,,,,,,,,,,76,-0.0076,-0.0299,0.0506,139.0985,-9.5930,31.0944,139.8832,-6.5209,25.9031
1,Line,2.4159,,,,,,,,,,,,,,101,0.0043,-0.0227,0.0043,139.5396,-11.9269,31.5359,139.0985,-9.5930,31.0944
1,Line,11.0670,,,,,,,,,,,,,,101,-0.0214,0.1056,-0.0007,142.9749,-13.7403,12.5448,145.1726,-24.5866,12.6141
1,Line,5.1997,,,,,,,,,,,,,,144,0.0296,-0.0217,-0.0349,142.5839,-14.1508,27.9549,139.5396,-11.9269,31.5359
1,Line,6.5256,,,,,,,,,,,,,,49,0.0285,0.0333,-0.0460,142.8087,-66.7216,21.1796,139.8832,-70.1441,25.9031
1,Line,1.8912,,,,,,,,,,,,,,32,0.0030,0.0019,-0.0181,18.2029,-8.3729,32.4242,17.8936,-8.5638,34.2801
1,Line,6.0717,,,,,,,,,,,,,,1,0.0574,0.0006,0.0141,36.6939,-6.5793,34.0629,30.7986,-6.6415,32.6116
1,Line,3.0205,,,,,,,,,,,,,,13,-0.0274,-0.0064,0.0086,15.3890,-9.0318,33.3024,18.2029,-8.3729,32.4242
1,Line,12.7523,,,,,,,,,,,,,,6,-0.1222,-0.0130,-0.0176,18.2029,-8.3729,32.4242,30.7561,-7.0388,34.2292
1,Line,3.9645,,,,,,,,,,,,,,160,0.0221,-0.0080,0.0306,17.6587,-9.8540,36.4472,15.3890,-9.0318,33.3024
1,Line,8.1189,,,,,,,,,,,,,,44,-0.0381,-0.0372,0.0585,128.2336,-16.2173,57.5211,132.1427,-12.4008,51.5154
1,Line,3.2993,,,,,,,,,,,,,,113,0.0119,-0.0285,0.0090,128.3112,-17.6843,58.2060,127.0907,-14.7619,57.2814
1,Line,4.3445,,,,,,,,,,,,,,130,-0.0243,0.0289,0.0191,124.5958,-58.9393,59.2475,127.0907,-61.9032,57.2814
1,Line,1.9145,,,,,,,,,,,,,,118,-0.0086,0.0164,-0.0015,132.1427,-12.4008,51.5154,133.0297,-14.0900,51.6739
1,Line,2.9378,,,,,,,,,,,,,,26,0.0256,0.0127,-0.0005,11.4520,-5.9201,14.2636,8.8217,-7.2276,14.3140
1,Line,4.8409,,,,,,,,,,,,,,120,-0.0050,0.0086,0.0461,8.8217,-7.2276,14.3140,9.3307,-8.1117,9.5819
1,Line,4.8367,,,,,,,,,,,,,,179,0.0463,-0.0008,-0.0085,127.0907,-61.9032,57.2814,122.3334,-61.8233,58.1506
1,Line,3.8853,,,,,,,,,,,,,,71,0.0122,0.0358,0.0005,130.4928,-55.4951,57.4201,129.2435,-59.1737,57.3691
1,Line,8.0215,,,,,,,,,,,,,,25,-0.0492,-0.0230,0.0561,127.0907,-14.7619,57.2814,132.1427,-12.4008,51.5154
1,Line,1.3882,,,,,,,,,,,,,,168,-0.0072,0.0015,0.0114,129.7566,-55.3412,58.5869,130.4928,-55.4951,57.4201
1,Line,3.5962,,,,,,,,,,,,,,93,0.0016,-0.0304,0.0173,113.5570,-17.8717,60.6597,113.3925,-14.7494,58.8828
1,Line,8.9713,,,,,,,,,,,,,,179,-0.0871,0.0009,0.0071,113.3925,-14.7494,58.8828,122.3334,-14.8418,58.1506
1,Line,2.5333,,,,,,,,,,,,,,52,0.0151,0.0195,-0.0002,136.0663,-64.0665,46.5301,134.5159,-66.0697,46.5539
1,Line,4.1356,,,,,,,,,,,,,,164,-0.0377,0.0106,-0.0094,136.8454,-5.2829,19.1724,140.7169,-6.3695,20.1388
1,Line,6.0976,,,,,,,,,,,,,,167,-0.0550,0.0125,0.0186,135.0706,-5.0846,22.0490,140.7169,-6.3695,20.1388
1,Line,3.3859,,,,,,,,,,,,,,174,-0.0173,0.0019,0.0280,135.0706,-5.0846,22.0490,136.8454,-5.2829,19.1724
1,Line,18.0933,,,,,,,,,,,,,,1,0.1719,0.0035,-0.0385,59.9776,-5.5303,12.1160,42.3258,-5.8856,16.0730
1,Line,3.6777,,,,,,,,,,,,,,166,-0.0108,0.0027,0.0340,136.8454,-5.2829,19.1724,137.9592,-5.5589,15.6782
1,Line,5.8262,,,,,,,,,,,,,,10,0.0081,0.0015,-0.0561,140.7169,-6.3695,20.1388,139.8832,-6.5209,25.9031
1,Line,1.9052,,,,,,,,,,,,,,136,-0.0110,0.0105,0.0106,138.2188,-6.4137,12.5736,139.3524,-7.4938,11.4883
1,Line,4.4005,,,,,,,,,,,,,,44,-0.0085,-0.0083,-0.0412,139.3524,-7.4938,11.4883,140.2216,-6.6403,15.7169
1,Line,4.2912,,,,,,,,,,,,,,123,0.0228,-0.0350,0.0000,142.5645,-10.2356,15.7208,140.2216,-6.6403,15.7169
1,Line,4.3939,,,,,,,,,,,,,,60,-0.0067,-0.0116,-0.0406,141.8768,-11.4268,11.5478,142.5645,-10.2356,15.7208
1,Line,5.9790,,,,,,,,,,,,,,140,-0.0313,0.0267,-0.0412,139.3524,-7.4938,11.4883,142.5645,-10.2356,15.7208
1,Line,24.3410,,,,,,,,,,,,,,1,-0.2340,-0.0033,0.0374,60.0915,-5.8675,16.0640,84.1246,-5.5267,12.2196
1,Line,11.8940,,,,,,,,,,,,,,90,-0.0002,0.1158,-0.0027,124.6770,-26.4419,60.2210,124.7001,-38.3325,60.5020
1,Line,7.8561,,,,,,,,,,,,,,156,-0.0467,0.0207,0.0569,128.2336,-60.4477,57.5211,133.0297,-62.5750,51.6739
1,Line,7.3937,,,,,,,,,,,,,,135,0.0495,-0.0498,-0.0159,129.7566,-55.3412,58.5869,124.6770,-50.2231,60.2210
1,Line,7.5683,,,,,,,,,,,,,,155,-0.0443,0.0208,0.0551,129.2435,-59.1737,57.3691,133.7942,-61.3104,51.7119
1,Line,5.6635,,,,,,,,,,,,,,180,-0.0540,0.0000,0.0112,124.6770,-50.2231,60.2210,130.2231,-50.2254,59.0736
1,Line,1.9145,,,,,,,,,,,,,,62,0.0086,0.0164,0.0015,133.0297,-62.5750,51.6739,132.1427,-64.2643,51.5154
1,Line,13.0456,,,,,,,,,,,,,,175,-0.1239,0.0109,0.0256,100.4984,-62.0738,59.7266,113.2267,-63.1926,57.0946
1,Line,12.7622,,,,,,,,,,,,,,1,0.1239,0.0020,-0.0088,113.2267,-63.1926,57.0946,100.4984,-63.4001,58.0002
1,Line,7.4759,,,,,,,,,,,,,,176,-0.0726,0.0049,-0.0017,121.7108,-7.9698,40.8964,129.1675,-8.4763,41.0705
1,Line,7.8041,,,,,,,,,,,,,,82,0.0006,0.0047,-0.0758,129.2334,-7.9900,33.2819,129.1675,-8.4763,41.0705
1,Line,3.7718,,,,,,,,,,,,,,142,0.0142,-0.0110,0.0320,122.5937,-9.0622,44.1723,121.1354,-7.9307,40.8829
1,Line,2.6726,,,,,,,,,,,,,,90,-0.0219,-2.6292,0.4791,47.7127,-72.4820,40.8680,47.7345,-69.8528,40.3889
1,Line,2.9362,,,,,,,,,,,,,,39,-0.9477,-0.7631,-2.6722,40.8032,-68.1710,39.7418,41.7509,-67.4079,42.4140
1,Line,9.3228,,,,,,,,,,,,,,106,-0.7257,2.5788,8.9296,49.3564,-65.9912,48.2099,50.0821,-68.5700,39.2803
1,Line,2.0822,,,,,,,,,,,,,,123,-1.1382,1.7332,-0.1896,46.5744,-70.7488,40.6784,47.7127,-72.4820,40.8680
1,Line,8.2998,,,,,,,,,,,,,,180,8.2720,-0.0127,0.6780,50.0821,-68.5700,39.2803,41.8101,-68.5573,38.6023
1,Line,1.5690,,,,,,,,,,,,,,159,1.0070,-0.3863,-1.1395,41.8101,-68.5573,38.6023,40.8032,-68.1710,39.7418
1,Line,2.6638,,,,,,,,,,,,,,64,-0.9586,-1.9824,-1.4990,6.4364,-59.2499,31.6599,7.3949,-57.2675,33.1588
1,Line,2.1262,,,,,,,,,,,,,,151,-1.1773,0.6610,-1.6426,6.2177,-56.6065,31.5163,7.3949,-57.2675,33.1588
1,Group_2,,,,,,,,,40.8032,-77.0420,38.6023,1.0000,1.0000,1.0000,,,,,,,,,,
1,Line,12.4835,,,,,,,,,,,,,,19,-7.5463,-2.5661,-9.6076,41.8101,-68.5573,38.6023,49.3564,-65.9912,48.2099
1,Line,9.6666,,,,,,,,,,,,,,11,-7.6055,-1.4167,-5.7959,41.7509,-67.4079,42.4140,49.3564,-65.9912,48.2099
1,Line,3.5970,,,,,,,,,,,,,,179,3.5882,-0.0387,-0.2490,48.0670,-67.1937,41.4400,44.4788,-67.1550,41.6891
1,Line,2.2627,,,,,,,,,,,,,,79,-0.4200,-2.1164,0.6812,48.4798,-73.8638,41.2723,48.8998,-71.7474,40.5910
1,Line,3.8379,,,,,,,,,,,,,,179,3.6102,-0.0725,-1.3002,48.0890,-67.2276,40.3889,44.4788,-67.1550,41.6891
1,Line,1.8344,,,,,,,,,,,,,,125,1.0146,-1.4622,0.4447,49.9144,-73.2095,41.0358,48.8998,-71.7474,40.5910
1,Line,1.0519,,,,,,,,,,,,,,123,0.0220,-0.0339,-1.0512,48.0890,-67.2276,40.3889,48.0670,-67.1937,41.4400
1,Line,1.5944,,,,,,,,,,,,,,25,-1.4346,-0.6543,0.2365,48.4798,-73.8638,41.2723,49.9144,-73.2095,41.0358
1,Line,1.1914,,,,,,,,,,,,,,0,0.6308,0.0018,-1.0107,45.1096,-67.1532,40.6784,44.4788,-67.1550,41.6891
1,Line,4.2106,,,,,,,,,,,,,,63,-1.8808,-3.7590,0.2490,46.1862,-70.9527,41.6891,48.0670,-67.1937,41.4400
1,Line,4.1638,,,,,,,,,,,,,,114,-1.7074,3.7976,0.0000,44.4788,-67.1550,41.6891,46.1862,-70.9527,41.6891
1,Line,1.9176,,,,,,,,,,,,,,37,1.5263,1.1338,-0.2490,47.7125,-69.8189,41.4400,46.1862,-70.9527,41.6891
1,Line,2.9944,,,,,,,,,,,,,,179,2.9794,-0.0743,-0.2895,48.0890,-67.2276,40.3889,45.1096,-67.1532,40.6784
1,Line,2.6490,,,,,,,,,,,,,,82,-0.3545,-2.6252,0.0000,47.7125,-69.8189,41.4400,48.0670,-67.1937,41.4400
1,Line,2.5527,,,,,,,,,,,,,,154,-1.7765,0.8825,-1.6068,7.3949,-57.2675,33.1588,9.1714,-58.1500,34.7656
1,Line,0.9935,,,,,,,,,,,,,,126,0.4754,-0.6503,-0.5815,11.1500,-67.5426,29.8587,10.6746,-66.8923,30.4401
1,Line,3.0187,,,,,,,,,,,,,,8,-1.9616,-0.2625,-2.2794,10.6746,-66.8923,30.4401,12.6362,-66.6298,32.7195
1,Line,3.3505,,,,,,,,,,,,,,32,1.4862,0.9128,2.8608,12.6362,-66.6298,32.7195,11.1500,-67.5426,29.8587
