Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0085,,,,,,,,,,,,,,,,156,0.0000,0.0000,0.0000,1.8854,1.6391,1.0777,1.8779,1.6424,1.0799
1,Line,0.0057,,,,,,,,,,,,,,,,99,0.0000,0.0000,0.0000,1.8779,1.6424,1.0799,1.8775,1.6449,1.0749
1,Line,0.0062,,,,,,,,,,,,,,,,97,0.0000,0.0000,0.0000,1.8775,1.6449,1.0749,1.8771,1.6483,1.0698
1,Line,0.0082,,,,,,,,,,,,,,,,168,0.0001,0.0000,0.0000,1.8939,1.6479,1.1219,1.8858,1.6496,1.1223
1,Line,0.0049,,,,,,,,,,,,,,,,103,0.0000,0.0000,0.0000,1.8781,1.6414,1.0847,1.8779,1.6424,1.0799
1,Line,0.0093,,,,,,,,,,,,,,,,151,0.0000,0.0000,0.0000,1.8779,1.6424,1.0799,1.8856,1.6380,1.0826
1,Line,0.0107,,,,,,,,,,,,,,,,141,0.0000,0.0000,0.0000,1.8771,1.6483,1.0698,1.8851,1.6418,1.0726
1,Line,0.0156,,,,,,,,,,,,,,,,124,-0.0001,0.0001,0.0000,1.8751,1.6653,1.0562,1.8836,1.6528,1.0602
1,Line,0.0081,,,,,,,,,,,,,,,,161,0.0000,0.0000,0.0000,1.8836,1.6528,1.0602,1.8762,1.6553,1.0626
1,Line,0.0119,,,,,,,,,,,,,,,,96,0.0000,-0.0001,0.0000,1.8762,1.6553,1.0626,1.8751,1.6653,1.0562
1,Line,0.0139,,,,,,,,,,,,,,,,130,-0.0001,0.0001,0.0000,1.8762,1.6553,1.0626,1.8846,1.6453,1.0674
1,Line,0.0084,,,,,,,,,,,,,,,,159,0.0000,0.0000,0.0000,1.8846,1.6453,1.0674,1.8771,1.6483,1.0698
1,Line,0.0101,,,,,,,,,,,,,,,,97,0.0000,0.0000,0.0000,1.8771,1.6483,1.0698,1.8762,1.6553,1.0626
1,Line,0.0183,,,,,,,,,,,,,,,,41,0.0000,0.0000,-0.0001,1.8858,1.6496,1.1223,1.8930,1.6558,1.1379
1,Line,0.0275,,,,,,,,,,,,,,,,18,-0.0002,-0.0001,0.0000,1.9419,1.7484,1.1828,1.9680,1.7571,1.1826
1,Line,0.0230,,,,,,,,,,,,,,,,101,0.0000,0.0001,0.0000,1.9419,1.7484,1.1828,1.9462,1.7258,1.1828
1,Line,0.0242,,,,,,,,,,,,,,,,18,-0.0001,0.0000,0.0000,1.9933,1.7655,1.1815,2.0163,1.7732,1.1796
1,Line,0.0077,,,,,,,,,,,,,,,,160,0.0000,0.0000,0.0000,1.8858,1.6496,1.1223,1.8785,1.6522,1.1229
1,Line,0.0172,,,,,,,,,,,,,,,,93,0.0000,0.0000,0.0001,1.8854,1.6573,1.1377,1.8858,1.6496,1.1223
1,Line,0.0075,,,,,,,,,,,,,,,,150,0.0000,0.0000,0.0000,1.8771,1.6483,1.0698,1.8710,1.6518,1.0724
1,Line,0.0230,,,,,,,,,,,,,,,,101,0.0000,0.0001,0.0000,1.9933,1.7655,1.1815,1.9976,1.7429,1.1815
1,Line,0.0230,,,,,,,,,,,,,,,,101,0.0000,0.0001,0.0000,2.0163,1.7732,1.1796,2.0205,1.7506,1.1796
1,Line,0.0381,,,,,,,,,,,,,,,,55,-0.0001,-0.0002,0.0000,1.9462,1.7258,1.1828,1.9680,1.7571,1.1826
1,Line,0.0230,,,,,,,,,,,,,,,,101,0.0000,0.0001,0.0000,1.9680,1.7571,1.1826,1.9723,1.7345,1.1826
1,Line,0.0375,,,,,,,,,,,,,,,,56,-0.0001,-0.0002,0.0000,1.9723,1.7345,1.1826,1.9933,1.7655,1.1815
1,Line,0.0267,,,,,,,,,,,,,,,,18,-0.0002,-0.0001,0.0000,1.9680,1.7571,1.1826,1.9933,1.7655,1.1815
1,Line,0.0356,,,,,,,,,,,,,,,,58,-0.0001,-0.0002,0.0000,1.9976,1.7429,1.1815,2.0163,1.7732,1.1796
1,Line,0.0159,,,,,,,,,,,,,,,,121,-0.0001,0.0001,0.0000,1.8740,1.6770,1.0513,1.8821,1.6636,1.0539
1,Line,0.0063,,,,,,,,,,,,,,,,98,0.0000,0.0000,0.0000,1.8851,1.6418,1.0726,1.8846,1.6453,1.0674
1,Line,0.0165,,,,,,,,,,,,,,,,129,-0.0001,0.0001,0.0000,1.8821,1.6636,1.0539,1.8921,1.6512,1.0583
1,Line,0.0089,,,,,,,,,,,,,,,,170,0.0001,0.0000,0.0000,1.8921,1.6512,1.0583,1.8836,1.6528,1.0602
1,Line,0.0089,,,,,,,,,,,,,,,,170,0.0001,0.0000,0.0000,1.8941,1.6375,1.0760,1.8854,1.6391,1.0777
1,Line,0.0111,,,,,,,,,,,,,,,,150,-0.0001,0.0000,0.0000,1.8846,1.6453,1.0674,1.8938,1.6401,1.0708
1,Line,0.0090,,,,,,,,,,,,,,,,169,0.0001,0.0000,0.0000,1.8938,1.6401,1.0708,1.8851,1.6418,1.0726
1,Line,0.0126,,,,,,,,,,,,,,,,97,0.0000,-0.0001,0.0000,1.8836,1.6528,1.0602,1.8821,1.6636,1.0539
1,Line,0.0137,,,,,,,,,,,,,,,,97,0.0000,-0.0001,0.0000,1.8821,1.6636,1.0539,1.8805,1.6764,1.0491
