Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,14.1922,,,,,,,,,,,,,,,,2,-14.0991,-0.4578,-1.5564,-304.4552,134.9228,126.4038,-290.3561,135.3806,127.9602
1,Line,14.4882,,,,,,,,,,,,,,,,10,-14.0076,-2.4109,-2.8076,-304.4552,134.9228,126.4038,-290.4476,137.3337,129.2114
1,Line,16.3119,,,,,,,,,,,,,,,,174,-16.2048,1.8005,0.4883,-290.4476,137.3337,129.2114,-274.2428,135.5332,128.7231
1,Line,16.1321,,,,,,,,,,,,,,,,1,-16.1133,-0.1526,-0.7629,-290.3561,135.3806,127.9602,-274.2428,135.5332,128.7231
1,Line,2.3213,,,,,,,,,,,,,,,,93,0.0916,-1.9531,-1.2512,-290.3561,135.3806,127.9602,-290.4476,137.3337,129.2114
1,Line,3.1314,,,,,,,,,,,,,,,,141,2.0142,-1.6174,1.7700,-379.4064,249.1806,95.1843,-381.4205,250.7981,93.4143
1,Line,15.9796,,,,,,,,,,,,,,,,179,15.9607,-0.1526,0.7629,-274.2428,237.5229,128.5706,-290.2035,237.6755,127.8076
1,Line,3.5726,,,,,,,,,,,,,,,,87,0.1831,3.4485,-0.9155,-274.0597,240.9714,127.6550,-274.2428,237.5229,128.5706
1,Line,8.5924,,,,,,,,,,,,,,,,26,-7.6904,-3.8147,-0.3662,-381.4205,250.7981,93.4143,-373.7301,254.6128,93.7805
1,Line,8.3304,,,,,,,,,,,,,,,,27,7.3853,3.8147,0.5493,-372.0211,252.9953,95.7336,-379.4064,249.1806,95.1843
1,Line,9.9276,,,,,,,,,,,,,,,,13,-9.3994,-2.1973,-2.3193,-381.4205,250.7981,93.4143,-372.0211,252.9953,95.7336
1,Line,13.6819,,,,,,,,,,,,,,,,7,-12.9089,-1.6785,-4.2114,-331.0665,134.0988,120.7886,-318.1576,135.7773,125.0000
1,Line,10.4231,,,,,,,,,,,,,,,,160,-8.4229,3.0823,5.3101,-137.1273,111.1496,91.4307,-128.7045,108.0673,86.1206
1,Line,3.5074,,,,,,,,,,,,,,,,23,2.6855,1.1292,1.9531,-128.7045,108.0673,86.1206,-131.3900,106.9382,84.1675
