Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,2.7174,,,,,,,,,,,,,,,,172,-2.6783,0.3906,-0.2422,174.6832,81.4802,13.8821,177.3615,81.0895,14.1243
1,Line,0.8897,,,,,,,,,,,,,,,,118,0.2064,-0.3861,0.7746,186.9165,60.7056,12.5900,186.7102,61.0917,11.8155
1,Line,7.7734,,,,,,,,,,,,,,,,102,-1.6718,7.5519,-0.7746,185.2447,68.2575,11.8155,186.9165,60.7056,12.5900
1,Line,0.1665,,,,,,,,,,,,,,,,180,-0.0589,0.0000,0.1557,185.7018,48.6706,25.0189,185.7607,48.6706,24.8632
1,Line,0.9611,,,,,,,,,,,,,,,,90,0.0000,-0.9611,0.0000,185.7607,47.7094,24.8632,185.7607,48.6706,24.8632
1,Line,0.5825,,,,,,,,,,,,,,,,84,-0.0589,-0.5583,0.1557,185.7018,47.1512,25.0189,185.7607,47.7094,24.8632
1,Line,1.5194,,,,,,,,,,,,,,,,90,0.0000,-1.5194,0.0000,185.7018,47.1512,25.0189,185.7018,48.6706,25.0189
1,Line,7.3141,,,,,,,,,,,,,,,,102,1.4655,-7.1658,0.0000,186.7102,61.0917,11.8155,185.2447,68.2575,11.8155
1,Line,3.2778,,,,,,,,,,,,,,,,133,-2.2319,2.4006,0.0000,184.4783,63.4923,11.8155,186.7102,61.0917,11.8155
1,Line,4.8102,,,,,,,,,,,,,,,,98,-0.6569,4.7651,0.0000,183.8214,68.2575,11.8155,184.4783,63.4923,11.8155
1,Line,1.6744,,,,,,,,,,,,,,,,94,-0.0801,1.2686,1.0898,186.2806,60.7056,8.7172,186.3607,59.4369,7.6273
1,Line,1.1618,,,,,,,,,,,,,,,,0,0.0000,0.0000,1.1618,184.4783,63.4923,11.8155,184.4783,63.4923,10.6536
1,Line,3.4777,,,,,,,,,,,,,,,,133,-2.2319,2.4006,-1.1618,184.4783,63.4923,10.6536,186.7102,61.0917,11.8155
1,Line,1.9879,,,,,,,,,,,,,,,,96,-0.1600,1.6548,1.0898,186.2007,61.0917,8.7172,186.3607,59.4369,7.6273
1,Line,0.4821,,,,,,,,,,,,,,,,180,-0.1642,0.0000,0.4532,185.5376,48.6706,25.4721,185.7018,48.6706,25.0189
1,Line,0.5825,,,,,,,,,,,,,,,,96,-0.0589,0.5583,0.1557,185.7018,50.1900,25.0189,185.7607,49.6317,24.8632
1,Line,0.9611,,,,,,,,,,,,,,,,90,0.0000,0.9611,0.0000,185.7607,49.6317,24.8632,185.7607,48.6706,24.8632
1,Line,0.6109,,,,,,,,,,,,,,,,111,-0.1558,0.4100,0.4253,185.7607,49.6317,24.8632,185.9165,49.2217,24.4379
1,Line,0.6179,,,,,,,,,,,,,,,,0,-0.2106,-0.0006,0.5809,185.9166,48.6702,24.4379,186.1271,48.6709,23.8569
1,Line,0.4006,,,,,,,,,,,,,,,,90,0.0000,-0.4006,0.0000,186.1271,48.6709,23.8569,186.1271,49.0715,23.8569
1,Line,0.4013,,,,,,,,,,,,,,,,90,0.0000,0.4013,0.0000,186.1271,48.6709,23.8569,186.1271,48.2696,23.8569
1,Line,0.6359,,,,,,,,,,,,,,,,35,-0.2106,-0.1502,0.5809,185.9165,48.1194,24.4379,186.1271,48.2696,23.8569
1,Line,1.5940,,,,,,,,,,,,,,,,84,0.1642,1.5194,-0.4532,185.7018,50.1900,25.0189,185.5376,48.6706,25.4721
1,Line,1.5194,,,,,,,,,,,,,,,,90,0.0000,1.5194,0.0000,185.7018,50.1900,25.0189,185.7018,48.6706,25.0189
1,Line,1.5940,,,,,,,,,,,,,,,,96,0.1642,-1.5194,-0.4532,185.7018,47.1512,25.0189,185.5376,48.6706,25.4721
1,Line,0.4529,,,,,,,,,,,,,,,,180,-0.1558,0.0003,0.4253,185.7607,48.6706,24.8632,185.9166,48.6702,24.4379
1,Line,0.5515,,,,,,,,,,,,,,,,90,0.0000,-0.5515,0.0000,185.9166,48.6702,24.4379,185.9165,49.2217,24.4379
1,Line,0.5508,,,,,,,,,,,,,,,,90,0.0000,0.5508,0.0000,185.9166,48.6702,24.4379,185.9165,48.1194,24.4379
