Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0708,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,3.9346,1.1088,1.3885,3.9346,1.1088,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1107,1.3885,3.9346,1.1107,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1131,1.3885,3.9346,1.1131,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0995,1.3885,3.9346,1.0995,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1017,1.3885,3.9346,1.1017,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1041,1.3885,3.9346,1.1041,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1088,1.3885,3.9346,1.1088,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1017,1.3885,3.9346,1.1017,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0995,1.3885,3.9346,1.0995,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1134,1.3885,3.9346,1.1134,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1131,1.3885,3.9346,1.1131,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1107,1.3885,3.9346,1.1107,1.3885
1,Line,0.0812,,,,,,,,,,,,,,,,90,0.0000,1.9555,0.0000,3.9346,1.0192,1.3885,3.9346,0.9786,1.3885
1,Line,0.0915,,,,,,,,,,,,,,,,90,0.0000,-2.2557,0.0000,3.9346,0.9786,1.3885,3.9346,1.0254,1.3885
1,Line,0.1460,,,,,,,,,,,,,,,,90,0.0000,-3.8885,0.0000,3.9346,1.0254,1.3885,3.9346,1.1060,1.3885
1,Line,0.1572,,,,,,,,,,,,,,,,90,0.0000,4.1887,0.0000,3.9346,1.1060,1.3885,3.9346,1.0192,1.3885
1,Line,0.0078,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,3.9346,0.9537,1.3885,3.9346,0.9537,1.3885
1,Line,0.1572,,,,,,,,,,,,,,,,90,0.0000,4.1887,0.0000,3.9346,1.1060,1.3885,3.9346,1.0192,1.3885
1,Line,0.0090,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0254,1.3885,3.9346,1.0254,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0948,1.3885,3.9346,1.0948,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0975,1.3885,3.9346,1.0975,1.3885
1,Line,0.0090,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0192,1.3885,3.9346,1.0192,1.3885
1,Line,0.0090,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1060,1.3885,3.9346,1.1060,1.3885
1,Line,0.0090,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,0.9786,1.3885,3.9346,0.9786,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0975,1.3885,3.9346,1.0975,1.3885
1,Circle,,0.0016,4.0461,0.6587,1.6282,0.0225,,,,,,,,,0.1415,0.0450,,,,,,,,,,
1,Line,0.1246,,,,,,,,,,,,,,,,90,0.0000,-0.1009,0.0730,4.1691,0.7926,1.9106,4.1691,0.8935,1.8375
1,Line,0.3620,,,,,,,,,,,,,,,,90,0.0000,-0.2123,-0.2932,4.1691,0.8935,1.8375,4.1691,1.1059,2.1308
1,Line,0.0496,,,,,,,,,,,,,,,,26,-0.0397,-0.0191,-0.0228,4.0461,0.6623,1.6059,4.0859,0.6813,1.6288
1,Line,0.0051,,,,,,,,,,,,,,,,118,-0.0024,0.0045,0.0003,4.0835,0.6858,1.6291,4.0859,0.6813,1.6288
1,Line,0.0467,,,,,,,,,,,,,,,,26,-0.0374,-0.0180,-0.0215,4.0461,0.6679,1.6076,4.0835,0.6858,1.6291
1,Line,0.0812,,,,,,,,,,,,,,,,90,0.0000,0.0739,0.0338,4.1691,0.9829,2.0006,4.1691,0.9090,1.9668
1,Line,0.0915,,,,,,,,,,,,,,,,90,0.0000,-0.0142,-0.0904,4.1691,0.9090,1.9668,4.1691,0.9232,2.0572
1,Line,0.1460,,,,,,,,,,,,,,,,90,0.0000,-0.1144,-0.0907,4.1691,0.9232,2.0572,4.1691,1.0376,2.1479
1,Line,0.1246,,,,,,,,,,,,,,,,90,0.0000,-0.1009,0.0730,4.1691,1.0050,2.2038,4.1691,1.1059,2.1308
1,Line,0.3620,,,,,,,,,,,,,,,,90,0.0000,-0.2123,-0.2932,4.1691,0.7926,1.9106,4.1691,1.0050,2.2038
1,Line,0.1572,,,,,,,,,,,,,,,,90,0.0000,0.0547,0.1473,4.1691,1.0376,2.1479,4.1691,0.9829,2.0006
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1059,1.3885,3.9346,1.1059,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0993,1.3885,3.9346,1.0993,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0982,1.3885,3.9346,1.0982,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1059,1.3885,3.9346,1.1059,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1041,1.3885,3.9346,1.1041,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.1109,1.3885,3.9346,1.1109,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0982,1.3885,3.9346,1.0982,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0993,1.3885,3.9346,1.0993,1.3885
1,Group_14,,,,,,,,,3.9450,0.5157,1.4497,1.0000,1.0000,-1.0000,,,,,,,,,,,,
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0976,1.3885,3.9346,1.0976,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0973,1.3885,3.9346,1.0973,1.3885
1,Line,0.0708,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,3.9346,1.0976,1.3885,3.9346,1.0976,1.3885
1,Line,0.0058,,,,,,,,,,,,,,,,71,0.0000,0.0120,0.0000,3.9346,0.6207,1.3885,3.9346,0.6204,1.3885
1,Line,0.0190,,,,,,,,,,,,,,,,112,0.0000,-0.5123,0.0000,3.9346,0.6201,1.3885,3.9346,0.6307,1.3885
1,Line,0.0055,,,,,,,,,,,,,,,,58,0.0000,0.0184,0.0000,3.9346,0.6204,1.3885,3.9346,0.6201,1.3885
1,Line,0.0187,,,,,,,,,,,,,,,,112,0.0000,-0.5052,0.0000,3.9346,0.6207,1.3885,3.9346,0.6312,1.3885
1,Line,0.0059,,,,,,,,,,,,,,,,84,0.0000,0.0049,0.0000,3.9346,0.6208,1.3885,3.9346,0.6207,1.3885
1,Line,0.0188,,,,,,,,,,,,,,,,112,0.0000,-0.5080,0.0000,3.9346,0.6204,1.3885,3.9346,0.6310,1.3885
1,Line,0.0050,,,,,,,,,,,,,,,,32,0.0000,0.0270,0.0000,3.9346,0.6196,1.3885,3.9346,0.6190,1.3885
1,Line,0.0197,,,,,,,,,,,,,,,,112,0.0000,-0.5306,0.0000,3.9346,0.6184,1.3885,3.9346,0.6294,1.3885
1,Line,0.0048,,,,,,,,,,,,,,,,17,0.0000,0.0286,0.0000,3.9346,0.6190,1.3885,3.9346,0.6184,1.3885
1,Line,0.0192,,,,,,,,,,,,,,,,112,0.0000,-0.5177,0.0000,3.9346,0.6196,1.3885,3.9346,0.6303,1.3885
1,Line,0.0053,,,,,,,,,,,,,,,,45,0.0000,0.0235,0.0000,3.9346,0.6201,1.3885,3.9346,0.6196,1.3885
1,Line,0.0194,,,,,,,,,,,,,,,,112,0.0000,-0.5240,0.0000,3.9346,0.6190,1.3885,3.9346,0.6299,1.3885
1,Line,0.0048,,,,,,,,,,,,,,,,165,0.0000,-0.0261,0.0000,3.9346,0.6192,1.3885,3.9346,0.6197,1.3885
1,Line,0.0189,,,,,,,,,,,,,,,,112,0.0000,-0.5109,0.0000,3.9346,0.6202,1.3885,3.9346,0.6308,1.3885
1,Line,0.0051,,,,,,,,,,,,,,,,148,0.0000,-0.0221,0.0000,3.9346,0.6197,1.3885,3.9346,0.6202,1.3885
1,Line,0.0194,,,,,,,,,,,,,,,,112,0.0000,-0.5220,0.0000,3.9346,0.6192,1.3885,3.9346,0.6300,1.3885
1,Line,0.0047,,,,,,,,,,,,,,,,2,0.0000,-0.0283,0.0000,3.9346,0.6186,1.3885,3.9346,0.6192,1.3885
1,Line,0.0191,,,,,,,,,,,,,,,,112,0.0000,-0.5160,0.0000,3.9346,0.6197,1.3885,3.9346,0.6304,1.3885
1,Line,0.0057,,,,,,,,,,,,,,,,114,0.0000,-0.0100,0.0000,3.9346,0.6205,1.3885,3.9346,0.6207,1.3885
1,Line,0.0187,,,,,,,,,,,,,,,,112,0.0000,-0.5041,0.0000,3.9346,0.6208,1.3885,3.9346,0.6312,1.3885
1,Line,0.0058,,,,,,,,,,,,,,,,99,0.0000,-0.0026,0.0000,3.9346,0.6207,1.3885,3.9346,0.6208,1.3885
1,Line,0.0188,,,,,,,,,,,,,,,,112,0.0000,-0.5070,0.0000,3.9346,0.6205,1.3885,3.9346,0.6310,1.3885
1,Line,0.0054,,,,,,,,,,,,,,,,131,0.0000,-0.0166,0.0000,3.9346,0.6202,1.3885,3.9346,0.6205,1.3885
1,Line,0.0187,,,,,,,,,,,,,,,,112,0.0000,-0.5047,0.0000,3.9346,0.6207,1.3885,3.9346,0.6312,1.3885
1,Line,0.0199,,,,,,,,,,,,,,,,112,0.0000,-0.5372,0.0000,3.9346,0.6178,1.3885,3.9346,0.6290,1.3885
1,Line,0.0055,,,,,,,,,,,,,,,,25,0.0000,-0.0906,0.0000,3.9346,0.7228,1.3885,3.9346,0.7246,1.3885
1,Line,0.0067,,,,,,,,,,,,,,,,25,0.0000,-0.1108,0.0000,3.9346,0.7236,1.3885,3.9346,0.7259,1.3885
1,Line,0.0088,,,,,,,,,,,,,,,,25,0.0000,-0.1456,0.0000,3.9346,0.7250,1.3885,3.9346,0.7280,1.3885
1,Line,0.0076,,,,,,,,,,,,,,,,25,0.0000,-0.1258,0.0000,3.9346,0.7233,1.3885,3.9346,0.7259,1.3885
1,Line,0.0059,,,,,,,,,,,,,,,,25,0.0000,-0.0983,0.0000,3.9346,0.7226,1.3885,3.9346,0.7246,1.3885
1,Line,0.0052,,,,,,,,,,,,,,,,25,0.0000,-0.0864,0.0000,3.9346,0.7224,1.3885,3.9346,0.7242,1.3885
1,Line,0.1460,,,,,,,,,,,,,,,,90,0.0000,-3.8885,0.0000,3.9346,1.0254,1.3885,3.9346,1.1060,1.3885
1,Line,0.0915,,,,,,,,,,,,,,,,90,0.0000,-2.2557,0.0000,3.9346,0.9786,1.3885,3.9346,1.0254,1.3885
1,Line,0.0812,,,,,,,,,,,,,,,,90,0.0000,1.9555,0.0000,3.9346,1.0192,1.3885,3.9346,0.9786,1.3885
1,Line,0.0116,,,,,,,,,,,,,,,,25,0.0000,-0.1926,0.0000,3.9346,0.7267,1.3885,3.9346,0.7307,1.3885
1,Line,0.0150,,,,,,,,,,,,,,,,25,0.0000,-0.2486,0.0000,3.9346,0.7286,1.3885,3.9346,0.7338,1.3885
1,Line,0.0187,,,,,,,,,,,,,,,,25,0.0000,-0.3097,0.0000,3.9346,0.7307,1.3885,3.9346,0.7371,1.3885
1,Line,0.0203,,,,,,,,,,,,,,,,112,0.0000,-0.5484,0.0000,3.9346,0.6168,1.3885,3.9346,0.6282,1.3885
1,Line,0.0051,,,,,,,,,,,,,,,,148,0.0000,0.0221,0.0000,3.9346,0.6173,1.3885,3.9346,0.6168,1.3885
1,Line,0.0205,,,,,,,,,,,,,,,,112,0.0000,-0.5522,0.0000,3.9346,0.6165,1.3885,3.9346,0.6279,1.3885
1,Line,0.0047,,,,,,,,,,,,,,,,2,0.0000,0.0283,0.0000,3.9346,0.6184,1.3885,3.9346,0.6178,1.3885
1,Line,0.0201,,,,,,,,,,,,,,,,112,0.0000,-0.5432,0.0000,3.9346,0.6173,1.3885,3.9346,0.6285,1.3885
1,Line,0.0048,,,,,,,,,,,,,,,,165,0.0000,0.0261,0.0000,3.9346,0.6178,1.3885,3.9346,0.6173,1.3885
1,Line,0.0058,,,,,,,,,,,,,,,,99,0.0000,0.0026,0.0000,3.9346,0.6163,1.3885,3.9346,0.6162,1.3885
1,Line,0.0132,,,,,,,,,,,,,,,,25,0.0000,-0.2185,0.0000,3.9346,0.7261,1.3885,3.9346,0.7307,1.3885
1,Line,0.0101,,,,,,,,,,,,,,,,25,0.0000,-0.1667,0.0000,3.9346,0.7245,1.3885,3.9346,0.7280,1.3885
1,Line,0.0054,,,,,,,,,,,,,,,,131,0.0000,0.0166,0.0000,3.9346,0.6168,1.3885,3.9346,0.6165,1.3885
1,Line,0.0206,,,,,,,,,,,,,,,,112,0.0000,-0.5545,0.0000,3.9346,0.6163,1.3885,3.9346,0.6278,1.3885
1,Line,0.0057,,,,,,,,,,,,,,,,114,0.0000,0.0100,0.0000,3.9346,0.6165,1.3885,3.9346,0.6163,1.3885
1,Line,0.0047,,,,,,,,,,,,,,,,136,0.0028,-0.0027,-0.0027,4.0795,0.6565,1.6606,4.0767,0.6592,1.6632
1,Line,0.0048,,,,,,,,,,,,,,,,126,0.0027,-0.0037,-0.0015,4.0767,0.6592,1.6632,4.0740,0.6629,1.6648
