Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.0892,,,,,,,,,,32,0.0300,0.0190,0.0819,18.6455,22.3221,32.0477,18.6156,22.3031,31.9658
1,Line,,,,,,,1.2265,,,,,,,,,,29,0.9540,0.5308,0.5590,21.3763,23.1802,33.6187,20.4223,22.6494,33.0597
1,Line,,,,,,,0.2403,,,,,,,,,,100,0.0403,-0.2366,0.0119,18.6156,22.3031,31.9658,18.5753,22.5397,31.9538
1,Line,,,,,,,0.2472,,,,,,,,,,108,-0.0702,0.2176,-0.0938,18.5753,22.5397,31.9538,18.6455,22.3221,32.0477
1,Line,,,,,,,0.5318,,,,,,,,,,45,-0.2696,-0.2678,-0.3721,21.3763,23.1802,33.6187,21.6459,23.4480,33.9908
1,Line,,,,,,,0.7813,,,,,,,,,,36,-0.5443,-0.3946,-0.3980,21.3763,23.1802,33.6187,21.9206,23.5748,34.0167
1,Line,,,,,,,0.4147,,,,,,,,,,24,0.3765,0.1712,0.0297,21.3763,23.1802,33.6187,20.9998,23.0090,33.5890
1,Line,,,,,,,0.3851,,,,,,,,,,87,-0.0071,-0.1449,-0.3568,21.3763,23.1802,33.6187,21.3833,23.3250,33.9755
1,Line,,,,,,,0.2719,,,,,,,,,,90,0.0008,-0.2718,0.0050,18.5753,22.5397,31.9538,18.5745,22.8115,31.9488
1,Line,,,,,,,0.0693,,,,,,,,,,20,-0.0257,-0.0095,-0.0637,18.5745,22.8115,31.9488,18.6001,22.8210,32.0125
1,Line,,,,,,,0.2725,,,,,,,,,,96,0.0265,-0.2624,0.0687,18.5753,22.5397,31.9538,18.5488,22.8020,31.8852
1,Line,,,,,,,0.0693,,,,,,,,,,20,-0.0257,-0.0095,-0.0637,18.5488,22.8020,31.8852,18.5745,22.8115,31.9488
1,Line,,,,,,,0.0826,,,,,,,,,,30,-0.0278,-0.0158,-0.0762,18.5753,22.5397,31.9538,18.6031,22.5555,32.0301
1,Line,,,,,,,0.2379,,,,,,,,,,100,-0.0424,0.2334,-0.0176,18.6031,22.5555,32.0301,18.6455,22.3221,32.0477
1,Line,,,,,,,0.2884,,,,,,,,,,85,-0.0248,-0.2813,-0.0587,18.5753,22.5397,31.9538,18.6001,22.8210,32.0125
1,Line,,,,,,,0.2661,,,,,,,,,,91,-0.0030,0.2655,-0.0176,18.6001,22.8210,32.0125,18.6031,22.5555,32.0301
1,Line,,,,,,,0.4639,,,,,,,,,,25,-0.4183,-0.1938,-0.0519,21.3763,23.1802,33.6187,21.7945,23.3740,33.6706
1,Line,,,,,,,0.6717,,,,,,,,,,22,-0.6196,-0.2555,-0.0442,20.1655,22.4791,32.6185,20.7851,22.7346,32.6627
1,Line,,,,,,,1.0517,,,,,,,,,,25,0.8929,0.4099,0.3751,20.7851,22.7346,32.6627,19.8922,22.3247,32.2876
1,Line,,,,,,,0.7728,,,,,,,,,,14,-0.3234,-0.0836,0.6969,20.7851,22.7346,32.6627,21.1086,22.8181,31.9658
1,Line,,,,,,,0.5639,,,,,,,,,,30,0.3134,0.1839,0.4311,20.7851,22.7346,32.6627,20.4717,22.5506,32.2316
1,Line,,,,,,,0.6488,,,,,,,,,,20,-0.5933,-0.2133,-0.1529,19.5722,22.2658,32.4656,20.1655,22.4791,32.6185
1,Line,,,,,,,0.4561,,,,,,,,,,29,0.2733,0.1544,0.3309,20.1655,22.4791,32.6185,19.8922,22.3247,32.2876
1,Line,,,,,,,1.1058,,,,,,,,,,24,-0.8501,-0.3836,-0.5941,19.5722,22.2658,32.4656,20.4223,22.6494,33.0597
1,Line,,,,,,,0.5382,,,,,,,,,,34,0.2568,0.1703,0.4412,20.4223,22.6494,33.0597,20.1655,22.4791,32.6185
1,Line,,,,,,,0.5445,,,,,,,,,,13,0.3628,0.0852,-0.3970,20.7851,22.7346,32.6627,20.4223,22.6494,33.0597
1,Line,,,,,,,0.7091,,,,,,,,,,24,-0.6422,-0.2851,-0.0954,20.4223,22.6494,33.0597,21.0646,22.9344,33.1551
1,Line,,,,,,,0.6103,,,,,,,,,,38,-0.3117,-0.2457,-0.4636,21.0646,22.9344,33.1551,21.3763,23.1802,33.6187
1,Line,,,,,,,0.4787,,,,,,,,,,4,-0.2549,-0.0161,0.4048,21.3763,23.1802,33.6187,21.6312,23.1963,33.2139
1,Line,,,,,,,1.1103,,,,,,,,,,29,-0.8461,-0.4617,-0.5512,20.7851,22.7346,32.6627,21.6312,23.1963,33.2139
1,Line,,,,,,,0.7229,,,,,,,,,,25,-0.6574,-0.3004,-0.0116,20.7851,22.7346,32.6627,21.4426,23.0349,32.6743
1,Line,,,,,,,0.6004,,,,,,,,,,36,-0.2794,-0.1999,-0.4924,20.7851,22.7346,32.6627,21.0646,22.9344,33.1551
1,Line,,,,,,,0.6270,,,,,,,,,,25,-0.5666,-0.2619,-0.0588,21.0646,22.9344,33.1551,21.6312,23.1963,33.2139
1,Line,,,,,,,0.2774,,,,,,,,,,88,-0.0079,-0.2768,-0.0159,18.5409,22.5253,31.8692,18.5488,22.8020,31.8852
1,Line,,,,,,,0.2269,,,,,,,,,,159,-0.2103,0.0795,-0.0307,18.6825,22.1108,31.8750,18.8927,22.0313,31.9057
