Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,32.8153,,,,,,,,,,,,,,,,11,32.1833,6.3142,-1.0994,210.4745,1087.7010,129.9546,178.2912,1081.3868,131.0540
1,Line,37.8346,,,,,,,,,,,,,,,,184,-37.7569,-2.4242,0.0000,210.3567,1089.5730,131.0882,248.1135,1091.9972,131.0882
1,Line,10.1144,,,,,,,,,,,,,,,,0,0.0000,0.0000,10.1144,334.0382,1092.4511,141.2026,334.0382,1092.4511,131.0882
1,Line,2.1916,,,,,,,,,,,,,,,,274,0.1179,-1.8720,-1.1336,210.4745,1087.7010,129.9546,210.3567,1089.5730,131.0882
1,Line,37.7560,,,,,,,,,,,,,,,,1,37.7367,0.4207,-1.1336,248.0933,1089.9938,129.9546,210.3567,1089.5730,131.0882
1,Line,73.0837,,,,,,,,,,,,,,,,180,-73.0832,0.2761,0.0000,334.0382,1092.4511,131.0882,407.1215,1092.1750,131.0882
1,Line,37.9006,,,,,,,,,,,,,,,,173,-37.6390,4.2961,-1.1412,419.9630,1091.9972,141.2026,457.6020,1087.7010,142.3438
1,Line,33.0939,,,,,,,,,,,,,,,,194,-32.0655,-8.1862,-0.0342,178.2912,1081.3868,131.0540,210.3567,1089.5730,131.0882
1,Line,10.1144,,,,,,,,,,,,,,,,0,0.0000,0.0000,10.1144,419.9630,1091.9972,141.2026,419.9630,1091.9972,131.0882
1,Line,16.3474,,,,,,,,,,,,,,,,179,-12.8415,0.1778,10.1144,407.1215,1092.1750,141.2026,419.9630,1091.9972,131.0882
1,Line,14.2214,,,,,,,,,,,,,,,,101,-1.3914,7.4639,-12.0250,530.6965,941.1346,128.3169,532.0879,933.6707,140.3419
1,Line,2.3601,,,,,,,,,,,,,,,,90,0.0000,2.0700,1.1336,334.0382,1092.4511,131.0882,334.0382,1090.3811,129.9546
1,Line,14.4042,,,,,,,,,,,,,,,,101,-1.3914,7.4639,-12.2407,530.6965,939.8059,127.4311,532.0879,932.3420,139.6718
1,Line,14.6387,,,,,,,,,,,,,,,,94,-0.8159,11.0783,-9.5339,532.0879,933.6707,140.3419,532.9038,922.5923,149.8758
1,Line,13.8608,,,,,,,,,,,,,,,,94,-0.8159,10.6297,-8.8581,532.0879,932.3420,139.6718,532.9038,921.7123,148.5299
1,Line,73.1140,,,,,,,,,,,,,,,,359,73.0832,-1.7939,-1.1336,334.0382,1090.3811,129.9546,260.9550,1092.1750,131.0882
1,Line,73.7803,,,,,,,,,,,,,,,,180,-73.0832,0.2761,10.1144,334.0382,1092.4511,141.2026,407.1215,1092.1750,131.0882
1,Line,2.1253,,,,,,,,,,,,,,,,274,0.1179,-1.7939,-1.1336,261.0729,1090.3811,129.9546,260.9550,1092.1750,131.0882
1,Line,2.3020,,,,,,,,,,,,,,,,269,-0.0202,-2.0034,-1.1336,248.0933,1089.9938,129.9546,248.1135,1091.9972,131.0882
1,Line,13.1089,,,,,,,,,,,,,,,,353,12.9594,-1.6161,-1.1336,261.0729,1090.3811,129.9546,248.1135,1091.9972,131.0882
1,Line,10.1144,,,,,,,,,,,,,,,,0,0.0000,0.0000,-10.1144,260.9550,1092.1750,131.0882,260.9550,1092.1750,141.2026
1,Line,16.3474,,,,,,,,,,,,,,,,181,-12.8415,-0.1778,-10.1144,248.1135,1091.9972,131.0882,260.9550,1092.1750,141.2026
1,Line,39.1632,,,,,,,,,,,,,,,,184,-37.7569,-2.4242,-10.1144,210.3567,1089.5730,131.0882,248.1135,1091.9972,141.2026
1,Line,10.1144,,,,,,,,,,,,,,,,0,0.0000,0.0000,-10.1144,210.3567,1089.5730,131.0882,210.3567,1089.5730,141.2026
1,Line,73.7803,,,,,,,,,,,,,,,,180,-73.0832,-0.2761,-10.1144,260.9550,1092.1750,131.0882,334.0382,1092.4511,141.2026
1,Line,10.4447,,,,,,,,,,,,,,,,180,-1.3914,0.0000,10.3516,169.0387,1077.4224,141.3715,170.4302,1077.4224,131.0199
1,Line,34.6150,,,,,,,,,,,,,,,,194,-32.0655,-8.1862,-10.1486,178.2912,1081.3868,131.0540,210.3567,1089.5730,141.2026
1,Line,8.8042,,,,,,,,,,,,,,,,207,-7.8610,-3.9644,-0.0342,170.4302,1077.4224,131.0199,178.2912,1081.3868,131.0540
1,Line,16.1445,,,,,,,,,,,,,,,,224,-8.9677,-8.5481,10.3516,161.4625,1068.8743,141.3715,170.4302,1077.4224,131.0199
1,Line,2.4314,,,,,,,,,,,,,,,,300,1.0844,-1.8529,-1.1413,179.3756,1079.5339,129.9127,178.2912,1081.3868,131.0540
1,Line,72.9653,,,,,,,,,,,,,,,,0,72.9653,0.0000,0.0000,334.0382,1090.3811,129.9546,261.0729,1090.3811,129.9546
1,Line,37.6886,,,,,,,,,,,,,,,,3,37.6188,2.2927,0.0000,248.0933,1089.9938,129.9546,210.4745,1087.7010,129.9546
1,Line,32.1535,,,,,,,,,,,,,,,,15,31.0989,8.1671,0.0418,210.4745,1087.7010,129.9546,179.3756,1079.5339,129.9127
1,Line,74.8073,,,,,,,,,,,,,,,,178,-72.9653,2.3272,16.3331,334.0382,1090.3811,129.9546,407.0036,1088.0539,113.6214
