Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,90,0.0000,-0.0560,-0.0373,-62.8981,17.9786,5.0250,0.0673,-62.8981,18.0346,5.0623
1,Line,,,,,,,90,0.0000,0.0653,0.0434,-62.8045,18.0546,5.0422,0.0784,-62.8045,17.9894,4.9988
1,Line,,,,,,,7,0.0936,0.0108,-0.0262,-62.8045,17.9894,4.9988,0.0978,-62.8981,17.9786,5.0250
1,Line,,,,,,,12,0.0936,0.0200,-0.0201,-62.8045,18.0546,5.0422,0.0978,-62.8981,18.0346,5.0623
1,Line,,,,,,,16,0.0936,0.0261,-0.0109,-62.8045,18.0983,5.1073,0.0978,-62.8981,18.0722,5.1182
1,Line,,,,,,,90,0.0000,-0.0375,-0.0559,-62.8981,18.0346,5.0623,0.0673,-62.8981,18.0722,5.1182
1,Line,,,,,,,90,0.0000,0.0437,0.0651,-62.8045,18.0983,5.1073,0.0784,-62.8045,18.0546,5.0422
1,Line,,,,,,,73,0.0840,0.2698,-0.1010,-63.3781,20.8796,1.6210,0.3001,-63.4621,20.6098,1.7220
1,Line,,,,,,,90,0.0191,2.9332,-0.0104,-63.3590,23.8128,1.6107,2.9332,-63.3781,20.8796,1.6210
1,Line,,,,,,,65,0.0832,0.1773,-0.1791,-63.3789,20.7871,1.5429,0.2654,-63.4621,20.6098,1.7220
1,Line,,,,,,,114,-0.1031,0.2364,0.1023,-63.4621,24.0492,1.7129,0.2774,-63.3590,23.8128,1.6107
1,Line,,,,,,,90,0.0000,-0.0660,-0.0130,-62.8981,17.9126,5.0121,0.0673,-62.8981,17.9786,5.0250
1,Line,,,,,,,90,0.0000,0.0769,0.0151,-62.8045,17.9894,4.9988,0.0784,-62.8045,17.9125,4.9837
1,Line,,,,,,,88,0.1031,3.2030,-0.1114,-63.3590,23.8128,1.6107,3.2065,-63.4621,20.6098,1.7220
1,Line,,,,,,,90,0.0000,0.0155,0.0768,-62.8045,18.1138,5.1841,0.0784,-62.8045,18.0983,5.1073
1,Line,,,,,,,90,0.0000,0.0559,-0.0375,-62.8981,18.0352,5.3063,0.0673,-62.8981,17.9793,5.3438
1,Line,,,,,,,90,0.0000,-0.0651,0.0437,-62.8045,17.9902,5.3699,0.0784,-62.8045,18.0553,5.3263
1,Line,,,,,,,12,0.0936,0.0201,0.0200,-62.8045,18.0553,5.3263,0.0978,-62.8981,18.0352,5.3063
1,Line,,,,,,,7,0.0936,0.0109,0.0261,-62.8045,17.9902,5.3699,0.0978,-62.8981,17.9793,5.3438
1,Line,,,,,,,0,0.0936,0.0001,0.0283,-62.8045,17.9134,5.3854,0.0978,-62.8981,17.9133,5.3571
1,Line,,,,,,,90,0.0000,0.0660,-0.0133,-62.8981,17.9793,5.3438,0.0673,-62.8981,17.9133,5.3571
1,Line,,,,,,,90,0.0000,-0.0768,0.0155,-62.8045,17.9134,5.3854,0.0784,-62.8045,17.9902,5.3699
1,Line,,,,,,,90,0.0000,-0.0151,0.0769,-62.8045,18.0987,5.2610,0.0784,-62.8045,18.1138,5.1841
1,Line,,,,,,,17,0.0936,0.0283,-0.0001,-62.8045,18.1138,5.1841,0.0978,-62.8981,18.0855,5.1842
1,Line,,,,,,,90,0.0000,-0.0133,-0.0660,-62.8981,18.0722,5.1182,0.0673,-62.8981,18.0855,5.1842
1,Line,,,,,,,90,0.0000,0.0130,-0.0660,-62.8981,18.0855,5.1842,0.0673,-62.8981,18.0725,5.2502
1,Line,,,,,,,90,0.0000,0.0373,-0.0561,-62.8981,18.0725,5.2502,0.0673,-62.8981,18.0352,5.3063
1,Line,,,,,,,90,0.0000,-0.0434,0.0653,-62.8045,18.0553,5.3263,0.0784,-62.8045,18.0987,5.2610
1,Line,,,,,,,16,0.0936,0.0262,0.0108,-62.8045,18.0987,5.2610,0.0978,-62.8981,18.0725,5.2502
1,Line,,,,,,,90,0.0008,0.0925,0.0781,-63.3781,20.8796,1.6210,0.1211,-63.3789,20.7871,1.5429
1,Line,,,,,,,147,-0.1303,0.0862,0.1434,-62.9933,19.5602,-1.1329,0.2121,-62.8630,19.4740,-1.2763
1,Line,,,,,,,90,0.0014,5.4858,-0.1672,-62.8616,24.9598,-1.4436,5.4883,-62.8630,19.4740,-1.2763
1,Line,,,,,,,89,-0.1317,-5.3995,0.3107,-62.9933,19.5602,-1.1329,5.4101,-62.8616,24.9598,-1.4436
1,Line,,,,,,,174,-1.0068,0.1096,5.4293,-63.8698,19.5836,4.1530,5.5229,-62.8630,19.4740,-1.2763
1,Line,,,,,,,92,-0.1219,2.9692,-0.1679,-63.8609,24.8920,4.1426,2.9765,-63.7390,21.9228,4.3105
1,Line,,,,,,,130,-0.1303,0.1533,-0.1616,-63.8693,22.0760,4.1489,0.2580,-63.7390,21.9228,4.3105
1,Line,,,,,,,147,-0.1303,0.0851,-0.1613,-63.8698,19.5836,4.1530,0.2242,-63.7394,19.4985,4.3143
1,Line,,,,,,,33,-0.1441,-0.0935,-0.0423,-62.8619,19.4974,4.3143,0.1769,-62.7177,19.5908,4.3566
1,Line,,,,,,,33,0.1441,0.0932,-0.0357,-62.7174,19.5984,6.1722,0.1753,-62.8615,19.5053,6.2079
1,Line,,,,,,,90,0.0001,-5.4658,0.0092,-62.8615,19.5053,6.2079,5.4658,-62.8616,24.9711,6.1987
1,Line,,,,,,,7,-0.1441,-0.0170,-0.0424,-62.8619,21.9198,4.3105,0.1512,-62.7177,21.9368,4.3529
1,Line,,,,,,,32,-0.1303,-0.0813,0.1523,-62.9919,24.8784,-1.2913,0.2163,-62.8616,24.9598,-1.4436
1,Line,,,,,,,4,-0.9993,-0.0678,5.5862,-63.8609,24.8920,4.1426,5.6752,-62.8616,24.9598,-1.4436
1,Line,,,,,,,151,0.1441,-0.0794,0.0427,-62.7175,24.8931,4.3448,0.1700,-62.8616,24.9725,4.3021
1,Line,,,,,,,32,0.1303,0.0821,0.1611,-63.7306,24.9741,4.3037,0.2228,-63.8609,24.8920,4.1426
1,Line,,,,,,,80,-0.0138,-0.0749,0.0955,-63.2395,20.7565,0.6487,0.1222,-63.2258,20.8314,0.5531
1,Line,,,,,,,91,0.0318,-3.2149,0.1303,-63.2258,20.8314,0.5531,3.2177,-63.2576,24.0463,0.4228
