Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0004,,,,,,,,,,,,,,,,180,-0.0002,0.0000,0.0003,0.7806,1.0814,0.6329,0.7808,1.0814,0.6326
1,Line,0.0004,,,,,,,,,,,,,,,,180,-0.0001,0.0000,0.0004,0.7805,1.0814,0.6333,0.7806,1.0814,0.6329
1,3D Polyline,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.0010,,,,,,,,,,,,,,,,180,-0.0010,0.0000,0.0000,0.7818,1.0814,0.6324,0.7827,1.0814,0.6324
1,Line,0.0006,,,,,,,,,,,,,,,,180,-0.0006,0.0000,0.0001,0.7812,1.0814,0.6324,0.7818,1.0814,0.6324
1,Line,0.0004,,,,,,,,,,,,,,,,0,0.0001,0.0000,0.0004,0.7805,1.0814,0.6337,0.7805,1.0814,0.6333
1,Line,0.0011,,,,,,,,,,,,,,,,0,0.0011,0.0000,0.0000,0.7827,1.0814,0.6342,0.7817,1.0814,0.6342
1,Line,0.0018,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0018,0.7827,1.0814,0.6324,0.7827,1.0814,0.6342
1,Line,0.0095,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0095,0.7873,1.0814,0.6269,0.7873,1.0814,0.6364
1,Line,0.0004,,,,,,,,,,,,,,,,0,0.0002,0.0000,0.0003,0.7808,1.0814,0.6340,0.7805,1.0814,0.6337
1,Line,0.0004,,,,,,,,,,,,,,,,0,0.0004,0.0000,0.0002,0.7811,1.0814,0.6341,0.7808,1.0814,0.6340
1,Line,0.0005,,,,,,,,,,,,,,,,0,0.0005,0.0000,0.0001,0.7817,1.0814,0.6342,0.7811,1.0814,0.6341
1,Line,0.0030,,,,,,,,,,,,,,,,0,0.0030,0.0000,0.0000,0.7857,1.0814,0.6269,0.7827,1.0814,0.6269
1,Line,0.0095,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0095,0.7857,1.0814,0.6364,0.7857,1.0814,0.6269
1,3D Polyline,0.0098,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.0035,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0035,0.7713,1.0814,0.6364,0.7713,1.0814,0.6329
1,Line,0.0029,,,,,,,,,,,,,,,,180,-0.0029,0.0000,0.0000,0.7684,1.0814,0.6364,0.7713,1.0814,0.6364
1,Line,0.0035,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0035,0.7827,1.0814,0.6269,0.7827,1.0814,0.6303
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0001,0.0000,-0.0006,0.7776,1.0814,0.6327,0.7776,1.0814,0.6333
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0005,0.0000,-0.0004,0.7790,1.0814,0.6308,0.7785,1.0814,0.6311
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0006,0.0000,-0.0003,0.7796,1.0814,0.6305,0.7790,1.0814,0.6308
1,Line,0.0007,,,,,,,,,,,,,,,,0,0.0007,0.0000,-0.0002,0.7803,1.0814,0.6304,0.7796,1.0814,0.6305
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0002,0.0000,-0.0006,0.7778,1.0814,0.6321,0.7776,1.0814,0.6327
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0003,0.0000,-0.0005,0.7781,1.0814,0.6316,0.7778,1.0814,0.6321
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0004,0.0000,-0.0005,0.7785,1.0814,0.6311,0.7781,1.0814,0.6316
1,Line,0.0071,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0071,0.9860,1.0815,0.6240,0.9860,1.0815,0.6168
1,Line,0.0051,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0051,0.9840,1.0815,0.6168,0.9840,1.0815,0.6219
1,Line,0.0020,,,,,,,,,,,,,,,,0,0.0020,0.0000,0.0000,0.9860,1.0815,0.6168,0.9840,1.0815,0.6168
1,Line,0.0041,,,,,,,,,,,,,,,,0,0.0025,0.0000,-0.0033,0.9671,1.0815,0.6207,0.9646,1.0815,0.6240
1,Line,0.0040,,,,,,,,,,,,,,,,180,-0.0012,0.0000,-0.0038,0.9813,1.0815,0.6202,0.9825,1.0815,0.6240
1,Line,0.0040,,,,,,,,,,,,,,,,180,-0.0012,0.0000,0.0038,0.9801,1.0815,0.6240,0.9813,1.0815,0.6202
1,Line,0.0017,,,,,,,,,,,,,,,,0,0.0017,0.0000,0.0000,0.9824,1.0815,0.6168,0.9807,1.0815,0.6168
1,Line,0.0071,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0071,0.9767,1.0815,0.6168,0.9767,1.0815,0.6240
1,Line,0.0024,,,,,,,,,,,,,,,,0,0.0024,0.0000,0.0000,0.9791,1.0815,0.6168,0.9767,1.0815,0.6168
1,Line,0.0010,,,,,,,,,,,,,,,,0,0.0010,0.0000,0.0000,0.9916,1.0815,0.6223,0.9906,1.0815,0.6223
1,Line,0.0053,,,,,,,,,,,,,,,,0,0.0016,0.0000,-0.0051,0.9807,1.0815,0.6168,0.9791,1.0815,0.6219
1,Line,0.0051,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0051,0.9791,1.0815,0.6219,0.9791,1.0815,0.6168
1,Line,0.0014,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0014,0.9916,1.0815,0.6209,0.9916,1.0815,0.6223
1,Line,0.0044,,,,,,,,,,,,,,,,0,0.0026,0.0000,0.0035,0.9728,1.0815,0.6240,0.9701,1.0815,0.6205
1,Line,0.0031,,,,,,,,,,,,,,,,180,-0.0031,0.0000,0.0000,0.9697,1.0815,0.6240,0.9728,1.0815,0.6240
1,Line,0.0024,,,,,,,,,,,,,,,,0,0.0024,0.0000,0.0000,0.9729,1.0815,0.6168,0.9705,1.0815,0.6168
1,Line,0.0024,,,,,,,,,,,,,,,,180,-0.0024,0.0000,0.0000,0.9646,1.0815,0.6240,0.9670,1.0815,0.6240
1,Line,0.0023,,,,,,,,,,,,,,,,180,-0.0013,0.0000,-0.0019,0.9684,1.0815,0.6220,0.9697,1.0815,0.6240
1,Line,0.0046,,,,,,,,,,,,,,,,180,-0.0028,0.0000,0.0037,0.9701,1.0815,0.6205,0.9729,1.0815,0.6168
1,Line,0.0028,,,,,,,,,,,,,,,,0,0.0016,0.0000,-0.0022,0.9705,1.0815,0.6168,0.9689,1.0815,0.6191
1,Line,0.0031,,,,,,,,,,,,,,,,0,0.0031,0.0000,0.0000,0.9673,1.0815,0.6168,0.9642,1.0815,0.6168
1,Line,0.0054,,,,,,,,,,,,,,,,0,0.0016,0.0000,0.0051,0.9840,1.0815,0.6219,0.9824,1.0815,0.6168
1,Line,0.0034,,,,,,,,,,,,,,,,180,-0.0034,0.0000,0.0000,0.9767,1.0815,0.6240,0.9801,1.0815,0.6240
1,Line,0.0027,,,,,,,,,,,,,,,,0,0.0016,0.0000,0.0022,0.9689,1.0815,0.6191,0.9673,1.0815,0.6168
1,Line,0.0034,,,,,,,,,,,,,,,,180,-0.0034,0.0000,0.0000,0.9825,1.0815,0.6240,0.9860,1.0815,0.6240
1,Line,0.0048,,,,,,,,,,,,,,,,180,-0.0029,0.0000,-0.0038,0.9642,1.0815,0.6168,0.9671,1.0815,0.6207
1,Line,0.0004,,,,,,,,,,,,,,,,0,0.0003,0.0000,0.0001,0.9902,1.0815,0.6223,0.9898,1.0815,0.6222
1,Line,0.0027,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0027,1.0005,1.0815,0.6168,1.0005,1.0815,0.6196
1,Line,0.0026,,,,,,,,,,,,,,,,0,0.0026,0.0000,0.0000,1.0031,1.0815,0.6168,1.0005,1.0815,0.6168
1,Line,0.0008,,,,,,,,,,,,,,,,0,0.0008,0.0000,0.0000,1.0005,1.0815,0.6196,0.9996,1.0815,0.6196
1,Line,0.0005,,,,,,,,,,,,,,,,0,0.0003,0.0000,-0.0004,0.9874,1.0815,0.6204,0.9872,1.0815,0.6208
1,Line,0.0005,,,,,,,,,,,,,,,,0,0.0001,0.0000,-0.0005,0.9870,1.0815,0.6212,0.9870,1.0815,0.6217
1,Line,0.0005,,,,,,,,,,,,,,,,0,0.0002,0.0000,-0.0004,0.9872,1.0815,0.6208,0.9870,1.0815,0.6212
1,Line,0.0006,,,,,,,,,,,,,,,,180,-0.0005,0.0000,-0.0002,0.9968,1.0815,0.6236,0.9973,1.0815,0.6238
1,Line,0.0007,,,,,,,,,,,,,,,,180,-0.0007,0.0000,0.0002,0.9538,1.0815,0.6240,0.9545,1.0815,0.6238
1,3D Polyline,0.0022,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.0005,,,,,,,,,,,,,,,,180,-0.0004,0.0000,-0.0003,0.9960,1.0815,0.6231,0.9963,1.0815,0.6234
1,Line,0.0005,,,,,,,,,,,,,,,,180,-0.0005,0.0000,-0.0003,0.9963,1.0815,0.6234,0.9968,1.0815,0.6236
1,Line,0.0004,,,,,,,,,,,,,,,,180,-0.0003,0.0000,-0.0004,0.9957,1.0815,0.6227,0.9960,1.0815,0.6231
1,Line,0.0005,,,,,,,,,,,,,,,,180,-0.0001,0.0000,-0.0005,0.9955,1.0815,0.6219,0.9956,1.0815,0.6223
1,Line,0.0003,,,,,,,,,,,,,,,,180,-0.0002,0.0000,0.0002,0.9896,1.0815,0.6213,0.9899,1.0815,0.6211
1,Line,0.0003,,,,,,,,,,,,,,,,180,-0.0001,0.0000,0.0003,0.9896,1.0815,0.6217,0.9896,1.0815,0.6213
1,Line,0.0005,,,,,,,,,,,,,,,,180,-0.0005,0.0000,0.0000,0.9902,1.0815,0.6210,0.9907,1.0815,0.6209
1,Line,0.0005,,,,,,,,,,,,,,,,0,0.0005,0.0000,0.0000,0.9906,1.0815,0.6223,0.9902,1.0815,0.6223
1,Line,0.0003,,,,,,,,,,,,,,,,0,0.0002,0.0000,0.0002,0.9898,1.0815,0.6222,0.9896,1.0815,0.6220
1,Line,0.0003,,,,,,,,,,,,,,,,0,0.0001,0.0000,0.0003,0.9896,1.0815,0.6220,0.9896,1.0815,0.6217
1,Line,0.0004,,,,,,,,,,,,,,,,180,-0.0004,0.0000,0.0001,0.9899,1.0815,0.6211,0.9902,1.0815,0.6210
1,Line,0.0005,,,,,,,,,,,,,,,,0,0.0004,0.0000,-0.0003,0.9878,1.0815,0.6200,0.9874,1.0815,0.6204
1,Line,0.0005,,,,,,,,,,,,,,,,0,0.0005,0.0000,-0.0003,0.9883,1.0815,0.6198,0.9878,1.0815,0.6200
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0005,0.0000,-0.0002,0.9888,1.0815,0.6196,0.9883,1.0815,0.6198
1,Line,0.0009,,,,,,,,,,,,,,,,180,-0.0009,0.0000,0.0000,0.9907,1.0815,0.6209,0.9916,1.0815,0.6209
1,3D Polyline,0.0022,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0006,0.0000,-0.0001,0.9894,1.0815,0.6195,0.9888,1.0815,0.6196
1,Line,0.0027,,,,,,,,,,,,,,,,0,0.0027,0.0000,0.0000,0.7900,1.0814,0.6269,0.7873,1.0814,0.6269
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0006,0.0000,-0.0014,0.8854,1.0814,0.6394,0.8860,1.0814,0.6408
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0002,0.0000,-0.0016,0.8852,1.0814,0.6378,0.8854,1.0814,0.6394
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0002,0.0000,-0.0016,0.8854,1.0814,0.6363,0.8852,1.0814,0.6378
1,Line,0.0016,,,,,,,,,,,,,,,,0,-0.0014,0.0000,-0.0006,0.8882,1.0814,0.6430,0.8896,1.0814,0.6436
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0012,0.0000,-0.0010,0.8869,1.0814,0.6421,0.8882,1.0814,0.6430
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0010,0.0000,-0.0012,0.8860,1.0814,0.6408,0.8869,1.0814,0.6421
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0006,0.0000,-0.0014,0.8860,1.0814,0.6348,0.8854,1.0814,0.6363
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0016,0.0000,-0.0002,0.8912,1.0814,0.6319,0.8896,1.0814,0.6321
1,Line,0.0030,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0030,0.8887,1.0814,0.6289,0.8887,1.0814,0.6318
1,Line,0.0009,,,,,,,,,,,,,,,,0,0.0009,0.0000,0.0000,0.8895,1.0814,0.6289,0.8887,1.0814,0.6289
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0010,0.0000,-0.0012,0.8869,1.0814,0.6336,0.8860,1.0814,0.6348
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0012,0.0000,-0.0010,0.8882,1.0814,0.6327,0.8869,1.0814,0.6336
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0014,0.0000,-0.0006,0.8896,1.0814,0.6321,0.8882,1.0814,0.6327
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0010,0.0000,0.0012,0.8964,1.0814,0.6348,0.8954,1.0814,0.6336
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0006,0.0000,0.0014,0.8970,1.0814,0.6363,0.8964,1.0814,0.6348
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0002,0.0000,0.0016,0.8972,1.0814,0.6378,0.8970,1.0814,0.6363
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0016,0.0000,0.0002,0.8927,1.0814,0.6321,0.8912,1.0814,0.6319
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0014,0.0000,0.0006,0.8942,1.0814,0.6327,0.8927,1.0814,0.6321
1,Line,0.0016,,,,,,,,,,,,,,,,0,0.0012,0.0000,0.0010,0.8954,1.0814,0.6336,0.8942,1.0814,0.6327
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0002,0.0000,0.0016,0.8970,1.0814,0.6394,0.8972,1.0814,0.6378
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0014,0.0000,0.0006,0.8927,1.0814,0.6436,0.8942,1.0814,0.6430
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0016,0.0000,0.0002,0.8912,1.0814,0.6438,0.8927,1.0814,0.6436
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0016,0.0000,-0.0002,0.8896,1.0814,0.6436,0.8912,1.0814,0.6438
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0006,0.0000,0.0014,0.8964,1.0814,0.6408,0.8970,1.0814,0.6394
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0010,0.0000,0.0012,0.8954,1.0814,0.6421,0.8964,1.0814,0.6408
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0012,0.0000,0.0010,0.8942,1.0814,0.6430,0.8954,1.0814,0.6421
1,Line,0.0021,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0021,0.8895,1.0814,0.6310,0.8895,1.0814,0.6289
1,Line,0.0003,,,,,,,,,,,,,,,,180,0.0000,0.0000,-0.0003,0.8856,1.0814,0.6309,0.8857,1.0814,0.6312
1,Line,0.0002,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0002,0.8856,1.0814,0.6307,0.8856,1.0814,0.6309
1,Line,0.0002,,,,,,,,,,,,,,,,0,0.0001,0.0000,-0.0002,0.8857,1.0814,0.6305,0.8856,1.0814,0.6307
1,Line,0.0003,,,,,,,,,,,,,,,,180,-0.0002,0.0000,-0.0001,0.8859,1.0814,0.6316,0.8862,1.0814,0.6317
1,Line,0.0003,,,,,,,,,,,,,,,,180,-0.0002,0.0000,-0.0002,0.8858,1.0814,0.6314,0.8859,1.0814,0.6316
1,Line,0.0003,,,,,,,,,,,,,,,,180,-0.0001,0.0000,-0.0002,0.8857,1.0814,0.6312,0.8858,1.0814,0.6314
1,Line,0.0002,,,,,,,,,,,,,,,,0,0.0001,0.0000,-0.0002,0.8858,1.0814,0.6303,0.8857,1.0814,0.6305
1,Line,0.0002,,,,,,,,,,,,,,,,0,0.0002,0.0000,0.0000,0.8865,1.0814,0.6300,0.8863,1.0814,0.6300
1,3D Polyline,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.0003,,,,,,,,,,,,,,,,180,-0.0003,0.0000,0.0000,0.8869,1.0814,0.6306,0.8872,1.0814,0.6306
1,Line,0.0002,,,,,,,,,,,,,,,,0,0.0001,0.0000,-0.0001,0.8859,1.0814,0.6302,0.8858,1.0814,0.6303
1,Line,0.0002,,,,,,,,,,,,,,,,0,0.0002,0.0000,-0.0001,0.8861,1.0814,0.6301,0.8859,1.0814,0.6302
1,Line,0.0002,,,,,,,,,,,,,,,,0,0.0002,0.0000,-0.0001,0.8863,1.0814,0.6300,0.8861,1.0814,0.6301
1,Line,0.0021,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0021,0.8912,1.0814,0.6289,0.8912,1.0814,0.6310
1,Line,0.0007,,,,,,,,,,,,,,,,0,0.0007,0.0000,0.0000,0.8919,1.0814,0.6289,0.8912,1.0814,0.6289
1,Line,0.0030,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0030,0.8919,1.0814,0.6318,0.8919,1.0814,0.6289
1,Line,0.0022,,,,,,,,,,,,,,,,0,0.0006,0.0000,-0.0021,0.8901,1.0814,0.6289,0.8895,1.0814,0.6310
1,Line,0.0006,,,,,,,,,,,,,,,,0,0.0006,0.0000,0.0000,0.8907,1.0814,0.6289,0.8901,1.0814,0.6289
1,Line,0.0022,,,,,,,,,,,,,,,,0,0.0006,0.0000,0.0021,0.8912,1.0814,0.6310,0.8907,1.0814,0.6289
1,Line,0.0008,,,,,,,,,,,,,,,,180,-0.0008,0.0000,0.0000,0.8912,1.0814,0.6319,0.8919,1.0814,0.6318
1,Line,0.0009,,,,,,,,,,,,,,,,0,0.0009,0.0000,0.0000,0.8882,1.0814,0.6289,0.8872,1.0814,0.6289
1,Line,0.0030,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0030,0.8882,1.0814,0.6318,0.8882,1.0814,0.6289
1,Line,0.0003,,,,,,,,,,,,,,,,180,-0.0003,0.0000,-0.0001,0.8862,1.0814,0.6317,0.8865,1.0814,0.6318
1,Line,0.0016,,,,,,,,,,,,,,,,180,-0.0004,0.0000,-0.0016,0.8903,1.0814,0.6303,0.8907,1.0814,0.6318
1,Line,0.0016,,,,,,,,,,,,,,,,0,-0.0004,0.0000,0.0016,0.8899,1.0814,0.6318,0.8903,1.0814,0.6303
1,Line,0.0011,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0011,0.8872,1.0814,0.6289,0.8872,1.0814,0.6299
1,Arc,0.0393,0.0001,0.4309,1.1169,0.6327,0.0500,180,45,,,,,,,,,,,,,,,,,,
1,Line,0.0100,,,,,,,,,,,,,,,,90,0.0000,-0.0100,0.0000,0.4627,1.1069,0.6487,0.4627,1.1169,0.6487
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.3951,1.0869,0.6327,0.3951,1.1069,0.6327
1,Arc,0.0563,0.0004,0.4309,1.1169,0.6327,0.0358,180,90,,,,,,,,,,,,,,,,,,
1,Arc,0.0393,0.0001,0.4309,1.1169,0.6327,0.0500,315,45,,,,,,,,,,,,,,,,,,
1,Arc,0.1571,0.0039,0.4309,1.1169,0.6327,0.0500,0,180,,,,,,,,,,,,,,,,,,
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.3964,1.0869,0.6419,0.3964,1.1069,0.6419
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.4217,1.0869,0.6673,0.4217,1.1069,0.6673
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.4309,1.0869,0.6685,0.4309,1.1069,0.6685
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.4402,1.0869,0.6673,0.4402,1.1069,0.6673
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.3999,1.0869,0.6506,0.3999,1.1069,0.6506
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.4056,1.0869,0.6580,0.4056,1.1069,0.6580
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.4130,1.0869,0.6637,0.4130,1.1069,0.6637
1,Line,0.0070,,,,,,,,,,,,,,,,0,0.0018,0.0000,0.0068,0.7955,1.0814,0.6337,0.7937,1.0814,0.6269
1,Line,0.0068,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0068,0.7955,1.0814,0.6269,0.7955,1.0814,0.6337
1,Line,0.0022,,,,,,,,,,,,,,,,0,0.0022,0.0000,0.0000,0.7977,1.0814,0.6269,0.7955,1.0814,0.6269
1,Line,0.0068,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0068,0.7900,1.0814,0.6337,0.7900,1.0814,0.6269
1,Line,0.0070,,,,,,,,,,,,,,,,0,0.0018,0.0000,-0.0068,0.7918,1.0814,0.6269,0.7900,1.0814,0.6337
1,Line,0.0019,,,,,,,,,,,,,,,,0,0.0019,0.0000,0.0000,0.7937,1.0814,0.6269,0.7918,1.0814,0.6269
1,Line,0.0095,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0095,0.7977,1.0814,0.6364,0.7977,1.0814,0.6269
1,Line,0.0038,,,,,,,,,,,,,,,,180,-0.0038,0.0000,0.0000,0.7873,1.0814,0.6364,0.7912,1.0814,0.6364
1,Arc,0.1125,0.0020,0.4309,1.1169,0.6327,0.0358,0,180,,,,,,,,,,,,,,,,,,
1,Arc,0.0563,0.0004,0.4309,1.1169,0.6327,0.0358,270,90,,,,,,,,,,,,,,,,,,
1,Line,0.0038,,,,,,,,,,,,,,,,180,-0.0038,0.0000,0.0000,0.7939,1.0814,0.6364,0.7977,1.0814,0.6364
1,Line,0.0052,,,,,,,,,,,,,,,,180,-0.0014,0.0000,-0.0051,0.7925,1.0814,0.6313,0.7939,1.0814,0.6364
1,Line,0.0052,,,,,,,,,,,,,,,,180,-0.0013,0.0000,0.0051,0.7912,1.0814,0.6364,0.7925,1.0814,0.6313
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.4489,1.0869,0.6637,0.4489,1.1069,0.6637
1,Line,0.3365,,,,,,,,,,,,,,,,153,0.2712,-0.1408,-0.1411,0.2653,1.0030,0.3606,-0.0059,1.1438,0.5017
1,Line,0.3199,,,,,,,,,,,,,,,,160,0.2712,-0.1002,-0.1371,0.2653,1.0030,0.3606,-0.0059,1.1033,0.4977
1,Line,0.3116,,,,,,,,,,,,,,,,163,-0.2712,0.0809,0.1305,-0.0059,1.0839,0.4911,0.2653,1.0030,0.3606
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.3999,1.0869,0.6148,0.3999,1.1069,0.6148
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,-0.0200,0.0000,0.3964,1.0869,0.6234,0.3964,1.1069,0.6234
