Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,2.3091,,,,,,,,,,6,-0.0584,-0.0060,0.0060,53.5318,100.6032,28.7129,55.8166,100.8384,28.4767
1,Line,,,,,,,0.3552,,,,,,,,,,88,0.0003,0.0083,-0.0036,53.5424,100.9291,28.5719,53.5318,100.6032,28.7129
1,Line,,,,,,,1.8094,,,,,,,,,,180,-0.0463,0.0000,0.0000,51.5256,97.9921,28.0717,53.3350,97.9921,28.0710
1,Line,,,,,,,0.3556,,,,,,,,,,86,0.0006,0.0083,-0.0036,55.8166,100.8384,28.4767,55.7925,100.5129,28.6178
1,Line,,,,,,,0.5156,,,,,,,,,,104,0.0033,-0.0127,-0.0008,57.2326,99.8870,28.2244,57.1039,100.3853,28.2559
1,Line,,,,,,,0.4039,,,,,,,,,,33,0.0073,0.0047,-0.0057,57.1039,100.3853,28.2559,56.8198,100.2021,28.4769
1,Line,,,,,,,2.2645,,,,,,,,,,178,0.0578,-0.0023,-0.0024,55.7925,100.5129,28.6178,53.5318,100.6032,28.7129
1,Line,,,,,,,1.9503,,,,,,,,,,91,0.0007,-0.0472,-0.0160,49.7447,96.1452,27.4464,49.7163,97.9922,28.0723
1,Line,,,,,,,1.7808,,,,,,,,,,180,0.0455,0.0000,0.0000,51.5256,96.1452,27.4458,49.7447,96.1452,27.4464
1,Line,,,,,,,2.6604,,,,,,,,,,134,-0.0463,0.0472,0.0160,49.7163,97.9922,28.0723,51.5256,96.1452,27.4458
1,Line,,,,,,,1.7808,,,,,,,,,,180,-0.0455,0.0000,0.0000,51.5256,96.1452,27.4458,53.3064,96.1451,27.4451
1,Line,,,,,,,2.6411,,,,,,,,,,134,0.0455,-0.0472,-0.0160,53.3064,96.1451,27.4451,51.5256,97.9921,28.0717
1,Line,,,,,,,1.9503,,,,,,,,,,89,-0.0007,-0.0472,-0.0160,53.3064,96.1451,27.4451,53.3350,97.9921,28.0710
1,Line,,,,,,,1.9501,,,,,,,,,,90,0.0000,-0.0472,-0.0160,51.5256,96.1452,27.4458,51.5256,97.9921,28.0717
1,Line,,,,,,,0.5775,,,,,,,,,,143,-0.0106,0.0081,0.0065,56.8198,100.2021,28.4769,57.2326,99.8870,28.2244
1,Line,,,,,,,2.6731,,,,,,,,,,135,-0.0477,0.0472,0.0128,46.0975,97.9923,27.9477,47.9639,96.1453,27.4470
1,Line,,,,,,,0.6446,,,,,,,,,,35,-0.0135,-0.0093,0.0012,46.7060,100.4730,28.5284,47.2347,100.8386,28.4798
1,Line,,,,,,,0.3580,,,,,,,,,,103,-0.0018,0.0082,-0.0037,46.6340,100.7933,28.3856,46.7060,100.4730,28.5284
1,Line,,,,,,,1.7853,,,,,,,,,,180,0.0455,0.0000,0.0032,47.9639,96.1453,27.4470,46.1830,96.1453,27.3218
1,Line,,,,,,,1.7446,,,,,,,,,,180,0.0446,0.0000,0.0000,56.7593,94.4600,26.5730,55.0147,94.4600,26.5737
1,Line,,,,,,,2.5287,,,,,,,,,,135,0.0427,-0.0431,-0.0223,56.7593,94.4600,26.5730,55.0873,96.1450,27.4445
1,Line,,,,,,,1.9520,,,,,,,,,,93,0.0022,-0.0472,-0.0160,46.1830,96.1453,27.3218,46.0975,97.9923,27.9477
1,Line,,,,,,,0.4069,,,,,,,,,,178,-0.0082,0.0002,-0.0064,45.7757,99.0719,28.0397,46.0978,99.0630,28.2883
1,Line,,,,,,,0.3802,,,,,,,,,,104,0.0024,-0.0094,-0.0005,56.9125,99.8338,28.4582,56.8198,100.2021,28.4769
1,Line,,,,,,,0.4000,,,,,,,,,,9,0.0082,0.0014,-0.0060,57.2326,99.8870,28.2244,56.9125,99.8338,28.4582
1,Line,,,,,,,0.8381,,,,,,,,,,87,0.0011,0.0208,0.0048,45.8187,99.8873,28.2285,45.7757,99.0719,28.0397
1,Line,,,,,,,0.7915,,,,,,,,,,87,0.0010,0.0197,0.0044,46.1388,99.8341,28.4621,46.0978,99.0630,28.2883
1,Line,,,,,,,0.3999,,,,,,,,,,171,-0.0082,0.0014,-0.0060,45.8187,99.8873,28.2285,46.1388,99.8341,28.4621
1,Line,,,,,,,0.8723,,,,,,,,,,109,0.0071,-0.0211,0.0015,46.0978,99.0630,28.2883,45.8187,99.8873,28.2285
1,Line,,,,,,,0.2496,,,,,,,,,,137,0.0047,-0.0043,-0.0007,56.8198,100.2021,28.4769,56.6379,100.3706,28.5048
1,Line,,,,,,,1.7457,,,,,,,,,,12,-0.0435,-0.0094,0.0028,55.1169,99.8339,28.5847,56.8198,100.2021,28.4769
1,Line,,,,,,,1.7446,,,,,,,,,,180,0.0446,0.0000,0.0000,48.0363,94.4602,26.5762,46.2917,94.4603,26.5768
1,Line,,,,,,,1.3859,,,,,,,,,,27,0.0314,0.0163,-0.0015,56.3453,100.4728,28.5249,55.1169,99.8339,28.5847
1,Line,,,,,,,1.7853,,,,,,,,,,180,-0.0455,0.0000,0.0032,55.0873,96.1450,27.4445,56.8681,96.1450,27.3179
1,Line,,,,,,,0.3106,,,,,,,,,,161,-0.0075,0.0026,0.0005,56.3453,100.4728,28.5249,56.6379,100.3706,28.5048
1,Line,,,,,,,1.6149,,,,,,,,,,19,0.0389,0.0137,-0.0020,56.6379,100.3706,28.5048,55.1169,99.8339,28.5847
1,Line,,,,,,,1.7151,,,,,,,,,,169,0.0420,-0.0083,-0.0093,49.6804,94.1338,26.2128,48.0363,94.4602,26.5762
1,Line,,,,,,,0.4982,,,,,,,,,,73,-0.0026,-0.0083,-0.0093,49.6804,94.1338,26.2128,49.7809,94.4602,26.5756
1,Line,,,,,,,1.7892,,,,,,,,,,104,0.0110,-0.0426,-0.0125,46.2917,94.4603,26.5768,45.8615,96.1272,27.0640
1,Line,,,,,,,1.8093,,,,,,,,,,180,0.0463,0.0000,0.0000,49.7164,99.0629,28.4129,47.9071,99.0630,28.4136
1,Line,,,,,,,0.7906,,,,,,,,,,89,0.0004,0.0197,0.0044,49.7300,99.8340,28.5867,49.7164,99.0629,28.4129
1,Line,,,,,,,1.9495,,,,,,,,,,157,0.0456,-0.0197,-0.0045,49.7164,99.0629,28.4129,47.9344,99.8341,28.5873
1,Line,,,,,,,0.7909,,,,,,,,,,88,-0.0007,-0.0197,-0.0044,47.9071,99.0630,28.4136,47.9344,99.8341,28.5873
1,Line,,,,,,,1.9510,,,,,,,,,,88,0.0015,0.0472,0.0160,55.1443,97.9920,28.0703,55.0873,96.1450,27.4445
1,Line,,,,,,,1.8971,,,,,,,,,,89,0.0009,0.0431,0.0223,53.3064,96.1451,27.4451,53.2701,94.4601,26.5743
1,Line,,,,,,,1.7666,,,,,,,,,,154,0.0405,-0.0197,-0.0033,55.1169,99.8339,28.5847,53.5318,100.6032,28.7129
1,Line,,,,,,,0.9585,,,,,,,,,,45,-0.0173,-0.0174,-0.0008,55.1169,99.8339,28.5847,55.7925,100.5129,28.6178
1,Line,,,,,,,1.7446,,,,,,,,,,180,0.0446,0.0000,0.0000,55.0147,94.4600,26.5737,53.2701,94.4601,26.5743
1,Line,,,,,,,1.8093,,,,,,,,,,180,0.0463,0.0000,0.0000,51.5256,97.9921,28.0717,49.7163,97.9922,28.0723
1,Line,,,,,,,2.5529,,,,,,,,,,135,0.0437,-0.0431,-0.0223,55.0147,94.4600,26.5737,53.3064,96.1451,27.4451
1,Line,,,,,,,1.7808,,,,,,,,,,180,0.0455,0.0000,0.0000,55.0873,96.1450,27.4445,53.3064,96.1451,27.4451
1,Line,,,,,,,1.8138,,,,,,,,,,180,-0.0463,0.0000,0.0032,55.1443,97.9920,28.0703,56.9537,97.9919,27.9438
1,Line,,,,,,,2.6361,,,,,,,,,,133,0.0441,-0.0472,-0.0192,56.8681,96.1450,27.3179,55.1443,97.9920,28.0703
1,Line,,,,,,,1.9520,,,,,,,,,,87,-0.0022,-0.0472,-0.0160,56.8681,96.1450,27.3179,56.9537,97.9919,27.9438
1,Line,,,,,,,2.5284,,,,,,,,,,45,0.0428,0.0431,0.0222,47.9639,96.1453,27.4470,46.2917,94.4603,26.5768
1,Line,,,,,,,1.7956,,,,,,,,,,180,0.0459,0.0000,0.0000,55.1169,99.8339,28.5847,53.3213,99.8339,28.5854
1,Line,,,,,,,0.8077,,,,,,,,,,75,0.0054,0.0197,0.0033,53.5318,100.6032,28.7129,53.3213,99.8339,28.5854
1,Line,,,,,,,1.8456,,,,,,,,,,94,0.0028,-0.0431,-0.0190,46.2917,94.4603,26.5768,46.1830,96.1453,27.3218
1,Line,,,,,,,1.3664,,,,,,,,,,102,0.0074,-0.0337,0.0057,53.1563,102.6872,29.3357,52.8671,104.0041,29.1139
1,Line,,,,,,,1.7958,,,,,,,,,,118,0.0219,-0.0404,0.0001,44.3920,101.1332,29.3778,43.5357,102.7116,29.3737
1,Line,,,,,,,0.5991,,,,,,,,,,71,-0.0049,-0.0145,0.0008,44.3920,101.1332,29.3778,44.5851,101.6994,29.3463
1,Line,,,,,,,1.4122,,,,,,,,,,106,0.0098,-0.0344,0.0047,55.3124,102.6193,29.2909,54.9310,103.9666,29.1075
1,Line,,,,,,,1.8392,,,,,,,,,,91,-0.0005,0.0469,0.0032,46.2260,87.6331,25.9308,46.2474,85.7983,25.8049
1,Line,,,,,,,1.9071,,,,,,,,,,104,0.0112,-0.0444,-0.0166,46.2474,85.7983,25.8049,45.8090,87.5366,26.4555
1,Line,,,,,,,2.1997,,,,,,,,,,36,-0.0454,-0.0327,0.0058,53.1563,102.6872,29.3357,54.9310,103.9666,29.1075
1,Line,,,,,,,2.3737,,,,,,,,,,37,-0.0482,-0.0367,0.0037,46.2372,102.5295,29.2566,48.1205,103.9668,29.1100
1,Line,,,,,,,2.1082,,,,,,,,,,146,0.0350,-0.0239,-0.0333,45.4936,95.9408,27.6981,44.1237,96.8748,29.0002
1,Line,,,,,,,1.6471,,,,,,,,,,95,-0.0033,0.0400,0.0129,44.1237,96.8748,29.0002,44.2524,95.3119,28.4966
1,Line,,,,,,,1.4122,,,,,,,,,,74,0.0098,0.0344,-0.0047,48.1205,103.9668,29.1100,47.7390,102.6195,29.2937
1,Line,,,,,,,1.7074,,,,,,,,,,48,-0.0286,-0.0321,-0.0072,55.6939,101.2721,28.9708,56.8143,102.5292,29.2528
1,Line,,,,,,,1.3785,,,,,,,,,,77,-0.0076,-0.0332,-0.0092,56.5178,101.2323,28.8913,56.8143,102.5292,29.2528
1,Line,,,,,,,1.5050,,,,,,,,,,3,0.0384,0.0023,0.0009,47.7390,102.6195,29.2937,46.2372,102.5295,29.2566
1,Line,,,,,,,0.7062,,,,,,,,,,99,-0.0027,0.0168,0.0060,44.9173,89.8076,27.1430,45.0246,89.1507,26.9069
1,Line,,,,,,,2.8895,,,,,,,,,,92,0.0020,-0.0735,-0.0072,45.8039,89.5736,26.7025,45.7267,92.4483,26.9838
1,Line,,,,,,,0.7410,,,,,,,,,,165,0.0102,-0.0027,-0.0157,46.2046,89.4678,26.0882,45.8039,89.5736,26.7025
1,Line,,,,,,,1.5050,,,,,,,,,,177,0.0384,-0.0023,-0.0010,56.8143,102.5292,29.2528,55.3124,102.6193,29.2909
1,Line,,,,,,,3.1486,,,,,,,,,,99,0.0122,-0.0762,-0.0229,46.2046,89.4678,26.0882,45.7267,92.4483,26.9838
