Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,41.2147,,,,,,,,,,,,,,,,0,0.0000,0.0000,-41.2147,651.5873,2052.4172,975.2320,651.5873,2052.4172,1016.4467
1,Line,56.2419,,,,,,,,,,,,,,,,106,-10.6653,36.7526,-41.2147,736.0136,2022.1357,975.2320,746.6789,1985.3832,1016.4467
1,Line,41.7371,,,,,,,,,,,,,,,,2,6.5769,0.2789,-41.2147,736.0136,2022.1357,975.2320,729.4366,2021.8568,1016.4467
1,Line,64.1272,,,,,,,,,,,,,,,,172,-48.6072,7.1407,41.2147,651.5873,2052.4172,1016.4467,700.1945,2045.2765,975.2320
1,Line,43.7678,,,,,,,,,,,,,,,,106,-11.8229,42.1407,0.0000,754.6245,1985.9950,975.2320,766.4475,1943.8543,975.2320
1,Line,77.9641,,,,,,,,,,,,,,,,172,35.2233,-4.7348,69.3924,703.4604,2045.6609,856.9477,668.2371,2050.3956,787.5553
1,Line,69.4192,,,,,,,,,,,,,,,,7,-1.9160,-0.2255,69.3924,703.4604,2045.6609,856.9477,705.3764,2045.8864,787.5553
1,Line,40.3438,,,,,,,,,,,,,,,,115,-17.2422,36.4736,0.0000,729.4366,2021.8568,1016.4467,746.6789,1985.3832,1016.4467
1,Line,80.1448,,,,,,,,,,,,,,,,145,-32.8591,22.9818,-69.3924,705.3764,2045.8864,787.5553,738.2355,2022.9046,856.9477
1,Line,69.4061,,,,,,,,,,,,,,,,19,-1.3035,-0.4510,69.3924,738.2355,2022.9046,856.9477,739.5390,2023.3556,787.5553
1,Line,45.4601,,,,,,,,,,,,,,,,171,-44.8852,7.2065,0.0000,651.5873,2052.4172,1016.4467,696.4725,2045.2107,1016.4467
1,Line,40.3985,,,,,,,,,,,,,,,,145,-32.9641,23.3539,0.0000,696.4725,2045.2107,1016.4467,729.4366,2021.8568,1016.4467
1,Line,41.9781,,,,,,,,,,,,,,,,4,7.9457,0.6118,-41.2147,754.6245,1985.9950,975.2320,746.6789,1985.3832,1016.4467
1,Line,40.6512,,,,,,,,,,,,,,,,117,-18.6110,36.1407,0.0000,736.0136,2022.1357,975.2320,754.6245,1985.9950,975.2320
1,Line,44.0099,,,,,,,,,,,,,,,,105,-11.3211,42.5289,0.0000,746.6789,1985.3832,1016.4467,758.0000,1942.8543,1016.4467
1,Line,42.0834,,,,,,,,,,,,,,,,7,8.4475,1.0000,-41.2147,766.4475,1943.8543,975.2320,758.0000,1942.8543,1016.4467
1,Line,120.1927,,,,,,,,,,,,,,,,180,-6.3473,0.0000,120.0250,764.5495,1985.9950,787.5553,770.8968,1985.9950,667.5304
1,Line,47.9761,,,,,,,,,,,,,,,,127,-29.1032,38.1407,0.0000,741.7936,2024.1357,667.5304,770.8968,1985.9950,667.5304
1,Line,120.0487,,,,,,,,,,,,,,,,19,-2.2546,-0.7801,120.0250,739.5390,2023.3556,787.5553,741.7936,2024.1357,667.5304
1,Line,127.9787,,,,,,,,,,,,,,,,121,-22.7559,38.1407,-120.0250,741.7936,2024.1357,667.5304,764.5495,1985.9950,787.5553
1,Line,120.0713,,,,,,,,,,,,,,,,7,-3.3140,-0.3901,120.0250,705.3764,2045.8864,787.5553,708.6905,2046.2765,667.5304
1,Line,126.0277,,,,,,,,,,,,,,,,143,30.8485,-22.9209,120.0250,739.5390,2023.3556,787.5553,708.6905,2046.2765,667.5304
1,Line,40.9233,,,,,,,,,,,,,,,,147,-34.1626,22.5308,0.0000,705.3764,2045.8864,787.5553,739.5390,2023.3556,787.5553
1,Line,44.9593,,,,,,,,,,,,,,,,124,-25.0105,37.3606,0.0000,739.5390,2023.3556,787.5553,764.5495,1985.9950,787.5553
1,Line,61.6003,,,,,,,,,,,,,,,,150,-39.5410,23.0750,41.2147,696.4725,2045.2107,1016.4467,736.0136,2022.1357,975.2320
1,Line,41.3825,,,,,,,,,,,,,,,,1,3.7219,0.0658,-41.2147,700.1945,2045.2765,975.2320,696.4725,2045.2107,1016.4467
1,Line,59.7592,,,,,,,,,,,,,,,,94,3.3755,-43.1407,41.2147,758.0000,1942.8543,1016.4467,754.6245,1985.9950,975.2320
1,Line,121.1912,,,,,,,,,,,,,,,,173,16.6498,-2.0215,120.0250,668.2371,2050.3956,787.5553,651.5873,2052.4172,667.5304
1,Line,49.1289,,,,,,,,,,,,,,,,172,-48.6072,7.1407,0.0000,651.5873,2052.4172,975.2320,700.1945,2045.2765,975.2320
1,Line,126.7258,,,,,,,,,,,,,,,,174,-40.4534,4.1192,120.0250,668.2371,2050.3956,787.5553,708.6905,2046.2765,667.5304
1,Line,57.4324,,,,,,,,,,,,,,,,174,-57.1032,6.1407,0.0000,651.5873,2052.4172,667.5304,708.6905,2046.2765,667.5304
1,Line,12.8753,,,,,,,,,,,,,,,,124,-7.0389,10.5804,2.0699,679.9811,2002.8637,1190.6895,687.0200,1992.2834,1188.6196
1,Line,168.8833,,,,,,,,,,,,,,,,20,45.1393,16.6832,-161.8817,746.6789,1985.3832,1016.4467,701.5395,1968.7000,1178.3284
1,Line,29.5449,,,,,,,,,,,,,,,,122,-14.5196,23.5834,10.2912,687.0200,1992.2834,1188.6196,701.5395,1968.7000,1178.3284
1,Line,179.7700,,,,,,,,,,,,,,,,35,42.4167,29.5734,-172.1729,729.4366,2021.8568,1016.4467,687.0200,1992.2834,1188.6196
1,Line,30.6718,,,,,,,,,,,,,,,,171,30.2840,-4.8622,0.0000,651.9557,2024.0319,1190.6895,621.6717,2028.8941,1190.6895
1,Line,182.1184,,,,,,,,,,,,,,,,21,-49.4555,-18.9931,174.2427,679.9811,2002.8637,1190.6895,729.4366,2021.8568,1016.4467
1,Line,27.1780,,,,,,,,,,,,,,,,145,-22.1766,15.7113,0.0000,657.8045,2018.5750,1190.6895,679.9811,2002.8637,1190.6895
1,Line,160.9282,,,,,,,,,,,,,,,,31,-40.4284,-24.0843,153.8940,706.2505,1961.2989,1170.3408,746.6789,1985.3832,1016.4467
1,Line,160.9910,,,,,,,,,,,,,,,,2,41.0123,1.5104,-155.6721,815.6030,972.5598,804.7533,774.5907,971.0494,960.4254
1,Line,15.1574,,,,,,,,,,,,,,,,0,13.9391,0.0000,5.9538,631.7576,965.1925,1437.0018,617.8185,965.1925,1431.0480
1,Line,89.8738,,,,,,,,,,,,,,,,71,-12.0893,-34.7287,-82.0066,797.6560,935.8311,389.2943,809.7453,970.5598,471.3009
1,Line,480.7208,,,,,,,,,,,,,,,,90,1.7095,480.7129,2.1639,603.4483,965.1925,1518.9782,601.7388,484.4795,1516.8144
1,Line,11.8648,,,,,,,,,,,,,,,,122,-4.7110,7.4012,7.9876,701.5395,1968.7000,1178.3284,706.2505,1961.2989,1170.3408
1,Line,163.4062,,,,,,,,,,,,,,,,160,-51.7495,18.4446,153.8940,706.2505,1961.2989,1170.3408,758.0000,1942.8543,1016.4467
1,Group_6,,,,,,,,,,,834.7601,126.0903,319.9509,1.0000,1.0000,1.0000,,,,,,,,,,
1,Line,178.3502,,,,,,,,,,,,,,,,38,29.9156,23.5231,-174.2427,651.5873,2052.4172,1016.4467,621.6717,2028.8941,1190.6895
1,Line,121.5212,,,,,,,,,,,,,,,,134,13.2675,-13.6155,-120.0250,788.0000,1943.8543,667.5304,774.7325,1957.4698,787.5553
1,Line,45.4792,,,,,,,,,,,,,,,,112,-17.1032,42.1407,0.0000,770.8968,1985.9950,667.5304,788.0000,1943.8543,667.5304
1,Line,119.1966,,,,,,,,,,,,,,,,76,3.5929,14.2738,-118.2843,770.0404,1958.1281,856.9477,766.4475,1943.8543,975.2320
1,Line,118.4496,,,,,,,,,,,,,,,,180,-6.2553,0.0000,118.2843,754.6245,1985.9950,975.2320,760.8798,1985.9950,856.9477
1,Line,123.4277,,,,,,,,,,,,,,,,98,3.8357,-28.5252,120.0250,774.7325,1957.4698,787.5553,770.8968,1985.9950,667.5304
1,Line,190.8015,,,,,,,,,,,,,,,,142,17.9596,-14.2738,-189.4173,788.0000,1943.8543,667.5304,770.0404,1958.1281,856.9477
1,Line,126.1573,,,,,,,,,,,,,,,,125,-24.8663,36.1407,118.2843,736.0136,2022.1357,975.2320,760.8798,1985.9950,856.9477
1,Line,308.4556,,,,,,,,,,,,,,,,0,21.5525,0.0000,-307.7017,788.0000,1943.8543,667.5304,766.4475,1943.8543,975.2320
1,Line,180.4583,,,,,,,,,,,,,,,,35,-38.6680,-26.6356,174.2427,657.8045,2018.5750,1190.6895,696.4725,2045.2107,1016.4467
1,Line,181.0823,,,,,,,,,,,,,,,,25,44.5168,21.1788,-174.2427,696.4725,2045.2107,1016.4467,651.9557,2024.0319,1190.6895
1,Line,7.9991,,,,,,,,,,,,,,,,137,-5.8488,5.4568,0.0000,651.9557,2024.0319,1190.6895,657.8045,2018.5750,1190.6895
1,Line,122.4965,,,,,,,,,,,,,,,,119,-15.4158,27.8669,118.2843,754.6245,1985.9950,975.2320,770.0404,1958.1281,856.9477
1,Line,39.8250,,,,,,,,,,,,,,,,146,-33.1032,22.1407,0.0000,708.6905,2046.2765,667.5304,741.7936,2024.1357,667.5304
1,Line,81.6489,,,,,,,,,,,,,,,,120,-21.3408,37.3606,-69.3924,739.5390,2023.3556,787.5553,760.8798,1985.9950,856.9477
1,Line,69.4893,,,,,,,,,,,,,,,,180,-3.6697,0.0000,69.3924,760.8798,1985.9950,856.9477,764.5495,1985.9950,787.5553
1,Line,207.0000,,,,,,,,,,,,,,,,90,0.0000,201.2048,48.6377,0.0000,21.2790,1614.9204,0.0000,-179.9258,1566.2828
1,Line,216.9380,,,,,,,,,,,,,,,,129,-135.6915,166.4787,30.5732,0.0000,198.0369,1643.1631,135.6915,31.5582,1612.5899
1,Line,329.6409,,,,,,,,,,,,,,,,113,-129.6915,302.2191,22.5129,0.0000,502.3749,1663.2470,129.6915,200.1558,1640.7341
1,Line,248.6336,,,,,,,,,,,,,,,,128,-149.2279,192.2480,50.8962,0.0000,21.2790,1614.9204,149.2279,-170.9690,1564.0243
1,Line,70.0414,,,,,,,,,,,,,,,,90,0.0000,69.9428,3.7146,0.0000,1901.7137,260.2048,0.0000,1831.7710,256.4902
1,Line,196.2034,,,,,,,,,,,,,,,,103,-40.8573,177.4678,73.0182,339.8094,-157.1021,1554.4426,380.6667,-334.5699,1481.4245
1,Line,258.3322,,,,,,,,,,,,,,,,53,149.4760,201.1784,62.6075,339.8094,-157.1021,1554.4426,190.3333,-358.2805,1491.8352
1,Line,305.0000,,,,,,,,,,,,,,,,90,0.0000,304.3380,20.0839,0.0000,502.3749,1663.2470,0.0000,198.0369,1643.1631
1,Line,63.3681,,,,,,,,,,,,,,,,167,-60.1032,14.1715,-14.2231,651.5873,2134.0020,311.3371,711.6905,2119.8305,325.5602
1,Line,91.2156,,,,,,,,,,,,,,,,85,6.7260,82.8473,37.5681,848.5911,-1395.4102,643.5304,841.8651,-1478.2576,605.9623
1,Line,605.0000,,,,,,,,,,,,,,,,90,0.0000,605.0000,0.0000,589.4192,1613.1991,252.7756,589.4192,1008.1991,252.7756
1,Line,232.2709,,,,,,,,,,,,,,,,141,178.7356,-143.9428,-35.8306,331.4856,56.5174,1604.5545,152.7500,200.4602,1640.3851
1,Line,344.1896,,,,,,,,,,,,,,,,122,182.8607,-290.1245,-29.2620,326.8607,213.0867,1630.0744,144.0000,503.2111,1659.3364
1,Line,270.3136,,,,,,,,,,,,,,,,134,-181.8094,191.5133,57.7707,158.0000,34.4111,1612.2133,339.8094,-157.1021,1554.4426
1,Line,270.7251,,,,,,,,,,,,,,,,18,-257.3124,-84.0098,4.9766,589.4192,-1403.2460,610.9388,846.7316,-1319.2362,605.9623
1,Line,43.8980,,,,,,,,,,,,,,,,99,6.6152,-43.3967,0.0000,777.2878,2020.0919,325.5602,770.6726,2063.4887,325.5602
1,Line,98.8379,,,,,,,,,,,,,,,,90,0.0000,66.1431,-73.4439,589.4192,1561.4351,451.2058,589.4192,1495.2920,524.6497
1,Line,144.8923,,,,,,,,,,,,,,,,107,-41.7010,138.3039,-11.2629,735.1216,1831.7710,256.4902,776.8226,1693.4671,267.7531
1,Line,301.8725,,,,,,,,,,,,,,,,88,-12.8836,-301.5973,0.2860,745.1164,1641.2570,1016.7327,758.0000,1942.8543,1016.4467
