Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,,,,84,0.0000,0.0000,-0.0660,4.9627,11.2795,0.6234,0.0990,4.9627,11.2795,0.6835
1,Line,,,,,,,,,,,,,,103,0.0000,0.0000,0.0440,4.9627,11.2795,0.5253,0.0581,4.9627,11.2795,0.4853
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.5253,0.0784,4.9627,11.2795,0.5253
1,Line,,,,,,,,,,,,,,103,0.0000,0.0000,-0.0028,4.9627,11.2795,0.6209,0.0042,4.9627,11.2795,0.6234
1,Line,,,,,,,,,,,,,,86,0.0000,0.0000,0.0660,4.9627,11.2795,0.6835,0.0988,4.9627,11.2795,0.6234
1,Line,,,,,,,,,,,,,,86,0.0000,0.0000,0.0306,4.9627,11.2795,0.7113,0.0458,4.9627,11.2795,0.6835
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.6209,0.0784,4.9627,11.2795,0.6209
1,Line,,,,,,,,,,,,,,97,0.0000,0.0000,0.0028,4.9627,11.2795,0.6234,0.0042,4.9627,11.2795,0.6209
1,Line,,,,,,,,,,,,,,104,0.0000,0.0000,0.0596,4.9627,11.2795,0.4853,0.0789,4.9627,11.2795,0.4311
1,Line,,,,,,,,,,,,,,97,0.0000,0.0000,-0.0440,4.9627,11.2795,0.4853,0.0575,4.9627,11.2795,0.5253
1,Line,,,,,,,,,,,,,,98,0.0000,0.0000,-0.0596,4.9627,11.2795,0.4311,0.0780,4.9627,11.2795,0.4853
1,Line,,,,,,,,,,,,,,87,0.0000,0.0000,-0.0058,4.9627,11.2795,0.3647,0.0149,4.9627,11.2795,0.3700
1,Line,,,,,,,,,,,,,,86,0.0000,0.0000,-0.0041,4.9627,11.2795,0.3610,0.0105,4.9627,11.2795,0.3647
1,Line,,,,,,,,,,,,,,105,0.0000,0.0000,-0.1036,4.9627,11.2795,0.3368,0.1372,4.9627,11.2795,0.4311
1,Line,,,,,,,,,,,,,,116,0.0000,0.0000,0.0351,4.9627,11.2795,0.3368,0.0483,4.9627,11.2795,0.3048
1,Line,,,,,,,,,,,,,,108,0.0000,0.0000,0.1036,4.9627,11.2795,0.4311,0.1385,4.9627,11.2795,0.3368
1,Line,,,,,,,,,,,,,,116,0.0000,0.0000,-0.0351,4.9627,11.2795,0.3048,0.0484,4.9627,11.2795,0.3368
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.3048,0.0617,4.9627,11.2795,0.3048
1,Line,,,,,,,,,,,,,,122,0.0000,0.0000,-0.0044,4.9627,11.2795,1.4931,0.0042,4.9627,11.2795,1.4971
1,Line,,,,,,,,,,,,,,75,0.0000,0.0000,-0.0737,4.9627,11.2795,1.4301,0.0904,4.9627,11.2795,1.4971
1,Line,,,,,,,,,,,,,,109,0.0000,0.0000,0.0044,4.9627,11.2795,1.4971,0.0042,4.9627,11.2795,1.4931
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,1.4971,0.0784,4.9627,11.2795,1.4971
1,Line,,,,,,,,,,,,,,97,0.0000,0.0000,-0.0302,4.9627,11.2795,1.4026,0.0366,4.9627,11.2795,1.4301
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.7492,0.5039,4.9627,11.2795,0.7492
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0249,4.9627,11.2795,0.7492,0.0615,4.9627,11.2795,0.7718
1,Line,,,,,,,,,,,,,,95,0.0000,0.0000,0.0302,4.9627,11.2795,1.4301,0.0365,4.9627,11.2795,1.4026
1,Line,,,,,,,,,,,,,,82,0.0000,0.0000,0.0737,4.9627,11.2795,1.4971,0.0895,4.9627,11.2795,1.4301
1,Line,,,,,,,,,,,,,,79,0.0000,0.0000,0.1040,4.9627,11.2795,1.4931,0.0988,4.9627,11.2795,1.3985
1,Line,,,,,,,,,,,,,,52,0.0000,0.0000,-0.0481,4.9627,11.2795,1.8321,0.0503,4.9627,11.2795,1.8758
1,Line,,,,,,,,,,,,,,56,0.0000,0.0000,-0.0883,4.9627,11.2795,1.7517,0.0912,4.9627,11.2795,1.8321
1,Line,,,,,,,,,,,,,,56,0.0000,0.0000,0.0883,4.9627,11.2795,1.8321,0.0912,4.9627,11.2795,1.7517
1,Line,,,,,,,,,,,,,,52,0.0000,0.0000,0.0481,4.9627,11.2795,1.8758,0.0502,4.9627,11.2795,1.8321
1,Line,,,,,,,,,,,,,,70,0.0000,0.0000,-0.0893,4.9627,11.2795,1.6705,0.0899,4.9627,11.2795,1.7517
1,Line,,,,,,,,,,,,,,75,0.0000,0.0000,-0.0482,4.9627,11.2795,1.3547,0.0458,4.9627,11.2795,1.3985
1,Line,,,,,,,,,,,,,,79,0.0000,0.0000,0.0482,4.9627,11.2795,1.3985,0.0458,4.9627,11.2795,1.3547
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,1.6705,0.0648,4.9627,11.2795,1.6705
1,Line,,,,,,,,,,,,,,74,0.0000,0.0000,-0.1040,4.9627,11.2795,1.3985,0.0990,4.9627,11.2795,1.4931
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0249,4.9627,11.2795,0.7492,0.0615,4.9627,11.2795,0.7718
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0664,4.9627,11.2795,0.9111,0.0615,4.9627,11.2795,0.9715
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0612,4.9627,11.2795,0.8554,0.0615,4.9627,11.2795,0.9111
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0664,4.9627,11.2795,0.9111,0.0615,4.9627,11.2795,0.9715
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.9715,0.5039,4.9627,11.2795,0.9715
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.9111,0.5039,4.9627,11.2795,0.9111
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.8554,0.5039,4.9627,11.2795,0.8554
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0521,4.9627,11.2795,0.8080,0.0615,4.9627,11.2795,0.8554
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0612,4.9627,11.2795,0.8554,0.0615,4.9627,11.2795,0.9111
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0521,4.9627,11.2795,0.8080,0.0615,4.9627,11.2795,0.8554
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0397,4.9627,11.2795,0.7718,0.0615,4.9627,11.2795,0.8080
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0612,4.9627,11.2795,0.9111,0.0615,4.9627,11.2795,0.8554
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0521,4.9627,11.2795,0.8554,0.0615,4.9627,11.2795,0.8080
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0612,4.9627,11.2795,0.9111,0.0615,4.9627,11.2795,0.8554
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.9111,0.5039,4.9627,11.2795,0.9111
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.8080,0.5039,4.9627,11.2795,0.8080
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.7718,0.5039,4.9627,11.2795,0.7718
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0397,4.9627,11.2795,0.7718,0.0615,4.9627,11.2795,0.8080
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0521,4.9627,11.2795,0.8554,0.0615,4.9627,11.2795,0.8080
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,0.8554,0.5039,4.9627,11.2795,0.8554
1,Line,,,,,,,,,,,,,,154,0.0000,0.0000,-0.0496,4.9627,11.2795,1.7631,0.0484,4.9627,11.2795,1.8082
1,Line,,,,,,,,,,,,,,138,0.0000,0.0000,-0.1462,4.9627,11.2795,1.6301,0.1372,4.9627,11.2795,1.7631
1,Line,,,,,,,,,,,,,,144,0.0000,0.0000,0.1462,4.9627,11.2795,1.7631,0.1385,4.9627,11.2795,1.6301
1,Line,,,,,,,,,,,,,,154,0.0000,0.0000,0.0496,4.9627,11.2795,1.8082,0.0483,4.9627,11.2795,1.7631
1,Line,,,,,,,,,,,,,,120,0.0000,0.0000,-0.0841,4.9627,11.2795,1.5536,0.0780,4.9627,11.2795,1.6301
1,Line,,,,,,,,,,,,,,82,0.0000,0.0000,-0.0273,4.9627,11.2795,1.3678,0.0949,4.9627,11.2795,1.3927
1,Line,,,,,,,,,,,,,,86,0.0000,0.0000,0.0030,4.9627,11.2795,1.3954,0.0105,4.9627,11.2795,1.3927
1,Line,,,,,,,,,,,,,,118,0.0000,0.0000,-0.0621,4.9627,11.2795,1.4971,0.0575,4.9627,11.2795,1.5536
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,1.3678,0.0648,4.9627,11.2795,1.3678
1,Line,,,,,,,,,,,,,,137,0.0000,0.0000,0.0841,4.9627,11.2795,1.6301,0.0789,4.9627,11.2795,1.5536
1,Line,,,,,,,,,,,,,,110,0.0000,0.0000,0.0893,4.9627,11.2795,1.7517,0.0899,4.9627,11.2795,1.6705
1,Line,,,,,,,,,,,,,,124,0.0000,0.0000,0.0883,4.9627,11.2795,1.8321,0.0912,4.9627,11.2795,1.7517
1,Line,,,,,,,,,,,,,,99,0.0000,0.0000,-0.0137,4.9627,11.2795,1.5706,0.0150,4.9627,11.2795,1.5831
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,1.6705,0.0648,4.9627,11.2795,1.6705
1,Line,,,,,,,,,,,,,,128,0.0000,0.0000,0.0481,4.9627,11.2795,1.8758,0.0503,4.9627,11.2795,1.8321
1,Line,,,,,,,,,,,,,,114,0.0000,0.0000,-0.0893,4.9627,11.2795,1.6705,0.0904,4.9627,11.2795,1.7517
1,Line,,,,,,,,,,,,,,134,0.0000,0.0000,0.0621,4.9627,11.2795,1.5536,0.0581,4.9627,11.2795,1.4971
1,Line,,,,,,,,,,,,,,128,0.0000,0.0000,-0.0481,4.9627,11.2795,1.8321,0.0502,4.9627,11.2795,1.8758
1,Line,,,,,,,,,,,,,,124,0.0000,0.0000,-0.0883,4.9627,11.2795,1.7517,0.0912,4.9627,11.2795,1.8321
1,Line,,,,,,,,,,,,,,87,0.0000,0.0000,0.0043,4.9627,11.2795,1.3994,0.0149,4.9627,11.2795,1.3954
1,Line,,,,,,,,,,,,,,105,0.0000,0.0000,0.0482,4.9627,11.2795,1.3985,0.0458,4.9627,11.2795,1.3547
1,Line,,,,,,,,,,,,,,106,0.0000,0.0000,0.1040,4.9627,11.2795,1.4931,0.0990,4.9627,11.2795,1.3985
1,Line,,,,,,,,,,,,,,26,0.0000,0.0000,-0.0496,4.9627,11.2795,1.7631,0.0483,4.9627,11.2795,1.8082
1,Line,,,,,,,,,,,,,,101,0.0000,0.0000,-0.0482,4.9627,11.2795,1.3547,0.0458,4.9627,11.2795,1.3985
1,Line,,,,,,,,,,,,,,58,0.0000,0.0000,0.0044,4.9627,11.2795,1.4971,0.0042,4.9627,11.2795,1.4931
1,Line,,,,,,,,,,,,,,101,0.0000,0.0000,-0.1040,4.9627,11.2795,1.3985,0.0988,4.9627,11.2795,1.4931
1,Line,,,,,,,,,,,,,,66,0.0000,0.0000,0.0893,4.9627,11.2795,1.7517,0.0904,4.9627,11.2795,1.6705
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,1.4971,0.0784,4.9627,11.2795,1.4971
1,Line,,,,,,,,,,,,,,71,0.0000,0.0000,-0.0044,4.9627,11.2795,1.4931,0.0042,4.9627,11.2795,1.4971
1,Line,,,,,,,,,,,,,,26,0.0000,0.0000,0.0496,4.9627,11.2795,1.8082,0.0484,4.9627,11.2795,1.7631
1,Line,,,,,,,,,,,,,,81,0.0000,0.0000,-0.0273,4.9627,11.2795,1.3678,0.0953,4.9627,11.2795,1.3927
1,Line,,,,,,,,,,,,,,36,0.0000,0.0000,-0.1462,4.9627,11.2795,1.6301,0.1385,4.9627,11.2795,1.7631
1,Line,,,,,,,,,,,,,,85,0.0000,0.0000,-0.0043,4.9627,11.2795,1.3954,0.0150,4.9627,11.2795,1.3994
1,Line,,,,,,,,,,,,,,83,0.0000,0.0000,-0.0030,4.9627,11.2795,1.3927,0.0106,4.9627,11.2795,1.3954
1,Line,,,,,,,,,,,,,,43,0.0000,0.0000,-0.0841,4.9627,11.2795,1.5536,0.0789,4.9627,11.2795,1.6301
1,Line,,,,,,,,,,,,,,60,0.0000,0.0000,0.0841,4.9627,11.2795,1.6301,0.0780,4.9627,11.2795,1.5536
1,Line,,,,,,,,,,,,,,42,0.0000,0.0000,0.1462,4.9627,11.2795,1.7631,0.1372,4.9627,11.2795,1.6301
1,Line,,,,,,,,,,,,,,46,0.0000,0.0000,-0.0621,4.9627,11.2795,1.4971,0.0581,4.9627,11.2795,1.5536
1,Line,,,,,,,,,,,,,,62,0.0000,0.0000,0.0621,4.9627,11.2795,1.5536,0.0575,4.9627,11.2795,1.4971
1,Line,,,,,,,,,,,,,,44,0.0000,0.0000,0.0975,4.9627,11.2795,0.4786,0.0895,4.9627,11.2795,0.3899
1,Line,,,,,,,,,,,,,,99,0.0000,0.0000,-0.2360,4.9627,11.2795,1.2503,0.2313,4.9627,11.2795,1.4650
1,Line,,,,,,,,,,,,,,64,0.0000,0.0000,0.1297,4.9627,11.2795,1.5831,0.1290,4.9627,11.2795,1.4650
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0377,4.9627,11.2795,1.2503,0.0712,4.9627,11.2795,1.2160
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0388,4.9627,11.2795,1.2150,0.0380,4.9627,11.2795,1.2503
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0195,4.9627,11.2795,1.2689,0.0714,4.9627,11.2795,1.2511
1,Line,,,,,,,,,,,,,,101,0.0000,0.0000,0.1906,4.9627,11.2795,1.2689,0.1748,4.9627,11.2795,1.0955
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0195,4.9627,11.2795,1.2680,0.0712,4.9627,11.2795,1.2503
1,Line,,,,,,,,,,,,,,123,0.0000,0.0000,0.1425,4.9627,11.2795,1.3985,0.1311,4.9627,11.2795,1.2689
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0075,4.9627,11.2795,1.0955,0.0276,4.9627,11.2795,1.0887
1,Line,,,,,,,,,,,,,,94,0.0000,0.0000,0.1786,4.9627,11.2795,1.2511,0.1748,4.9627,11.2795,1.0887
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0535,4.9627,11.2795,1.2160,0.0712,4.9627,11.2795,1.1673
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0337,4.9627,11.2795,1.1854,0.0381,4.9627,11.2795,1.2160
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0208,4.9627,11.2795,1.0754,0.0276,4.9627,11.2795,1.0565
1,Line,,,,,,,,,,,,,,92,0.0000,0.0000,0.1554,4.9627,11.2795,1.2167,0.1748,4.9627,11.2795,1.0754
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0546,4.9627,11.2795,1.3642,0.0726,4.9627,11.2795,1.3145
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0384,4.9627,11.2795,1.4301,0.0726,4.9627,11.2795,1.4650
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0146,4.9627,11.2795,1.0887,0.0276,4.9627,11.2795,1.0754
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0378,4.9627,11.2795,1.2511,0.0714,4.9627,11.2795,1.2167
1,Line,,,,,,,,,,,,,,102,0.0000,0.0000,0.2351,4.9627,11.2795,1.4650,0.2308,4.9627,11.2795,1.2511
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0414,4.9627,11.2795,1.2303,0.0380,4.9627,11.2795,1.2680
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0085,4.9627,11.2795,0.7415,0.0615,4.9627,11.2795,0.7492
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0643,4.9627,11.2795,1.0329,0.0615,4.9627,11.2795,1.0914
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,4.9627,11.2795,1.6301,0.0227,4.9627,11.2795,1.6301
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0085,4.9627,11.2795,0.7415,0.0615,4.9627,11.2795,0.7492
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0643,4.9627,11.2795,1.0329,0.0615,4.9627,11.2795,1.0914
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0675,4.9627,11.2795,0.9715,0.0615,4.9627,11.2795,1.0329
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,4.9627,11.2795,1.0329,0.5039,4.9627,11.2795,1.0329
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0571,4.9627,11.2795,1.1433,0.0615,4.9627,11.2795,1.0914
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0571,4.9627,11.2795,1.1433,0.0615,4.9627,11.2795,1.0914
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,4.9627,11.2795,1.7631,0.0622,4.9627,11.2795,1.7631
1,Line,,,,,,,,,,,,,,34,0.0000,0.0000,-0.1462,4.9627,11.2795,1.6301,0.1364,4.9627,11.2795,1.7631
1,Line,,,,,,,,,,,,,,20,0.0000,0.0000,0.0758,4.9627,11.2795,1.8321,0.0735,4.9627,11.2795,1.7631
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0309,4.9627,11.2795,1.4931,0.1130,4.9627,11.2795,1.4650
1,Line,,,,,,,,,,,,,,53,0.0000,0.0000,-0.0841,4.9627,11.2795,1.5536,0.0775,4.9627,11.2795,1.6301
1,Line,,,,,,,,,,,,,,28,0.0000,0.0000,0.1462,4.9627,11.2795,1.7631,0.1376,4.9627,11.2795,1.6301
1,Line,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,4.9627,11.2795,1.6301,0.0227,4.9627,11.2795,1.6301
