Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.7521,,,,,,,,,,,,,,,,42,0.0000,0.0000,-0.1963,-389.3930,-120.3595,132.7645,-389.3930,-120.3595,133.3515
1,Line,0.7956,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0454,-389.3930,-120.3595,133.3515,-389.3930,-120.3595,133.2157
1,Line,0.7335,,,,,,,,,,,,,,,,86,0.0000,0.0000,-0.0036,-389.3930,-120.3595,132.8066,-389.3930,-120.3595,132.8174
1,Line,4.5896,,,,,,,,,,,,,,,,17,0.0000,0.0000,1.4081,-389.3930,-120.3595,132.5460,-389.3930,-120.3595,128.3343
1,Line,0.7276,,,,,,,,,,,,,,,,95,0.0000,0.0000,-0.2157,-389.3930,-120.3595,132.5706,-389.3930,-120.3595,133.2157
1,Line,0.7956,,,,,,,,,,,,,,,,180,0.0000,0.0000,-0.0454,-389.3930,-120.3595,133.2157,-389.3930,-120.3595,133.3515
1,Line,0.7289,,,,,,,,,,,,,,,,85,0.0000,0.0000,0.2157,-389.3930,-120.3595,133.2157,-389.3930,-120.3595,132.5706
1,Line,1.2445,,,,,,,,,,,,,,,,164,0.0000,0.0000,0.1509,-389.3930,-120.3595,133.2157,-389.3930,-120.3595,132.7645
1,Line,0.7410,,,,,,,,,,,,,,,,86,0.0000,0.0000,0.0035,-389.3930,-120.3595,132.5566,-389.3930,-120.3595,132.5460
1,Line,0.2479,,,,,,,,,,,,,,,,11,0.0000,0.0000,-0.0145,-389.3930,-120.3595,132.5026,-389.3930,-120.3595,132.5460
1,Line,4.5401,,,,,,,,,,,,,,,,175,0.0000,0.0000,1.4111,-389.3930,-120.3595,132.5460,-389.3930,-120.3595,128.3252
1,Line,4.5665,,,,,,,,,,,,,,,,174,0.0000,0.0000,1.4044,-389.3930,-120.3595,132.2597,-389.3930,-120.3595,128.0590
1,Line,4.4976,,,,,,,,,,,,,,,,173,0.0000,0.0000,1.4262,-389.3930,-120.3595,132.5460,-389.3930,-120.3595,128.2802
1,Line,0.2841,,,,,,,,,,,,,,,,168,0.0000,0.0000,0.0871,-389.3930,-120.3595,132.8066,-389.3930,-120.3595,132.5460
1,Line,0.8082,,,,,,,,,,,,,,,,96,0.0000,0.0000,-0.0907,-389.3930,-120.3595,132.5460,-389.3930,-120.3595,132.8174
1,Line,0.2380,,,,,,,,,,,,,,,,11,0.0000,0.0000,-0.0141,-389.3930,-120.3595,132.7645,-389.3930,-120.3595,132.8066
1,Line,0.4036,,,,,,,,,,,,,,,,3,0.0000,0.0000,-0.0730,-389.3930,-120.3595,132.5460,-389.3930,-120.3595,132.7645
