Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0610,,,,,,,,,,,,,,,,91,0.0012,-0.0610,0.0000,0.2403,2.7022,0.4907,0.2391,2.7632,0.4907
1,Line,0.0760,,,,,,,,,,,,,,,,84,-0.0060,-0.0594,0.0470,0.2391,2.7632,0.4907,0.2451,2.8227,0.4436
1,Line,0.0476,,,,,,,,,,,,,,,,0,0.0072,0.0000,-0.0470,0.2475,2.7022,0.4436,0.2403,2.7022,0.4907
1,Line,0.0475,,,,,,,,,,,,,,,,173,0.0064,-0.0008,-0.0470,0.2445,2.9294,0.4436,0.2381,2.9302,0.4907
1,Line,0.1205,,,,,,,,,,,,,,,,91,-0.0025,0.1204,0.0000,0.2451,2.8227,0.4436,0.2475,2.7022,0.4436
1,Line,0.0227,,,,,,,,,,,,,,,,121,0.0103,-0.0168,0.0112,0.2476,3.0128,0.5019,0.2374,3.0296,0.4907
1,Line,0.0960,,,,,,,,,,,,,,,,86,-0.0057,-0.0835,0.0470,0.2374,3.0296,0.4907,0.2430,3.1132,0.4436
1,Line,0.0150,,,,,,,,,,,,,,,,180,-0.0100,0.0000,-0.0112,0.2376,3.0128,0.4907,0.2476,3.0128,0.5019
1,Line,0.0177,,,,,,,,,,,,,,,,35,-0.0102,-0.0072,0.0126,0.2427,3.1447,0.4444,0.2529,3.1519,0.4319
1,Line,0.0169,,,,,,,,,,,,,,,,91,0.0003,-0.0168,0.0000,0.2376,3.0128,0.4907,0.2374,3.0296,0.4907
1,Line,0.0220,,,,,,,,,,,,,,,,62,0.0100,0.0186,-0.0060,0.2511,3.1822,0.4494,0.2411,3.1636,0.4554
1,Line,0.0230,,,,,,,,,,,,,,,,59,-0.0108,-0.0180,0.0093,0.2396,3.1678,0.4671,0.2504,3.1857,0.4578
1,Line,0.0828,,,,,,,,,,,,,,,,85,0.0059,0.0678,-0.0470,0.2436,3.0806,0.4436,0.2376,3.0128,0.4907
1,Line,0.0220,,,,,,,,,,,,,,,,58,-0.0100,-0.0163,-0.0108,0.2367,3.1447,0.4899,0.2467,3.1610,0.5007
1,Line,0.0326,,,,,,,,,,,,,,,,91,-0.0005,0.0326,0.0000,0.2430,3.1132,0.4436,0.2436,3.0806,0.4436
1,Line,0.1068,,,,,,,,,,,,,,,,90,-0.0006,0.1068,0.0000,0.2445,2.9294,0.4436,0.2451,2.8227,0.4436
1,Line,0.1670,,,,,,,,,,,,,,,,90,0.0010,-0.1669,0.0000,0.2391,2.7632,0.4907,0.2381,2.9302,0.4907
1,Line,0.0065,,,,,,,,,,,,,,,,104,-0.0008,0.0031,0.0057,0.2404,3.1667,0.4611,0.2411,3.1636,0.4554
1,Line,0.0217,,,,,,,,,,,,,,,,57,0.0100,0.0153,-0.0118,0.2529,3.1519,0.4319,0.2429,3.1366,0.4436
1,Line,0.0062,,,,,,,,,,,,,,,,127,-0.0008,0.0011,0.0061,0.2396,3.1678,0.4671,0.2404,3.1667,0.4611
1,Line,0.0205,,,,,,,,,,,,,,,,54,0.0094,0.0131,0.0127,0.2474,3.1767,0.4916,0.2380,3.1636,0.4789
1,Line,0.0697,,,,,,,,,,,,,,,,47,-0.0466,-0.0507,-0.0106,0.3014,4.3080,0.5486,0.3480,4.3588,0.5593
1,Line,0.0380,,,,,,,,,,,,,,,,42,-0.0262,-0.0239,-0.0136,0.3218,4.3348,0.5457,0.3480,4.3588,0.5593
1,Line,0.0338,,,,,,,,,,,,,,,,53,0.0203,0.0268,-0.0030,0.3218,4.3348,0.5457,0.3014,4.3080,0.5486
1,Line,0.1609,,,,,,,,,,,,,,,,16,-0.1533,-0.0441,0.0212,0.3480,4.3588,0.5593,0.5013,4.4028,0.5381
1,Line,0.1219,,,,,,,,,,,,,,,,14,0.1183,0.0295,0.0009,0.5013,4.4028,0.5381,0.3830,4.3733,0.5372
1,Line,0.0439,,,,,,,,,,,,,,,,23,0.0350,0.0146,-0.0221,0.3830,4.3733,0.5372,0.3480,4.3588,0.5593
1,Line,0.1094,,,,,,,,,,,,,,,,57,0.0594,0.0919,-0.0005,0.3333,4.3405,0.5594,0.2739,4.2486,0.5599
1,Line,0.0193,,,,,,,,,,,,,,,,96,0.0004,-0.0034,-0.0190,0.3484,4.3554,0.5402,0.3480,4.3588,0.5593
1,Line,0.0341,,,,,,,,,,,,,,,,38,0.0266,0.0206,-0.0054,0.3484,4.3554,0.5402,0.3218,4.3348,0.5457
1,Line,0.0391,,,,,,,,,,,,,,,,27,0.0346,0.0179,-0.0031,0.3830,4.3733,0.5372,0.3484,4.3554,0.5402
