Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0635,,,,,,,,,,,,,,,,0,-0.0209,0.0000,-0.0690,-3.1084,0.3933,0.2158,-3.0899,0.3933,0.2765
1,Line,0.0635,,,,,,,,,,,,,,,,0,-0.0209,0.0000,-0.0690,-3.1084,0.1809,0.2158,-3.0899,0.1809,0.2765
1,Line,0.2217,,,,,,,,,,,,,,,,95,-0.0209,0.2414,-0.0690,-3.1084,0.3933,0.2158,-3.0899,0.1809,0.2765
1,Line,0.0635,,,,,,,,,,,,,,,,0,-0.0340,0.0000,-0.0636,-3.1383,0.3933,0.1598,-3.1084,0.3933,0.2158
1,Line,0.0682,,,,,,,,,,,,,,,,91,0.0003,-0.0179,-0.0754,-3.1084,0.3933,0.2158,-3.1087,0.4090,0.2821
1,Line,0.0646,,,,,,,,,,,,,,,,147,-0.0238,0.0152,-0.0678,-3.1383,0.1809,0.1598,-3.1174,0.1676,0.2195
1,Line,0.0635,,,,,,,,,,,,,,,,0,0.0340,0.0000,0.0636,-3.1084,0.1809,0.2158,-3.1383,0.1809,0.1598
1,Line,0.0165,,,,,,,,,,,,,,,,56,0.0102,0.0152,-0.0042,-3.1084,0.1809,0.2158,-3.1174,0.1676,0.2195
1,Line,0.2124,,,,,,,,,,,,,,,,90,0.0000,0.2414,0.0000,-3.1084,0.3933,0.2158,-3.1084,0.1809,0.2158
1,Line,0.0646,,,,,,,,,,,,,,,,124,-0.0101,0.0152,-0.0712,-3.1084,0.1809,0.2158,-3.0995,0.1676,0.2784
1,Line,0.0254,,,,,,,,,,,,,,,,138,0.0200,-0.0179,-0.0105,-3.1084,0.3933,0.2158,-3.1260,0.4090,0.2250
1,Line,0.2124,,,,,,,,,,,,,,,,90,0.0000,-0.2414,0.0000,-3.5313,0.1809,0.6387,-3.5313,0.3933,0.6387
1,Line,0.2217,,,,,,,,,,,,,,,,105,0.0636,-0.2414,0.0340,-3.5313,0.1809,0.6387,-3.5872,0.3933,0.6088
1,Line,0.2124,,,,,,,,,,,,,,,,90,0.0000,-0.2414,0.0000,-3.4706,0.1809,0.6571,-3.4706,0.3933,0.6571
1,Line,0.2217,,,,,,,,,,,,,,,,73,-0.0718,-0.2414,0.0071,-3.4074,0.1809,0.6633,-3.3443,0.3933,0.6571
1,Line,0.2217,,,,,,,,,,,,,,,,106,0.0690,-0.2414,0.0209,-3.4706,0.1809,0.6571,-3.5313,0.3933,0.6387
1,Line,0.0634,,,,,,,,,,,,,,,,0,-0.0457,0.0000,-0.0557,-3.1785,0.3933,0.1108,-3.1383,0.3933,0.1598
1,Line,0.0682,,,,,,,,,,,,,,,,52,-0.0140,-0.0179,-0.0741,-3.1383,0.3933,0.1598,-3.1260,0.4090,0.2250
1,Line,0.0256,,,,,,,,,,,,,,,,135,0.0180,-0.0179,-0.0143,-3.1383,0.3933,0.1598,-3.1541,0.4090,0.1724
1,Line,0.0634,,,,,,,,,,,,,,,,0,0.0636,0.0000,0.0340,-3.5313,0.3933,0.6387,-3.5872,0.3933,0.6088
1,Line,0.0681,,,,,,,,,,,,,,,,33,-0.0277,-0.0179,-0.0700,-3.1785,0.3933,0.1108,-3.1541,0.4090,0.1724
1,Line,0.0165,,,,,,,,,,,,,,,,59,0.0092,0.0152,-0.0061,-3.1383,0.1809,0.1598,-3.1464,0.1676,0.1652
