Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,16.0000,,,,,,,,,,270,0.0000,-16.0000,0.0000,-64.0000,-27.9089,0.0000,-64.0000,-11.9089,0.0000
1,Line,0.6919,,,,,,,,,,0,0.0000,0.0000,0.6919,-64.0000,-11.9089,0.0000,-64.0000,-11.9089,-0.6919
1,Line,85.6791,,,,,,,,,,83,4.9271,37.5708,76.8445,-80.6016,-230.4292,89.9513,-85.5287,-268.0000,13.1068
1,Line,8.8079,,,,,,,,,,228,-3.2626,-3.5935,-7.3499,-89.2201,-271.5935,5.7569,-85.9574,-268.0000,13.1068
1,Line,9.9637,,,,,,,,,,180,-4.0426,0.0000,-9.1068,-90.0000,-268.0000,4.0000,-85.9574,-268.0000,13.1068
1,Line,9.1190,,,,,,,,,,180,-0.4713,0.0000,-9.1068,-86.0000,-268.0000,4.0000,-85.5287,-268.0000,13.1068
1,Line,38.5126,,,,,,,,,,0,8.5615,0.0000,37.5490,-77.4251,-216.0146,90.2179,-85.9866,-216.0146,52.6690
1,Line,49.0256,,,,,,,,,,93,-2.6079,48.0000,9.6285,-88.5945,-168.0146,62.2974,-85.9866,-216.0146,52.6690
1,Line,49.0256,,,,,,,,,,87,2.6079,48.0000,9.6285,16.5945,-168.0146,62.2974,13.9866,-216.0146,52.6690
1,Line,9.1190,,,,,,,,,,0,0.4713,0.0000,-9.1068,14.0000,-268.0000,4.0000,13.5287,-268.0000,13.1068
1,Line,2.0095,,,,,,,,,,275,0.1879,-2.0000,-0.0535,-76.4890,-225.9767,89.9513,-76.6769,-223.9767,90.0048
1,Line,8.0000,,,,,,,,,,265,-0.7482,-7.9621,-0.2131,4.6769,-223.9767,90.0048,5.4251,-216.0146,90.2179
1,Line,2.0095,,,,,,,,,,265,-0.1879,-2.0000,-0.0535,4.4890,-225.9767,89.9513,4.6769,-223.9767,90.0048
1,Line,8.0000,,,,,,,,,,275,0.7482,-7.9621,-0.2131,-76.6769,-223.9767,90.0048,-77.4251,-216.0146,90.2179
1,Line,85.6791,,,,,,,,,,97,-4.9271,37.5708,76.8445,8.6016,-230.4292,89.9513,13.5287,-268.0000,13.1068
1,Line,8.8079,,,,,,,,,,312,3.2626,-3.5935,-7.3499,17.2201,-271.5935,5.7569,13.9574,-268.0000,13.1068
1,Line,16.2946,,,,,,,,,,180,-6.6112,0.0000,14.8932,7.3463,-268.0000,28.0000,13.9574,-268.0000,13.1068
1,Line,49.0256,,,,,,,,,,87,2.6079,48.0000,9.6285,18.5945,-168.0146,62.2974,15.9866,-216.0146,52.6690
1,Line,48.0000,,,,,,,,,,270,0.0000,-48.0000,0.0000,-84.0000,168.0000,72.0000,-84.0000,216.0000,72.0000
1,Line,48.0000,,,,,,,,,,0,0.0000,0.0000,48.0000,-84.0000,216.0000,120.0000,-84.0000,216.0000,72.0000
1,Line,12.0000,,,,,,,,,,90,0.0000,12.0000,0.0000,-84.0000,228.0000,120.0000,-84.0000,216.0000,120.0000
1,Line,12.0000,,,,,,,,,,90,0.0000,12.0000,0.0000,14.0000,228.0000,120.0000,14.0000,216.0000,120.0000
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-86.0000,216.0000,120.0000,-84.0000,216.0000,120.0000
1,Line,48.0000,,,,,,,,,,270,0.0000,-48.0000,0.0000,-86.0000,168.0000,120.0000,-86.0000,216.0000,120.0000
1,Line,2.0000,,,,,,,,,,0,2.0000,0.0000,0.0000,14.0000,216.0000,120.0000,12.0000,216.0000,120.0000
1,Line,25.0000,,,,,,,,,,0,0.0000,0.0000,-25.0000,12.0000,216.0000,72.0000,12.0000,216.0000,97.0000
1,3D Polyline,75.1831,,,,,,,,,,,,,,,,,,,
1,Line,2.8284,,,,,,,,,,0,2.0000,0.0000,-2.0000,-88.0000,-292.0000,-6.0000,-90.0000,-292.0000,-4.0000
1,Line,2.8284,,,,,,,,,,180,-2.0000,0.0000,2.0000,-90.0000,-268.0000,-4.0000,-88.0000,-268.0000,-6.0000
