Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0519,,,,,,,,,,334,0.0370,-0.0182,-0.0315,-8.9055,-43.6031,6.3566,-8.9425,-43.5849,6.3881
1,Line,0.3673,,,,,,,,,,90,0.0000,0.3393,-0.1406,-8.8058,-43.6919,6.2028,-8.8058,-44.0312,6.3433
1,Line,0.4232,,,,,,,,,,90,0.0000,0.3909,-0.1619,-8.9425,-43.5849,6.3881,-8.9425,-43.9758,6.5501
1,Line,0.0486,,,,,,,,,,106,-0.0035,0.0126,0.0468,-9.7732,-44.3164,5.2789,-9.7696,-44.3290,5.2320
1,Line,0.1039,,,,,,,,,,90,0.0000,0.1030,-0.0136,-9.8009,-44.2924,5.3687,-9.8009,-44.3953,5.3822
1,Line,0.0486,,,,,,,,,,166,-0.0348,0.0088,0.0328,-9.8890,-44.2626,5.4798,-9.8542,-44.2714,5.4470
1,Line,0.0486,,,,,,,,,,146,-0.0173,0.0118,0.0439,-9.8009,-44.2924,5.3687,-9.7837,-44.3041,5.3247
1,Line,0.0486,,,,,,,,,,74,0.0035,0.0126,0.0468,-9.7696,-44.3290,5.2320,-9.7732,-44.3415,5.1852
1,Line,0.0486,,,,,,,,,,155,-0.0237,0.0110,0.0410,-9.8246,-44.2814,5.4097,-9.8009,-44.2924,5.3687
1,Line,0.1339,,,,,,,,,,90,0.0000,0.1328,-0.0175,-9.8890,-44.2626,5.4798,-9.8890,-44.3953,5.4972
1,Line,0.0519,,,,,,,,,,342,0.0327,-0.0104,-0.0390,-8.8729,-43.9957,6.4759,-8.9055,-43.9852,6.5149
1,Line,0.0669,,,,,,,,,,90,0.0000,0.0664,-0.0087,-9.7696,-44.3290,5.2320,-9.7696,-44.3953,5.2408
1,Line,0.0421,,,,,,,,,,163,-0.0268,0.0084,0.0314,-9.9762,-44.2390,5.5679,-9.9494,-44.2474,5.5365
1,Line,0.0601,,,,,,,,,,27,0.0275,0.0138,0.0517,-10.0184,-44.0271,6.3588,-10.0458,-44.0409,6.3071
1,Line,0.1492,,,,,,,,,,90,0.0000,0.1480,-0.0195,-9.9494,-44.2474,5.5365,-9.9494,-44.3953,5.5560
1,Line,0.1150,,,,,,,,,,90,0.0000,0.1140,-0.0150,-9.8246,-44.2814,5.4097,-9.8246,-44.3953,5.4247
1,Line,0.0421,,,,,,,,,,148,-0.0164,0.0100,0.0375,-10.0580,-44.2010,5.7097,-10.0416,-44.2110,5.6722
1,Line,0.0601,,,,,,,,,,6,0.0563,0.0055,0.0204,-9.6971,-43.9605,6.6071,-9.7534,-43.9660,6.5867
1,Line,0.0601,,,,,,,,,,18,0.0380,0.0120,0.0450,-9.9474,-44.0020,6.4523,-9.9855,-44.0141,6.4073
1,Line,0.0601,,,,,,,,,,31,0.0380,0.0233,0.0403,-9.9474,-43.6355,6.3005,-9.9855,-43.6587,6.2602
1,Line,0.3967,,,,,,,,,,90,0.0000,0.3665,-0.1518,-9.9474,-43.6355,6.3005,-9.9474,-44.0020,6.4523
1,Line,0.3429,,,,,,,,,,90,0.0000,0.3399,-0.0448,-10.0675,-44.0554,6.2530,-10.0675,-44.3953,6.2977
1,Line,0.0421,,,,,,,,,,143,-0.0135,0.0103,0.0386,-10.0715,-44.1907,5.7482,-10.0580,-44.2010,5.7097
1,Line,0.2065,,,,,,,,,,90,0.0000,0.2047,-0.0269,-10.0715,-44.1907,5.7482,-10.0715,-44.3953,5.7752
1,Line,0.1960,,,,,,,,,,90,0.0000,0.1944,-0.0256,-10.0580,-44.2010,5.7097,-10.0580,-44.3953,5.7353
1,Line,0.0601,,,,,,,,,,34,0.0217,0.0145,0.0542,-10.0458,-44.0409,6.3071,-10.0675,-44.0554,6.2530
1,Line,0.3575,,,,,,,,,,90,0.0000,0.3544,-0.0467,-10.0458,-44.0409,6.3071,-10.0458,-44.3953,6.3538
1,Line,0.3846,,,,,,,,,,90,0.0000,0.3553,-0.1472,-9.9855,-43.6587,6.2602,-9.9855,-44.0141,6.4073
1,Line,0.0601,,,,,,,,,,11,0.0563,0.0105,0.0183,-9.6971,-43.5553,6.4392,-9.7534,-43.5659,6.4210
1,Line,0.4386,,,,,,,,,,90,0.0000,0.4052,-0.1678,-9.6971,-43.5553,6.4392,-9.6971,-43.9605,6.6071
1,Line,0.4331,,,,,,,,,,90,0.0000,0.4001,-0.1657,-9.7534,-43.5659,6.4210,-9.7534,-43.9660,6.5867
1,Line,0.0486,,,,,,,,,,161,-0.0296,0.0100,0.0373,-9.8542,-44.2714,5.4470,-9.8246,-44.2814,5.4097
1,Line,0.1250,,,,,,,,,,90,0.0000,0.1240,-0.0163,-9.8542,-44.2714,5.4470,-9.8542,-44.3953,5.4633
1,Line,0.0796,,,,,,,,,,90,0.0000,0.0789,-0.0104,-9.7732,-44.3164,5.2789,-9.7732,-44.3953,5.2893
1,Line,0.0601,,,,,,,,,,22,0.0329,0.0130,0.0486,-9.9855,-44.0141,6.4073,-10.0184,-44.0271,6.3588
1,Line,0.3846,,,,,,,,,,90,0.0000,0.3813,-0.0502,-9.9855,-44.0141,6.4073,-9.9855,-44.3953,6.4575
1,Line,0.3715,,,,,,,,,,90,0.0000,0.3683,-0.0485,-10.0184,-44.0271,6.3588,-10.0184,-44.3953,6.4072
1,Line,0.0486,,,,,,,,,,131,-0.0105,0.0123,0.0459,-9.7837,-44.3041,5.3247,-9.7732,-44.3164,5.2789
1,Line,0.0920,,,,,,,,,,90,0.0000,0.0912,-0.0120,-9.7837,-44.3041,5.3247,-9.7837,-44.3953,5.3368
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0188,-0.0025,-9.8246,-44.3953,4.9118,-9.8246,-44.3766,4.9143
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0150,-0.0115,-9.8246,-44.3591,4.9215,-9.8246,-44.3441,4.9330
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0188,0.0025,-9.8246,-44.4141,4.9143,-9.8246,-44.3953,4.9118
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0150,0.0115,-9.8246,-44.4466,4.9330,-9.8246,-44.4316,4.9215
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0175,0.0072,-9.8246,-44.4316,4.9215,-9.8246,-44.4141,4.9143
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0115,-0.0150,-9.8246,-44.3441,4.9330,-9.8246,-44.3325,4.9481
1,Line,0.0189,,,,,,,,,,90,0.0000,0.0072,-0.0175,-9.8246,-44.3253,5.0031,-9.8246,-44.3325,5.0206
1,Line,0.0189,,,,,,,,,,90,0.0000,0.0115,-0.0150,-9.8246,-44.3325,5.0206,-9.8246,-44.3441,5.0356
1,Line,0.0189,,,,,,,,,,90,0.0000,0.0025,-0.0188,-9.8246,-44.3228,4.9843,-9.8246,-44.3253,5.0031
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0072,-0.0175,-9.8246,-44.3325,4.9481,-9.8246,-44.3253,4.9655
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0025,-0.0188,-9.8246,-44.3253,4.9655,-9.8246,-44.3228,4.9843
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0115,0.0150,-9.8246,-44.4582,4.9481,-9.8246,-44.4466,4.9330
1,Line,0.1178,,,,,,,,,,90,0.0000,0.0717,0.0934,-10.0958,-45.3074,5.6457,-10.0958,-45.3791,5.5523
1,Line,0.1788,,,,,,,,,,90,0.0000,0.1088,0.1418,-10.0958,-45.1986,5.7876,-10.0958,-45.3074,5.6457
1,Line,0.0401,,,,,,,,,,90,0.0000,0.0244,0.0318,-9.9203,-44.8396,5.2868,-9.9203,-44.8640,5.2549
1,Line,0.0975,,,,,,,,,,90,0.0000,0.0593,0.0773,-9.8890,-44.7580,5.3470,-9.8890,-44.8174,5.2697
1,Line,0.1011,,,,,,,,,,90,0.0000,0.0616,0.0802,-9.9203,-44.7780,5.3670,-9.9203,-44.8396,5.2868
1,Line,0.0601,,,,,,,,,,273,0.0032,-0.0520,0.0300,-10.0926,-45.4311,5.5823,-10.0958,-45.3791,5.5523
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0025,0.0188,-9.8246,-44.4679,4.9843,-9.8246,-44.4654,4.9655
1,Line,0.0189,,,,,,,,,,270,0.0000,-0.0072,0.0175,-9.8246,-44.4654,4.9655,-9.8246,-44.4582,4.9481
1,Line,0.0601,,,,,,,,,,280,0.0095,-0.0514,0.0297,-10.0832,-45.4825,5.6120,-10.0926,-45.4311,5.5823
1,Line,0.1256,,,,,,,,,,90,0.0000,0.0765,0.0996,-10.0926,-45.3546,5.6820,-10.0926,-45.4311,5.5823
1,Line,0.1866,,,,,,,,,,90,0.0000,0.1136,0.1480,-10.0926,-45.2410,5.8300,-10.0926,-45.3546,5.6820
1,Line,0.0189,,,,,,,,,,90,0.0000,0.0150,-0.0115,-9.8246,-44.3441,5.0356,-9.8246,-44.3591,5.0471
1,Line,0.0421,,,,,,,,,,268,-0.0015,-0.0365,0.0211,-10.0958,-45.2243,5.4629,-10.0943,-45.1878,5.4418
1,Line,0.0781,,,,,,,,,,90,0.0000,0.0475,0.0619,-10.0821,-45.0681,5.4621,-10.0821,-45.1156,5.4002
1,Line,0.0944,,,,,,,,,,90,0.0000,0.0575,0.0749,-10.0958,-45.1668,5.5378,-10.0958,-45.2243,5.4629
1,Line,0.0601,,,,,,,,,,331,0.0506,-0.0281,0.0162,-9.8071,-45.8087,5.8003,-9.8578,-45.7806,5.7841
1,Line,0.1554,,,,,,,,,,90,0.0000,0.0946,0.1233,-10.0958,-45.0721,5.6611,-10.0958,-45.1668,5.5378
1,Line,0.1391,,,,,,,,,,90,0.0000,0.0847,0.1103,-10.0821,-44.9834,5.5724,-10.0821,-45.0681,5.4621
1,Line,0.0496,,,,,,,,,,68,0.0165,0.0405,-0.0234,-8.8058,-45.6138,5.6878,-8.8223,-45.6543,5.7112
1,Line,0.1482,,,,,,,,,,90,0.0000,0.0902,0.1176,-10.0458,-45.4911,5.7867,-10.0458,-45.5813,5.6690
1,Line,0.1531,,,,,,,,,,90,0.0000,0.0932,0.1215,-8.8058,-45.5206,5.8093,-8.8058,-45.6138,5.6878
1,Line,0.0421,,,,,,,,,,258,-0.0076,-0.0359,0.0207,-10.0897,-45.1515,5.4209,-10.0821,-45.1156,5.4002
1,Line,0.2141,,,,,,,,,,90,0.0000,0.1304,0.1699,-8.8058,-45.3902,5.9792,-8.8058,-45.5206,5.8093
1,Line,0.0519,,,,,,,,,,40,0.0370,0.0315,-0.0182,-8.9055,-45.7676,5.7766,-8.9425,-45.7992,5.7948
1,Line,0.0065,,,,,,,,,,90,0.0000,0.0051,-0.0039,-9.8246,-44.4658,4.9999,-9.8246,-44.4710,5.0039
1,Line,0.0158,,,,,,,,,,90,0.0000,0.0021,0.0156,-9.8246,-44.4658,4.9999,-9.8246,-44.4679,4.9843
1,Line,0.0189,,,,,,,,,,90,0.0000,0.0115,0.0150,-9.8246,-44.4466,5.0356,-9.8246,-44.4582,5.0206
1,Line,0.0189,,,,,,,,,,90,0.0000,0.0175,-0.0072,-9.8246,-44.3591,5.0471,-9.8246,-44.3766,5.0544
1,Line,0.0189,,,,,,,,,,90,0.0000,0.0188,-0.0025,-9.8246,-44.3766,5.0544,-9.8246,-44.3953,5.0569
1,Line,0.0256,,,,,,,,,,95,-0.0019,0.0202,-0.0155,-9.7732,-44.5775,5.0856,-9.7713,-44.5977,5.1012
1,Line,0.1409,,,,,,,,,,90,0.0000,0.0858,0.1118,-10.0675,-45.4470,5.7528,-10.0675,-45.5328,5.6410
1,Line,0.0601,,,,,,,,,,287,0.0157,-0.0503,0.0290,-10.0675,-45.5328,5.6410,-10.0832,-45.4825,5.6120
1,Line,0.2019,,,,,,,,,,90,0.0000,0.1229,0.1602,-10.0675,-45.3241,5.9130,-10.0675,-45.4470,5.7528
1,Line,0.1334,,,,,,,,,,90,0.0000,0.0812,0.1058,-10.0832,-45.4013,5.7178,-10.0832,-45.4825,5.6120
1,Line,0.1944,,,,,,,,,,90,0.0000,0.1183,0.1542,-10.0832,-45.2830,5.8720,-10.0832,-45.4013,5.7178
1,Line,0.0364,,,,,,,,,,90,0.0000,0.0222,0.0289,-9.8890,-44.8174,5.2697,-9.8890,-44.8395,5.2408
1,Line,0.2965,,,,,,,,,,90,0.0000,0.2940,-0.0387,-10.0958,-44.1013,6.0816,-10.0958,-44.3953,6.1203
1,Line,0.1667,,,,,,,,,,90,0.0000,0.1653,-0.0218,-10.0006,-44.2301,5.6011,-10.0006,-44.3953,5.6229
1,Line,0.2965,,,,,,,,,,90,0.0000,0.2740,-0.1135,-10.0958,-43.8274,5.9681,-10.0958,-44.1013,6.0816
1,Line,0.2965,,,,,,,,,,90,0.0000,0.1805,-0.2353,-10.0958,-43.4116,5.5523,-10.0958,-43.5921,5.7876
1,Line,0.2965,,,,,,,,,,90,0.0000,0.2353,-0.1805,-10.0958,-43.5921,5.7876,-10.0958,-43.8274,5.9681
1,Line,0.0421,,,,,,,,,,157,-0.0218,0.0093,0.0348,-10.0224,-44.2208,5.6359,-10.0006,-44.2301,5.6011
1,Line,0.2279,,,,,,,,,,90,0.0000,0.2260,-0.0298,-10.0897,-44.1694,5.8277,-10.0897,-44.3953,5.8574
1,Line,0.3122,,,,,,,,,,90,0.0000,0.3095,-0.0408,-10.0926,-44.0858,6.1396,-10.0926,-44.3953,6.1803
1,Line,0.0421,,,,,,,,,,125,-0.0076,0.0107,0.0400,-10.0897,-44.1694,5.8277,-10.0821,-44.1801,5.7877
1,Line,0.1761,,,,,,,,,,90,0.0000,0.1746,-0.0230,-10.0224,-44.2208,5.6359,-10.0224,-44.3953,5.6589
1,Line,0.2171,,,,,,,,,,90,0.0000,0.2153,-0.0283,-10.0821,-44.1801,5.7877,-10.0821,-44.3953,5.8160
1,Line,0.2965,,,,,,,,,,90,0.0000,0.1135,-0.2740,-10.0958,-43.2981,5.2783,-10.0958,-43.4116,5.5523
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.2940,0.0387,-10.0958,-44.6894,3.8871,-10.0958,-44.3953,3.8483
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.2940,-0.0387,-10.0958,-44.3953,3.8483,-10.0958,-44.1013,3.8871
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.2740,0.1135,-10.0958,-44.9633,4.0005,-10.0958,-44.6894,3.8871
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.1805,0.2353,-10.0958,-45.3791,4.4163,-10.0958,-45.1986,4.1811
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.2353,0.1805,-10.0958,-45.1986,4.1811,-10.0958,-44.9633,4.0005
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.2740,-0.1135,-10.0958,-44.1013,3.8871,-10.0958,-43.8274,4.0005
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.0387,-0.2940,-10.0958,-43.2981,4.6903,-10.0958,-43.2594,4.9843
1,Line,0.2965,,,,,,,,,,90,0.0000,0.0387,-0.2940,-10.0958,-43.2594,4.9843,-10.0958,-43.2981,5.2783
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.1135,-0.2740,-10.0958,-43.4116,4.4163,-10.0958,-43.2981,4.6903
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.2353,-0.1805,-10.0958,-43.8274,4.0005,-10.0958,-43.5921,4.1811
1,Line,0.2965,,,,,,,,,,270,0.0000,-0.1805,-0.2353,-10.0958,-43.5921,4.1811,-10.0958,-43.4116,4.4163
1,Line,0.0601,,,,,,,,,,58,0.0095,0.0154,0.0573,-10.0832,-44.0704,6.1969,-10.0926,-44.0858,6.1396
1,Line,0.0601,,,,,,,,,,7,0.0538,0.0070,0.0260,-9.7534,-43.9660,6.5867,-9.8071,-43.9730,6.5607
1,Line,0.4331,,,,,,,,,,90,0.0000,0.4294,-0.0565,-9.7534,-43.9660,6.5867,-9.7534,-44.3953,6.6432
1,Line,0.4260,,,,,,,,,,90,0.0000,0.4224,-0.0556,-9.8071,-43.9730,6.5607,-9.8071,-44.3953,6.6163
1,Line,0.0496,,,,,,,,,,324,0.0165,-0.0121,-0.0452,-8.8058,-44.0312,6.3433,-8.8223,-44.0191,6.3885
1,Line,0.3673,,,,,,,,,,90,0.0000,0.3641,-0.0479,-8.8058,-44.0312,6.3433,-8.8058,-44.3953,6.3913
1,Line,0.0421,,,,,,,,,,0,0.0218,0.0000,-0.0360,-10.0006,-44.3953,5.6229,-10.0224,-44.3953,5.6589
1,Line,0.0930,,,,,,,,,,90,0.0000,0.0566,0.0738,-9.8542,-44.7340,5.3230,-9.8542,-44.7907,5.2492
1,Line,0.0320,,,,,,,,,,90,0.0000,0.0195,0.0254,-9.8542,-44.7907,5.2492,-9.8542,-44.8102,5.2238
1,Line,0.0421,,,,,,,,,,0,0.0268,0.0000,-0.0325,-9.9494,-44.3953,5.5560,-9.9762,-44.3953,5.5885
1,Line,0.1051,,,,,,,,,,90,0.0000,0.0640,0.0834,-9.9494,-44.7996,5.3886,-9.9494,-44.8636,5.3052
1,Line,0.0441,,,,,,,,,,90,0.0000,0.0269,0.0350,-9.9494,-44.8636,5.3052,-9.9494,-44.8904,5.2702
1,Line,0.3795,,,,,,,,,,90,0.0000,0.3763,-0.0495,-8.8223,-44.0191,6.3885,-8.8223,-44.3953,6.4380
1,Line,0.0030,,,,,,,,,,90,0.0000,0.0018,0.0024,-9.7696,-44.6156,5.1149,-9.7696,-44.6174,5.1125
1,Line,0.0484,,,,,,,,,,90,0.0000,0.0294,0.0384,-9.9762,-44.8891,5.3248,-9.9762,-44.9186,5.2864
1,Line,0.0640,,,,,,,,,,90,0.0000,0.0389,0.0508,-9.7696,-44.5767,5.1657,-9.7696,-44.6156,5.1149
1,Line,0.3277,,,,,,,,,,90,0.0000,0.3249,-0.0428,-10.0832,-44.0704,6.1969,-10.0832,-44.3953,6.2397
1,Line,0.0543,,,,,,,,,,90,0.0000,0.0330,0.0431,-9.7732,-44.5424,5.1314,-9.7732,-44.5754,5.0883
1,Line,0.1094,,,,,,,,,,90,0.0000,0.0666,0.0868,-9.9762,-44.8226,5.4115,-9.9762,-44.8891,5.3248
1,Line,0.0601,,,,,,,,,,14,0.0427,0.0109,0.0408,-9.9047,-43.9911,6.4931,-9.9474,-44.0020,6.4523
1,Line,0.4078,,,,,,,,,,90,0.0000,0.4043,-0.0532,-9.9047,-43.9911,6.4931,-9.9047,-44.3953,6.5464
1,Line,0.3967,,,,,,,,,,90,0.0000,0.3933,-0.0518,-9.9474,-44.0020,6.4523,-9.9474,-44.3953,6.5041
1,Line,0.0421,,,,,,,,,,231,-0.0244,-0.0298,0.0172,-10.0006,-44.9484,5.3036,-9.9762,-44.9186,5.2864
1,Line,0.0300,,,,,,,,,,90,0.0000,0.0183,0.0238,-9.8009,-44.4767,5.0656,-9.8009,-44.4950,5.0418
1,Line,0.0543,,,,,,,,,,90,0.0000,0.0538,-0.0071,-9.7732,-44.3415,5.1852,-9.7732,-44.3953,5.1923
1,Line,0.1761,,,,,,,,,,90,0.0000,0.1397,-0.1072,-10.0224,-43.9183,5.4613,-10.0224,-44.0580,5.5685
1,Line,0.0421,,,,,,,,,,126,-0.0192,0.0265,0.0265,-10.0416,-43.8918,5.4879,-10.0224,-43.9183,5.4613
1,Line,0.4386,,,,,,,,,,90,0.0000,0.3479,-0.2670,-9.0278,-43.2074,6.1723,-9.0278,-43.5553,6.4392
