Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,11.5417,,,,,,,,,,,,,,,,152,-1.4173,0.7491,-11.4298,-1551.6980,5007.2741,2313.6468,-1550.2807,5006.5249,2325.0766
1,Line,259.7752,,,,,,,,,,,,,,,,0,-31.9673,0.0000,-257.8008,-1498.8861,5006.5249,2739.5494,-1466.9188,5006.5249,2997.3503
1,Line,13.1846,,,,,,,,,,,,,,,,110,-1.5376,4.2091,-12.3997,-1554.8281,5014.0378,2288.4040,-1553.2906,5009.8287,2300.8037
1,Line,13.1911,,,,,,,,,,,,,,,,122,-1.5925,2.5546,-12.8430,-1553.2906,5009.8287,2300.8037,-1551.6980,5007.2741,2313.6468
1,Line,13.1846,,,,,,,,,,,,,,,,70,-1.5376,-4.2091,-12.3997,-1463.9090,5009.8287,3021.6231,-1462.3714,5014.0378,3034.0228
1,Line,13.1754,,,,,,,,,,,,,,,,76,-1.4563,-5.7916,-11.7442,-1462.3714,5014.0378,3034.0228,-1460.9151,5019.8295,3045.7671
1,Line,11.5417,,,,,,,,,,,,,,,,28,-1.4173,-0.7491,-11.4298,-1466.9188,5006.5249,2997.3503,-1465.5015,5007.2741,3008.7800
1,Line,13.1911,,,,,,,,,,,,,,,,58,-1.5925,-2.5546,-12.8430,-1465.5015,5007.2741,3008.7800,-1463.9090,5009.8287,3021.6231
1,Line,13.1143,,,,,,,,,,,,,,,,93,-0.7182,11.7442,-5.7916,-1561.5462,5068.2155,2234.2264,-1560.8280,5056.4713,2240.0180
1,Line,13.1257,,,,,,,,,,,,,,,,95,-0.9021,10.8878,-7.2750,-1560.8280,5056.4713,2240.0180,-1559.9259,5045.5835,2247.2930
1,Line,13.0985,,,,,,,,,,,,,,,,91,-0.3168,12.8430,-2.5546,-1562.3849,5093.4583,2227.4626,-1562.0681,5080.6152,2230.0172
1,Line,13.1051,,,,,,,,,,,,,,,,92,-0.5219,12.3997,-4.2091,-1562.0681,5080.6152,2230.0172,-1561.5462,5068.2155,2234.2264
1,Line,13.1641,,,,,,,,,,,,,,,,101,-1.3501,7.2750,-10.8878,-1557.6345,5027.1045,2265.7720,-1556.2844,5019.8295,2276.6598
