Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,7.8068,,,,,,,,,,,,,,,,8,6.5000,0.8731,4.2349,277.5078,1.9378,70.7225,271.0078,1.0647,66.4876
1,3D Polyline,1.9719,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,17.5332,,,,,,,,,,,,,,,,8,16.5625,2.3584,5.2474,302.1328,7.9737,79.0643,285.5703,5.6153,73.8169
1,Line,12.7575,,,,,,,,,,,,,,,,13,12.3125,2.7622,1.8778,314.4453,16.5731,72.5899,302.1328,13.8109,70.7121
1,3D Polyline,5.3626,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,12.8317,,,,,,,,,,,,,,,,10,12.3125,2.2553,2.8230,314.4453,13.5319,78.2610,302.1328,11.2766,75.4380
1,Line,17.6316,,,,,,,,,,,,,,,,4,16.5625,1.2208,5.9217,302.1328,4.1275,81.3439,285.5703,2.9067,75.4222
1,Line,0.0539,,,,,,,,,,,,,,,,59,0.0280,0.0461,0.0000,264.4929,15.7279,60.4596,264.4650,15.6819,60.4596
1,Line,9.1098,,,,,,,,,,,,,,,,18,8.0625,2.6471,3.3134,285.5703,7.9413,71.2632,277.5078,5.2942,67.9498
1,Line,16.1680,,,,,,,,,,,,,,,,1,16.1338,0.2122,1.0294,361.1328,5.7927,89.4212,344.9990,5.5805,88.3917
1,3D Polyline,4.4710,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,7.6927,,,,,,,,,,,,,,,,15,6.5000,1.6867,3.7527,277.5078,3.7435,69.6523,271.0078,2.0569,65.8996
1,Line,0.9575,,,,,,,,,,,,,,,,1,0.9539,0.0169,0.0821,326.3991,5.2671,86.8717,325.4453,5.2502,86.7896
1,3D Polyline,6.4351,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,4.0585,,,,,,,,,,,,,,,,36,3.2500,2.3288,0.6968,221.1953,10.7879,33.1260,217.9453,8.4591,32.4293
1,Line,13.8191,,,,,,,,,,,,,,,,179,13.8163,-0.2467,-0.1349,388.0703,32.0654,38.0464,374.2540,32.3121,38.1813
1,Line,7.3269,,,,,,,,,,,,,,,,90,0.0000,5.3690,-4.9858,356.2700,29.2581,56.6242,356.2700,23.8892,61.6099
1,Line,12.7237,,,,,,,,,,,,,,,,179,12.7205,-0.2351,-0.1676,388.0703,33.1965,44.1686,375.3498,33.4317,44.3362
1,Line,8.4130,,,,,,,,,,,,,,,,12,7.9375,1.6724,2.2312,236.6953,9.2809,42.2764,228.7578,7.6085,40.0452
1,3D Polyline,3.4547,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,31.8110,,,,,,,,,,,,,,,,179,31.8002,-0.4157,-0.7151,388.0703,23.4735,60.8948,356.2700,23.8892,61.6099
1,Line,2.5831,,,,,,,,,,,,,,,,64,1.1250,2.3219,0.1262,213.4453,4.2443,30.9284,212.3203,1.9224,30.8022
1,Line,27.4510,,,,,,,,,,,,,,,,180,27.4375,-0.1738,-0.8429,407.8203,5.6190,88.5782,380.3828,5.7927,89.4212
1,Line,6.6381,,,,,,,,,,,,,,,,13,5.8125,1.3143,2.9243,271.0078,2.0569,65.8996,265.1953,0.7426,62.9752
1,Line,10.6107,,,,,,,,,,,,,,,,179,10.6073,-0.1698,-0.2096,388.0703,28.7490,55.9958,377.4630,28.9189,56.2054
1,Line,1.0402,,,,,,,,,,,,,,,,4,1.0381,0.0636,0.0161,335.3584,20.2455,66.4299,334.3203,20.1818,66.4138
1,Line,3.2829,,,,,,,,,,,,,,,,39,2.5000,2.0551,0.5515,217.9453,8.4591,32.4293,215.4453,6.4041,31.8777
1,Line,9.0718,,,,,,,,,,,,,,,,88,-0.3716,-9.0245,-0.8466,297.2702,0.0000,20.5141,297.6418,9.0245,21.3607
1,Line,3.8990,,,,,,,,,,,,,,,,179,3.8985,-0.0624,-0.0257,302.7088,30.1156,32.9036,298.8103,30.1780,32.9293
1,Line,7.0237,,,,,,,,,,,,,,,,70,-1.2888,-3.4582,-5.9760,298.8103,30.1780,32.9293,300.0991,33.6362,38.9052
1,Line,5.9951,,,,,,,,,,,,,,,,79,-0.8713,-4.3428,-4.0400,297.9390,25.8352,28.8892,298.8103,30.1780,32.9293
1,Line,8.1941,,,,,,,,,,,,,,,,12,7.9375,1.6724,-1.1590,236.6953,9.2809,23.4620,228.7578,7.6085,24.6211
1,Line,5.2229,,,,,,,,,,,,,,,,179,5.2218,-0.0932,-0.0510,305.3210,33.5430,38.8543,300.0991,33.6362,38.9052
1,Line,6.6533,,,,,,,,,,,,,,,,40,-1.3811,-1.1610,-6.4039,300.0991,33.6362,38.9052,301.4803,34.7972,45.3092
1,Line,24.4947,,,,,,,,,,,,,,,,179,-24.4938,0.2184,0.0000,273.4453,26.0536,28.8892,297.9390,25.8352,28.8892
1,Line,8.8832,,,,,,,,,,,,,,,,24,8.0625,3.6160,0.9121,285.5703,10.8480,64.0594,277.5078,7.2320,63.1473
1,3D Polyline,2.9578,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,4.2001,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,1.0293,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,27.4480,,,,,,,,,,,,,,,,179,27.4375,-0.4748,-0.5943,407.8203,15.3513,80.5383,380.3828,15.8260,81.1326
