Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8781,0.5912,6.7397,7.8781,0.5912
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8650,0.5146,6.7397,7.8650,0.5146
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8789,0.5969,6.7397,7.8789,0.5969
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8789,0.5855,6.7397,7.8789,0.5855
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8811,0.6022,6.7397,7.8811,0.6022
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8863,0.5203,6.7397,7.8863,0.5203
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8916,0.5181,6.7397,7.8916,0.5181
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8806,0.5211,6.7397,7.8806,0.5211
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8696,0.5181,6.7397,7.8696,0.5181
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8749,0.5203,6.7397,7.8749,0.5203
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.9112,0.5721,6.7397,7.9112,0.5721
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.9059,0.5699,6.7397,7.9059,0.5699
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.9157,0.5756,6.7397,7.9157,0.5756
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.9214,0.5855,6.7397,7.9214,0.5855
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.9192,0.5802,6.7397,7.9192,0.5802
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8846,0.5756,6.7397,7.8846,0.5756
1,Line,0.1615,,,,,,,,,,,,,,,,0,-0.2640,0.0000,0.0000,6.5782,7.8811,0.5802,6.7397,7.8811,0.5802
