Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,130,0.0158,-0.0190,-0.0169,-0.0744,-0.9581,0.6480,0.0300,-0.0902,-0.9391,0.6649
1,Line,,,,,,,24,0.0274,0.0121,0.0116,-0.0345,-1.1854,0.4437,0.0321,-0.0619,-1.1975,0.4321
1,Line,,,,,,,77,-0.0076,-0.0327,-0.0297,-0.0619,-1.1975,0.4321,0.0448,-0.0543,-1.1648,0.4619
1,Line,,,,,,,134,-0.0197,0.0206,0.0182,-0.0543,-1.1648,0.4619,0.0338,-0.0345,-1.1854,0.4437
1,Line,,,,,,,32,-0.0018,-0.0011,0.0057,-0.0642,-0.9492,0.6562,0.0061,-0.0625,-0.9481,0.6504
1,Line,,,,,,,40,0.0119,0.0100,0.0024,-0.0625,-0.9481,0.6504,0.0157,-0.0744,-0.9581,0.6480
1,Line,,,,,,,176,-0.0595,0.0039,0.0014,-0.0345,-1.1854,0.4437,0.0597,0.0250,-1.1893,0.4423
1,Line,,,,,,,176,0.0584,-0.0038,-0.0014,0.0250,-1.1836,0.4406,0.0585,-0.0333,-1.1798,0.4420
1,Line,,,,,,,100,0.0391,-0.2230,-0.2004,-0.0333,-1.1798,0.4420,0.3023,-0.0725,-0.9568,0.6424
1,Line,,,,,,,96,-0.0201,0.2067,0.1861,-0.0744,-0.9581,0.6480,0.2789,-0.0543,-1.1648,0.4619
1,Line,,,,,,,134,0.0194,-0.0202,-0.0178,-0.0333,-1.1798,0.4420,0.0332,-0.0527,-1.1596,0.4598
1,Line,,,,,,,96,0.0198,-0.2027,-0.1826,-0.0527,-1.1596,0.4598,0.2736,-0.0725,-0.9568,0.6424
1,Line,,,,,,,180,-0.0875,0.0000,-0.0015,-0.0625,-0.9481,0.6504,0.0875,0.0250,-0.9481,0.6519
1,Line,,,,,,,107,-0.0063,0.0200,-0.0145,-0.1707,-0.8961,0.4340,0.0255,-0.1644,-0.9161,0.4485
1,Line,,,,,,,92,0.0071,-0.1796,-0.0227,-0.1100,-0.9124,0.6331,0.1812,-0.1171,-0.7328,0.6559
1,Line,,,,,,,94,0.0151,-0.2062,-0.0005,-0.1020,-0.9391,0.6554,0.2068,-0.1171,-0.7328,0.6559
1,Line,,,,,,,8,-0.0644,-0.0093,-0.2394,-0.1779,-0.9391,0.3760,0.2481,-0.1135,-0.9298,0.6154
1,Line,,,,,,,71,0.0059,0.0168,0.0259,-0.1944,-0.6883,0.4180,0.0314,-0.2002,-0.7052,0.3922
1,Line,,,,,,,158,0.0718,-0.0286,0.2241,-0.1226,-0.7169,0.6422,0.2371,-0.1944,-0.6883,0.4180
1,Line,,,,,,,98,0.0219,-0.1616,0.0075,-0.1944,-0.6883,0.4180,0.1633,-0.2163,-0.5267,0.4106
1,Line,,,,,,,56,-0.0097,-0.0142,-0.0416,-0.1876,-0.9534,0.3343,0.0451,-0.1779,-0.9391,0.3760
1,Line,,,,,,,0,-0.0759,-0.0001,-0.2794,-0.1779,-0.9391,0.3760,0.2895,-0.1020,-0.9391,0.6554
1,Line,,,,,,,90,0.0008,0.1988,0.0512,-0.1163,-0.5341,0.7071,0.2053,-0.1171,-0.7328,0.6559
1,Line,,,,,,,95,-0.0161,0.1785,0.0184,-0.2163,-0.5267,0.4106,0.1801,-0.2002,-0.7052,0.3922
1,Line,,,,,,,94,-0.0137,0.2096,0.0377,-0.2002,-0.7052,0.3922,0.2134,-0.1866,-0.9147,0.3545
1,Line,,,,,,,94,0.0297,-0.3881,-0.0561,-0.1866,-0.9147,0.3545,0.3932,-0.2163,-0.5267,0.4106
1,Line,,,,,,,20,-0.0038,-0.0014,-0.0003,-0.1264,-0.7183,0.6419,0.0040,-0.1226,-0.7169,0.6422
1,Line,,,,,,,16,0.0039,0.0011,0.0005,-0.1171,-0.7328,0.6559,0.0041,-0.1210,-0.7339,0.6554
1,Line,,,,,,,95,0.0016,-0.0170,0.0132,-0.1210,-0.7339,0.6554,0.0215,-0.1226,-0.7169,0.6422
1,Line,,,,,,,35,0.0023,0.0016,-0.0045,-0.2002,-0.7052,0.3922,0.0053,-0.2025,-0.7068,0.3967
1,Line,,,,,,,94,-0.0160,0.2080,0.0422,-0.2025,-0.7068,0.3967,0.2128,-0.1866,-0.9147,0.3545
1,Line,,,,,,,109,0.0054,-0.0156,0.0134,-0.1210,-0.7339,0.6554,0.0213,-0.1264,-0.7183,0.6419
1,Line,,,,,,,63,-0.0075,-0.0148,-0.0175,-0.1174,-0.9272,0.6156,0.0241,-0.1100,-0.9124,0.6331
1,Line,,,,,,,110,-0.0086,0.0244,-0.0215,-0.1866,-0.9147,0.3545,0.0336,-0.1779,-0.9391,0.3760
1,Line,,,,,,,88,-0.0011,-0.0386,-0.0202,-0.1876,-0.9534,0.3343,0.0436,-0.1866,-0.9147,0.3545
1,Line,,,,,,,79,-0.0035,-0.0171,-0.0174,-0.1174,-0.9272,0.6156,0.0246,-0.1140,-0.9101,0.6330
1,Line,,,,,,,150,-0.0040,0.0023,-0.0001,-0.1140,-0.9101,0.6330,0.0046,-0.1100,-0.9124,0.6331
1,Line,,,,,,,146,0.0039,-0.0026,-0.0003,-0.1135,-0.9298,0.6154,0.0048,-0.1174,-0.9272,0.6156
1,Line,,,,,,,96,-0.0232,0.2082,0.1864,-0.1013,-0.9766,0.6092,0.2804,-0.0781,-1.1848,0.4228
1,Line,,,,,,,100,0.0060,-0.0331,-0.0215,-0.0781,-1.1848,0.4228,0.0399,-0.0841,-1.1517,0.4442
1,Line,,,,,,,96,0.0172,-0.1751,-0.1650,-0.0841,-1.1517,0.4442,0.2412,-0.1013,-0.9766,0.6092
1,Line,,,,,,,92,-0.0065,0.1639,0.1883,-0.0971,-0.9759,0.6055,0.2497,-0.0906,-1.1398,0.4173
1,Line,,,,,,,112,0.0166,-0.0411,0.0055,-0.0781,-1.1848,0.4228,0.0447,-0.0947,-1.1437,0.4173
1,Line,,,,,,,143,-0.0106,0.0080,-0.0269,-0.0947,-1.1437,0.4173,0.0300,-0.0841,-1.1517,0.4442
1,Line,,,,,,,42,0.0499,0.0447,0.2340,-0.1105,-0.9479,0.5943,0.2434,-0.1604,-0.9926,0.3604
1,Line,,,,,,,100,0.0063,-0.0350,-0.0230,-0.1604,-0.9926,0.3604,0.0424,-0.1667,-0.9576,0.3834
1,Line,,,,,,,100,-0.0064,0.0357,0.0234,-0.1723,-0.9579,0.3827,0.0432,-0.1659,-0.9936,0.3593
1,Line,,,,,,,115,-0.0712,0.1500,-0.0580,-0.1659,-0.9936,0.3593,0.1759,-0.0947,-1.1437,0.4173
1,Line,,,,,,,116,0.0929,-0.1903,0.0830,-0.0947,-1.1437,0.4173,0.2275,-0.1876,-0.9534,0.3343
1,Line,,,,,,,10,-0.0562,-0.0097,-0.2110,-0.1667,-0.9576,0.3834,0.2185,-0.1105,-0.9479,0.5943
1,Line,,,,,,,107,-0.0080,0.0266,-0.0222,-0.1100,-0.9124,0.6331,0.0356,-0.1020,-0.9391,0.6554
1,Line,,,,,,,141,0.0115,-0.0092,0.0400,-0.1020,-0.9391,0.6554,0.0426,-0.1135,-0.9298,0.6154
1,Line,,,,,,,79,-0.0035,-0.0174,-0.0177,-0.1135,-0.9298,0.6154,0.0251,-0.1100,-0.9124,0.6331
1,Line,,,,,,,109,0.0055,-0.0159,0.0137,-0.1171,-0.7328,0.6559,0.0217,-0.1226,-0.7169,0.6422
1,Line,,,,,,,88,0.0063,0.1829,0.0649,-0.1163,-0.5341,0.7071,0.1942,-0.1226,-0.7169,0.6422
1,Line,,,,,,,116,0.0937,-0.1902,0.2316,-0.1226,-0.7169,0.6422,0.3140,-0.2163,-0.5267,0.4106
1,Line,,,,,,,115,0.0698,-0.1472,0.0569,-0.0906,-1.1398,0.4173,0.1726,-0.1604,-0.9926,0.3604
1,Line,,,,,,,96,0.0199,-0.1919,-0.1771,-0.0906,-1.1398,0.4173,0.2619,-0.1105,-0.9479,0.5943
1,Line,,,,,,,116,-0.0134,0.0281,-0.0112,-0.1105,-0.9479,0.5943,0.0331,-0.0971,-0.9759,0.6055
1,Line,,,,,,,96,-0.0169,0.1717,0.1618,-0.0971,-0.9759,0.6055,0.2366,-0.0803,-1.1477,0.4437
1,Line,,,,,,,143,0.0104,-0.0079,0.0264,-0.0803,-1.1477,0.4437,0.0294,-0.0906,-1.1398,0.4173
1,Line,,,,,,,10,0.0573,0.0099,0.2151,-0.1150,-0.9480,0.5978,0.2228,-0.1723,-0.9579,0.3827
1,Line,,,,,,,95,-0.0219,0.2295,0.0159,-0.2025,-0.7068,0.3967,0.2311,-0.1806,-0.9363,0.3808
1,Line,,,,,,,130,-0.0240,0.0281,-0.0702,-0.1968,-0.6903,0.4220,0.0793,-0.1728,-0.7184,0.4922
1,Line,,,,,,,70,0.0052,0.0142,0.0209,-0.1728,-0.7184,0.4922,0.0258,-0.1780,-0.7326,0.4713
1,Line,,,,,,,147,0.0682,-0.0438,0.2091,-0.1286,-0.7340,0.6311,0.2242,-0.1968,-0.6903,0.4220
1,Line,,,,,,,109,0.0046,-0.0136,0.0124,-0.1140,-0.9101,0.6330,0.0189,-0.1186,-0.8965,0.6207
1,Line,,,,,,,92,0.0058,-0.1460,-0.0197,-0.1186,-0.8965,0.6207,0.1474,-0.1244,-0.7506,0.6404
1,Line,,,,,,,94,0.0104,-0.1595,-0.0074,-0.1140,-0.9101,0.6330,0.1600,-0.1244,-0.7506,0.6404
1,Line,,,,,,,119,-0.0065,0.0119,-0.0270,-0.0906,-1.1398,0.4173,0.0302,-0.0841,-1.1517,0.4442
1,Line,,,,,,,46,-0.0039,-0.0040,0.0005,-0.0841,-1.1517,0.4442,0.0056,-0.0803,-1.1477,0.4437
1,Line,,,,,,,114,0.0188,-0.0423,0.0492,-0.1780,-0.7326,0.4713,0.0676,-0.1968,-0.6903,0.4220
1,Line,,,,,,,94,0.0020,-0.0322,-0.0015,-0.1244,-0.7506,0.6404,0.0323,-0.1264,-0.7183,0.6419
1,Line,,,,,,,78,-0.0034,-0.0167,-0.0149,-0.1244,-0.7506,0.6404,0.0226,-0.1210,-0.7339,0.6554
1,Line,,,,,,,107,0.0062,-0.0198,0.0144,-0.1595,-0.9151,0.4492,0.0252,-0.1657,-0.8953,0.4348
1,Line,,,,,,,93,0.0073,-0.1619,-0.0369,-0.1657,-0.8953,0.4348,0.1662,-0.1729,-0.7334,0.4717
1,Line,,,,,,,6,-0.0433,-0.0049,-0.1593,-0.1644,-0.9161,0.4485,0.1652,-0.1211,-0.9112,0.6079
1,Line,,,,,,,76,-0.0100,-0.0402,-0.0533,-0.1806,-0.9363,0.3808,0.0675,-0.1707,-0.8961,0.4340
1,Line,,,,,,,51,-0.0162,-0.0202,-0.0678,-0.1806,-0.9363,0.3808,0.0726,-0.1644,-0.9161,0.4485
1,Line,,,,,,,94,-0.0134,0.1817,0.0225,-0.1729,-0.7334,0.4717,0.1836,-0.1595,-0.9151,0.4492
1,Line,,,,,,,93,-0.0073,0.1636,0.0372,-0.1780,-0.7326,0.4713,0.1679,-0.1707,-0.8961,0.4340
1,Line,,,,,,,100,0.0319,-0.1893,0.0374,-0.1707,-0.8961,0.4340,0.1956,-0.2025,-0.7068,0.3967
1,Line,,,,,,,82,0.0022,0.0157,0.0108,-0.1264,-0.7183,0.6419,0.0192,-0.1286,-0.7340,0.6311
1,Line,,,,,,,103,-0.0037,0.0160,-0.0078,-0.1211,-0.9112,0.6079,0.0182,-0.1174,-0.9272,0.6156
1,Line,,,,,,,167,0.0470,-0.0111,0.1671,-0.1174,-0.9272,0.6156,0.1739,-0.1644,-0.9161,0.4485
1,Line,,,,,,,134,-0.0245,0.0258,-0.0746,-0.2025,-0.7068,0.3967,0.0827,-0.1780,-0.7326,0.4713
1,Line,,,,,,,39,-0.0024,-0.0019,0.0040,-0.1968,-0.6903,0.4220,0.0051,-0.1944,-0.6883,0.4180
1,Line,,,,,,,156,0.0680,-0.0300,0.2239,-0.1264,-0.7183,0.6419,0.2359,-0.1944,-0.6883,0.4180
1,Line,,,,,,,92,0.0070,-0.1762,-0.0223,-0.1140,-0.9101,0.6330,0.1777,-0.1210,-0.7339,0.6554
1,Line,,,,,,,71,0.0058,0.0165,0.0254,-0.1968,-0.6903,0.4220,0.0308,-0.2025,-0.7068,0.3967
1,Line,,,,,,,77,0.0035,0.0149,0.0299,-0.1968,-0.6903,0.4220,0.0336,-0.2002,-0.7052,0.3922
1,Line,,,,,,,158,0.0704,-0.0281,0.2199,-0.1264,-0.7183,0.6419,0.2326,-0.1968,-0.6903,0.4220
1,Line,,,,,,,6,-0.0672,-0.0065,-0.2346,-0.1806,-0.9363,0.3808,0.2441,-0.1135,-0.9298,0.6154
1,Line,,,,,,,94,-0.0134,0.2056,0.0370,-0.2025,-0.7068,0.3967,0.2093,-0.1891,-0.9124,0.3597
1,Line,,,,,,,137,-0.0026,0.0024,0.0052,-0.1891,-0.9124,0.3597,0.0063,-0.1866,-0.9147,0.3545
1,Line,,,,,,,91,0.0031,-0.1773,-0.0228,-0.1140,-0.9101,0.6330,0.1788,-0.1171,-0.7328,0.6559
1,Line,,,,,,,8,-0.0632,-0.0091,-0.2349,-0.1806,-0.9363,0.3808,0.2434,-0.1174,-0.9272,0.6156
1,Line,,,,,,,134,0.0027,-0.0028,-0.0048,-0.1779,-0.9391,0.3760,0.0062,-0.1806,-0.9363,0.3808
1,Line,,,,,,,9,0.0617,0.0101,0.2116,-0.1105,-0.9479,0.5943,0.2207,-0.1723,-0.9579,0.3827
1,Line,,,,,,,11,0.0054,0.0010,0.0011,-0.1604,-0.9926,0.3604,0.0056,-0.1659,-0.9936,0.3593
1,Line,,,,,,,4,-0.0056,-0.0003,-0.0006,-0.1723,-0.9579,0.3827,0.0056,-0.1667,-0.9576,0.3834
1,Line,,,,,,,97,0.0211,-0.1710,-0.1655,-0.0803,-1.1477,0.4437,0.2389,-0.1013,-0.9766,0.6092
1,Line,,,,,,,43,0.0041,0.0039,0.0000,-0.0906,-1.1398,0.4173,0.0056,-0.0947,-1.1437,0.4173
1,Line,,,,,,,114,-0.0657,0.1511,-0.0569,-0.1604,-0.9926,0.3604,0.1743,-0.0947,-1.1437,0.4173
1,Line,,,,,,,123,0.0179,-0.0279,0.0077,-0.0971,-0.9759,0.6055,0.0340,-0.1150,-0.9480,0.5978
1,Line,,,,,,,110,-0.0085,0.0239,-0.0211,-0.1891,-0.9124,0.3597,0.0330,-0.1806,-0.9363,0.3808
1,Line,,,,,,,113,-0.0112,0.0267,-0.0163,-0.1891,-0.9124,0.3597,0.0332,-0.1779,-0.9391,0.3760
1,Line,,,,,,,91,-0.0008,0.0360,0.0241,-0.1667,-0.9576,0.3834,0.0434,-0.1659,-0.9936,0.3593
1,Line,,,,,,,2,0.0045,0.0002,-0.0034,-0.1105,-0.9479,0.5943,0.0056,-0.1150,-0.9480,0.5978
1,Line,,,,,,,9,-0.0042,-0.0007,0.0037,-0.1013,-0.9766,0.6092,0.0056,-0.0971,-0.9759,0.6055
1,Line,,,,,,,152,0.0364,-0.0193,0.0163,-0.0071,-1.6907,0.0722,0.0443,-0.0435,-1.6713,0.0559
1,Line,,,,,,,54,0.0075,0.0101,-0.0005,0.0347,1.4358,0.7343,0.0126,0.0272,1.4257,0.7347
1,Line,,,,,,,96,-0.0075,0.0685,-0.0031,0.0272,1.5620,0.8570,0.0690,0.0347,1.4935,0.8602
1,Line,,,,,,,54,0.0075,0.0101,-0.0005,0.0347,1.4935,0.8602,0.0126,0.0272,1.4834,0.8606
1,Line,,,,,,,90,0.0000,0.1185,-0.0050,0.0867,1.0346,0.7632,0.1186,0.0867,0.9161,0.7682
1,Line,,,,,,,0,0.0572,0.0000,0.0000,0.0867,0.9161,0.7682,0.0572,0.0295,0.9161,0.7682
1,Line,,,,,,,99,-0.0075,0.0477,0.1264,0.0272,1.4834,0.8606,0.1353,0.0347,1.4358,0.7343
1,Line,,,,,,,90,0.0000,0.0578,0.1259,0.0272,1.4834,0.8606,0.1385,0.0272,1.4257,0.7347
1,Line,,,,,,,96,-0.0068,0.0679,0.1254,0.0204,1.4935,0.8602,0.1428,0.0272,1.4257,0.7347
