Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3607,520.7146,48.2433,330.3607,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3120,520.7146,48.2433,330.3120,520.7146,48.2433
1,Line,3.6596,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.6911,520.7146,48.2433,329.6911,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3775,520.7146,48.2433,330.3775,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3120,520.7146,48.2433,330.3120,520.7146,48.2433
1,Line,1.0218,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.4333,520.7146,48.2433,329.4333,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3607,520.7146,48.2433,330.3607,520.7146,48.2433
1,Line,0.5076,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,333.2394,520.7146,48.2433,333.2394,520.7146,48.2433
1,Arc,3.2906,1.6121,331.9529,520.7146,48.2433,1.3888,202,136,,,,,,,,,,,,,,,,,,
1,Line,1.0218,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.5230,520.7146,48.2433,329.5230,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7567,520.7146,48.2433,329.7567,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3120,520.7146,48.2433,330.3120,520.7146,48.2433
1,Line,3.6596,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7079,520.7146,48.2433,329.7079,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.2360,520.7146,48.2433,330.2360,520.7146,48.2433
1,Line,1.0218,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.6354,520.7146,48.2433,330.6354,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.2360,520.7146,48.2433,330.2360,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.1404,520.7146,48.2433,330.1404,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.0343,520.7146,48.2433,330.0343,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.0343,520.7146,48.2433,330.0343,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,332.4797,520.7146,48.2433,332.4797,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,332.3944,520.7146,48.2433,332.3944,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.1404,520.7146,48.2433,330.1404,520.7146,48.2433
1,Line,3.6596,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,328.8527,520.7146,48.2433,328.8527,520.7146,48.2433
1,Line,1.9188,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.4333,520.7146,48.2433,329.4333,520.7146,48.2433
1,Line,3.6596,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7079,520.7146,48.2433,329.7079,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.9283,520.7146,48.2433,329.9283,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.9283,520.7146,48.2433,329.9283,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.8326,520.7146,48.2433,329.8326,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.8326,520.7146,48.2433,329.8326,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7079,520.7146,48.2433,329.7079,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.6911,520.7146,48.2433,329.6911,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7079,520.7146,48.2433,329.7079,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7567,520.7146,48.2433,329.7567,520.7146,48.2433
1,Line,0.5076,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,326.8292,520.7146,48.2433,326.8292,520.7146,48.2433
1,Line,4.0913,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,326.8292,520.7146,48.2433,326.8292,520.7146,48.2433
1,Line,1.9188,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.0343,520.7146,48.2433,330.0343,520.7146,48.2433
1,Line,1.9188,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.6911,520.7146,48.2433,329.6911,520.7146,48.2433
1,Line,1.9188,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7079,520.7146,48.2433,329.7079,520.7146,48.2433
1,Arc,1.0322,0.0278,330.0343,520.7146,48.2433,3.2855,351,18,,,,,,,,,,,,,,,,,,
1,Line,1.9188,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7079,520.7146,48.2433,329.7079,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7567,520.7146,48.2433,329.7567,520.7146,48.2433
1,Line,1.9188,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.4058,520.7146,48.2433,330.4058,520.7146,48.2433
1,Line,2.9681,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3775,520.7146,48.2433,330.3775,520.7146,48.2433
1,Line,1.0153,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,326.8292,520.7146,48.2433,326.8292,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.6911,520.7146,48.2433,329.6911,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7079,520.7146,48.2433,329.7079,520.7146,48.2433
1,Line,3.6596,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3607,520.7146,48.2433,330.3607,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7079,520.7146,48.2433,329.7079,520.7146,48.2433
1,3D Polyline,0.1977,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,1.9188,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.2296,520.7146,48.2433,330.2296,520.7146,48.2433
1,Line,0.8869,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.7567,520.7146,48.2433,329.7567,520.7146,48.2433
1,Line,0.5381,,,,,,,,,,,,,,,,0,17.2477,0.0000,0.0000,326.8292,520.7146,48.2433,326.2911,520.7146,48.2433
1,Line,1.0153,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,333.2394,520.7146,48.2433,333.2394,520.7146,48.2433
1,Line,1.0153,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,333.7775,520.7146,48.2433,333.7775,520.7146,48.2433
1,Line,1.0153,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,326.2911,520.7146,48.2433,326.2911,520.7146,48.2433
1,Line,3.6596,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3775,520.7146,48.2433,330.3775,520.7146,48.2433
1,Line,3.6596,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3607,520.7146,48.2433,330.3607,520.7146,48.2433
1,Line,0.5381,,,,,,,,,,,,,,,,0,17.2477,0.0000,0.0000,326.8292,520.7146,48.2433,326.2911,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.8043,520.7146,48.2433,329.8043,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.5646,520.7146,48.2433,330.5646,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.7502,520.7146,48.2433,330.7502,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.8897,520.7146,48.2433,329.8897,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.8043,520.7146,48.2433,329.8043,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.8897,520.7146,48.2433,329.8897,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.9191,520.7146,48.2433,329.9191,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.1790,520.7146,48.2433,330.1790,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.2643,520.7146,48.2433,330.2643,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3972,520.7146,48.2433,330.3972,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.1496,520.7146,48.2433,330.1496,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.3972,520.7146,48.2433,330.3972,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.2643,520.7146,48.2433,330.2643,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,330.1790,520.7146,48.2433,330.1790,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.6715,520.7146,48.2433,329.6715,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,328.9654,520.7146,48.2433,328.9654,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,328.8326,520.7146,48.2433,328.8326,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,328.7472,520.7146,48.2433,328.7472,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.1329,520.7146,48.2433,329.1329,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.5040,520.7146,48.2433,329.5040,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.6715,520.7146,48.2433,329.6715,520.7146,48.2433
1,Line,17.1235,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,329.3185,520.7146,48.2433,329.3185,520.7146,48.2433
