Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.5281,,,,,,,,,,,,,,,,315,0.3755,-0.3714,-0.0046,1147.2749,754.5985,459.2271,1146.8994,754.9699,459.2317
1,Line,8.0371,,,,,,,,,,,,,,,,270,0.0000,-8.0371,0.0000,1167.5542,999.3650,130.5247,1167.5542,1007.4021,130.5247
1,Line,1.7332,,,,,,,,,,,,,,,,95,-0.1527,1.7264,0.0018,1148.9503,752.3509,459.2067,1149.1031,750.6245,459.2048
1,Line,0.3612,,,,,,,,,,,,,,,,55,0.2087,0.2948,-0.0025,1149.1388,750.2205,459.2044,1148.9301,749.9257,459.2069
1,Line,10.0000,,,,,,,,,,,,,,,,270,0.0000,-10.0000,0.0000,1115.6344,471.5613,168.3329,1115.6344,481.5613,168.3329
1,Line,10.0000,,,,,,,,,,,,,,,,270,0.0000,-10.0000,0.0000,1115.3361,471.5613,172.1240,1115.3361,481.5613,172.1240
1,Line,22.0019,,,,,,,,,,,,,,,,358,21.9236,-0.6794,1.7254,1189.4778,998.6856,132.2501,1167.5542,999.3650,130.5247
1,Line,27.4580,,,,,,,,,,,,,,,,0,27.1875,0.0000,-3.8452,1167.5542,999.3650,130.5247,1140.3667,999.3650,134.3699
1,3D Polyline,0.7199,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,1.6536,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,0.8594,0.0129,1145.0695,751.1886,459.2540,4.0861,57,12,,,,,,,,,,,,,,,,,,
1,Arc,1.7567,0.1095,1145.0695,751.1886,459.2540,4.0861,352,25,,,,,,,,,,,,,,,,,,
1,Line,0.6498,,,,,,,,,,,,,,,,95,-0.0573,0.6473,0.0007,1148.8931,752.9982,459.2073,1148.9503,752.3509,459.2067
1,Arc,0.0970,0.0000,1145.0695,751.1886,459.2540,4.0861,100,1,,,,,,,,,,,,,,,,,,
1,3D Polyline,2.5841,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,2.0933,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,1.2231,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,7.6238,,,,,,,,,,,,,,,,0,0.5982,0.0000,-7.6003,1159.8546,471.5613,175.8030,1159.2565,471.5613,183.4033
1,Line,15.8063,,,,,,,,,,,,,,,,0,15.7576,0.0000,1.2401,1159.2565,481.5613,183.4033,1143.4989,481.5613,182.1632
1,Line,10.2756,,,,,,,,,,,,,,,,180,-0.8062,0.0000,10.2439,1143.4989,471.5613,182.1632,1144.3051,471.5613,171.9193
1,Line,15.8063,,,,,,,,,,,,,,,,0,15.7576,0.0000,1.2401,1159.2565,471.5613,183.4033,1143.4989,471.5613,182.1632
1,Line,7.7986,,,,,,,,,,,,,,,,0,0.6119,0.0000,-7.7745,1115.3361,481.5613,172.1240,1114.7242,481.5613,179.8986
1,Line,44.6700,,,,,,,,,,,,,,,,180,-44.5323,0.0000,-3.5048,1115.3361,481.5613,172.1240,1159.8683,481.5613,175.6288
1,Line,3.8029,,,,,,,,,,,,,,,,0,0.2984,0.0000,-3.7911,1115.6344,481.5613,168.3329,1115.3361,481.5613,172.1240
1,Line,0.1748,,,,,,,,,,,,,,,,0,0.0137,0.0000,-0.1742,1159.8683,481.5613,175.6288,1159.8546,481.5613,175.8030
1,Line,16.0272,,,,,,,,,,,,,,,,180,-15.5495,0.0000,-3.8837,1144.3051,471.5613,171.9193,1159.8546,471.5613,175.8030
1,Line,28.8941,,,,,,,,,,,,,,,,180,-28.6707,0.0000,-3.5864,1115.6344,471.5613,168.3329,1144.3051,471.5613,171.9193
1,Line,3.8029,,,,,,,,,,,,,,,,0,0.2984,0.0000,-3.7911,1115.6344,471.5613,168.3329,1115.3361,471.5613,172.1240
