Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,,,,356,20.4913,-1.4568,-22.9572,-316.9707,3846.4511,2377.0988,30.8066,-337.4619,3847.9079,2400.0560
1,Line,,,,,,,,,,,,,,331,51.2910,-28.9986,-47.2330,-374.5307,3807.2232,2306.4708,75.5158,-425.8217,3836.2217,2353.7038
1,Line,,,,,,,,,,,,,,329,27.5443,-16.2665,-45.8421,-327.1591,3819.9507,2350.5948,55.8998,-354.7034,3836.2171,2396.4369
1,Line,,,,,,,,,,,,,,153,-14.9364,7.6128,-13.2722,-425.8217,3836.2217,2353.7038,21.3823,-410.8853,3828.6089,2366.9760
1,Line,,,,,,,,,,,,,,330,36.3546,-21.3858,-60.5052,-374.5307,3807.2232,2306.4708,73.7556,-410.8853,3828.6089,2366.9760
1,Line,,,,,,,,,,,,,,329,35.2166,-20.7974,-58.6112,-390.6051,3815.4243,2295.0926,71.4703,-425.8217,3836.2217,2353.7038
1,Line,,,,,,,,,,,,,,314,11.2885,-11.6924,13.5238,-425.8217,3836.2217,2353.7038,21.1432,-437.1102,3847.9142,2340.1800
1,Line,,,,,,,,,,,,,,346,44.7562,-10.9399,-42.8523,-328.6788,3817.6665,2346.6267,62.9215,-373.4349,3828.6064,2389.4790
1,Line,,,,,,,,,,,,,,236,-1.5196,-2.2841,-3.9681,-328.6788,3817.6665,2346.6267,4.8242,-327.1591,3819.9507,2350.5948
1,Line,,,,,,,,,,,,,,356,7.6382,-0.5264,19.5999,-335.2583,4061.0666,2396.4120,21.0422,-342.8965,4061.5930,2376.8121
1,Line,,,,,,,,,,,,,,304,24.1984,-35.8773,-40.2760,-446.9048,3881.0226,2315.3853,59.1176,-471.1032,3916.8999,2355.6613
1,Line,,,,,,,,,,,,,,254,-1.8558,-6.4615,-4.8129,-318.8264,3839.9896,2372.2859,8.2679,-316.9707,3846.4511,2377.0988
1,Line,,,,,,,,,,,,,,267,-0.7187,-13.0800,17.3214,-317.7272,3945.9934,2408.3220,21.7171,-317.0085,3959.0734,2391.0006
1,Line,,,,,,,,,,,,,,150,-36.7872,21.6529,61.2252,-392.8427,3825.9912,2379.3633,74.6369,-356.0555,3804.3384,2318.1381
1,Line,,,,,,,,,,,,,,172,-18.0426,2.6177,-12.3873,-410.8853,3828.6089,2366.9760,22.0416,-392.8427,3825.9912,2379.3633
1,Line,,,,,,,,,,,,,,83,2.5378,19.9205,-9.9235,-444.3670,3900.9431,2305.4618,22.3996,-446.9048,3881.0226,2315.3853
1,Line,,,,,,,,,,,,,,137,-9.1269,8.5703,-17.1216,-467.4739,3892.7234,2390.7174,21.2108,-458.3470,3884.1530,2407.8390
1,Line,,,,,,,,,,,,,,110,-22.2365,61.1215,0.0000,-1090.4436,7649.3962,1918.2075,65.0407,-1068.2071,7588.2747,1918.2075
1,Line,,,,,,,,,,,,,,180,-10.3159,0.0000,0.0000,-1045.9695,7582.7183,1918.2075,10.3159,-1035.6537,7582.7183,1918.2075
1,Line,,,,,,,,,,,,,,350,1.0033,-0.1713,-1.6698,-336.0770,3807.0497,2327.3040,1.9556,-337.0803,3807.2211,2328.9738
1,Line,,,,,,,,,,,,,,204,-9.8988,-4.4404,-25.9412,-345.9757,3802.6093,2301.3628,28.1185,-336.0770,3807.0497,2327.3040
1,Line,,,,,,,,,,,,,,166,-22.2375,5.5564,0.0000,-1068.2071,7588.2747,1918.2075,22.9212,-1045.9695,7582.7183,1918.2075
1,Line,,,,,,,,,,,,,,76,46.2239,185.4386,0.0000,-1018.9771,8191.1535,1918.2075,191.1129,-1065.2010,8005.7148,1918.2075
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,-10.3159,-1045.9695,7582.7183,1918.2075,10.3159,-1045.9695,7582.7183,1928.5233
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1068.2071,7588.2747,1928.5233,10.3159,-1068.2071,7588.2747,1918.2075
1,Line,,,,,,,,,,,,,,249,-7.5811,-19.6357,-3.5051,-392.5428,3903.3909,2224.9161,21.3383,-384.9616,3923.0266,2228.4212
1,Line,,,,,,,,,,,,,,259,-30.8015,-159.0637,0.0000,-1096.0025,7846.6512,1897.5758,162.0185,-1065.2010,8005.7148,1897.5758
1,Line,,,,,,,,,,,,,,71,2.8865,8.2055,7.5025,-374.9729,3930.4263,2224.1105,11.4869,-377.8593,3922.2208,2216.6080
1,Line,,,,,,,,,,,,,,350,22.1142,-3.9664,-36.8038,-392.5428,3903.3909,2224.9161,43.1195,-414.6570,3907.3573,2261.7198
1,Line,,,,,,,,,,,,,,3,1.2143,0.0575,-1.1181,-335.8660,3807.2786,2327.8556,1.6517,-337.0803,3807.2211,2328.9738
1,Line,,,,,,,,,,,,,,227,-0.2110,-0.2288,-0.5517,-336.0770,3807.0497,2327.3040,0.6334,-335.8660,3807.2786,2327.8556
1,Line,,,,,,,,,,,,,,304,27.5214,-40.7011,-45.8068,-444.3004,3863.1112,2327.1756,67.1734,-471.8218,3903.8123,2372.9824
1,Line,,,,,,,,,,,,,,296,26.8029,-53.7886,-28.4857,-444.3004,3863.1112,2327.1756,66.5060,-471.1032,3916.8999,2355.6613
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1096.0025,7846.6512,2464.9150,10.3159,-1096.0025,7846.6512,2454.5991
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1090.4436,7649.3962,2464.9150,10.3159,-1090.4436,7649.3962,2454.5991
1,Line,,,,,,,,,,,,,,290,22.2365,-61.1215,0.0000,-1068.2071,7588.2747,2464.9150,65.0407,-1090.4436,7649.3962,2464.9150
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1096.0025,7846.6512,2506.1784,10.3159,-1096.0025,7846.6512,2495.8625
1,Line,,,,,,,,,,,,,,272,5.5589,-197.2550,0.0000,-1090.4436,7649.3962,2506.1784,197.3333,-1096.0025,7846.6512,2506.1784
1,Line,,,,,,,,,,,,,,290,22.2365,-61.1215,0.0000,-1068.2071,7588.2747,2485.5467,65.0407,-1090.4436,7649.3962,2485.5467
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1090.4436,7649.3962,2506.1784,10.3159,-1090.4436,7649.3962,2495.8625
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1090.4436,7649.3962,2485.5467,10.3159,-1090.4436,7649.3962,2475.2308
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1068.2071,7588.2747,2485.5467,10.3159,-1068.2071,7588.2747,2475.2308
1,Line,,,,,,,,,,,,,,256,-46.2239,-185.4386,0.0000,-1065.2010,8005.7148,2485.5467,191.1129,-1018.9771,8191.1535,2485.5467
1,Line,,,,,,,,,,,,,,79,30.8015,159.0637,0.0000,-1065.2010,8005.7148,2485.5467,162.0185,-1096.0025,7846.6512,2485.5467
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,-10.3159,-1065.2010,8005.7148,2475.2308,10.3159,-1065.2010,8005.7148,2485.5467
1,Line,,,,,,,,,,,,,,79,30.8015,159.0637,0.0000,-1065.2010,8005.7148,2464.9150,162.0185,-1096.0025,7846.6512,2464.9150
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1096.0025,7846.6512,2485.5467,10.3159,-1096.0025,7846.6512,2475.2308
1,Line,,,,,,,,,,,,,,272,5.5589,-197.2550,0.0000,-1090.4436,7649.3962,2485.5467,197.3333,-1096.0025,7846.6512,2485.5467
1,Line,,,,,,,,,,,,,,79,30.8015,159.0637,0.0000,-1065.2010,8005.7148,2506.1784,162.0185,-1096.0025,7846.6512,2506.1784
1,Line,,,,,,,,,,,,,,272,5.5589,-197.2550,0.0000,-1090.4436,7649.3962,2464.9150,197.3333,-1096.0025,7846.6512,2464.9150
1,Line,,,,,,,,,,,,,,90,-0.7780,90.2046,3.9224,-821.4515,1771.9133,1413.4716,90.2932,-820.6735,1681.7087,1409.5492
1,Line,,,,,,,,,,,,,,180,-28.0734,0.0000,-250.4960,-822.2242,1861.5045,1417.3673,252.0642,-794.1508,1861.5045,1667.8633
1,Line,,,,,,,,,,,,,,91,-0.6122,29.4953,5.7200,-712.8537,1031.9632,1783.3667,30.0510,-712.2415,1002.4680,1777.6467
1,Line,,,,,,,,,,,,,,230,-75.8237,-88.7873,-123.2139,-659.8317,1063.8384,1862.8130,169.7471,-584.0080,1152.6257,1986.0269
1,Line,,,,,,,,,,,,,,90,-0.0003,119.8151,1.9740,-794.1516,2160.9086,1672.7961,119.8314,-794.1513,2041.0935,1670.8221
1,Line,,,,,,,,,,,,,,17,128.4044,38.7069,189.2993,-580.0243,1543.4921,2055.6802,231.9916,-708.4286,1504.7852,1866.3809
1,Line,,,,,,,,,,,,,,0,28.0205,0.0000,251.4917,-792.6529,1681.7087,1661.0409,253.0479,-820.6735,1681.7087,1409.5492
1,Line,,,,,,,,,,,,,,270,1.4979,-179.7958,-6.8224,-792.6529,1681.7087,1661.0409,179.9315,-794.1508,1861.5045,1667.8633
1,Line,,,,,,,,,,,,,,270,0.0542,-43.5007,-4.7708,-792.5982,1458.4121,1639.5898,43.7616,-792.6524,1501.9128,1644.3606
1,Line,,,,,,,,,,,,,,91,-0.4792,38.7091,8.5718,-792.7733,859.3589,1541.9084,39.6498,-792.2941,820.6498,1533.3366
1,Line,,,,,,,,,,,,,,211,-39.8100,-23.6923,-59.1201,-621.6985,1002.4680,1899.0120,75.1089,-581.8885,1026.1603,1958.1320
1,Line,,,,,,,,,,,,,,180,-90.5431,0.0000,-121.3652,-712.2415,1002.4680,1777.6467,151.4185,-621.6985,1002.4680,1899.0120
1,Line,,,,,,,,,,,,,,31,30.5456,18.3630,45.7684,-659.8317,1063.8384,1862.8130,58.0085,-690.3773,1045.4753,1817.0446
1,Line,,,,,,,,,,,,,,230,-52.4098,-61.3704,-85.1663,-712.2415,1002.4680,1777.6467,117.3304,-659.8317,1063.8384,1862.8130
1,Line,,,,,,,,,,,,,,180,-131.3499,0.0000,-179.2603,-715.3580,1152.6257,1806.7666,222.2320,-584.0080,1152.6257,1986.0269
1,Line,,,,,,,,,,,,,,31,22.4764,13.5121,33.6779,-690.3773,1045.4753,1817.0446,42.6845,-712.8537,1031.9632,1783.3667
1,Line,,,,,,,,,,,,,,270,0.0001,-41.5793,-4.7976,-580.0241,1501.9128,2050.8826,41.8552,-580.0243,1543.4921,2055.6802
1,Line,,,,,,,,,,,,,,89,2.5977,130.4498,31.4359,-410.1020,1283.0755,2154.7496,134.2092,-412.6997,1152.6257,2123.3137
1,Line,,,,,,,,,,,,,,0,69.3614,0.0000,55.5863,-514.6466,1152.6257,2041.6133,88.8867,-584.0080,1152.6257,1986.0269
1,Line,,,,,,,,,,,,,,54,92.7121,128.8270,142.8349,-617.8017,1810.5357,2024.7508,213.5269,-710.5138,1681.7087,1881.9160
1,Line,,,,,,,,,,,,,,0,27.3051,0.0000,22.5253,-552.5372,1302.7834,2041.6732,35.3971,-579.8422,1302.7834,2019.1479
1,Line,,,,,,,,,,,,,,110,-22.2365,61.1215,0.0000,-1090.4436,7649.3962,1897.5758,65.0407,-1068.2071,7588.2747,1897.5758
1,Line,,,,,,,,,,,,,,0,2.6665,0.0008,-4.4378,-377.8593,3922.2208,2216.6080,5.1773,-380.5259,3922.2201,2221.0457
1,Line,,,,,,,,,,,,,,125,-25.7656,36.8424,37.1821,-444.3670,3900.9431,2305.4618,58.3416,-418.6014,3864.1007,2268.2797
1,Line,,,,,,,,,,,,,,12,29.7100,6.4142,-43.7420,-414.6570,3907.3573,2261.7198,53.2653,-444.3670,3900.9431,2305.4618
1,Line,,,,,,,,,,,,,,90,-0.1013,90.6472,12.3648,-710.5133,1501.9128,1863.0487,91.4867,-710.4120,1411.2656,1850.6840
1,Line,,,,,,,,,,,,,,237,-41.7339,-63.7957,-68.8790,-621.7580,1438.1172,1982.0037,102.7420,-580.0241,1501.9128,2050.8826
1,Line,,,,,,,,,,,,,,90,-0.1212,108.4822,14.7976,-710.4120,1411.2656,1850.6840,109.4868,-710.2908,1302.7834,1835.8864
1,Line,,,,,,,,,,,,,,197,-88.6539,-26.8516,-131.3197,-710.4120,1411.2656,1850.6840,160.7028,-621.7580,1438.1172,1982.0037
1,Line,,,,,,,,,,,,,,90,-0.0008,299.4041,4.9327,-581.1221,2160.9086,2086.1945,299.4447,-581.1213,1861.5045,2081.2618
1,Line,,,,,,,,,,,,,,270,0.0002,-59.7739,-0.9848,-711.8575,2160.9086,1895.1834,59.7820,-711.8577,2220.6825,1896.1682
1,Line,,,,,,,,,,,,,,0,130.4891,0.0000,187.8339,-580.0241,1501.9128,2050.8826,228.7115,-710.5133,1501.9128,1863.0487
1,Line,,,,,,,,,,,,,,180,-130.7354,0.0000,-191.0111,-711.8577,2220.6825,1896.1682,231.4670,-581.1223,2220.6825,2087.1793
1,Line,,,,,,,,,,,,,,290,22.2365,-61.1215,0.0000,-1068.2071,7588.2747,2506.1784,65.0407,-1090.4436,7649.3962,2506.1784
1,Line,,,,,,,,,,,,,,180,-10.3159,0.0000,0.0000,-1045.9695,7582.7183,1897.5758,10.3159,-1035.6537,7582.7183,1897.5758
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,-10.3159,-1045.9695,7582.7183,1897.5758,10.3159,-1045.9695,7582.7183,1907.8916
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1090.4436,7649.3962,1949.1551,10.3159,-1090.4436,7649.3962,1938.8392
1,Line,,,,,,,,,,,,,,0,10.3159,0.0000,0.0000,-1035.6537,7582.7183,1907.8916,10.3159,-1045.9695,7582.7183,1907.8916
1,Line,,,,,,,,,,,,,,166,-22.2375,5.5564,0.0000,-1068.2071,7588.2747,1897.5758,22.9212,-1045.9695,7582.7183,1897.5758
1,Line,,,,,,,,,,,,,,110,-22.2365,61.1215,0.0000,-1090.4436,7649.3962,1938.8392,65.0407,-1068.2071,7588.2747,1938.8392
1,Line,,,,,,,,,,,,,,346,22.2375,-5.5564,0.0000,-1045.9695,7582.7183,1907.8916,22.9212,-1068.2071,7588.2747,1907.8916
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1068.2071,7588.2747,1907.8916,10.3159,-1068.2071,7588.2747,1897.5758
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1096.0025,7846.6512,1928.5233,10.3159,-1096.0025,7846.6512,1918.2075
1,Line,,,,,,,,,,,,,,92,-5.5589,197.2550,0.0000,-1096.0025,7846.6512,1897.5758,197.3333,-1090.4436,7649.3962,1897.5758
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1090.4436,7649.3962,1928.5233,10.3159,-1090.4436,7649.3962,1918.2075
1,Line,,,,,,,,,,,,,,272,5.5589,-197.2550,0.0000,-1090.4436,7649.3962,1928.5233,197.3333,-1096.0025,7846.6512,1928.5233
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1096.0025,7846.6512,1907.8916,10.3159,-1096.0025,7846.6512,1897.5758
1,Line,,,,,,,,,,,,,,290,22.2365,-61.1215,0.0000,-1068.2071,7588.2747,1949.1551,65.0407,-1090.4436,7649.3962,1949.1551
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1090.4436,7649.3962,1907.8916,10.3159,-1090.4436,7649.3962,1897.5758
1,Line,,,,,,,,,,,,,,272,5.5589,-197.2550,0.0000,-1090.4436,7649.3962,1907.8916,197.3333,-1096.0025,7846.6512,1907.8916
1,Line,,,,,,,,,,,,,,92,-5.5589,197.2550,0.0000,-1096.0025,7846.6512,1938.8392,197.3333,-1090.4436,7649.3962,1938.8392
1,Line,,,,,,,,,,,,,,3,31.9933,1.6854,28.7411,-332.7982,4060.3871,2417.2892,43.0402,-364.7915,4058.7017,2388.5481
1,Line,,,,,,,,,,,,,,18,9.8222,3.2378,-26.6875,-464.7082,4058.7017,2446.2356,28.6214,-474.5305,4055.4639,2472.9231
1,Line,,,,,,,,,,,,,,259,-30.8015,-159.0637,0.0000,-1096.0025,7846.6512,1918.2075,162.0185,-1065.2010,8005.7148,1918.2075
1,Line,,,,,,,,,,,,,,5,29.5332,2.3649,7.8638,-335.2583,4061.0666,2396.4120,30.6536,-364.7915,4058.7017,2388.5481
1,Line,,,,,,,,,,,,,,187,-22.3947,-2.8988,9.4782,-487.1029,4055.8029,2455.7138,24.4900,-464.7082,4058.7017,2446.2356
1,Line,,,,,,,,,,,,,,304,33.9277,-50.0135,-56.4692,-410.8853,3828.6089,2366.9760,82.7116,-444.8130,3878.6224,2423.4452
1,Line,,,,,,,,,,,,,,14,13.7229,3.3587,-19.3390,-443.5950,4058.7017,2467.3509,23.9498,-457.3179,4055.3430,2486.6898
1,Line,,,,,,,,,,,,,,154,-6.5139,3.2403,-28.0752,-443.5950,4058.7017,2467.3509,29.0025,-437.0811,4055.4614,2495.4261
1,Line,,,,,,,,,,,,,,0,10.3159,0.0000,0.0000,-1035.6537,7582.7183,1949.1551,10.3159,-1045.9695,7582.7183,1949.1551
1,Line,,,,,,,,,,,,,,180,-10.3159,0.0000,0.0000,-1045.9695,7582.7183,1938.8392,10.3159,-1035.6537,7582.7183,1938.8392
1,Line,,,,,,,,,,,,,,259,-30.8015,-159.0637,0.0000,-1096.0025,7846.6512,1938.8392,162.0185,-1065.2010,8005.7148,1938.8392
1,Line,,,,,,,,,,,,,,76,46.2239,185.4386,0.0000,-1018.9771,8191.1535,1938.8392,191.1129,-1065.2010,8005.7148,1938.8392
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1068.2071,7588.2747,1949.1551,10.3159,-1068.2071,7588.2747,1938.8392
1,Line,,,,,,,,,,,,,,166,-22.2375,5.5564,0.0000,-1068.2071,7588.2747,1938.8392,22.9212,-1045.9695,7582.7183,1938.8392
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,-10.3159,-1045.9695,7582.7183,1938.8392,10.3159,-1045.9695,7582.7183,1949.1551
1,Line,,,,,,,,,,,,,,346,22.2375,-5.5564,0.0000,-1045.9695,7582.7183,1949.1551,22.9212,-1068.2071,7588.2747,1949.1551
1,Line,,,,,,,,,,,,,,106,-4.3794,15.5970,0.0000,-414.4814,1298.6725,2154.7496,16.2002,-410.1020,1283.0755,2154.7496
1,Line,,,,,,,,,,,,,,41,4.7719,4.1109,4.7492,-409.7096,1302.7834,2159.4988,7.8883,-414.4814,1298.6725,2154.7496
1,Line,,,,,,,,,,,,,,9,18.9752,2.8827,10.8357,-337.0803,3807.2211,2328.9738,22.0404,-356.0555,3804.3384,2318.1381
1,Line,,,,,,,,,,,,,,330,36.3546,-21.3853,-60.5052,-337.0803,3807.2211,2328.9738,73.7555,-373.4349,3828.6064,2389.4790
1,Line,,,,,,,,,,,,,,270,0.0583,-63.8459,-10.1750,-579.9658,1438.0669,2040.7077,64.6517,-580.0241,1501.9128,2050.8826
1,Line,,,,,,,,,,,,,,98,-0.0610,0.4179,0.0000,-489.6235,1502.3308,2127.3470,0.4223,-489.5625,1501.9128,2127.3470
1,Line,,,,,,,,,,,,,,89,0.3924,19.7079,4.7492,-409.7096,1302.7834,2159.4988,20.2759,-410.1020,1283.0755,2154.7496
1,Line,,,,,,,,,,,,,,41,55.9114,48.1675,55.6462,-528.0966,1200.7932,2041.6732,92.4267,-584.0080,1152.6257,1986.0269
1,Line,,,,,,,,,,,,,,92,-5.5589,197.2550,0.0000,-1096.0025,7846.6512,2454.5991,197.3333,-1090.4436,7649.3962,2454.5991
1,Line,,,,,,,,,,,,,,259,-30.8015,-159.0637,0.0000,-1096.0025,7846.6512,2454.5991,162.0185,-1065.2010,8005.7148,2454.5991
1,Line,,,,,,,,,,,,,,0,10.3159,0.0000,0.0000,-1035.6537,7582.7183,2464.9150,10.3159,-1045.9695,7582.7183,2464.9150
1,Line,,,,,,,,,,,,,,110,-22.2365,61.1215,0.0000,-1090.4436,7649.3962,2454.5991,65.0407,-1068.2071,7588.2747,2454.5991
1,Line,,,,,,,,,,,,,,166,-22.2375,5.5564,0.0000,-1068.2071,7588.2747,2454.5991,22.9212,-1045.9695,7582.7183,2454.5991
1,Line,,,,,,,,,,,,,,236,-6.3684,-9.4981,-16.6300,-335.0472,3808.1685,2329.9967,20.1823,-328.6788,3817.6665,2346.6267
1,Line,,,,,,,,,,,,,,0,10.3159,0.0000,0.0000,-1035.6537,7582.7183,2454.5991,10.3159,-1045.9695,7582.7183,2454.5991
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1068.2071,7588.2747,2464.9150,10.3159,-1068.2071,7588.2747,2454.5991
1,Line,,,,,,,,,,,,,,274,5.7546,-83.9459,0.0000,-489.7113,1777.5587,2154.7496,84.1429,-495.4659,1861.5045,2154.7496
1,Line,,,,,,,,,,,,,,79,30.8015,159.0637,0.0000,-1065.2010,8005.7148,1928.5233,162.0185,-1096.0025,7846.6512,1928.5233
1,Line,,,,,,,,,,,,,,256,-46.2239,-185.4386,0.0000,-1065.2010,8005.7148,1949.1551,191.1129,-1018.9771,8191.1535,1949.1551
1,Line,,,,,,,,,,,,,,0,10.3159,0.0000,0.0000,-1035.6537,7582.7183,1928.5233,10.3159,-1045.9695,7582.7183,1928.5233
1,Line,,,,,,,,,,,,,,256,-46.2239,-185.4386,0.0000,-1065.2010,8005.7148,1928.5233,191.1129,-1018.9771,8191.1535,1928.5233
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,10.3159,-1096.0025,7846.6512,1949.1551,10.3159,-1096.0025,7846.6512,1938.8392
1,Line,,,,,,,,,,,,,,92,-5.5589,197.2550,0.0000,-1096.0025,7846.6512,1918.2075,197.3333,-1090.4436,7649.3962,1918.2075
1,Line,,,,,,,,,,,,,,79,30.8015,159.0637,0.0000,-1065.2010,8005.7148,1949.1551,162.0185,-1096.0025,7846.6512,1949.1551
1,Line,,,,,,,,,,,,,,272,5.5589,-197.2550,0.0000,-1090.4436,7649.3962,1949.1551,197.3333,-1096.0025,7846.6512,1949.1551
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,-10.3159,-1065.2010,8005.7148,1938.8392,10.3159,-1065.2010,8005.7148,1949.1551
1,Line,,,,,,,,,,,,,,256,-46.2239,-185.4386,0.0000,-1065.2010,8005.7148,1907.8916,191.1129,-1018.9771,8191.1535,1907.8916
1,Line,,,,,,,,,,,,,,270,1.0966,-179.7958,-9.6336,-580.0247,1681.7087,2071.6282,180.0571,-581.1213,1861.5045,2081.2618
1,Line,,,,,,,,,,,,,,0,0.0000,0.0000,-10.3159,-1065.2010,8005.7148,1918.2075,10.3159,-1065.2010,8005.7148,1928.5233
1,Line,,,,,,,,,,,,,,290,22.2365,-61.1215,0.0000,-1068.2071,7588.2747,1928.5233,65.0407,-1090.4436,7649.3962,1928.5233
1,Line,,,,,,,,,,,,,,346,22.2375,-5.5564,0.0000,-1045.9695,7582.7183,1928.5233,22.9212,-1068.2071,7588.2747,1928.5233
1,Line,,,,,,,,,,,,,,79,30.8015,159.0637,0.0000,-1065.2010,8005.7148,1907.8916,162.0185,-1096.0025,7846.6512,1907.8916
1,Line,,,,,,,,,,,,,,290,22.2365,-61.1215,0.0000,-1068.2071,7588.2747,1907.8916,65.0407,-1090.4436,7649.3962,1907.8916
1,Line,,,,,,,,,,,,,,232,-1.1555,-1.4595,-1.6642,-616.2990,2265.0886,2035.0525,2.4970,-615.1435,2266.5481,2036.7167
1,Line,,,,,,,,,,,,,,103,-34.0573,148.4827,10.7280,-393.4227,1501.9128,2202.2498,152.7157,-359.3654,1353.4302,2191.5217
1,Line,,,,,,,,,,,,,,180,-181.6527,0.0000,-83.1544,-393.4227,1501.9128,2202.2498,199.7808,-211.7700,1501.9128,2285.4042
1,Line,,,,,,,,,,,,,,84,0.1673,1.6376,-1.2832,-799.1225,1501.2811,1221.1336,2.0872,-799.2898,1499.6435,1222.4168
1,Line,,,,,,,,,,,,,,103,-2.8289,12.3334,0.2890,-396.2516,1514.2463,2202.5387,12.6570,-393.4227,1501.9128,2202.2498
1,Line,,,,,,,,,,,,,,0,3.3803,0.0000,-25.4271,-808.5515,816.5485,1221.0347,25.6508,-811.9317,816.5485,1246.4618
1,Line,,,,,,,,,,,,,,91,-0.7428,59.9975,13.2859,-794.5450,1002.4680,1573.5987,61.4554,-793.8022,942.4705,1560.3127
1,Line,,,,,,,,,,,,,,7,19.6073,2.2892,10.9104,-310.6442,3037.6581,2280.9815,22.5549,-330.2515,3035.3689,2270.0712
1,Line,,,,,,,,,,,,,,5,47.8436,4.0632,19.3653,-262.8006,3041.7213,2300.3468,51.7739,-310.6442,3037.6581,2280.9815
1,Line,,,,,,,,,,,,,,69,0.2417,0.6452,-1.9779,-799.9264,1496.0903,1227.4929,2.0945,-800.1681,1495.4451,1229.4708
1,Line,,,,,,,,,,,,,,76,0.2302,0.9292,-1.8614,-799.6961,1497.0195,1225.6315,2.0932,-799.9264,1496.0903,1227.4929
1,Line,,,,,,,,,,,,,,9,0.2487,0.0414,-2.0801,-800.4160,1495.0981,1231.5221,2.0953,-800.6647,1495.0568,1233.6022
1,Line,,,,,,,,,,,,,,54,0.2479,0.3470,-2.0513,-800.1681,1495.4451,1229.4708,2.0952,-800.4160,1495.0981,1231.5221
1,Line,,,,,,,,,,,,,,267,-2.7887,-50.8132,0.0000,-808.4001,1152.6257,1218.7434,50.8897,-805.6114,1203.4389,1218.7434
1,Line,,,,,,,,,,,,,,82,0.1926,1.4309,-1.5103,-799.2898,1499.6435,1222.4168,2.0894,-799.4824,1498.2126,1223.9271
1,Line,,,,,,,,,,,,,,80,0.2137,1.1931,-1.7044,-799.4824,1498.2126,1223.9271,2.0914,-799.6961,1497.0195,1225.6315
1,Line,,,,,,,,,,,,,,88,5.8282,150.1577,19.1575,-820.4162,1302.7834,1379.5812,151.4871,-826.2444,1152.6257,1360.4237
1,Line,,,,,,,,,,,,,,270,0.0108,-6.4619,-0.7165,-820.4262,1308.7570,1380.2436,6.5015,-820.4370,1315.2189,1380.9601
1,Line,,,,,,,,,,,,,,271,0.7216,-62.4697,-15.0540,-411.2076,1023.4445,2092.1836,64.2620,-411.9291,1085.9143,2107.2376
1,Line,,,,,,,,,,,,,,222,-44.5304,-39.6144,-44.9568,-581.4914,1002.4680,1952.9061,74.6550,-536.9609,1042.0824,1997.8629
1,Line,,,,,,,,,,,,,,108,-8.6535,26.9538,67.1802,-820.5853,843.5023,1313.6420,72.9011,-811.9317,816.5485,1246.4618
1,Line,,,,,,,,,,,,,,119,-15.4989,27.7994,0.1118,-265.4137,1152.6257,2187.2372,31.8282,-249.9148,1124.8262,2187.1253
1,Line,,,,,,,,,,,,,,48,54.2155,59.9975,149.5393,-739.5868,1002.4680,1709.8520,170.0030,-793.8022,942.4705,1560.3127
1,Line,,,,,,,,,,,,,,66,46.4006,105.3866,141.6086,-712.2415,1002.4680,1777.6467,182.5167,-758.6421,897.0814,1636.0382
1,Line,,,,,,,,,,,,,,271,0.3971,-23.6923,-5.2259,-581.4914,1002.4680,1952.9061,24.2651,-581.8885,1026.1603,1958.1320
1,Line,,,,,,,,,,,,,,91,-0.6046,54.3746,14.3171,-712.2415,1002.4680,1777.6467,56.2312,-711.6369,948.0934,1763.3296
1,Line,,,,,,,,,,,,,,91,-2.0363,158.9657,27.6242,-822.6216,1002.4680,1341.2662,161.3609,-820.5853,843.5023,1313.6420
1,Line,,,,,,,,,,,,,,180,-17.8442,0.0000,141.6803,-826.2444,1152.6257,1360.4237,142.7996,-808.4001,1152.6257,1218.7434
