Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Arc,43.9536,29.1677,0.0000,210.9779,327.4282,242.2065,33,10,,,,,,,,,,,,
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,320.1216,553.5000,261.3470,320.1216,544.0000,261.3470
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,269.8716,553.5000,261.3470,269.8716,544.0000,261.3470
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,305.2881,553.5000,277.4664,305.2881,544.0000,277.4664
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,320.1216,553.5000,277.3470,320.1216,544.0000,277.3470
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,276.2881,553.5000,277.4664,276.2881,544.0000,277.4664
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,276.2881,553.5000,375.7164,276.2881,544.0000,375.7164
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,261.1216,553.5000,261.3470,261.1216,544.0000,261.3470
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,260.8716,553.5000,277.3470,260.8716,544.0000,277.3470
1,Arc,43.7114,104.6989,0.0000,478.2484,462.8288,64.9877,319,39,,,,,,,,,,,,
1,Arc,108.4831,628.2683,0.0000,268.7430,377.7071,165.7500,53,38,,,,,,,,,,,,
1,Arc,3.6198,0.0278,0.0000,283.2358,396.5944,142.1806,60,1,,,,,,,,,,,,
1,Arc,39.8183,36.8573,0.0000,283.2358,396.5944,142.1806,44,16,,,,,,,,,,,,
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,319.9472,553.5000,358.7164,319.9472,544.0000,358.7164
1,Line,9.5000,,,,,,,,,,90,0.0000,9.5000,0.0000,305.2881,553.5000,358.7164,305.2881,544.0000,358.7164
1,Arc,72.3221,188.3835,0.0000,268.7430,377.7071,165.7500,28,25,,,,,,,,,,,,
1,Arc,36.1610,23.7167,0.0000,268.7430,377.7071,165.7500,15,13,,,,,,,,,,,,
1,Line,63.2596,,,,,,,,,,270,0.0000,-17.9187,60.6687,9.7500,351.6180,521.2508,9.7500,369.5367,460.5821
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,268.7430,211.9571,0.0000,268.7430,211.9571
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,311.6423,217.6049,0.0000,311.6423,217.6049
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,185.8680,234.1634,0.0000,185.8680,234.1634
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,225.8438,217.6049,0.0000,225.8438,217.6049
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,412.2867,294.8321,0.0000,412.2867,294.8321
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,428.8452,334.8078,0.0000,428.8452,334.8078
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,351.6180,234.1634,0.0000,351.6180,234.1634
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,385.9460,260.5041,0.0000,385.9460,260.5041
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,247.2934,540.6332,0.0000,247.2934,540.6332
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,108.6408,420.6063,0.0000,108.6408,420.6063
1,Line,379.7500,,,,,,,,,,180,-379.7500,0.0000,0.0000,-382.5000,350.5731,520.4099,-2.7500,350.5731,520.4099
1,Circle,,85012.2826,-2.7500,268.7430,377.7071,164.5000,,,1033.5840,329.0000,,,,,,,,,,
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,125.1993,294.8321,0.0000,125.1993,294.8321
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,151.5401,260.5041,0.0000,151.5401,260.5041
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,102.9930,377.7071,0.0000,102.9930,377.7071
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,108.6408,334.8078,0.0000,108.6408,334.8078
1,Arc,43.3932,40.9396,-2.7500,268.7430,377.7071,165.7500,135,15,,,,,,,,,,,,
1,Arc,43.3932,40.9396,-2.7500,268.7430,377.7071,165.7500,120,15,,,,,,,,,,,,
1,Arc,607.5055,57215.2822,-2.7500,268.7430,377.7071,165.7500,165,210,,,,,,,,,,,,
1,Arc,43.3932,40.9396,-2.7500,268.7430,377.7071,165.7500,150,15,,,,,,,,,,,,
1,Line,12.5000,,,,,,,,,,0,12.5000,0.0000,0.0000,9.7500,412.2867,460.5821,-2.7500,412.2867,460.5821
1,Line,445.0000,,,,,,,,,,180,-445.0000,0.0000,0.0000,9.7500,351.6180,521.2508,454.7500,351.6180,521.2508
1,Arc,43.3932,40.9396,-2.7500,268.7430,377.7071,165.7500,105,15,,,,,,,,,,,,
1,Arc,43.3932,40.9396,-2.7500,268.7430,377.7071,165.7500,90,15,,,,,,,,,,,,
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,385.9460,494.9100,0.0000,385.9460,494.9100
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,351.6180,521.2508,0.0000,351.6180,521.2508
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,434.4930,377.7071,0.0000,434.4930,377.7071
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,428.8452,420.6063,0.0000,428.8452,420.6063
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,290.1927,540.6332,0.0000,290.1927,540.6332
1,Arc,216.9662,4712.6071,-2.7500,268.7430,377.7071,165.7500,15,75,,,,,,,,,,,,
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,311.6423,537.8093,0.0000,311.6423,537.8093
1,Line,2.7500,,,,,,,,,,180,-2.7500,0.0000,0.0000,-2.7500,268.7430,543.4571,0.0000,268.7430,543.4571
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,56.7018,81.0532,440.3563,56.7018,81.0532,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,63.6960,78.1561,440.3563,63.6960,78.1561,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,41.6903,81.0532,440.3563,41.6903,81.0532,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,49.1960,82.0413,440.3563,49.1960,82.0413,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,78.1960,53.0413,440.3563,78.1960,53.0413,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,77.2079,60.5471,440.3563,77.2079,60.5471,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,69.7021,73.5474,440.3563,69.7021,73.5474,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,74.3108,67.5413,440.3563,74.3108,67.5413,420.6063
