Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,11.4071,,,,,,,,,,80,-1.8829,-11.2500,-0.1217,151.1094,158.6407,179.2593,152.9923,169.8907,179.3811,,,,,,
1,Line,11.4071,,,,,,,,,,81,-1.7873,-11.2500,-0.6049,151.2811,158.6407,178.3920,153.0684,169.8907,178.9969,,,,,,
1,Line,11.4071,,,,,,,,,,81,-1.6915,-11.2500,0.8360,151.4530,158.6407,180.9785,153.1445,169.8907,180.1425,,,,,,
1,Line,11.4071,,,,,,,,,,87,-0.6049,-11.2500,1.7873,153.4034,158.6407,182.6859,154.0083,169.8907,180.8986,,,,,,
1,Line,11.4071,,,,,,,,,,85,-1.0469,-11.2500,1.5698,152.6101,158.6407,182.2956,153.6570,169.8907,180.7258,,,,,,
1,Line,11.4071,,,,,,,,,,83,-1.4175,-11.2500,1.2454,151.9448,158.6407,181.7132,153.3623,169.8907,180.4678,,,,,,
1,Line,11.4071,,,,,,,,,,82,-1.5698,-11.2500,-1.0469,151.6715,158.6407,177.5987,153.2413,169.8907,178.6456,,,,,,
1,Line,11.4071,,,,,,,,,,93,0.6049,-11.2500,-1.7873,155.5750,158.6407,176.2697,154.9701,169.8907,178.0570,,,,,,
1,Line,11.4071,,,,,,,,,,95,1.0469,-11.2500,-1.5698,156.3683,158.6407,176.6601,155.3214,169.8907,178.2299,,,,,,
1,Circle,,7.0686,144.6447,181.4058,179.2002,1.5000,,,9.4248,3.0000,,,,,,,,,,,,,,,,
1,Line,11.4071,,,,,,,,,,91,0.1217,-11.2500,-1.8829,154.7077,158.6407,176.0980,154.5860,169.8907,177.9809,,,,,,
1,Line,11.4071,,,,,,,,,,84,-1.2454,-11.2500,-1.4175,152.2538,158.6407,176.9335,153.4992,169.8907,178.3509,,,,,,
1,Line,11.4071,,,,,,,,,,86,-0.8360,-11.2500,-1.6915,152.9885,158.6407,176.4416,153.8246,169.8907,178.1331,,,,,,
1,Line,11.4071,,,,,,,,,,88,-0.3698,-11.2500,-1.8503,153.8255,158.6407,176.1566,154.1952,169.8907,178.0069,,,,,,
1,Line,7.8438,,,,,,,,,,90,0.0217,-7.7500,1.2092,144.6934,162.4058,181.9092,144.6716,170.1558,180.7000,,,,,,
1,Line,7.8438,,,,,,,,,,88,-0.2920,-7.7500,1.1737,143.9906,162.4058,181.8295,144.2826,170.1558,180.6558,,,,,,
1,Line,7.8438,,,,,,,,,,86,-0.5858,-7.7500,1.0581,143.3324,162.4058,181.5706,143.9181,170.1558,180.5125,,,,,,
1,Line,7.8438,,,,,,,,,,92,0.3340,-7.7500,1.1624,145.3929,162.4058,181.8043,145.0589,170.1558,180.6419,,,,,,
1,Line,7.8438,,,,,,,,,,98,1.0581,-7.7500,0.5858,147.0151,162.4058,180.5125,145.9570,170.1558,179.9267,,,,,,
1,Line,7.8438,,,,,,,,,,96,0.8704,-7.7500,0.8397,146.5947,162.4058,181.0813,145.7242,170.1558,180.2416,,,,,,
1,Line,7.8438,,,,,,,,,,95,0.6234,-7.7500,1.0364,146.0413,162.4058,181.5219,145.4179,170.1558,180.4855,,,,,,
1,Line,7.8438,,,,,,,,,,84,-0.8397,-7.7500,0.8704,142.7636,162.4058,181.1502,143.6032,170.1558,180.2798,,,,,,
1,Line,7.8438,,,,,,,,,,82,-1.0581,-7.7500,-0.5858,142.2743,162.4058,177.8879,143.3324,170.1558,178.4737,,,,,,
1,Line,7.8438,,,,,,,,,,84,-0.8704,-7.7500,-0.8397,142.6947,162.4058,177.3191,143.5651,170.1558,178.1588,,,,,,
1,Line,7.8438,,,,,,,,,,85,-0.6234,-7.7500,-1.0364,143.2480,162.4058,176.8785,143.8714,170.1558,177.9149,,,,,,
1,Line,7.8438,,,,,,,,,,81,-1.1737,-7.7500,-0.2920,142.0154,162.4058,178.5461,143.1890,170.1558,178.8381,,,,,,
1,Line,7.8438,,,,,,,,,,82,-1.0364,-7.7500,0.6234,142.3230,162.4058,180.5969,143.3593,170.1558,179.9734,,,,,,
1,Line,7.8438,,,,,,,,,,81,-1.1624,-7.7500,0.3340,142.0406,162.4058,179.9484,143.2030,170.1558,179.6144,,,,,,
1,Line,7.8438,,,,,,,,,,81,-1.2092,-7.7500,0.0217,141.9357,162.4058,179.2489,143.1449,170.1558,179.2272,,,,,,
1,Line,7.8438,,,,,,,,,,99,1.1737,-7.7500,0.2920,147.2740,162.4058,179.8543,146.1003,170.1558,179.5623,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,143.1890,170.1558,178.8381,143.1890,181.4058,178.8381,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,143.3324,170.1558,178.4737,143.3324,181.4058,178.4737,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,143.5651,170.1558,178.1588,143.5651,181.4058,178.1588,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,143.1449,170.1558,179.2272,143.1449,181.4058,179.2272,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,143.6032,170.1558,180.2798,143.6032,181.4058,180.2798,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,143.3593,170.1558,179.9734,143.3593,181.4058,179.9734,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,143.2030,170.1558,179.6144,143.2030,181.4058,179.6144,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,143.8714,170.1558,177.9149,143.8714,181.4058,177.9149,,,,,,
1,Line,7.8438,,,,,,,,,,96,0.8397,-7.7500,-0.8704,146.5258,162.4058,177.2502,145.6861,170.1558,178.1206,,,,,,
1,Line,7.8438,,,,,,,,,,99,1.1624,-7.7500,-0.3340,147.2487,162.4058,178.4520,146.0863,170.1558,178.7860,,,,,,
1,Line,7.8438,,,,,,,,,,99,1.2092,-7.7500,-0.0217,147.3537,162.4058,179.1515,146.1444,170.1558,179.1732,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,145.3712,170.1558,177.8879,145.3712,181.4058,177.8879,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,144.2305,170.1558,177.7585,144.2305,181.4058,177.7585,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,144.6177,170.1558,177.7004,144.6177,181.4058,177.7004,,,,,,
1,Line,11.2500,,,,,,,,,,90,0.0000,-11.2500,0.0000,145.0068,170.1558,177.7446,145.0068,181.4058,177.7446,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,140.9241,181.4058,178.9265,140.9241,182.8310,178.9265,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,141.1242,181.4058,178.0204,141.1242,182.8310,178.0204,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,141.5520,181.4058,177.1970,141.5520,182.8310,177.1970,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,140.9653,181.4058,179.8535,140.9653,182.8310,179.8535,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,142.4289,181.4058,182.1468,142.4289,182.8310,182.1468,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,141.7443,181.4058,181.5204,141.7443,182.8310,181.5204,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,141.2451,181.4058,180.7382,141.2451,182.8310,180.7382,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,142.1783,181.4058,176.5124,142.1783,182.8310,176.5124,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.9601,169.8907,179.1839,155.9601,181.8907,179.1839,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.9861,169.8907,179.5746,155.9861,181.8907,179.5746,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.9100,169.8907,179.9587,155.9100,181.8907,179.9587,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.6161,169.8907,178.4878,155.6161,181.8907,178.4878,,,,,,
1,Circle,,7.0686,154.4892,181.8907,179.4778,1.5000,,,9.4248,3.0000,,,,,,,,,,,,,,,,
1,Circle,,36.0363,154.4892,158.6407,179.4778,3.3868,,,21.2802,6.7737,,,,,,,,,,,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.8339,169.8907,178.8132,155.8339,181.8907,178.8132,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,143.2523,181.4058,182.5746,143.2523,182.8310,182.5746,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,146.5017,181.4058,176.3201,146.5017,182.8310,176.3201,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,147.1863,181.4058,176.9464,147.1863,182.8310,176.9464,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,147.6856,181.4058,177.7286,147.6856,182.8310,177.7286,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,145.6783,181.4058,175.8923,145.6783,182.8310,175.8923,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,143.8452,181.4058,175.7334,143.8452,182.8310,175.7334,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,142.9605,181.4058,176.0132,142.9605,182.8310,176.0132,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,144.7722,181.4058,175.6922,144.7722,182.8310,175.6922,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,147.9653,181.4058,178.6133,147.9653,182.8310,178.6133,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,145.9701,181.4058,182.4537,145.9701,182.8310,182.4537,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,145.0854,181.4058,182.7334,145.0854,182.8310,182.7334,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,144.1584,181.4058,182.7747,144.1584,182.8310,182.7747,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,146.7523,181.4058,181.9545,146.7523,182.8310,181.9545,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,148.0065,181.4058,179.5403,148.0065,182.8310,179.5403,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,147.8064,181.4058,180.4464,147.8064,182.8310,180.4464,,,,,,
1,Line,1.4253,,,,,,,,,,90,0.0000,-1.4253,0.0000,147.3786,181.4058,181.2698,147.3786,182.8310,181.2698,,,,,,
1,Circle,,7.0686,154.4892,169.8907,179.4778,1.5000,,,9.4248,3.0000,,,,,,,,,,,,,,,,
1,Line,11.4071,,,,,,,,,,99,1.6915,-11.2500,-0.8360,157.5254,158.6407,177.9771,155.8339,169.8907,178.8132,,,,,,
1,Line,11.4071,,,,,,,,,,97,1.4175,-11.2500,-1.2454,157.0336,158.6407,177.2424,155.6161,169.8907,178.4878,,,,,,
1,Circle,,65.5944,154.4892,158.6407,179.4778,4.5694,,,28.7103,9.1388,,,,,,,,,,,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,154.5860,169.8907,177.9809,154.5860,181.8907,177.9809,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,154.9701,169.8907,178.0570,154.9701,181.8907,178.0570,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.3214,169.8907,178.2299,155.3214,181.8907,178.2299,,,,,,
1,Line,11.4071,,,,,,,,,,99,1.8503,-11.2500,-0.3698,157.8104,158.6407,178.8141,155.9601,169.8907,179.1839,,,,,,
1,Line,11.4071,,,,,,,,,,94,0.8360,-11.2500,1.6915,155.9899,158.6407,182.5140,155.1538,169.8907,180.8225,,,,,,
1,Line,11.4071,,,,,,,,,,92,0.3698,-11.2500,1.8503,155.1529,158.6407,182.7990,154.7832,169.8907,180.9487,,,,,,
1,Line,11.4071,,,,,,,,,,89,-0.1217,-11.2500,1.8829,154.2707,158.6407,182.8576,154.3924,169.8907,180.9747,,,,,,
1,Line,11.4071,,,,,,,,,,96,1.2454,-11.2500,1.4175,156.7246,158.6407,182.0222,155.4792,169.8907,180.6047,,,,,,
1,Line,11.4071,,,,,,,,,,100,1.8829,-11.2500,0.1217,157.8690,158.6407,179.6963,155.9861,169.8907,179.5746,,,,,,
1,Line,11.4071,,,,,,,,,,99,1.7873,-11.2500,0.6049,157.6973,158.6407,180.5636,155.9100,169.8907,179.9587,,,,,,
1,Line,11.4071,,,,,,,,,,98,1.5698,-11.2500,1.0469,157.3069,158.6407,181.3569,155.7372,169.8907,180.3101,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,154.1952,169.8907,178.0069,154.1952,181.8907,178.0069,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,154.3924,169.8907,180.9747,154.3924,181.8907,180.9747,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,154.0083,169.8907,180.8986,154.0083,181.8907,180.8986,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,153.6570,169.8907,180.7258,153.6570,181.8907,180.7258,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,154.7832,169.8907,180.9487,154.7832,181.8907,180.9487,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.7372,169.8907,180.3101,155.7372,181.8907,180.3101,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.4792,169.8907,180.6047,155.4792,181.8907,180.6047,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,155.1538,169.8907,180.8225,155.1538,181.8907,180.8225,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,153.3623,169.8907,180.4678,153.3623,181.8907,180.4678,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,153.2413,169.8907,178.6456,153.2413,181.8907,178.6456,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,153.4992,169.8907,178.3509,153.4992,181.8907,178.3509,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,153.8246,169.8907,178.1331,153.8246,181.8907,178.1331,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,153.0684,169.8907,178.9969,153.0684,181.8907,178.9969,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,153.1445,169.8907,180.1425,153.1445,181.8907,180.1425,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,153.0183,169.8907,179.7718,153.0183,181.8907,179.7718,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,-12.0000,0.0000,152.9923,169.8907,179.3811,152.9923,181.8907,179.3811,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.6805,183.3781,180.2739,149.6805,182.3781,180.2739,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.8751,183.3781,180.2958,149.8751,182.3781,180.2958,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,151.1749,181.8781,181.1442,151.1749,182.3781,181.1442,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.4869,183.3781,180.3031,149.4869,182.3781,180.3031,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.3075,183.3781,180.3814,149.3075,182.3781,180.3814,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.5141,183.3781,181.7517,149.5141,182.3781,181.7517,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.3318,183.3781,181.6802,149.3318,182.3781,181.6802,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,151.1657,181.8781,180.7528,151.1657,182.3781,180.7528,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,149.9142,181.8781,182.4656,149.9142,182.3781,182.4656,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,149.5227,181.8781,182.4748,149.5227,182.3781,182.4748,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,149.1422,181.8781,182.3823,149.1422,182.3781,182.3823,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,150.2900,181.8781,182.3554,150.2900,182.3781,182.3554,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,151.0825,181.8781,181.5248,151.0825,182.3781,181.5248,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,150.8947,181.8781,181.8684,150.8947,182.3781,181.8684,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,150.6244,181.8781,182.1517,150.6244,182.3781,182.1517,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.4153,183.3781,180.8161,150.4153,182.3781,180.8161,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.0522,183.3781,181.4109,149.0522,182.3781,181.4109,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.3370,183.3781,180.6367,150.3370,182.3781,180.6367,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.2149,183.3781,180.4836,150.2149,182.3781,180.4836,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.1743,183.3781,181.5639,149.1743,182.3781,181.5639,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.7086,183.3781,181.7736,149.7086,182.3781,181.7736,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.0817,183.3781,181.6661,150.0817,182.3781,181.6661,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,148.9739,183.3781,181.2314,148.9739,182.3781,181.2314,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.0574,183.3781,180.3673,150.0574,182.3781,180.3673,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.3510,183.3781,181.3865,150.3510,182.3781,181.3865,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.4225,183.3781,181.2043,150.4225,182.3781,181.2043,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.4445,183.3781,181.0097,150.4445,182.3781,181.0097,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,150.2348,183.3781,181.5441,150.2348,182.3781,181.5441,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,149.0382,183.3781,180.6610,149.0382,182.3781,180.6610,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,148.9666,183.3781,180.8432,148.9666,182.3781,180.8432,,,,,,
1,Line,1.0000,,,,,,,,,,90,0.0000,1.0000,0.0000,148.9447,183.3781,181.0378,148.9447,182.3781,181.0378,,,,,,
1,Line,8.5000,,,,,,,,,,0,8.5000,0.0000,0.0000,192.7697,60.1411,67.9834,184.2697,60.1411,67.9834,,,,,,
1,Line,8.5000,,,,,,,,,,0,0.0000,0.0000,8.5000,184.2697,60.1411,67.9834,184.2697,60.1411,59.4834,,,,,,
1,Line,8.5000,,,,,,,,,,0,0.0000,0.0000,-8.5000,192.7697,60.1411,59.4834,192.7697,60.1411,67.9834,,,,,,
1,Line,0.1985,,,,,,,,,,180,-0.1985,0.0000,0.0000,192.5711,60.1411,59.4834,192.7697,60.1411,59.4834,,,,,,
1,Line,8.5000,,,,,,,,,,0,0.0000,0.0000,8.5000,105.5711,60.1411,67.9834,105.5711,60.1411,59.4834,,,,,,
1,Line,8.5000,,,,,,,,,,0,8.5000,0.0000,0.0000,114.0711,60.1411,67.9834,105.5711,60.1411,67.9834,,,,,,
1,Line,8.5000,,,,,,,,,,0,0.0000,0.0000,-8.5000,114.0711,60.1411,59.4834,114.0711,60.1411,67.9834,,,,,,
1,Line,8.5000,,,,,,,,,,0,0.0000,0.0000,-8.5000,114.0711,63.1411,59.4834,114.0711,63.1411,67.9834,,,,,,
1,Line,3.0000,,,,,,,,,,90,0.0000,3.0000,0.0000,114.0711,63.1411,67.9834,114.0711,60.1411,67.9834,,,,,,
1,Line,3.0000,,,,,,,,,,90,0.0000,3.0000,0.0000,105.5711,63.1411,67.9834,105.5711,60.1411,67.9834,,,,,,
1,Line,3.0000,,,,,,,,,,90,0.0000,-3.0000,0.0000,105.5711,60.1411,59.4834,105.5711,63.1411,59.4834,,,,,,
1,Line,3.0000,,,,,,,,,,90,0.0000,3.0000,0.0000,114.0711,63.1411,59.4834,114.0711,60.1411,59.4834,,,,,,
1,Line,8.5000,,,,,,,,,,180,-8.5000,0.0000,0.0000,105.5711,63.1411,59.4834,114.0711,63.1411,59.4834,,,,,,
1,Line,8.5000,,,,,,,,,,0,0.0000,0.0000,8.5000,105.5711,63.1411,67.9834,105.5711,63.1411,59.4834,,,,,,
1,Line,8.5000,,,,,,,,,,0,8.5000,0.0000,0.0000,114.0711,63.1411,67.9834,105.5711,63.1411,67.9834,,,,,,
1,Line,35.9314,,,,,,,,,,0,0.0000,0.0000,35.9314,96.5711,170.1411,116.4148,96.5711,170.1411,80.4834,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,148.1922,181.8781,180.8226,148.1922,182.3781,180.8226,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,148.2846,181.8781,180.4421,148.2846,182.3781,180.4421,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,148.4724,181.8781,180.0985,148.4724,182.3781,180.0985,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,148.2014,181.8781,181.2141,148.2014,182.3781,181.2141,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,148.7986,181.8781,182.1946,148.7986,182.3781,182.1946,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,148.5153,181.8781,181.9243,148.5153,182.3781,181.9243,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,148.3116,181.8781,181.5898,148.3116,182.3781,181.5898,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,148.7427,181.8781,179.8152,148.7427,182.3781,179.8152,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,150.5685,181.8781,179.7723,150.5685,182.3781,179.7723,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,150.8518,181.8781,180.0426,150.8518,182.3781,180.0426,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,151.0555,181.8781,180.3770,151.0555,182.3781,180.3770,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,150.2249,181.8781,179.5845,150.2249,182.3781,179.5845,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,149.0771,181.8781,179.6115,149.0771,182.3781,179.6115,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,149.4529,181.8781,179.5013,149.4529,182.3781,179.5013,,,,,,
1,Line,0.5000,,,,,,,,,,90,0.0000,-0.5000,0.0000,149.8444,181.8781,179.4921,149.8444,182.3781,179.4921,,,,,,
1,Line,4.5314,,,,,,,,,,85,0.3692,4.5000,-0.3833,150.5841,187.8781,180.1002,150.2149,183.3781,180.4836,,,,,,
1,Line,4.5314,,,,,,,,,,84,0.4559,4.5000,-0.2747,150.7928,187.8781,180.3619,150.3370,183.3781,180.6367,,,,,,
1,Line,4.5314,,,,,,,,,,84,0.5114,4.5000,-0.1474,150.9267,187.8781,180.6687,150.4153,183.3781,180.8161,,,,,,
