Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,7.8740,0.0000,-201.2952,146.3722,8.6614,-201.2952,138.4982,8.6614
1,Line,13.3858,,,,,,,,,,,,,,,,0,0.0000,0.0000,13.3858,-176.0983,146.3722,37.7953,-176.0983,146.3722,24.4094
1,Line,5.1181,,,,,,,,,,,,,,,,0,5.1181,0.0000,0.0000,-201.2952,138.4982,8.6614,-206.4133,138.4982,8.6614
1,Line,28.3465,,,,,,,,,,,,,,,,180,28.3465,0.0000,0.0000,-201.2952,146.3722,8.6614,-229.6416,146.3722,8.6614
1,Line,14.4376,,,,,,,,,,,,,,,,180,-12.9134,0.0000,6.4567,-207.1220,146.3722,30.8661,-194.2086,146.3722,24.4094
1,Line,14.4376,,,,,,,,,,,,,,,,180,-12.9134,0.0000,6.4567,-370.5078,146.3722,30.8661,-357.5944,146.3722,24.4094
1,Line,14.4376,,,,,,,,,,,,,,,,0,12.9134,0.0000,6.4567,-387.2007,146.3722,30.8661,-400.1141,146.3722,24.4094
1,Line,14.4376,,,,,,,,,,,,,,,,180,-12.9134,0.0000,6.4567,-291.7676,146.3722,30.8661,-278.8542,146.3722,24.4094
1,Line,14.4376,,,,,,,,,,,,,,,,0,12.9134,0.0000,6.4567,-308.4605,146.3722,30.8661,-321.3739,146.3722,24.4094
1,Line,5.1181,,,,,,,,,,,,,,,,180,-5.1181,0.0000,0.0000,-229.6416,138.4982,8.6614,-224.5235,138.4982,8.6614
1,Line,18.1102,,,,,,,,,,,,,,,,180,18.1102,0.0000,0.0000,-206.4133,146.3722,10.2362,-224.5235,146.3722,10.2362
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,7.8740,0.0000,-224.5235,146.3722,10.2362,-224.5235,138.4982,10.2362
1,Line,18.1102,,,,,,,,,,,,,,,,180,-18.1102,0.0000,0.0000,-224.5235,138.4982,8.6614,-206.4133,138.4982,8.6614
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,7.8740,0.0000,-206.4133,146.3722,10.2362,-206.4133,138.4982,10.2362
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,7.8740,0.0000,-229.6416,146.3722,10.2362,-229.6416,138.4982,10.2362
1,Line,1.5748,,,,,,,,,,,,,,,,0,0.0000,0.0000,-1.5748,-229.6416,138.4982,8.6614,-229.6416,138.4982,10.2362
1,Line,5.1181,,,,,,,,,,,,,,,,180,-5.1181,0.0000,0.0000,-229.6416,138.4982,10.2362,-224.5235,138.4982,10.2362
1,Line,1.5748,,,,,,,,,,,,,,,,0,0.0000,0.0000,-1.5748,-229.6416,146.3722,8.6614,-229.6416,146.3722,10.2362
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,7.8740,0.0000,-229.6416,146.3722,8.6614,-229.6416,138.4982,8.6614
1,Line,17.6068,,,,,,,,,,,,,,,,180,-15.7480,0.0000,7.8740,-206.0196,138.4982,45.6693,-190.2716,138.4982,37.7953
1,Line,5.1181,,,,,,,,,,,,,,,,0,5.1181,0.0000,0.0000,-201.2952,146.3722,10.2362,-206.4133,146.3722,10.2362
1,Line,18.1102,,,,,,,,,,,,,,,,180,-18.1102,0.0000,0.0000,-190.2716,138.4982,37.7953,-172.1613,138.4982,37.7953
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,-7.8740,0.0000,-206.0196,138.4982,45.6693,-206.0196,146.3722,45.6693
1,Line,1.5748,,,,,,,,,,,,,,,,0,0.0000,0.0000,-1.5748,-201.2952,146.3722,8.6614,-201.2952,146.3722,10.2362
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,-7.8740,0.0000,-353.6574,138.4982,37.7953,-353.6574,146.3722,37.7953
1,Line,28.3465,,,,,,,,,,,,,,,,180,-28.3465,0.0000,0.0000,-353.6574,138.4982,37.7953,-325.3109,138.4982,37.7953
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,-7.8740,0.0000,-369.4054,138.4982,45.6693,-369.4054,146.3722,45.6693
1,Line,17.6068,,,,,,,,,,,,,,,,180,-15.7480,0.0000,7.8740,-369.4054,138.4982,45.6693,-353.6574,138.4982,37.7953
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,-7.8740,0.0000,-190.2716,138.4982,37.7953,-190.2716,146.3722,37.7953
1,Line,8.8034,,,,,,,,,,,,,,,,117,3.9370,-7.8740,0.0000,-172.1613,138.4982,24.4094,-176.0983,146.3722,24.4094
1,Line,22.0472,,,,,,,,,,,,,,,,180,22.0472,0.0000,0.0000,-172.1613,138.4982,24.4094,-194.2086,138.4982,24.4094
1,Line,8.8034,,,,,,,,,,,,,,,,117,3.9370,-7.8740,0.0000,-172.1613,138.4982,37.7953,-176.0983,146.3722,37.7953
1,Line,13.3858,,,,,,,,,,,,,,,,0,0.0000,0.0000,13.3858,-172.1613,138.4982,37.7953,-172.1613,138.4982,24.4094
1,Line,3.1692,,,,,,,,,,,,,,,,180,-2.8346,0.0000,1.4173,-209.9566,138.4982,32.2835,-207.1220,138.4982,30.8661
1,Line,13.2051,,,,,,,,,,,,,,,,180,-11.8110,0.0000,-5.9055,-400.1141,138.4982,39.7638,-388.3031,138.4982,45.6693
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,-7.8740,0.0000,-388.3031,138.4982,45.6693,-388.3031,146.3722,45.6693
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,7.8740,0.0000,-209.9566,146.3722,32.2835,-209.9566,138.4982,32.2835
1,Line,7.8740,,,,,,,,,,,,,,,,90,0.0000,-7.8740,0.0000,-400.1141,138.4982,39.7638,-400.1141,146.3722,39.7638
1,Line,1.5748,,,,,,,,,,,,,,,,0,0.0000,0.0000,-1.5748,-224.5235,138.4982,8.6614,-224.5235,138.4982,10.2362
1,Line,7.8740,,,,,,,,,,,,,,,,0,0.0000,0.0000,7.8740,-296.1771,52.6714,43.7008,-296.1771,52.6714,35.8268
1,Line,1.9685,,,,,,,,,,,,,,,,180,-1.9685,0.0000,0.0000,-298.1456,52.6714,35.8268,-296.1771,52.6714,35.8268
1,Circle,,,,,,,,4.3825,-296.1771,49.9155,38.9764,1.1811,,,7.4211,2.3622,,,,,,,,,,
1,Line,7.8740,,,,,,,,,,,,,,,,0,0.0000,0.0000,7.8740,-298.1456,52.6714,43.7008,-298.1456,52.6714,35.8268
1,Line,1.9685,,,,,,,,,,,,,,,,180,-1.9685,0.0000,0.0000,-298.1456,52.6714,43.7008,-296.1771,52.6714,43.7008
1,Line,2.4857,,,,,,,,,,,,,,,,90,0.0000,2.4857,0.0000,-298.1456,52.6714,43.7008,-298.1456,50.1857,43.7008
1,Frame1,,-172.1613,155.8210,8.6614,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,
1,Line,2.4857,,,,,,,,,,,,,,,,90,0.0000,2.4857,0.0000,-296.1771,52.6714,43.7008,-296.1771,50.1857,43.7008
1,Line,1.9685,,,,,,,,,,,,,,,,180,-1.9685,0.0000,0.0000,-298.1456,50.1857,43.7008,-296.1771,50.1857,43.7008
1,Line,2.7559,,,,,,,,,,,,,,,,90,0.0000,2.7559,0.0000,-298.1456,52.6714,35.8268,-298.1456,49.9155,35.8268
1,Line,1.9685,,,,,,,,,,,,,,,,180,-1.9685,0.0000,0.0000,-298.1456,49.1003,35.9341,-296.1771,49.1003,35.9341
1,Line,1.9685,,,,,,,,,,,,,,,,180,-1.9685,0.0000,0.0000,-298.1456,48.3407,36.2487,-296.1771,48.3407,36.2487
1,Arc,7.4211,,,,,,,8.1795,-298.1456,49.9155,38.9764,3.1496,270,135,,,,,,,,,,,,
1,Line,1.9685,,,,,,,,,,,,,,,,180,-1.9685,0.0000,0.0000,-298.1456,47.1878,40.5512,-296.1771,47.1878,40.5512
1,Line,1.9685,,,,,,,,,,,,,,,,180,-1.9685,0.0000,0.0000,-298.1456,47.6884,36.7493,-296.1771,47.6884,36.7493
