Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,77.9246,589.6798,289.5753,74.4249,589.6795,289.6203,,,,,,
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,77.9327,588.2359,290.1990,74.4330,588.2356,290.2440,,,,,,
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,77.9029,592.3426,287.9080,74.4032,592.3423,287.9530,,,,,,
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,77.9146,591.0534,288.8090,74.4149,591.0531,288.8540,,,,,,
1,Line,0.7179,,,,,,,,,,83,0.0812,0.7118,-0.0469,134.6907,485.4443,299.2562,134.6095,484.7326,299.3031,,,,,,
1,Line,0.7179,,,,,,,,,,97,-0.0905,0.7118,0.0243,134.3348,484.7326,298.6399,134.4253,484.0208,298.6156,,,,,,
1,Line,0.7179,,,,,,,,,,88,0.0243,0.7118,-0.0905,136.3036,485.4443,300.4939,136.2793,484.7326,300.5844,,,,,,
1,Line,0.7179,,,,,,,,,,94,-0.0469,0.7118,0.0812,135.6161,484.7326,300.3097,135.6630,484.0208,300.2285,,,,,,
1,Line,0.7179,,,,,,,,,,83,0.0905,0.7118,-0.0243,134.4253,485.4443,298.6156,134.3348,484.7326,298.6399,,,,,,
1,Arc,7.9194,9.9106,136.9911,484.7326,297.9281,2.7500,0,165,,,,,,,,,,,,,,,,,,
1,Line,0.1858,,,,,,,,,,0,0.0243,0.0000,0.1842,136.3036,482.0763,298.1123,136.2793,482.0763,297.9281,,,,,,
1,Line,0.7179,,,,,,,,,,85,0.0663,0.7118,0.0663,138.9356,484.7326,299.8726,138.8694,484.0208,299.8064,,,,,,
1,Line,0.7179,,,,,,,,,,95,-0.0663,0.7118,-0.0663,138.8694,485.4443,299.8064,138.9356,484.7326,299.8726,,,,,,
1,Line,0.7179,,,,,,,,,,92,-0.0243,0.7118,0.0905,136.2793,484.7326,300.5844,136.3036,484.0208,300.4939,,,,,,
1,Line,0.7179,,,,,,,,,,95,-0.0663,0.7118,0.0663,135.0466,484.7326,299.8726,135.1128,484.0208,299.8064,,,,,,
1,Line,0.7179,,,,,,,,,,85,0.0663,0.7118,-0.0663,135.1128,485.4443,299.8064,135.0466,484.7326,299.8726,,,,,,
1,Line,0.7179,,,,,,,,,,94,-0.0469,0.7118,-0.0812,138.3192,485.4443,300.2285,138.3661,484.7326,300.3097,,,,,,
1,Line,0.7179,,,,,,,,,,86,0.0469,0.7118,-0.0812,135.6630,485.4443,300.2285,135.6161,484.7326,300.3097,,,,,,
1,Line,0.7179,,,,,,,,,,97,-0.0812,0.7118,0.0469,134.6095,484.7326,299.3031,134.6907,484.0208,299.2562,,,,,,
1,Line,0.7179,,,,,,,,,,90,0.0000,0.7118,0.0937,136.9911,484.7326,300.6781,136.9911,484.0208,300.5844,,,,,,
1,Line,0.7179,,,,,,,,,,90,0.0000,0.7118,-0.0937,136.9911,485.4443,300.5844,136.9911,484.7326,300.6781,,,,,,
1,Line,0.7179,,,,,,,,,,88,0.0243,0.7118,0.0905,137.7029,484.7326,300.5844,137.6786,484.0208,300.4939,,,,,,
1,Line,0.7179,,,,,,,,,,92,-0.0243,0.7118,-0.0905,137.6786,485.4443,300.4939,137.7029,484.7326,300.5844,,,,,,
1,Line,0.3589,,,,,,,,,,0,0.0469,0.0000,0.3559,135.6630,482.3510,298.2840,135.6161,482.3510,297.9281,,,,,,
1,Line,0.7179,,,,,,,,,,26,0.5744,0.2747,0.3316,136.3747,487.3889,297.5722,135.8003,487.1141,297.2406,,,,,,
1,Line,0.7140,,,,,,,,,,40,-0.5217,-0.4370,-0.2161,135.3473,486.6771,296.8587,135.8690,487.1141,297.0748,,,,,,
1,Line,0.7127,,,,,,,,,,24,-0.6075,-0.2747,-0.2516,135.8690,487.1141,297.0748,136.4765,487.3889,297.3264,,,,,,
1,Line,0.2660,,,,,,,,,,0,0.1018,0.0000,-0.2458,136.4765,487.3889,297.3264,136.3747,487.3889,297.5722,,,,,,
1,Line,0.1795,,,,,,,,,,0,0.0687,0.0000,-0.1658,135.8690,487.1141,297.0748,135.8003,487.1141,297.2406,,,,,,
1,Line,0.1051,,,,,,,,,,0,0.0402,0.0000,-0.0971,135.3473,486.6771,296.8587,135.3071,486.6771,296.9558,,,,,,
1,Line,0.7179,,,,,,,,,,56,0.3785,0.5695,0.2185,135.3071,486.6771,296.9558,134.9286,486.1076,296.7373,,,,,,
1,Line,0.7179,,,,,,,,,,42,0.4932,0.4370,0.2848,135.8003,487.1141,297.2406,135.3071,486.6771,296.9558,,,,,,
1,Line,0.7156,,,,,,,,,,55,-0.4003,-0.5695,-0.1658,134.9470,486.1076,296.6929,135.3473,486.6771,296.8587,,,,,,
1,Line,0.7179,,,,,,,,,,9,0.6164,0.0937,0.3559,136.9911,487.4826,297.9281,136.3747,487.3889,297.5722,,,,,,
1,Line,0.6934,,,,,,,,,,0,0.0905,0.0000,0.6875,134.4253,484.0208,298.6156,134.3348,484.0208,297.9281,,,,,,
1,Line,0.6934,,,,,,,,,,0,0.0905,0.0000,0.6875,134.4253,485.4443,298.6156,134.3348,485.4443,297.9281,,,,,,
1,Line,0.5076,,,,,,,,,,0,0.0663,0.0000,0.5033,135.1128,482.7880,298.4314,135.0466,482.7880,297.9281,,,,,,
1,Line,0.6217,,,,,,,,,,0,0.0812,0.0000,0.6164,134.6907,483.3576,298.5445,134.6095,483.3576,297.9281,,,,,,
1,Line,0.6217,,,,,,,,,,0,0.0812,0.0000,0.6164,134.6907,486.1076,298.5445,134.6095,486.1076,297.9281,,,,,,
1,Line,0.1858,,,,,,,,,,0,0.0243,0.0000,0.1842,136.3036,487.3889,298.1123,136.2793,487.3889,297.9281,,,,,,
1,Line,0.7119,,,,,,,,,,8,-0.6519,-0.0937,-0.2700,136.4765,487.3889,297.3264,137.1285,487.4826,297.5965,,,,,,
1,Line,0.5076,,,,,,,,,,0,0.0663,0.0000,0.5033,135.1128,486.6771,298.4314,135.0466,486.6771,297.9281,,,,,,
1,Line,0.3589,,,,,,,,,,0,0.0469,0.0000,0.3559,135.6630,487.1141,298.2840,135.6161,487.1141,297.9281,,,,,,
1,Line,97.2180,,,,,,,,,,151,-1.2500,0.6891,-97.2075,73.3773,611.4055,208.3026,74.6273,610.7164,305.5101,,,,,,
1,Line,110.8041,,,,,,,,,,90,0.0000,110.8013,0.7855,74.6273,610.7164,305.5101,74.6273,499.9151,304.7246,,,,,,
1,Line,97.2180,,,,,,,,,,151,1.2500,-0.6891,97.2075,78.1270,499.9154,304.6796,76.8770,500.6045,207.4721,,,,,,
1,Line,110.8041,,,,,,,,,,90,0.0000,110.8013,0.7855,78.1270,610.7167,305.4651,78.1270,499.9154,304.6796,,,,,,
1,Line,110.8041,,,,,,,,,,90,0.0000,-110.8013,-0.7855,76.8770,500.6045,207.4721,76.8770,611.4058,208.2576,,,,,,
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,76.8770,611.4058,208.2576,73.3773,611.4055,208.3026,,,,,,
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,76.8770,500.6045,207.4721,73.3773,500.6042,207.5171,,,,,,
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,78.1270,610.7167,305.4651,74.6273,610.7164,305.5101,,,,,,
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,78.1270,499.9154,304.6796,74.6273,499.9151,304.7246,,,,,,
1,Line,97.2180,,,,,,,,,,151,-1.2500,0.6891,-97.2075,76.8770,611.4058,208.2576,78.1270,610.7167,305.4651,,,,,,
1,Line,50.5313,,,,,,,,,,0,0.6497,0.0001,50.5272,74.2447,598.3547,275.6678,73.5950,598.3546,225.1406,,,,,,
1,Line,6.7741,,,,,,,,,,90,-0.0006,6.7741,0.0000,73.4527,587.2134,214.0003,73.4533,580.4393,214.0003,,,,,,
1,3D Polyline,17.4572,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,16.4487,,,,,,,,,,0,-0.2115,0.0000,-16.4474,74.0378,523.1433,259.0500,74.2493,523.1433,275.4974,,,,,,
1,3D Polyline,18.5354,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,49.6433,,,,,,,,,,0,-0.6383,-0.0001,-49.6392,73.6163,567.8546,226.5840,74.2546,567.8547,276.2232,,,,,,
1,Arc,18.5879,33.5844,74.2532,582.5656,276.2232,14.7109,108,72,,,,,,,,,,,,,,,,,,
1,Line,10.1191,,,,,,,,,,90,0.0009,-10.1191,0.0000,74.4339,578.1164,290.2440,74.4330,588.2356,290.2440,,,,,,
1,3D Polyline,18.8750,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,26.9389,,,,,,,,,,90,0.0000,-26.9382,-0.1910,73.3773,584.4673,208.1116,73.3773,611.4055,208.3026,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,115.9927,625.4151,314.5624,115.9927,492.9151,314.5624,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,105.4534,625.4151,313.0134,105.4534,492.9151,313.0134,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,137.2523,625.4151,315.8047,137.2523,492.9151,315.8047,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,126.6043,625.4151,315.4939,126.6043,492.9151,315.4939,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,95.0225,625.4151,310.8521,95.0225,492.9151,310.8521,,,,,,
1,Line,0.7179,,,,,,,,,,97,-0.0812,0.7118,-0.0469,139.2915,485.4443,299.2562,139.3727,484.7326,299.3031,,,,,,
1,Line,0.7179,,,,,,,,,,86,0.0469,0.7118,0.0812,138.3661,484.7326,300.3097,138.3192,484.0208,300.2285,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,84.7354,625.4151,308.0861,84.7354,492.9151,308.0861,,,,,,
1,Line,0.7179,,,,,,,,,,83,0.0812,0.7118,0.0469,139.3727,484.7326,299.3031,139.2915,484.0208,299.2562,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,147.9002,625.4151,315.4939,147.9002,492.9151,315.4939,,,,,,
1,Arc,63.9238,118.5322,137.2523,625.4151,133.2860,182.5187,90,20,,,,,,,,,,,,,,,,,,
1,Arc,63.9238,118.5322,137.2523,625.4151,133.2860,182.5187,70,20,,,,,,,,,,,,,,,,,,
1,Line,439.0227,,,,,,,,,,90,0.0000,-439.0117,-3.1122,73.3773,61.5925,204.4049,73.3773,500.6042,207.5171,,,,,,
1,Line,119.5000,,,,,,,,,,90,0.0000,119.5000,0.0000,74.6273,625.4151,304.7246,74.6273,505.9151,304.7246,,,,,,
1,Line,125.2500,,,,,,,,,,180,-125.2500,0.0000,0.0000,74.6273,625.4151,304.7246,199.8773,625.4151,304.7246,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,169.0511,625.4151,313.0134,169.0511,492.9151,313.0134,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,158.5118,625.4151,314.5624,158.5118,492.9151,314.5624,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,189.7691,625.4151,308.0861,189.7691,492.9151,308.0861,,,,,,
1,Line,132.5000,,,,,,,,,,90,0.0000,132.5000,0.0000,179.4820,625.4151,310.8521,179.4820,492.9151,310.8521,,,,,,
1,Line,3.5000,,,,,,,,,,0,3.4997,0.0003,-0.0450,77.4271,525.1111,250.4330,73.9274,525.1108,250.4780,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,617.4040,208.3451,198.1273,617.4040,208.3451,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,499.9151,304.7246,198.1273,499.9151,304.7246,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,505.9151,304.7246,198.1273,505.9151,304.7246,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,617.4040,304.7246,198.1273,617.4040,304.7246,,,,,,
1,Arc,23.3043,51.3565,199.8773,577.6995,275.4199,19.0545,110,70,,,,,,,,,,,,,,,,,,
1,Line,35.3033,,,,,,,,,,0,0.0000,0.0000,-35.3033,199.8773,568.0040,238.4204,199.8773,568.0040,273.7237,,,,,,
1,Arc,19.2451,31.9779,199.8773,585.4854,238.4204,17.4814,180,63,,,,,,,,,,,,,,,,,,
1,Line,3.3764,,,,,,,,,,90,0.0000,-3.3764,0.0000,199.8773,580.8167,293.3338,199.8773,584.1931,293.3338,,,,,,
1,Arc,24.1299,39.3948,199.8773,596.3321,269.2057,28.6861,9,48,,,,,,,,,,,,,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,524.0636,262.8107,198.1273,524.0636,262.8107,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,534.0726,265.5308,198.1273,534.0726,265.5308,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,532.6777,266.1955,198.1273,532.6777,266.1955,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,536.6496,263.8313,198.1273,536.6496,263.8313,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,535.4003,264.7404,198.1273,535.4003,264.7404,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,531.2276,266.7290,198.1273,531.2276,266.7290,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,526.6535,264.8604,198.1273,526.6535,264.8604,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,525.3008,263.9085,198.1273,525.3008,263.9085,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,529.6358,266.2796,198.1273,529.6358,266.2796,,,,,,
1,Line,1.7500,,,,,,,,,,0,1.7500,0.0000,0.0000,199.8773,528.1046,265.6541,198.1273,528.1046,265.6541,,,,,,
1,Line,9.5921,,,,,,,,,,90,0.0000,9.5921,0.0000,199.8773,587.1619,222.8338,199.8773,577.5698,222.8338,,,,,,
1,Arc,17.5847,29.6443,198.1273,582.6068,236.2276,14.1472,289,71,,,,,,,,,,,,,,,,,,
1,Line,39.1923,,,,,,,,,,0,0.0000,0.0000,39.1923,198.1273,596.7540,275.4199,198.1273,596.7540,236.2276,,,,,,
1,Arc,19.2451,31.9779,198.1273,585.4854,238.4204,17.4814,180,63,,,,,,,,,,,,,,,,,,
1,Line,9.5921,,,,,,,,,,90,0.0000,9.5921,0.0000,198.1273,587.1619,222.8338,198.1273,577.5698,222.8338,,,,,,
1,Arc,18.5483,29.8293,198.1273,526.1691,250.7424,16.7678,108,63,,,,,,,,,,,,,,,,,,
1,Line,96.3795,,,,,,,,,,180,0.0000,0.0000,-96.3795,198.1273,617.4040,208.3451,198.1273,617.4040,304.7246,,,,,,
1,Line,117.4889,,,,,,,,,,90,0.0000,-117.4889,0.0000,198.1273,499.9151,208.3451,198.1273,617.4040,208.3451,,,,,,
1,Arc,19.8588,40.5429,198.1273,534.4166,252.3904,14.6890,103,77,,,,,,,,,,,,,,,,,,
1,Line,111.4889,,,,,,,,,,90,0.0000,111.4889,0.0000,198.1273,617.4040,304.7246,198.1273,505.9151,304.7246,,,,,,
1,Line,35.3033,,,,,,,,,,0,0.0000,0.0000,-35.3033,198.1273,568.0040,238.4204,198.1273,568.0040,273.7237,,,,,,
1,Line,6.0000,,,,,,,,,,90,0.0000,6.0000,0.0000,199.8773,505.9151,304.7246,199.8773,499.9151,304.7246,,,,,,
1,Line,111.4889,,,,,,,,,,90,0.0000,111.4889,0.0000,199.8773,617.4040,304.7246,199.8773,505.9151,304.7246,,,,,,
1,Arc,17.5847,29.6443,199.8773,582.6068,236.2276,14.1472,289,71,,,,,,,,,,,,,,,,,,
1,Line,39.1923,,,,,,,,,,0,0.0000,0.0000,39.1923,199.8773,596.7540,275.4199,199.8773,596.7540,236.2276,,,,,,
1,Line,96.3795,,,,,,,,,,180,0.0000,0.0000,-96.3795,199.8773,617.4040,208.3451,199.8773,617.4040,304.7246,,,,,,
1,Arc,23.3043,51.3565,198.1273,577.6995,275.4199,19.0545,110,70,,,,,,,,,,,,,,,,,,
1,Line,3.3764,,,,,,,,,,90,0.0000,-3.3764,0.0000,198.1273,580.8167,293.3338,198.1273,584.1931,293.3338,,,,,,
1,Line,49.3410,,,,,,,,,,90,0.0000,-49.3410,0.0000,199.8773,568.0629,208.3451,199.8773,617.4040,208.3451,,,,,,
