Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,26.8208,,,,,,,,,,,,90,0.0000,-26.8208,0.0000,151.3960,158.7416,116.4920,151.3960,185.5624,116.4920
1,Line,,,,,40.7192,,,,,,,,,,,,10,-37.8009,-6.7383,-13.5552,151.3960,185.5624,116.4920,189.1969,192.3007,130.0471
1,Line,,,,,14.6967,,,,,,,,,,,,100,-2.4481,13.9848,-3.7979,148.9479,199.5472,112.6940,151.3960,185.5624,116.4920
1,Line,,,,,39.0999,,,,,,,,,,,,90,0.0000,-39.0999,0.0000,128.4305,158.7416,80.8638,128.4305,197.8415,80.8638
1,Line,,,,,18.5961,,,,,,,,,,,,0,0.0000,0.0000,-18.5961,525.4984,158.7416,6.0000,525.4984,158.7416,24.5961
1,Line,,,,,47.0000,,,,,,,,,,,,90,0.0000,-47.0000,0.0000,525.4984,111.7416,6.0000,525.4984,158.7416,6.0000
1,Line,,,,,46.2317,,,,,,,,,,,,180,-5.6484,0.0000,-45.8854,566.6042,111.7416,51.6601,572.2526,111.7416,97.5455
1,Line,,,,,47.0000,,,,,,,,,,,,90,0.0000,-47.0000,0.0000,572.2526,111.7416,97.5455,572.2526,158.7416,97.5455
1,Line,,,,,46.0223,,,,,,,,,,,,90,0.0000,-46.0223,0.0000,133.0192,158.7416,5.9615,133.0192,204.7639,5.9615
1,Line,,,,,45.2085,,,,,,,,,,,,90,0.0000,-45.2085,0.0000,133.1024,158.7416,16.3822,133.1024,203.9501,16.3822
1,Line,,,,,18.5961,,,,,,,,,,,,0,0.0000,0.0000,-18.5961,525.4984,111.7416,6.0000,525.4984,111.7416,24.5961
1,Line,,,,,47.0000,,,,,,,,,,,,90,0.0000,-47.0000,0.0000,525.4984,111.7416,24.5961,525.4984,158.7416,24.5961
1,Line,,,,,21.8451,,,,,,,,,,,,0,19.1813,0.0000,-10.4538,542.5603,205.7416,114.7012,523.3789,205.7416,125.1550
1,Line,,,,,232.2611,,,,,,,,,,,,180,-232.2611,0.0000,0.0000,291.1179,205.7416,125.1550,523.3789,205.7416,125.1550
1,Line,,,,,13.4409,,,,,,,,,,,,90,0.0000,-13.4409,0.0000,291.1179,192.3007,125.1550,291.1179,205.7416,125.1550
