Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0705,,,,,,,,,,,,,,,,0,0.0270,0.0000,0.0651,27.0069,0.5140,0.4350,26.9800,0.5140,0.3699
1,Line,0.0783,,,,,,,,,,,,,,,,0,-0.0621,0.0000,-0.0477,27.0286,0.5940,0.5121,27.0908,0.5940,0.5598
1,Line,0.0705,,,,,,,,,,,,,,,,0,0.0270,0.0000,0.0651,27.5016,0.5890,0.2301,27.4746,0.5890,0.1650
1,Line,0.0750,,,,,,,,,,,,,,,,90,0.0000,0.0750,0.0000,27.0069,0.5890,0.4350,27.0069,0.5140,0.4350
1,Line,0.0705,,,,,,,,,,,,,,,,180,0.0559,0.0000,-0.0429,27.4317,0.5140,0.4909,27.3758,0.5140,0.5338
1,Line,0.0783,,,,,,,,,,,,,,,,180,0.0776,0.0000,-0.0102,27.2408,0.5940,0.0000,27.1631,0.5940,0.0102
1,Line,0.0705,,,,,,,,,,,,,,,,0,-0.0651,0.0000,-0.0270,27.3106,0.5140,0.0392,27.3758,0.5140,0.0662
1,Line,0.0750,,,,,,,,,,,,,,,,90,0.0000,0.0750,0.0000,27.3106,0.5890,0.0392,27.3106,0.5140,0.0392
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,0.0200,0.0000,27.3908,0.6140,0.0402,27.3908,0.5940,0.0402
1,Line,0.0750,,,,,,,,,,,,,,,,90,0.0000,-0.0750,0.0000,27.4317,2.0340,0.1091,27.4317,2.1090,0.1091
1,Line,0.0750,,,,,,,,,,,,,,,,90,0.0000,-0.0750,0.0000,27.5016,2.0340,0.2301,27.5016,2.1090,0.2301
1,Line,0.0705,,,,,,,,,,,,,,,,0,-0.0699,0.0000,-0.0092,27.2408,2.1090,0.0300,27.3106,2.1090,0.0392
1,Line,0.0705,,,,,,,,,,,,,,,,0,-0.0559,0.0000,-0.0429,27.3758,2.1090,0.0662,27.4317,2.1090,0.1091
1,Line,0.0705,,,,,,,,,,,,,,,,180,-0.0092,0.0000,0.0699,27.5016,0.5890,0.3699,27.5108,0.5890,0.3000
1,Line,0.0783,,,,,,,,,,,,,,,,0,0.0724,0.0000,0.0300,27.3908,0.5940,0.0402,27.3184,0.5940,0.0102
1,Line,0.0705,,,,,,,,,,,,,,,,0,-0.0092,0.0000,-0.0699,27.5016,0.5140,0.2301,27.5108,0.5140,0.3000
1,Line,0.0200,,,,,,,,,,,,,,,,90,0.0000,0.0200,0.0000,26.9810,0.6140,0.4500,26.9810,0.5940,0.4500
1,Line,0.0705,,,,,,,,,,,,,,,,180,0.0429,0.0000,-0.0559,27.4746,0.5140,0.4350,27.4317,0.5140,0.4909
1,Line,0.0304,,,,,,,,,,,,,,,,167,-0.0212,0.0050,0.0212,27.0286,0.5940,0.5121,27.0498,0.5890,0.4909
1,Line,0.0783,,,,,,,,,,,,,,,,0,-0.0477,0.0000,-0.0621,26.9810,0.5940,0.4500,27.0286,0.5940,0.5121
1,Line,0.0750,,,,,,,,,,,,,,,,90,0.0000,0.0750,0.0000,27.0069,0.5890,0.1650,27.0069,0.5140,0.1650
1,Line,0.0705,,,,,,,,,,,,,,,,180,-0.0270,0.0000,0.0651,26.9800,0.5140,0.2301,27.0069,0.5140,0.1650
1,Line,0.0304,,,,,,,,,,,,,,,,18,0.0150,0.0050,-0.0260,27.3908,0.5940,0.0402,27.3758,0.5890,0.0662
1,Line,0.0304,,,,,,,,,,,,,,,,13,0.0212,0.0050,-0.0212,27.4529,0.5940,0.0879,27.4317,0.5890,0.1091
1,Line,0.0304,,,,,,,,,,,,,,,,169,-0.0260,0.0050,0.0150,26.9810,0.5940,0.4500,27.0069,0.5890,0.4350
1,Line,0.0705,,,,,,,,,,,,,,,,0,-0.0429,0.0000,-0.0559,27.0069,0.5890,0.4350,27.0498,0.5890,0.4909
