Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7900,0.3211,-3.0000,6.7900,0.3211
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7948,0.3231,-3.0000,6.7948,0.3231
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.8000,0.3238,-3.0000,6.8000,0.3238
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7807,0.3090,-3.0000,6.7807,0.3090
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7827,0.3138,-3.0000,6.7827,0.3138
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7859,0.3179,-3.0000,6.7859,0.3179
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.8173,0.3138,-3.0000,6.8173,0.3138
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.8193,0.3090,-3.0000,6.8193,0.3090
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.8200,0.3038,-3.0000,6.8200,0.3038
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.8052,0.3231,-3.0000,6.8052,0.3231
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.8100,0.3211,-3.0000,6.8100,0.3211
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.8141,0.3179,-3.0000,6.8141,0.3179
1,Arc,,,,,,,0.0105,0.0000,-3.0100,6.8000,0.3038,0.0200,90,30,,,,,,,,,,,,
1,Arc,,,,,,,0.0105,0.0000,-3.0100,6.8000,0.3038,0.0200,60,30,,,,,,,,,,,,
1,Arc,,,,,,,0.0419,0.0002,-3.0100,6.8000,0.3038,0.0200,300,120,,,,,,,,,,,,
1,Circle,,,,,,,,0.0013,-3.0000,6.8000,0.3038,0.0200,,,0.1257,0.0400,,,,,,,,,,
1,Arc,,,,,,,0.0209,0.0000,-3.0100,6.8000,0.3038,0.0200,240,60,,,,,,,,,,,,
1,Arc,,,,,,,0.0419,0.0002,-3.0100,6.8000,0.3038,0.0200,120,120,,,,,,,,,,,,
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7827,0.2938,-3.0000,6.7827,0.2938
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7807,0.2986,-3.0000,6.7807,0.2986
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7800,0.3038,-3.0000,6.7800,0.3038
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7900,0.2865,-3.0000,6.7900,0.2865
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7948,0.2845,-3.0000,6.7948,0.2845
1,Line,,,,,,,0.0100,,,,,,,,,,180,-0.0100,0.0000,0.0000,-3.0100,6.7859,0.2897,-3.0000,6.7859,0.2897
