Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.6524,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9570,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,0.6859,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9570,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,0.7841,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9577,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,0.6859,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9602,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.1439,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9613,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,0.9403,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9577,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,0.7841,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9589,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.8897,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9620,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.6353,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9613,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,2.3303,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9602,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,2.1268,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9602,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,0.9403,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9588,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.1438,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9620,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.3809,,,,,,,,,,124,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.9613,,,,,,,,,,38,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,1.7700,,,,,,,,,,90,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
1,Line,,,,,,,2.7169,,,,,,,,,,90,0.0000,0.0000,0.0000,2200.4665,11293.2051,3112.3516,2200.4665,11293.2051,3112.3516
