Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,18,-26.3813,-8.4082,17.4597,1291.9084,-6267.2480,-807.9855,32.7340,1318.2898,-6258.8398,-825.4452
1,Line,,,,,,,90,0.0095,-89.1309,185.0815,1318.2898,-6258.8398,-825.4452,205.4251,1318.2803,-6169.7090,-1010.5268
1,Line,,,,,,,73,-26.3813,-86.6279,-44.9185,1291.9084,-6345.4678,-870.3637,101.0843,1318.2898,-6258.8398,-825.4452
1,Line,,,,,,,91,1.0767,-98.5615,204.6646,1292.9851,-6365.8096,-603.3209,227.1632,1291.9084,-6267.2480,-807.9855
1,Line,,,,,,,90,0.0000,71.4775,57.0010,1318.2898,-6258.8398,-825.4452,91.4229,1318.2898,-6330.3174,-882.4462
1,Line,,,,,,,90,0.0000,50.3604,11.4944,1121.2324,-6169.7090,-894.4586,51.6555,1121.2324,-6220.0693,-905.9530
1,Line,,,,,,,90,0.0000,-66.2422,-411.3047,1139.0325,-6235.9512,-872.9738,416.6048,1139.0325,-6169.7090,-461.6691
1,Line,,,,,,,90,0.0000,207.3115,47.3174,1168.1006,-6169.7090,-532.7240,212.6429,1168.1006,-6377.0205,-580.0414
1,Line,,,,,,,90,0.0000,238.1406,54.3540,1139.0325,-6169.7090,-461.6691,244.2648,1139.0325,-6407.8496,-516.0231
1,Line,,,,,,,90,0.0000,66.2422,15.1191,1139.0325,-6169.7090,-857.8546,67.9457,1139.0325,-6235.9512,-872.9738
1,Line,,,,,,,71,-17.8000,-50.3604,-48.0984,1121.2324,-6220.0693,-905.9530,71.8781,1139.0325,-6169.7090,-857.8546
1,Line,,,,,,,90,0.0000,162.8789,129.8916,1317.7466,-6372.8164,-588.7711,208.3299,1317.7466,-6535.6953,-718.6627
1,Line,,,,,,,49,-149.6460,-170.4541,-123.8503,1168.1006,-6543.2705,-712.6215,258.4326,1317.7466,-6372.8164,-588.7711
1,Line,,,,,,,47,-29.0681,-30.8291,64.0183,1139.0325,-6407.8496,-516.0231,76.7707,1168.1006,-6377.0205,-580.0414
1,Line,,,,,,,90,0.0000,166.2500,132.5801,1168.1006,-6377.0205,-580.0414,212.6418,1168.1006,-6543.2705,-712.6215
1,Line,,,,,,,83,-29.0681,-221.8027,-88.2781,1139.0325,-6598.8232,-668.3195,240.4879,1168.1006,-6377.0205,-580.0414
1,Line,,,,,,,2,-149.6460,-4.2041,8.7297,1168.1006,-6377.0205,-580.0414,149.9594,1317.7466,-6372.8164,-588.7711
