Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,2.0000,,,,,,,,,,,,,,,,90,0.0000,2.0000,0.0000,-316.7321,1494.8232,129.6564,-316.7321,1492.8232,129.6564
1,Line,2.0000,,,,,,,,,,,,,,,,150,-1.7321,1.0000,0.0000,-323.4641,1489.9931,129.6564,-321.7321,1488.9931,129.6564
1,Line,2.0000,,,,,,,,,,,,,,,,0,0.0000,0.0000,-2.0000,-321.7321,1488.9931,127.6564,-321.7321,1488.9931,129.6564
1,Line,1.0000,,,,,,,,,,,,,,,,30,-0.8660,-0.5000,0.0000,-321.7321,1488.9931,129.6564,-320.8660,1489.4931,129.6564
1,Line,2.0000,,,,,,,,,,,,,,,,30,1.7321,1.0000,0.0000,-321.7321,1492.9931,129.6564,-323.4641,1491.9931,129.6564
1,Line,3.9434,,,,,,,,,,,,,,,,180,-3.9434,0.0000,0.0000,-320.6754,1494.8232,129.6564,-316.7321,1494.8232,129.6564
1,Line,2.7887,,,,,,,,,,,,,,,,180,-2.7887,0.0000,0.0000,-319.5207,1492.8232,129.6564,-316.7321,1492.8232,129.6564
1,Line,2.7887,,,,,,,,,,,,,,,,180,-2.7887,0.0000,0.0000,-319.5207,1492.8232,127.6564,-316.7321,1492.8232,127.6564
1,Line,2.0000,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.0000,-320.0000,1491.9931,129.6564,-320.0000,1491.9931,127.6564
1,Line,2.0000,,,,,,,,,,,,,,,,0,0.0000,0.0000,-2.0000,-323.4641,1491.9931,127.6564,-323.4641,1491.9931,129.6564
1,Line,2.0000,,,,,,,,,,,,,,,,90,0.0000,2.0000,0.0000,-323.4641,1491.9931,129.6564,-323.4641,1489.9931,129.6564
1,Line,2.0000,,,,,,,,,,,,,,,,0,0.0000,0.0000,-2.0000,-323.4641,1489.9931,127.6564,-323.4641,1489.9931,129.6564
1,Line,1.0000,,,,,,,,,,,,,,,,30,0.8660,0.5000,0.0000,-320.0000,1489.9931,129.6564,-320.8660,1489.4931,129.6564
1,Line,2.0000,,,,,,,,,,,,,,,,90,0.0000,2.0000,0.0000,-323.4641,1491.9931,194.6564,-323.4641,1489.9931,194.6564
