Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,145.5381,270.1744,177.6046,145.5381,282.1744,177.6046
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,145.9288,270.1744,177.5787,145.9288,282.1744,177.5787
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,146.3129,270.1744,177.6547,146.3129,282.1744,177.6547
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,145.1674,270.1744,177.7308,145.1674,282.1744,177.7308
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,144.4112,270.1744,178.5947,144.4112,282.1744,178.5947
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,144.5841,270.1744,178.2433,144.5841,282.1744,178.2433
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,144.8420,270.1744,177.9487,144.8420,282.1744,177.9487
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,146.6643,270.1744,177.8276,146.6643,282.1744,177.8276
1,Line,11.4071,,,,,,,,,,,,,,,,99,1.8503,-11.2500,-0.3698,149.1532,258.9244,178.4118,147.3030,270.1744,178.7816
1,Line,11.4071,,,,,,,,,,,,,,,,100,1.8829,-11.2500,0.1217,149.2118,258.9244,179.2940,147.3289,270.1744,179.1723
1,Line,11.4071,,,,,,,,,,,,,,,,99,1.7873,-11.2500,0.6049,149.0401,258.9244,180.1613,147.2529,270.1744,179.5564
1,Line,11.4071,,,,,,,,,,,,,,,,97,1.4175,-11.2500,-1.2454,148.3764,258.9244,176.8402,146.9589,270.1744,178.0855
1,Circle,,,,,,,,65.5944,145.8320,258.9244,179.0755,4.5694,,,28.7103,9.1388,,,,,,,,,,
1,Circle,,,,,,,,7.0686,145.8320,270.1744,179.0755,1.5000,,,9.4248,3.0000,,,,,,,,,,
