Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,61.2000,,,,,,,,,,,,,,,,0,61.2000,0.0000,0.0000,284.3533,-675.2325,-5.4173,223.1533,-675.2325,-5.4173
1,Line,52.6000,,,,,,,,,,,,,,,,0,52.6000,0.0000,0.0000,270.4533,-718.4689,68.8864,217.8533,-718.4689,68.8864
1,Line,47.3000,,,,,,,,,,,,,,,,0,47.3000,0.0000,0.0000,270.4533,-749.8272,-0.5600,223.1533,-749.8272,-0.5600
1,Arc,72.8418,694.3451,284.3533,-702.5187,22.3086,38.9006,216,107,,,,,,,,,,,,,,,,,,
1,Line,25.0000,,,,,,,,,,,,,,,,0,25.0000,0.0000,0.0000,248.1533,-589.1457,22.2318,223.1533,-589.1457,22.2318
1,Arc,72.8418,694.3451,223.1533,-702.5187,22.3086,38.9006,216,107,,,,,,,,,,,,,,,,,,
1,Line,57.4000,,,,,,,,,,,,,,,,0,57.4000,0.0000,0.0000,280.5533,-671.4434,-0.5600,223.1533,-671.4434,-0.5600
1,Line,52.6000,,,,,,,,,,,,,,,,0,52.6000,0.0000,0.0000,270.4533,-749.8272,44.0090,217.8533,-749.8272,44.0090
1,Line,6.8000,,,,,,,,,,,,,,,,0,6.8000,0.0000,0.0000,299.1533,-708.0679,43.7006,292.3533,-708.0679,43.7006
1,Line,6.8000,,,,,,,,,,,,,,,,0,6.8000,0.0000,0.0000,299.1533,-713.4155,41.5354,292.3533,-713.4155,41.5354
1,Line,6.8000,,,,,,,,,,,,,,,,0,6.8000,0.0000,0.0000,299.1533,-718.0204,38.0600,292.3533,-718.0204,38.0600
1,Line,6.8000,,,,,,,,,,,,,,,,0,6.8000,0.0000,0.0000,299.1533,-696.6284,43.6091,292.3533,-696.6284,43.6091
1,Line,62.7000,,,,,,,,,,,,,,,,0,62.7000,0.0000,0.0000,280.5533,-736.3620,3.1281,217.8533,-736.3620,3.1281
1,Line,47.3000,,,,,,,,,,,,,,,,0,47.3000,0.0000,0.0000,270.4533,-756.7229,-0.5600,223.1533,-756.7229,-0.5600
1,Line,6.8000,,,,,,,,,,,,,,,,0,6.8000,0.0000,0.0000,299.1533,-702.3421,44.4079,292.3533,-702.3421,44.4079
1,Line,37.9048,,,,,,,,,,,,,,,,90,0.0000,-37.5264,-5.3429,223.1533,-698.2599,-124.1248,223.1533,-660.7335,-118.7820
1,Line,37.9048,,,,,,,,,,,,,,,,90,0.0000,-5.3429,37.5264,223.1533,-844.9802,19.5388,223.1533,-839.6373,-17.9876
1,Line,19.2000,,,,,,,,,,,,,,,,0,19.2000,0.0000,0.0000,248.1533,-620.7286,-56.3454,228.9533,-620.7286,-56.3454
1,Line,37.9048,,,,,,,,,,,,,,,,90,0.0000,-22.7572,-30.3131,223.1533,-596.0413,-80.5184,223.1533,-573.2841,-50.2053
1,Line,37.9048,,,,,,,,,,,,,,,,90,0.0000,-35.1702,14.1361,223.1533,-771.0606,-105.4370,223.1533,-735.8904,-119.5731
1,Line,37.9048,,,,,,,,,,,,,,,,90,0.0000,-37.6305,4.5517,223.1533,-735.8904,-119.5731,223.1533,-698.2599,-124.1248
1,Line,18.9524,,,,,,,,,,,,,,,,90,0.0000,-7.4367,17.4324,223.1533,-832.2006,-35.4200,223.1533,-824.7640,-52.8524
1,Line,19.2000,,,,,,,,,,,,,,,,0,19.2000,0.0000,0.0000,248.1533,-612.0577,-44.7954,228.9533,-612.0577,-44.7954
1,Line,19.2000,,,,,,,,,,,,,,,,0,19.2000,0.0000,0.0000,248.1533,-643.4583,-74.1698,228.9533,-643.4583,-74.1698
1,Line,25.0000,,,,,,,,,,,,,,,,0,25.0000,0.0000,0.0000,248.1533,-603.3867,-33.2455,223.1533,-603.3867,-33.2455
1,Line,25.0000,,,,,,,,,,,,,,,,0,25.0000,0.0000,0.0000,248.1533,-592.6143,-6.4443,223.1533,-592.6143,-6.4443
1,Line,15.0426,,,,,,,,,,,,,,,,90,0.0000,-6.4385,-13.5951,248.1533,-592.6131,46.5855,248.1533,-586.1746,60.1806
1,Line,19.2000,,,,,,,,,,,,,,,,0,19.2000,0.0000,0.0000,248.1533,-670.0269,-85.5039,228.9533,-670.0269,-85.5039
