Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,2.7024,,,,,,,,,,0,0.2059,0.0000,-2.6945,145.8416,116.0617,8.5634,145.6357,116.0617,11.2579
1,Line,0.5012,,,,,,,,,,0,0.4985,0.0000,0.0518,145.6357,116.0617,11.2579,145.1372,116.0617,11.2061
1,Line,1.3568,,,,,,,,,,90,0.0000,1.3568,0.0000,145.8416,114.7304,5.8474,145.8416,113.3736,5.8474
1,Line,1.3313,,,,,,,,,,90,0.0000,1.3313,0.0000,145.8416,116.0617,5.8474,145.8416,114.7304,5.8474
1,Line,2.6881,,,,,,,,,,90,0.0000,2.6881,0.0000,146.1392,116.0617,4.6700,146.1392,113.3737,4.6700
1,Line,0.5709,,,,,,,,,,90,0.0000,0.5709,0.0000,146.0476,114.7304,5.8678,146.0476,114.1595,5.8678
1,Line,1.2106,,,,,,,,,,180,-0.0923,0.0000,1.2071,150.1533,116.0617,6.1909,150.2456,116.0617,4.9838
1,Line,1.3313,,,,,,,,,,90,0.0000,1.3313,-0.0004,146.0477,116.0617,5.8674,146.0476,114.7304,5.8678
1,Line,0.2070,,,,,,,,,,180,-0.2060,0.0000,-0.0204,145.8416,114.7304,5.8474,146.0476,114.7304,5.8678
1,Line,0.2070,,,,,,,,,,0,0.2060,-0.0001,0.0200,146.2537,116.0616,5.8874,146.0477,116.0617,5.8674
1,Line,0.8127,,,,,,,,,,255,-0.2060,-0.7859,-0.0204,145.8416,113.3736,5.8474,146.0476,114.1595,5.8678
1,Line,0.7858,,,,,,,,,,90,0.0000,0.7858,0.0004,146.0476,114.1595,5.8678,146.0477,113.3737,5.8674
1,Line,1.2009,,,,,,,,,,180,-0.0915,0.0000,1.1974,146.0477,116.0617,5.8674,146.1392,116.0617,4.6700
1,Line,0.9065,,,,,,,,,,270,0.0000,-0.9065,0.0000,145.8416,112.4672,11.2793,145.8416,113.3736,11.2793
1,Line,0.7090,,,,,,,,,,0,0.4316,0.0000,0.5625,143.8971,116.0617,10.5023,143.4654,116.0617,9.9398
1,Line,2.7175,,,,,,,,,,0,1.6302,0.0000,2.1742,145.5273,116.0617,12.6765,143.8971,116.0617,10.5023
1,Line,1.7626,,,,,,,,,,180,-0.2469,0.0000,1.7452,143.6835,116.0617,8.3984,143.9305,116.0617,6.6532
1,Line,1.5567,,,,,,,,,,180,-0.2181,0.0000,1.5414,143.4654,116.0617,9.9398,143.6835,116.0617,8.3984
1,Line,1.5333,,,,,,,,,,180,-1.5289,0.0000,-0.1168,142.1547,116.0617,8.2816,143.6835,116.0617,8.3984
1,Line,2.4094,,,,,,,,,,180,-1.7758,0.0000,1.6284,142.1547,116.0617,8.2816,143.9305,116.0617,6.6532
1,Line,0.7072,,,,,,,,,,180,-0.5430,0.0000,0.4531,143.9305,116.0617,6.6532,144.4735,116.0617,6.2001
1,Line,2.1137,,,,,,,,,,0,1.3108,0.0000,1.6582,143.4654,116.0617,9.9398,142.1547,116.0617,8.2816
1,Line,3.5947,,,,,,,,,,270,0.0241,-3.5945,-0.0185,143.4895,112.4672,9.9214,143.4654,116.0617,9.9398
1,Line,3.5947,,,,,,,,,,270,0.0241,-3.5945,-0.0185,143.9211,112.4672,10.4839,143.8971,116.0617,10.5023
1,Line,12.4166,,,,,,,,,,0,0.0000,0.0000,12.4166,323.9818,205.0959,16.1709,323.9818,205.0959,3.7544
1,Line,99.8275,,,,,,,,,,90,0.0000,99.8275,0.0000,311.5653,205.0959,3.7544,311.5653,105.2684,3.7544
1,Line,12.4166,,,,,,,,,,0,0.0000,0.0000,-12.4166,311.5653,105.2684,16.1709,311.5653,105.2684,28.5875
1,Line,12.4166,,,,,,,,,,0,0.0000,0.0000,12.4166,311.5653,205.0959,16.1709,311.5653,205.0959,3.7544
1,Line,99.8275,,,,,,,,,,270,0.0000,-99.8275,0.0000,311.5653,105.2684,16.1709,311.5653,205.0959,16.1709
1,Line,12.4166,,,,,,,,,,0,0.0000,0.0000,12.4166,311.5653,205.0959,28.5875,311.5653,205.0959,16.1709
1,Line,12.4166,,,,,,,,,,0,0.0000,0.0000,12.4166,323.9818,205.0959,28.5875,323.9818,205.0959,16.1709
1,Line,12.4166,,,,,,,,,,180,-12.4166,0.0000,0.0000,311.5653,205.0959,28.5875,323.9818,205.0959,28.5875
1,Line,12.4166,,,,,,,,,,180,-12.4166,0.0000,0.0000,311.5653,205.0959,16.1709,323.9818,205.0959,16.1709
1,Line,41.6274,,,,,,,,,,270,0.0000,-41.6274,0.0000,323.9818,163.4686,28.5875,323.9818,205.0959,28.5875
1,Line,99.8275,,,,,,,,,,90,0.0000,99.8275,0.0000,311.5653,205.0959,28.5875,311.5653,105.2684,28.5875
1,Line,3.5946,,,,,,,,,,270,0.0101,-3.5945,0.0112,144.4836,112.4672,6.2113,144.4735,116.0617,6.2001
1,Line,3.6977,,,,,,,,,,180,-3.6870,0.0000,-0.2818,142.4522,116.0617,4.3882,146.1392,116.0617,4.6700
1,Line,2.6881,,,,,,,,,,270,0.0000,-2.6881,0.0000,142.4522,113.3737,4.3883,142.4522,116.0617,4.3882
1,Line,0.2069,,,,,,,,,,180,-0.2063,0.0001,-0.0157,146.1392,116.0617,4.6700,146.3455,116.0616,4.6858
1,Line,0.3382,,,,,,,,,,0,0.3372,0.0000,0.0258,146.6828,113.3737,4.7116,146.3456,113.3737,4.6858
1,Line,0.2070,,,,,,,,,,0,0.2064,0.0000,0.0158,146.3456,113.3737,4.6858,146.1392,113.3737,4.6700
1,Line,0.9065,,,,,,,,,,270,0.0000,-0.9065,0.0000,145.8416,112.4672,5.8474,145.8416,113.3736,5.8474
1,Line,0.9069,,,,,,,,,,270,-0.0019,-0.9065,0.0241,146.5446,112.4672,5.9399,146.5465,113.3737,5.9158
1,Line,0.9067,,,,,,,,,,270,0.0015,-0.9065,-0.0193,145.1387,112.4672,11.1868,145.1372,113.3736,11.2061
1,Line,3.9114,,,,,,,,,,180,-3.9001,-0.0001,-0.2981,146.3455,116.0616,4.6858,150.2456,116.0617,4.9838
1,Line,2.6880,,,,,,,,,,90,0.0000,2.6880,0.0000,150.2456,116.0617,4.9838,150.2456,113.3737,4.9839
1,Line,3.5732,,,,,,,,,,0,3.5628,0.0001,0.2723,150.2456,113.3737,4.9839,146.6828,113.3737,4.7116
1,Line,4.1251,,,,,,,,,,0,0.3144,0.0000,-4.1131,142.1547,116.0617,8.2816,141.8403,116.0617,12.3947
1,Circle,,23.1741,145.8416,112.4672,8.5634,2.7160,,,17.0650,5.4320,,,,,,,,,,
1,Line,3.9047,,,,,,,,,,0,0.2976,0.0000,-3.8934,142.4522,116.0617,4.3882,142.1547,116.0617,8.2816
1,Line,3.5946,,,,,,,,,,270,-0.0094,-3.5945,-0.0103,143.9211,112.4672,6.6429,143.9305,116.0617,6.6532
1,Line,2.2618,,,,,,,,,,180,-1.6657,0.0000,1.5301,144.4735,116.0617,6.2001,146.1392,116.0617,4.6700
1,Line,0.2070,,,,,,,,,,180,-0.2059,0.0000,-0.0214,145.6357,113.3737,11.2579,145.8416,113.3736,11.2793
1,Line,7.8161,,,,,,,,,,0,7.7934,0.0000,0.5956,149.6337,113.3737,12.9904,141.8403,113.3737,12.3947
1,Line,0.5012,,,,,,,,,,180,-0.4985,0.0000,-0.0518,145.1372,113.3736,11.2061,145.6357,113.3737,11.2579
1,Line,3.6977,,,,,,,,,,180,-3.6870,0.0000,-0.2818,142.4522,113.3737,4.3883,146.1392,113.3737,4.6700
1,Line,5.4063,,,,,,,,,,180,-0.4120,0.0000,5.3905,145.6357,113.3737,11.2579,146.0477,113.3737,5.8674
1,Line,1.5738,,,,,,,,,,0,1.5692,0.0000,0.1199,149.7417,116.0617,11.5774,148.1725,116.0617,11.4575
1,Line,4.5933,,,,,,,,,,180,-4.5933,0.0000,0.0000,208.5109,114.0520,25.8324,213.1042,114.0520,25.8324
1,Line,4.5933,,,,,,,,,,0,0.0000,0.0000,-4.5933,213.1042,114.0520,25.8324,213.1042,114.0520,30.4257
1,Line,4.5933,,,,,,,,,,0,0.0000,0.0000,4.5933,208.5109,114.0520,30.4257,208.5109,114.0520,25.8324
1,Line,1.3440,,,,,,,,,,270,0.0000,-1.3440,0.0000,208.5109,114.0520,25.8324,208.5109,115.3961,25.8324
1,Line,6.8057,,,,,,,,,,0,4.5933,0.0000,-5.0219,213.1042,114.0520,20.8105,208.5109,114.0520,25.8324
1,Line,26.0537,,,,,,,,,,270,0.0000,-26.0537,0.0000,208.5109,115.3961,25.8324,208.5109,141.4498,25.8324
1,Line,82.2054,,,,,,,,,,270,0.0000,-82.2054,0.0000,208.5109,114.0520,30.4257,208.5109,196.2574,30.4257
1,Line,1.3440,,,,,,,,,,90,0.0000,1.3440,0.0000,213.1042,115.3961,25.8324,213.1042,114.0520,25.8324
1,Line,4.5933,,,,,,,,,,0,4.5933,0.0000,0.0000,213.1042,114.0520,30.4257,208.5109,114.0520,30.4257
1,Line,26.0537,,,,,,,,,,90,0.0000,26.0537,0.0000,213.1042,141.4498,25.8324,213.1042,115.3961,25.8324
1,Line,6.8057,,,,,,,,,,180,-4.5933,0.0000,5.0219,208.5109,115.3961,25.8324,213.1042,115.3961,20.8105
1,Line,6.7936,,,,,,,,,,0,6.7936,0.0000,0.0000,251.3875,116.0617,20.8105,244.5939,116.0617,20.8105
1,Line,8.1626,,,,,,,,,,180,-8.1626,0.0000,0.0000,243.2249,116.0617,22.6968,251.3875,116.0617,22.6968
1,Line,1.8863,,,,,,,,,,0,0.0000,0.0000,1.8863,251.3875,113.3736,22.6968,251.3875,113.3736,20.8105
1,Line,0.6656,,,,,,,,,,270,0.0000,-0.6656,0.0000,244.5939,115.3961,20.8105,244.5939,116.0617,20.8105
1,Line,8.1626,,,,,,,,,,180,-8.1626,0.0000,0.0000,243.2249,113.3736,22.6968,251.3875,113.3736,22.6968
1,Line,2.6881,,,,,,,,,,90,0.0000,2.6881,0.0000,251.3875,116.0617,22.6968,251.3875,113.3736,22.6968
1,Line,4.5933,,,,,,,,,,180,-4.5933,0.0000,0.0000,208.5109,115.3961,25.8324,213.1042,115.3961,25.8324
1,Line,0.6656,,,,,,,,,,270,0.0000,-0.6656,0.0000,251.3875,115.3961,20.8105,251.3875,116.0617,20.8105
1,Line,1.8863,,,,,,,,,,0,0.0000,0.0000,1.8863,251.3875,116.0617,22.6968,251.3875,116.0617,20.8105
1,Line,0.6784,,,,,,,,,,270,0.0000,-0.6784,0.0000,251.3875,113.3736,20.8105,251.3875,114.0520,20.8105
1,Line,4.5933,,,,,,,,,,0,4.5933,0.0000,0.0000,213.1042,141.4498,25.8324,208.5109,141.4498,25.8324
1,Line,15.5062,,,,,,,,,,180,-15.5062,0.0000,0.0000,213.1042,115.3961,22.4845,228.6104,115.3961,22.4845
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,-1.6740,228.6104,115.3961,20.8105,228.6104,115.3961,22.4845
1,Line,1.7648,,,,,,,,,,0,1.7648,0.0000,0.0000,214.8690,115.3961,20.8105,213.1042,115.3961,20.8105
1,Line,15.5062,,,,,,,,,,180,-15.5062,0.0000,0.0000,213.1042,114.0520,20.8105,228.6104,114.0520,20.8105
1,Line,0.6656,,,,,,,,,,270,0.0000,-0.6656,0.0000,228.6104,114.7304,20.8105,228.6104,115.3961,20.8105
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,1.6740,244.5939,115.3961,22.4845,244.5939,115.3961,20.8105
1,Line,14.6145,,,,,,,,,,0,14.6145,0.0000,0.0000,243.2249,114.7304,20.8105,228.6104,114.7304,20.8105
1,Line,14.6145,,,,,,,,,,0,14.6145,0.0000,0.0000,243.2249,114.0520,20.8105,228.6104,114.0520,20.8105
1,Line,45.6743,,,,,,,,,,0,45.6743,0.0000,0.0000,258.7785,141.4498,25.8324,213.1042,141.4498,25.8324
1,Line,14.6145,,,,,,,,,,0,14.6145,0.0000,0.0000,243.2249,115.3961,22.4845,228.6104,115.3961,22.4845
1,Line,13.7414,,,,,,,,,,0,13.7414,0.0000,0.0000,228.6104,115.3961,20.8105,214.8690,115.3961,20.8105
1,Line,3.3479,,,,,,,,,,0,0.0000,0.0000,-3.3479,213.1042,115.3961,22.4845,213.1042,115.3961,25.8324
1,Line,3.3479,,,,,,,,,,0,0.0000,0.0000,3.3479,213.1042,114.0520,25.8324,213.1042,114.0520,22.4845
1,Line,82.2054,,,,,,,,,,270,0.0000,-82.2054,0.0000,213.1042,114.0520,30.4257,213.1042,196.2574,30.4257
1,Line,27.4541,,,,,,,,,,90,0.0000,27.4541,0.0000,213.1042,168.9039,25.8324,213.1042,141.4498,25.8324
1,Line,45.6743,,,,,,,,,,0,45.6743,0.0000,0.0000,258.7785,168.9039,25.8324,213.1042,168.9039,25.8324
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,1.6740,213.1042,115.3961,22.4845,213.1042,115.3961,20.8105
1,Line,0.6784,,,,,,,,,,270,0.0000,-0.6784,0.0000,228.6104,114.0520,20.8105,228.6104,114.7304,20.8105
1,Line,1.3440,,,,,,,,,,270,0.0000,-1.3440,0.0000,213.1042,114.0520,22.4845,213.1042,115.3961,22.4845
1,Line,1.3440,,,,,,,,,,90,0.0000,1.3440,0.0000,213.1042,115.3961,20.8105,213.1042,114.0520,20.8105
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,-1.6740,213.1042,114.0520,20.8105,213.1042,114.0520,22.4845
1,Line,0.6784,,,,,,,,,,270,0.0000,-0.6784,0.0000,244.5939,114.0520,20.8105,244.5939,114.7304,20.8105
1,Line,0.6656,,,,,,,,,,270,0.0000,-0.6656,0.0000,243.2249,115.3961,20.8105,243.2249,116.0617,20.8105
1,Line,1.6906,,,,,,,,,,180,-1.3690,0.0000,0.9919,243.2249,116.0617,20.8105,244.5939,116.0617,19.8186
1,Line,1.3690,,,,,,,,,,0,1.3690,0.0000,0.0000,244.5939,114.7304,20.8105,243.2249,114.7304,20.8105
1,Line,0.6784,,,,,,,,,,270,0.0000,-0.6784,0.0000,243.2249,114.0520,20.8105,243.2249,114.7304,20.8105
1,Line,0.6784,,,,,,,,,,270,0.0000,-0.6784,0.0000,243.2249,113.3736,20.8105,243.2249,114.0520,20.8105
1,Line,0.9919,,,,,,,,,,0,0.0000,0.0000,-0.9919,244.5939,113.3736,18.8268,244.5939,113.3736,19.8186
1,Line,30.1207,,,,,,,,,,180,-30.1207,0.0000,0.0000,213.1042,114.0520,22.4845,243.2249,114.0520,22.4845
1,Line,1.6906,,,,,,,,,,0,1.3690,0.0000,-0.9919,244.5939,113.3736,19.8186,243.2249,113.3736,20.8105
1,Line,2.6881,,,,,,,,,,90,0.0000,2.6881,0.0000,244.5939,116.0617,19.8186,244.5939,113.3736,19.8186
1,Line,0.9919,,,,,,,,,,0,0.0000,0.0000,0.9919,244.5939,116.0617,20.8105,244.5939,116.0617,19.8186
1,Line,0.6656,,,,,,,,,,270,0.0000,-0.6656,0.0000,243.2249,114.7304,20.8105,243.2249,115.3961,20.8105
1,Line,2.6881,,,,,,,,,,90,0.0000,2.6881,0.0000,149.6337,116.0617,12.9903,149.6337,113.3737,12.9904
1,Line,1.4227,,,,,,,,,,0,0.1084,0.0000,-1.4186,145.6357,116.0617,11.2579,145.5273,116.0617,12.6765
1,Line,2.6881,,,,,,,,,,90,0.0000,2.6881,0.0000,149.7417,116.0617,11.5774,149.7417,113.3737,11.5774
1,Line,1.3568,,,,,,,,,,90,0.0000,1.3568,0.0000,145.8416,114.7304,11.2793,145.8416,113.3736,11.2793
1,Line,2.6881,,,,,,,,,,90,0.0000,2.6881,0.0000,148.1725,116.0617,11.4575,148.1725,113.3736,11.4575
1,Line,95.1289,,,,,,,,,,0,94.8522,0.0000,7.2493,244.5939,113.3736,18.8268,149.7417,113.3737,11.5774
1,Line,94.7149,,,,,,,,,,180,-94.4406,0.0001,-7.2038,150.1534,113.3737,6.1910,244.5939,113.3736,13.3948
1,Line,4.1184,,,,,,,,,,180,-4.1064,0.0000,-0.3138,145.5273,116.0617,12.6765,149.6337,116.0617,12.9903
1,Line,0.2071,,,,,,,,,,0,0.2059,0.0000,0.0214,145.8416,116.0617,11.2793,145.6357,116.0617,11.2579
1,Line,1.4171,,,,,,,,,,180,-0.1080,0.0000,1.4130,149.6337,116.0617,12.9903,149.7417,116.0617,11.5774
1,Line,1.3690,,,,,,,,,,0,1.3690,0.0000,0.0000,244.5939,115.3961,22.4845,243.2249,115.3961,22.4845
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,1.6740,251.3875,114.0520,22.4845,251.3875,114.0520,20.8105
1,Line,6.7936,,,,,,,,,,180,-6.7936,0.0000,0.0000,244.5939,114.0520,22.4845,251.3875,114.0520,22.4845
1,Line,1.3440,,,,,,,,,,270,0.0000,-1.3440,0.0000,251.3875,114.0520,22.4845,251.3875,115.3961,22.4845
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,1.6740,251.3875,115.3961,22.4845,251.3875,115.3961,20.8105
1,Line,0.6784,,,,,,,,,,90,0.0000,0.6784,0.0000,251.3875,114.7304,20.8105,251.3875,114.0520,20.8105
1,Line,0.6784,,,,,,,,,,270,0.0000,-0.6784,0.0000,244.5939,113.3736,20.8105,244.5939,114.0520,20.8105
1,Line,0.6656,,,,,,,,,,270,0.0000,-0.6656,0.0000,244.5939,114.7304,20.8105,244.5939,115.3961,20.8105
1,Line,1.3690,,,,,,,,,,180,-1.3690,0.0000,0.0000,243.2249,114.0520,22.4845,244.5939,114.0520,22.4845
1,Line,1.3440,,,,,,,,,,90,0.0000,1.3440,0.0000,244.5939,115.3961,22.4845,244.5939,114.0520,22.4845
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,1.6740,244.5939,114.0520,22.4845,244.5939,114.0520,20.8105
1,Line,0.6656,,,,,,,,,,90,0.0000,0.6656,0.0000,251.3875,115.3961,20.8105,251.3875,114.7304,20.8105
1,Line,1.3690,,,,,,,,,,180,-1.3690,0.0000,0.0000,243.2249,116.0617,20.8105,244.5939,116.0617,20.8105
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,1.6740,243.2249,114.0520,22.4845,243.2249,114.0520,20.8105
1,Line,1.3690,,,,,,,,,,180,-1.3690,0.0000,0.0000,243.2249,113.3736,20.8105,244.5939,113.3736,20.8105
1,Line,1.3690,,,,,,,,,,0,1.3690,0.0000,0.0000,244.5939,114.0520,20.8105,243.2249,114.0520,20.8105
1,Line,14.6145,,,,,,,,,,180,-14.6145,0.0000,0.0000,228.6104,115.3961,20.8105,243.2249,115.3961,20.8105
1,Line,1.6740,,,,,,,,,,0,0.0000,0.0000,1.6740,243.2249,115.3961,22.4845,243.2249,115.3961,20.8105
1,Line,1.3440,,,,,,,,,,90,0.0000,1.3440,0.0000,243.2249,115.3961,22.4845,243.2249,114.0520,22.4845
1,Line,1.8863,,,,,,,,,,0,0.0000,0.0000,-1.8863,243.2249,116.0617,20.8105,243.2249,116.0617,22.6968
1,Line,1.8863,,,,,,,,,,0,0.0000,0.0000,-1.8863,243.2249,113.3736,20.8105,243.2249,113.3736,22.6968
1,Line,2.6881,,,,,,,,,,90,0.0000,2.6881,0.0000,243.2249,116.0617,22.6968,243.2249,113.3736,22.6968
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,132.5026,193.6531,19.9334,132.5026,187.7878,19.9334
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,132.7808,193.6531,20.6050,132.7808,187.7878,20.6050
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,132.4077,193.6531,19.2128,132.4077,187.7878,19.2128
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,132.7808,193.6531,17.8205,132.7808,187.7878,17.8205
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,132.5026,193.6531,18.4921,132.5026,187.7878,18.4921
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,135.9129,193.6531,21.9024,135.9129,187.7878,21.9024
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,135.1922,193.6531,21.9973,135.1922,187.7878,21.9973
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,134.4716,193.6531,21.9024,134.4716,187.7878,21.9024
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,133.2233,193.6531,21.1817,133.2233,187.7878,21.1817
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,133.8000,193.6531,21.6242,133.8000,187.7878,21.6242
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,133.2233,193.6531,17.2438,133.2233,187.7878,17.2438
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,137.6037,193.6531,17.8205,137.6037,187.7878,17.8205
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,137.1612,193.6531,17.2438,137.1612,187.7878,17.2438
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,137.8818,193.6531,18.4921,137.8818,187.7878,18.4921
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,137.8818,193.6531,19.9334,137.8818,187.7878,19.9334
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,137.9767,193.6531,19.2128,137.9767,187.7878,19.2128
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,134.4716,193.6531,16.5232,134.4716,187.7878,16.5232
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,133.8000,193.6531,16.8013,133.8000,187.7878,16.8013
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,135.1922,193.6531,16.4283,135.1922,187.7878,16.4283
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,136.5845,193.6531,16.8013,136.5845,187.7878,16.8013
1,Line,5.8653,,,,,,,,,,90,0.0000,5.8653,0.0000,135.9129,193.6531,16.5232,135.9129,187.7878,16.5232
1,Line,4.1645,,,,,,,,,,0,4.1645,0.0000,0.0000,139.3567,187.7878,15.0949,135.1922,187.7878,15.0949
1,Line,77.8655,,,,,,,,,,180,-77.8655,0.0000,0.0145,139.3567,190.5864,17.1538,217.2222,190.5864,17.1394
1,Line,77.8655,,,,,,,,,,0,77.8655,0.0000,0.0021,217.2222,190.5864,21.2807,139.3567,190.5864,21.2786
1,Line,2.0659,,,,,,,,,,0,0.0000,0.0000,2.0659,139.3567,187.7878,23.3445,139.3567,187.7878,21.2786
1,Line,4.1494,,,,,,,,,,0,4.1494,0.0000,0.0000,135.1922,187.7878,23.3445,131.0429,187.7878,23.3445
1,Line,2.7986,,,,,,,,,,270,0.0000,-2.7986,0.0000,139.3567,187.7878,21.2786,139.3567,190.5864,21.2786
1,Line,2.7986,,,,,,,,,,90,0.0000,2.7986,0.0000,217.2222,190.5864,21.2807,217.2222,187.7878,21.2807
1,Line,8.2690,,,,,,,,,,0,8.2690,0.0000,0.0000,225.4912,187.7878,15.0659,217.2222,187.7878,15.0659
1,Line,2.7986,,,,,,,,,,270,0.0000,-2.7986,0.0000,217.2222,187.7878,17.1394,217.2222,190.5864,17.1394
1,Line,2.0679,,,,,,,,,,0,0.0000,0.0000,2.0679,217.2222,187.7878,21.2807,217.2222,187.7878,19.2128
1,Line,2.0734,,,,,,,,,,0,0.0000,0.0000,2.0734,217.2222,187.7878,19.2128,217.2222,187.7878,17.1394
