Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,64.7621,789.9102,21.9406,66.0744,789.9185,21.9563
1,Line,1.1250,,,,,,,,,,,,,,,,0,1.1249,0.0070,0.0135,67.1838,782.4342,27.1798,66.0589,782.4272,27.1663
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,64.7354,787.8239,25.2541,66.0478,787.8321,25.2699
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,64.7212,781.4873,29.7415,66.0336,781.4955,29.7572
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,64.7215,784.9509,27.9149,66.0338,784.9592,27.9306
1,Line,4.0000,,,,,,,,,,,,,,,,0,-4.0000,-0.0066,0.0000,-35.1012,816.4989,20.0494,-31.1012,816.5054,20.0494
1,Line,1.1250,,,,,,,,,,,,,,,,0,1.1249,0.0070,0.0135,67.2731,769.3235,26.5744,66.1482,769.3164,26.5609
1,Line,1.1250,,,,,,,,,,,,,,,,0,1.1249,0.0070,0.0135,67.2363,772.4250,28.0301,66.1114,772.4179,28.0166
1,Line,1.1250,,,,,,,,,,,,,,,,0,1.1249,0.0070,0.0135,67.1900,779.2116,28.3435,66.0651,779.2045,28.3300
1,Line,1.1250,,,,,,,,,,,,,,,,0,1.1249,0.0070,0.0135,67.2079,775.7976,28.6335,66.0830,775.7906,28.6200
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,65.1240,771.0777,1.6083,66.4364,771.0859,1.6240
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,65.0831,762.6548,9.4092,66.3955,762.6630,9.4249
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,65.1105,774.8961,0.7403,66.4229,774.9043,0.7560
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,65.0468,782.5496,2.0474,66.3592,782.5578,2.0631
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,65.0842,778.8089,0.8900,66.3965,778.8171,0.9058
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,64.8441,766.7019,27.2163,66.1565,766.7101,27.2321
1,Line,1.3125,,,,,,,,,,,,,,,,0,-1.3124,-0.0082,-0.0157,64.7984,770.0155,29.3024,66.1107,770.0237,29.3181
