Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,4.5375,,,,,,,270,0.0000,-4.5375,0.0000,295.6532,217.7227,38.4181,295.6532,222.2601,38.4181
1,Line,7.5625,,,,,,,270,0.0000,-7.5625,0.0000,915.7753,195.0353,56.5680,915.7753,202.5978,56.5680
1,Line,1.4503,,,,,,,270,0.0000,-1.4225,0.2829,822.0007,213.1852,63.3100,822.0007,214.6077,63.0271
1,Line,33.2748,,,,,,,0,0.0000,0.0000,-33.2748,921.8252,195.0353,20.2681,921.8252,195.0353,53.5430
1,Line,10.5874,,,,,,,270,0.0000,-10.5874,0.0000,921.8252,202.5978,26.3181,921.8252,213.1852,26.3181
1,Line,149.7368,,,,,,,0,149.7368,0.0000,0.0000,334.9781,157.8875,276.7364,185.2413,157.8875,276.7364
1,Line,15.4413,,,,,,,90,0.0000,15.2821,-2.2112,185.2413,173.1696,274.5251,185.2413,157.8875,276.7364
1,Line,32.6699,,,,,,,0,0.0000,0.0000,-32.6699,776.0210,87.3727,168.4924,776.0210,87.3727,201.1623
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,797.8009,87.3727,168.4924,797.8009,92.8176,168.4924
1,Line,3.5409,,,,,,,256,-0.7528,-2.9441,1.8175,718.5819,61.2664,32.4895,719.3348,64.2106,30.6721
1,Line,2.5038,,,,,,,180,-0.4885,0.0000,-2.4557,867.0085,61.2664,38.4180,867.4970,61.2664,40.8737
1,Line,1.3551,,,,,,,0,1.3290,0.0000,-0.2644,339.3320,226.1068,41.6265,338.0030,226.1068,41.8909
1,Line,220.5214,,,,,,,0,220.5214,0.0000,0.0000,936.6477,202.7374,265.5385,716.1263,202.7373,265.5385
1,Line,3.2713,,,,,,,180,-0.6382,0.0000,-3.2085,865.0413,64.2106,38.4180,865.6795,64.2106,41.6265
1,Line,5.4450,,,,,,,180,-5.4450,0.0000,0.0000,933.9252,155.4348,111.3202,939.3702,155.4348,111.3202
1,Line,29.9474,,,,,,,180,-29.9474,0.0000,0.0000,152.5714,226.2195,103.1528,182.5188,226.2195,103.1527
1,Line,5.4450,,,,,,,90,0.0000,5.4450,0.0000,797.8009,196.2721,168.4924,797.8009,190.8272,168.4924
1,Line,32.6699,,,,,,,0,0.0000,0.0000,32.6699,797.8009,190.8272,201.1623,797.8009,190.8272,168.4924
1,Line,40.8373,,,,,,,180,0.0000,0.0000,-40.8373,566.3895,231.6645,97.7078,566.3895,231.6645,138.5451
1,Line,33.1205,,,,,,,99,-5.4450,32.6698,0.0000,57.2844,120.0425,152.1575,62.7294,87.3726,152.1575
1,Line,40.8373,,,,,,,0,0.0000,0.0000,40.8373,509.2172,49.2578,138.5451,509.2172,49.2578,97.7078
1,Line,16.3349,,,,,,,0,0.0000,0.0000,-16.3349,185.2413,90.0951,247.4446,185.2413,90.0951,263.7795
1,Line,5.4450,,,,,,,180,-5.4450,0.0000,0.0000,57.2844,120.0425,152.1575,62.7294,120.0425,152.1575
1,Line,21.7799,,,,,,,0,21.7799,0.0000,0.0000,770.5760,196.2721,168.4924,748.7961,196.2721,168.4924
1,Line,3.5409,,,,,,,76,0.7528,2.9441,-1.8175,178.2481,224.1396,44.3466,177.4953,221.1955,46.1640
1,Line,2.9070,,,,,,,270,0.0000,0.0000,2.9070,197.4925,62.8703,190.9398,197.4925,62.8703,188.0328
1,Line,3.5408,,,,,,,180,-2.9441,0.0000,1.9672,719.5991,217.7227,46.8022,722.5432,217.7227,44.8350
1,Line,2.5239,,,,,,,90,0.0000,2.0419,1.4835,168.2007,145.1262,249.1279,168.2007,143.0843,247.6444
1,Line,39.3464,,,,,,,90,0.0000,20.2286,-33.7482,185.2413,220.7745,233.8321,185.2413,200.5459,267.5804
1,Line,32.6699,,,,,,,0,0.0000,0.0000,-32.6699,803.2458,190.8272,168.4924,803.2458,190.8272,201.1623
1,Line,149.7368,,,,,,,0,149.7368,0.0000,0.0000,334.9781,220.7745,233.8321,185.2413,220.7745,233.8321
1,Line,149.7368,,,,,,,0,149.7368,0.0000,0.0000,334.9781,200.5459,267.5804,185.2413,200.5459,267.5804
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,776.0210,87.3727,201.1623,776.0210,92.8176,201.1623
1,Line,1.3550,,,,,,,0,1.3290,0.0000,0.2644,180.7038,226.1068,41.8909,179.3748,226.1068,41.6265
1,Line,13.2331,,,,,,,180,-12.0999,0.0000,5.3579,274.4783,72.2208,68.6679,286.5782,72.2208,63.3101
1,Line,125.2344,,,,,,,0,125.2344,0.0000,0.0000,928.4802,190.8272,168.4924,803.2458,190.8272,168.4924
1,Line,3.2714,,,,,,,180,-3.2085,0.0000,-0.6382,716.1263,64.2106,30.0339,719.3348,64.2106,30.6721
1,Line,13.2331,,,,,,,24,12.0999,5.3579,0.0000,244.2285,222.2601,59.5930,232.1285,216.9023,59.5930
1,Line,185.1291,,,,,,,90,0.0000,185.1291,0.0000,57.2844,234.3869,86.8178,57.2844,49.2578,86.8178
1,Line,136.1244,,,,,,,90,0.0000,136.1244,0.0000,651.0891,209.8846,86.8178,651.0891,73.7602,86.8178
1,Line,2.5239,,,,,,,90,0.0000,2.4004,-0.7799,102.8610,135.0162,178.0212,102.8610,132.6158,178.8011
1,Line,952.8706,,,,,,,0,952.8706,0.0000,0.0000,1010.1549,234.3870,86.8178,57.2844,234.3869,86.8178
1,Line,5.4450,,,,,,,0,5.4450,0.0000,0.0000,884.9205,49.2578,97.7077,879.4755,49.2578,97.7077
1,Line,5.4450,,,,,,,0,5.4450,0.0000,0.0000,947.5376,49.2579,97.7077,942.0927,49.2578,97.7077
1,Line,5.4450,,,,,,,0,5.4450,0.0000,0.0000,446.6000,49.2578,97.7078,441.1551,49.2578,97.7078
1,Line,5.4450,,,,,,,0,5.4450,0.0000,0.0000,697.0688,49.2578,97.7078,691.6239,49.2578,97.7078
1,Line,1.3551,,,,,,,180,-1.3290,0.0000,-0.2644,873.4254,226.1068,34.9452,874.7545,226.1068,35.2096
1,Line,5.3113,,,,,,,180,-1.0362,0.0000,5.2092,623.8642,209.8846,65.0379,624.9004,209.8846,59.8287
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,803.2458,190.8272,168.4924,803.2458,196.2721,168.4924
1,Line,2.7225,,,,,,,270,0.0000,-2.7225,0.0000,566.3895,49.2578,138.5451,566.3895,51.9803,138.5451
1,Line,16.0919,,,,,,,273,0.9278,-16.0651,0.0000,113.7510,125.7572,192.9948,112.8232,141.8224,192.9948
1,Line,72.5996,,,,,,,0,72.5996,0.0000,0.0000,831.0757,217.7227,47.4930,758.4761,217.7227,47.4930
1,Line,5.2091,,,,,,,270,0.0000,0.0000,-5.2091,716.1263,185.3822,157.8384,716.1263,185.3822,163.0475
1,Line,6.7641,,,,,,,180,-6.0500,0.0000,3.0250,855.2756,217.7227,65.6429,861.3255,217.7227,62.6179
1,Line,9.0749,,,,,,,0,0.0000,0.0000,-9.0749,831.0757,217.7227,38.4180,831.0757,217.7227,47.4930
1,Line,32.5801,,,,,,,0,12.0999,0.0000,30.2499,374.3028,202.5977,56.5680,362.2029,202.5977,26.3181
1,Line,19.0574,,,,,,,0,0.0000,0.0000,19.0574,427.5426,185.3822,244.7221,427.5426,185.3822,225.6647
1,Line,5.4450,,,,,,,90,0.0000,5.4450,0.0000,776.0210,92.8176,168.4924,776.0210,87.3727,168.4924
1,Line,33.1205,,,,,,,270,0.0000,-5.4450,32.6699,770.5760,87.3727,201.1623,770.5760,92.8176,168.4924
1,Line,5.4450,,,,,,,180,-5.4450,0.0000,0.0000,168.2007,148.6286,251.5283,173.6457,148.6286,251.5283
1,Line,136.1244,,,,,,,270,0.0000,-136.1244,0.0000,585.7494,73.7602,86.8178,585.7494,209.8846,86.8178
1,Line,8.6092,,,,,,,18,8.1674,2.7225,0.0000,585.7494,209.8846,86.8178,577.5819,207.1621,86.8178
1,Line,27.2249,,,,,,,180,-27.2249,0.0000,0.0000,623.8642,73.7602,86.8178,651.0891,73.7602,86.8178
1,Line,10.8900,,,,,,,0,10.8900,0.0000,0.0000,623.8642,73.7602,86.8178,612.9742,73.7602,86.8178
1,Line,251.9960,,,,,,,181,-251.9813,-2.7225,0.0000,399.1078,207.1621,86.8178,651.0891,209.8846,86.8178
1,Line,46.2823,,,,,,,0,0.0000,0.0000,46.2823,430.2651,234.3869,143.9901,430.2651,234.3869,97.7078
1,Line,326.6985,,,,,,,0,326.6985,0.0000,0.0000,661.6765,162.1354,263.6352,334.9781,162.1354,263.6352
1,Line,3.2714,,,,,,,180,-2.7200,0.0000,1.8175,174.7753,221.1955,32.4896,177.4953,221.1955,30.6721
1,Line,3.5409,,,,,,,262,-0.4885,-3.4728,-0.4885,709.7093,217.7227,32.0011,710.1978,221.1955,32.4896
1,Line,27.2249,,,,,,,0,0.0000,0.0000,-27.2249,182.5188,62.8703,103.1527,182.5188,62.8703,130.3776
1,Line,5.4450,,,,,,,0,5.4450,0.0000,0.0000,1010.1549,81.9277,152.1575,1004.7099,81.9277,152.1575
1,Line,5.1336,,,,,,,0,3.6300,0.0000,-3.6300,201.8787,222.2601,56.5680,198.2487,222.2601,60.1980
1,Line,5.4450,,,,,,,90,0.0000,5.4450,0.0000,743.3511,196.2721,103.1527,743.3511,190.8272,103.1527
1,Line,17.2185,,,,,,,252,-5.4450,-16.3349,0.0000,1004.7099,65.5928,152.1575,1010.1549,81.9277,152.1575
1,Line,4.5375,,,,,,,90,0.0000,4.5375,0.0000,301.7032,67.6834,26.3181,301.7032,63.1459,26.3181
1,Line,35.3923,,,,,,,180,-35.3923,0.0000,0.0000,373.0929,51.9803,176.6599,408.4852,51.9803,176.6599
1,Line,0.4830,,,,,,,270,0.0000,0.0000,-0.4830,197.4925,220.7745,187.5499,197.4925,220.7745,188.0328
1,Line,3.5409,,,,,,,270,0.0000,-1.9672,-2.9441,338.0030,59.2992,41.8909,338.0030,61.2664,44.8350
1,Line,3.2713,,,,,,,0,1.8175,0.0000,-2.7200,867.4970,64.2106,32.4895,865.6795,64.2106,35.2096
1,Line,5.4450,,,,,,,0,0.0000,0.0000,5.4450,196.1312,49.2578,182.1049,196.1312,49.2578,176.6599
1,Line,24.9447,,,,,,,180,-24.1999,0.0000,-6.0500,697.9763,217.7227,53.5430,722.1762,217.7227,59.5929
1,Line,3.5409,,,,,,,180,-0.6908,0.0000,-3.4728,707.0513,217.7227,38.4181,707.7421,217.7227,41.8909
1,Line,3.0250,,,,,,,0,0.0000,0.0000,-3.0250,162.5539,217.7226,50.5180,162.5539,217.7226,53.5430
1,Line,3.5409,,,,,,,300,1.1267,-1.9672,2.7200,714.7973,59.2992,35.2096,713.6706,61.2664,32.4896
1,Line,5.4450,,,,,,,90,0.0000,5.4450,0.0000,337.7006,226.2195,103.1527,337.7006,220.7745,103.1527
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,337.7006,220.7745,130.3776,337.7006,226.2195,130.3776
1,Line,40.8373,,,,,,,0,0.0000,0.0000,-40.8373,942.0927,49.2578,97.7077,942.0927,49.2578,138.5451
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,190.6863,220.7745,103.1527,190.6863,226.2195,103.1527
1,Line,3.5409,,,,,,,180,-0.6908,0.0000,3.4728,724.5104,217.7227,41.8909,725.2012,217.7227,38.4181
1,Line,30.2498,,,,,,,0,30.2498,0.0000,0.0000,809.9008,65.8039,53.1760,779.6509,65.8039,53.1760
1,Line,33.2748,,,,,,,180,0.0000,0.0000,-33.2748,132.3040,195.0353,20.2682,132.3040,195.0353,53.5430
1,Line,2.5038,,,,,,,180,-2.4557,0.0000,0.4885,873.4254,224.1396,44.8350,875.8811,224.1396,44.3465
1,Line,3.2714,,,,,,,180,-0.6382,0.0000,3.2085,707.7421,64.2106,38.4181,708.3803,64.2106,35.2096
1,Line,3.5408,,,,,,,180,-2.9441,0.0000,1.9672,876.8983,217.7227,46.8022,879.8424,217.7227,44.8350
1,Line,32.6698,,,,,,,0,0.0000,0.0000,32.6698,190.6863,84.6501,222.9422,190.6863,84.6501,190.2723
1,Line,1.3550,,,,,,,180,-1.1266,0.0000,0.7528,870.9698,226.1068,35.9624,872.0965,226.1068,35.2096
1,Line,3.2713,,,,,,,0,0.6382,0.0000,-3.2085,865.6795,221.1955,35.2096,865.0413,221.1955,38.4180
1,Line,21.7799,,,,,,,0,21.7799,0.0000,0.0000,743.3511,190.8272,157.6025,721.5712,190.8272,157.6025
1,Line,3.5409,,,,,,,115,-1.3910,2.9441,1.3910,720.6637,224.1396,33.8806,722.0547,221.1955,32.4896
1,Line,21.7799,,,,,,,180,-21.7799,0.0000,0.0000,721.5712,196.2721,157.6025,743.3511,196.2721,157.6025
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,743.3511,190.8272,157.6025,743.3511,196.2721,157.6025
1,Line,7.5625,,,,,,,90,0.0000,7.5625,0.0000,132.3040,90.3708,65.6429,132.3040,82.8083,65.6429
1,Line,59.8947,,,,,,,0,0.0000,0.0000,59.8947,933.9252,190.8272,222.9421,933.9252,190.8272,163.0474
1,Line,14.1232,,,,,,,0,13.6124,0.0000,3.7637,227.4398,220.7745,196.3130,213.8274,220.7745,192.5493
1,Line,6.7641,,,,,,,0,3.0250,0.0000,6.0500,132.3040,82.8083,65.6429,129.2790,82.8083,59.5930
1,Line,3.5409,,,,,,,122,-1.8175,2.9441,0.7528,722.0548,224.1396,35.9624,723.8722,221.1955,35.2096
1,Line,3.5409,,,,,,,90,0.0000,3.4728,-0.6908,809.9008,216.6580,67.9771,809.9008,213.1852,68.6679
1,Line,1.4503,,,,,,,90,0.0000,0.2829,1.4225,822.0007,216.9023,59.5929,822.0007,216.6194,58.1705
1,Line,9.0750,,,,,,,180,-9.0750,0.0000,0.0000,667.7265,202.5977,26.3181,676.8014,202.5977,26.3181
1,Line,1.4503,,,,,,,270,0.0000,-1.2059,0.8058,822.0007,214.6077,63.0271,822.0007,215.8136,62.2213
1,Line,1.4504,,,,,,,270,0.0000,-0.8058,1.2059,822.0007,215.8136,62.2213,822.0007,216.6194,61.0154
1,Line,30.2498,,,,,,,0,30.2498,0.0000,0.0000,274.4783,216.6580,67.9771,244.2285,216.6580,67.9771
1,Line,5.4450,,,,,,,180,-5.4450,0.0000,0.0000,133.5141,234.3869,97.7078,138.9590,234.3869,97.7078
1,Line,57.1722,,,,,,,0,57.1722,0.0000,0.0000,629.0067,231.6645,138.5451,571.8344,231.6645,138.5451
1,Line,72.5996,,,,,,,0,72.5996,0.0000,0.0000,831.0757,67.6834,47.4930,758.4761,67.6834,47.4930
1,Line,5.4450,,,,,,,180,-5.4450,0.0000,0.0000,171.6289,234.3869,97.7078,177.0738,234.3869,97.7078
1,Line,9.0750,,,,,,,0,9.0750,0.0000,0.0000,676.8014,195.0353,20.2681,667.7265,195.0353,20.2681
1,Line,6.7641,,,,,,,180,-6.0500,0.0000,3.0250,667.7265,195.0353,65.6429,673.7765,195.0353,62.6179
1,Line,5.4450,,,,,,,90,0.0000,5.4450,0.0000,182.5188,62.8703,103.1527,182.5188,57.4253,103.1527
1,Line,5.4785,,,,,,,180,-0.6050,0.0000,-5.4450,733.6712,217.7227,60.1979,734.2762,217.7227,65.6429
1,Line,6.0500,,,,,,,0,0.0000,0.0000,6.0500,673.7765,195.0353,62.6179,673.7765,195.0353,56.5680
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,152.5714,220.7745,130.3776,152.5714,226.2195,130.3776
1,Line,7.4342,,,,,,,0,0.0000,0.0000,7.4342,822.0007,213.1852,63.3100,822.0007,213.1852,55.8758
1,Line,6.0500,,,,,,,0,0.0000,0.0000,6.0500,673.7765,195.0353,56.5680,673.7765,195.0353,50.5180
1,Line,27.7640,,,,,,,90,0.0000,5.4450,27.2249,152.5714,226.2195,130.3776,152.5714,220.7745,103.1528
1,Line,30.2498,,,,,,,180,-30.2498,0.0000,0.0000,779.6509,213.1852,68.6679,809.9008,213.1852,68.6679
1,Line,13.2331,,,,,,,180,-12.0999,0.0000,5.3579,809.9008,213.1852,68.6679,822.0007,213.1852,63.3100
1,Line,8.5560,,,,,,,0,6.0500,0.0000,-6.0500,855.2756,213.1852,65.6429,849.2256,213.1852,71.6929
1,Line,13.2331,,,,,,,0,12.0999,0.0000,-5.3579,779.6509,213.1852,50.5180,767.5510,213.1852,55.8758
1,Line,5.4450,,,,,,,0,5.4450,0.0000,0.0000,190.6863,84.6501,190.2723,185.2413,84.6501,190.2723
1,Line,2.7225,,,,,,,270,0.0000,-2.7225,0.0000,879.4755,49.2578,138.5451,879.4755,51.9803,138.5451
1,Line,19.0574,,,,,,,180,-19.0574,0.0000,0.0000,177.0738,234.3869,176.6599,196.1312,234.3869,176.6599
1,Line,5.4450,,,,,,,0,5.4450,0.0000,0.0000,190.6863,68.3152,190.2723,185.2413,68.3152,190.2723
1,Line,78.9521,,,,,,,0,0.0000,0.0000,78.9521,373.0929,231.6645,176.6599,373.0929,231.6645,97.7078
1,Line,0.4830,,,,,,,90,0.0000,0.0000,0.4830,197.4925,62.8703,188.0328,197.4925,62.8703,187.5499
1,Line,5.3113,,,,,,,180,-4.4162,0.0000,2.9508,627.8512,209.8846,55.4125,632.2674,209.8846,52.4617
1,Line,40.8373,,,,,,,0,0.0000,0.0000,40.8373,571.8344,231.6645,138.5451,571.8344,231.6645,97.7078
1,Line,2.7225,,,,,,,90,0.0000,2.7225,0.0000,571.8344,234.3869,138.5451,571.8344,231.6645,138.5451
1,Line,1.4503,,,,,,,90,0.0000,1.2059,-0.8058,767.5510,215.8136,62.2213,767.5510,214.6077,63.0271
1,Line,5.3113,,,,,,,0,4.4162,0.0000,2.9508,647.1021,73.7602,55.4125,642.6859,73.7602,52.4617
1,Line,12.0221,,,,,,,90,0.0000,10.7893,-5.3031,716.1263,202.7373,265.5385,716.1263,191.9481,270.8416
1,Line,13.2331,,,,,,,17,12.0999,3.7886,3.7886,779.6509,219.6022,66.0099,767.5510,215.8136,62.2213
1,Line,13.2331,,,,,,,343,12.0999,-3.7886,-3.7886,822.0007,215.8136,62.2213,809.9008,219.6022,66.0099
1,Line,7.5625,,,,,,,270,0.0000,-7.5625,0.0000,132.3040,195.0353,20.2682,132.3040,202.5977,20.2682
1,Line,8.1675,,,,,,,0,0.0000,0.0000,-8.1675,939.3702,155.4348,127.6551,939.3702,155.4348,135.8226
1,Line,32.5801,,,,,,,180,-12.0999,0.0000,30.2499,144.4040,217.7226,56.5680,156.5039,217.7226,26.3181
1,Line,32.5801,,,,,,,0,12.0999,0.0000,-30.2499,156.5039,202.5977,26.3181,144.4040,202.5977,56.5680
1,Line,5.4450,,,,,,,0,5.4450,0.0000,0.0000,939.3702,155.4348,127.6551,933.9252,155.4348,127.6551
1,Line,24.5024,,,,,,,0,0.0000,0.0000,24.5024,394.8728,190.8271,220.2197,394.8728,190.8271,195.7173
1,Line,3.5409,,,,,,,34,2.9442,1.9672,0.0000,334.5302,226.1068,38.4181,331.5860,224.1396,38.4181
1,Line,3.2713,,,,,,,0,3.2085,0.0000,0.6382,180.7038,221.1955,46.8022,177.4953,221.1955,46.1640
1,Line,2.5038,,,,,,,0,1.3910,0.0000,-2.0818,186.6323,224.1396,40.8737,185.2413,224.1396,42.9556
1,Line,5.4450,,,,,,,180,-5.4450,0.0000,0.0000,928.4802,130.9325,206.6072,933.9252,130.9325,206.6072
1,Line,24.5024,,,,,,,90,0.0000,24.5024,0.0000,928.4802,130.9325,206.6072,928.4802,106.4301,206.6072
1,Line,13.2331,,,,,,,22,12.0999,4.9500,2.0504,822.0007,68.7867,58.1705,809.9008,63.8367,56.1201
1,Line,60.4997,,,,,,,0,60.4997,0.0000,0.0000,752.4261,217.7227,26.3181,691.9264,217.7227,26.3181
1,Line,24.5024,,,,,,,90,0.0000,24.5024,0.0000,933.9252,130.9325,206.6072,933.9252,106.4301,206.6072
1,Line,2.5037,,,,,,,0,2.4556,0.0000,-0.4884,338.0030,61.2664,32.0011,335.5474,61.2664,32.4896
1,Line,3.5409,,,,,,,270,0.0000,-2.9441,1.9672,338.0030,61.2664,32.0011,338.0030,64.2105,30.0339
1,Line,35.4969,,,,,,,184,-35.3923,-2.7225,0.0000,373.0929,231.6645,176.6599,408.4852,234.3869,176.6599
1,Line,3.2713,,,,,,,0,3.2084,0.0000,-0.6382,338.0030,64.2105,30.0339,334.7945,64.2105,30.6721
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,62.7294,120.0425,103.1528,62.7294,125.4874,103.1528
1,Line,49.0048,,,,,,,0,0.0000,0.0000,-49.0048,62.7294,120.0425,103.1528,62.7294,120.0425,152.1575
1,Line,15.1249,,,,,,,270,0.0000,-15.1249,0.0000,156.5039,202.5977,65.6429,156.5039,217.7226,65.6429
1,Line,27.2249,,,,,,,0,0.0000,0.0000,-27.2249,337.7006,62.8703,103.1527,337.7006,62.8703,130.3776
1,Line,2.7225,,,,,,,270,0.0000,-2.7225,0.0000,571.8344,49.2578,138.5451,571.8344,51.9803,138.5451
1,Line,15.4413,,,,,,,270,0.0000,-15.2821,2.2112,334.9781,157.8875,276.7364,334.9781,173.1696,274.5251
1,Line,4.2065,,,,,,,90,0.0000,2.4725,-3.4031,108.3060,131.0156,176.5985,108.3060,128.5431,180.0016
1,Line,3.5409,,,,,,,120,-1.1266,1.9672,2.7200,339.3320,226.1068,35.2096,340.4586,224.1396,32.4896
1,Line,3.5409,,,,,,,317,2.0819,-1.9672,-2.0818,335.5474,59.2992,40.8737,333.4655,61.2664,42.9555
1,Line,57.1722,,,,,,,0,57.1722,0.0000,0.0000,503.7723,231.6645,138.5451,446.6000,231.6645,138.5451
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,190.6863,57.4253,103.1527,190.6863,62.8703,103.1527
1,Line,21.7799,,,,,,,0,21.7799,0.0000,0.0000,797.8009,196.2721,168.4924,776.0210,196.2721,168.4924
1,Line,2.7225,,,,,,,90,0.0000,2.7225,0.0000,446.6000,234.3869,138.5451,446.6000,231.6645,138.5451
1,Line,2.5038,,,,,,,180,-1.3910,0.0000,-2.0818,720.6637,61.2664,33.8806,722.0548,61.2664,35.9624
1,Line,3.5409,,,,,,,270,0.0000,-2.9441,-1.9672,244.2285,216.6580,51.2088,244.2285,219.6021,53.1760
1,Line,90.9510,,,,,,,180,-90.7496,0.0000,-6.0500,295.6532,202.5977,20.2682,386.4028,202.5977,26.3181
1,Line,6.7641,,,,,,,0,3.0250,0.0000,6.0500,924.8502,195.0353,59.5929,921.8252,195.0353,53.5430
1,Line,7.5625,,,,,,,270,0.0000,-7.5625,0.0000,921.8252,195.0353,53.5430,921.8252,202.5978,53.5430
1,Line,3.5409,,,,,,,90,0.0000,0.6908,-3.4728,809.9008,63.8367,56.1201,809.9008,63.1459,59.5929
1,Line,15.1249,,,,,,,270,0.0000,-15.1249,0.0000,915.7753,67.6834,62.6179,915.7753,82.8083,62.6179
1,Line,5.4450,,,,,,,270,0.0000,-5.4450,0.0000,776.0210,190.8272,168.4924,776.0210,196.2721,168.4924
1,Line,5.4785,,,,,,,180,-0.6050,0.0000,-5.4450,198.2487,217.7226,60.1980,198.8537,217.7226,65.6429
1,Line,15.1249,,,,,,,90,0.0000,15.1249,0.0000,915.7753,82.8083,56.5680,915.7753,67.6834,56.5680
1,Line,4.5375,,,,,,,270,0.0000,-4.5375,0.0000,217.0036,63.1459,26.3181,217.0036,67.6834,26.3181
1,Line,19.8200,,,,,,,106,-5.4450,19.0574,0.0000,933.9252,174.4923,176.6599,939.3702,155.4348,176.6599
1,Line,19.0574,,,,,,,270,0.0000,-19.0574,0.0000,933.9252,155.4348,176.6599,933.9252,174.4923,176.6599
1,Line,4.5375,,,,,,,270,0.0000,-4.5375,0.0000,192.8037,63.1459,62.6180,192.8037,67.6834,62.6180
1,Line,9.2625,,,,,,,270,0.0000,-8.0266,4.6225,716.1263,171.1680,260.6323,716.1263,179.1946,256.0098
1,Line,89.8421,,,,,,,0,89.8421,0.0000,0.0000,280.5283,57.4253,103.1527,190.6863,57.4253,103.1527
1,Line,3.5409,,,,,,,137,-2.0818,1.9672,-2.0818,711.5888,61.2664,33.8806,713.6706,59.2992,35.9624
1,Line,40.8373,,,,,,,0,0.0000,0.0000,40.8373,446.6000,49.2578,138.5451,446.6000,49.2578,97.7078
1,Line,89.8421,,,,,,,0,89.8421,0.0000,0.0000,280.5283,57.4253,130.3776,190.6863,57.4253,130.3776
1,Line,1.3550,,,,,,,180,-0.7528,0.0000,1.1267,712.9178,59.2992,37.0891,713.6706,59.2992,35.9624
1,Line,3.2713,,,,,,,180,-0.6382,0.0000,-3.2085,329.6188,221.1955,38.4181,330.2570,221.1955,41.6265
1,Line,27.8890,,,,,,,180,-21.1749,0.0000,-18.1499,831.0757,217.7227,38.4180,852.2506,217.7227,56.5680
1,Line,2.7225,,,,,,,270,0.0000,-2.7225,0.0000,939.3702,171.7698,135.8226,939.3702,174.4923,135.8226
1,Line,6.7641,,,,,,,0,3.0250,0.0000,6.0500,132.3040,202.5977,65.6429,129.2790,202.5977,59.5930
1,Line,381.1482,,,,,,,180,-381.1482,0.0000,0.0000,334.9781,98.2626,250.1670,716.1263,98.2626,250.1670
1,Line,3.2713,,,,,,,0,1.8175,0.0000,2.7200,345.7490,64.2105,35.2096,343.9315,64.2105,32.4896
1,Line,1.3551,,,,,,,0,1.1267,0.0000,0.7528,714.7973,59.2992,41.6265,713.6706,59.2992,40.8737
1,Line,32.6699,,,,,,,180,-32.6699,0.0000,0.0000,394.8728,98.2626,195.7173,427.5426,98.2626,195.7173
1,Line,3.5409,,,,,,,238,-1.8175,-2.9441,0.7528,343.9315,61.2664,35.9624,345.7490,64.2105,35.2096
1,Line,3.5409,,,,,,,326,2.9442,-1.9672,0.0000,334.5302,59.2992,38.4181,331.5860,61.2664,38.4181
1,Line,49.0048,,,,,,,0,0.0000,0.0000,49.0048,57.2844,196.2721,152.1575,57.2844,196.2721,103.1528
1,Line,43.5598,,,,,,,0,43.5598,0.0000,0.0000,389.4278,190.8271,220.2197,345.8680,190.8271,220.2197
1,Line,3.5409,,,,,,,324,2.7200,-1.9672,-1.1267,334.7945,59.2992,39.7471,332.0745,61.2664,40.8737
1,Line,3.5409,,,,,,,270,0.0000,-1.9672,2.9441,338.0030,59.2992,34.9452,338.0030,61.2664,32.0011
1,Line,19.0574,,,,,,,180,-19.0574,0.0000,0.0000,661.6765,162.1354,269.0801,680.7339,162.1354,269.0801
1,Line,49.0048,,,,,,,180,-49.0048,0.0000,0.0000,288.6958,226.2195,103.1527,337.7006,226.2195,103.1527
1,Line,33.2748,,,,,,,180,0.0000,0.0000,-33.2748,667.7265,195.0353,20.2681,667.7265,195.0353,53.5430
1,Line,5.4450,,,,,,,90,0.0000,5.4450,0.0000,337.7006,62.8703,103.1527,337.7006,57.4253,103.1527
1,Line,3.5409,,,,,,,260,-0.6382,-3.4728,-0.2644,865.0413,217.7227,34.9452,865.6795,221.1955,35.2096
1,Line,39.3464,,,,,,,270,0.0000,-20.2286,33.7482,334.9781,200.5459,267.5804,334.9781,220.7745,233.8321
1,Line,49.0047,,,,,,,180,-49.0047,0.0000,0.0000,288.6958,62.8703,103.1527,337.7006,62.8703,103.1527
1,Line,3.5409,,,,,,,0,1.9672,0.0000,-2.9441,867.0085,217.7227,32.0011,865.0413,217.7227,34.9452
1,Line,5.4450,,,,,,,90,0.0000,5.4450,0.0000,770.5760,196.2721,168.4924,770.5760,190.8272,168.4924
1,Line,217.7990,,,,,,,0,217.7990,0.0000,0.0000,933.9252,73.7602,231.1096,716.1263,73.7602,231.1096
