Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,162.7133,152.3808,178.2433,162.7133,164.3808,178.2433
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,162.9712,152.3808,177.9487,162.9712,164.3808,177.9487
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,163.2966,152.3808,177.7308,163.2966,164.3808,177.7308
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,162.5404,152.3808,178.5947,162.5404,164.3808,178.5947
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,162.6165,152.3808,179.7402,162.6165,164.3808,179.7402
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,162.4903,152.3808,179.3695,162.4903,164.3808,179.3695
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,162.4644,152.3808,178.9788,162.4644,164.3808,178.9788
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,163.6673,152.3808,177.6046,163.6673,164.3808,177.6046
1,Circle,,,,,,,,7.0686,163.9612,152.3808,179.0755,1.5000,,,9.4248,3.0000,,,,,,,,,,
1,Line,11.4071,,,,,,,,,,,,,,,,99,1.6915,-11.2500,-0.8360,166.9975,141.1308,177.5749,165.3060,152.3808,178.4109
1,Line,11.4071,,,,,,,,,,,,,,,,97,1.4175,-11.2500,-1.2454,166.5056,141.1308,176.8402,165.0881,152.3808,178.0855
1,Circle,,,,,,,,65.5944,163.9612,141.1308,179.0755,4.5694,,,28.7103,9.1388,,,,,,,,,,
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,164.0580,152.3808,177.5787,164.0580,164.3808,177.5787
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,164.4421,152.3808,177.6547,164.4421,164.3808,177.6547
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,164.7935,152.3808,177.8276,164.7935,164.3808,177.8276
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,162.8344,152.3808,180.0656,162.8344,164.3808,180.0656
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,165.0881,152.3808,178.0855,165.0881,164.3808,178.0855
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,165.4322,152.3808,178.7816,165.4322,164.3808,178.7816
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,165.4581,152.3808,179.1723,165.4581,164.3808,179.1723
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,165.3060,152.3808,178.4109,165.3060,164.3808,178.4109
1,Line,1.4253,,,,,,,,,,,,,,,,90,0.0000,-1.4253,0.0000,151.6503,163.8958,176.1101,151.6503,165.3211,176.1101
1,Circle,,,,,,,,7.0686,163.9612,164.3808,179.0755,1.5000,,,9.4248,3.0000,,,,,,,,,,
1,Circle,,,,,,,,36.0363,163.9612,141.1308,179.0755,3.3868,,,21.2802,6.7737,,,,,,,,,,
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,165.3821,152.3808,179.5564,165.3821,164.3808,179.5564
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,163.8645,152.3808,180.5724,163.8645,164.3808,180.5724
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,163.4804,152.3808,180.4964,163.4804,164.3808,180.4964
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,163.1290,152.3808,180.3235,163.1290,164.3808,180.3235
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,164.2552,152.3808,180.5465,164.2552,164.3808,180.5465
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,165.2092,152.3808,179.9078,165.2092,164.3808,179.9078
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,164.9513,152.3808,180.2024,164.9513,164.3808,180.2024
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,164.6259,152.3808,180.4203,164.6259,164.3808,180.4203
1,Line,11.4071,,,,,,,,,,,,,,,,93,0.6049,-11.2500,-1.7873,165.0470,141.1308,175.8675,164.4421,152.3808,177.6547
1,Line,11.4071,,,,,,,,,,,,,,,,95,1.0469,-11.2500,-1.5698,165.8404,141.1308,176.2578,164.7935,152.3808,177.8276
1,Circle,,,,,,,,7.0686,154.1167,163.8958,178.7979,1.5000,,,9.4248,3.0000,,,,,,,,,,
1,Line,11.4071,,,,,,,,,,,,,,,,91,0.1217,-11.2500,-1.8829,164.1797,141.1308,175.6958,164.0580,152.3808,177.5787
1,Line,11.4071,,,,,,,,,,,,,,,,84,-1.2454,-11.2500,-1.4175,161.7259,141.1308,176.5312,162.9712,152.3808,177.9487
1,Line,11.4071,,,,,,,,,,,,,,,,86,-0.8360,-11.2500,-1.6915,162.4606,141.1308,176.0393,163.2966,152.3808,177.7308
1,Line,11.4071,,,,,,,,,,,,,,,,88,-0.3698,-11.2500,-1.8503,163.2975,141.1308,175.7544,163.6673,152.3808,177.6046
1,Circle,,,,,,,,23.0624,154.1167,144.8958,178.7979,2.7094,,,17.0238,5.4189,,,,,,,,,,
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,155.1581,152.6458,177.7184,155.1581,163.8958,177.7184
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,155.5584,152.6458,178.3837,155.5584,163.8958,178.3837
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,155.6165,152.6458,178.7710,155.6165,163.8958,178.7710
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,155.4021,152.6458,178.0247,155.4021,163.8958,178.0247
