Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,1.9190,,,,,,,,,,,,,,,,90,0.0000,-0.3368,1.8892,178.3365,1011.6613,93.1330,178.3365,1011.9981,91.2438
1,Line,4.1996,,,,,,,,,,,,,,,,90,0.0000,-2.7056,3.2120,178.3365,698.6109,-15.7095,178.3365,701.3165,-18.9215
1,Line,0.3866,,,,,,,,,,,,,,,,90,0.0000,-0.1963,0.3331,178.3365,932.7278,-66.7843,178.3365,932.9241,-67.1174
1,Line,0.5247,,,,,,,,,,,,,,,,90,0.0000,0.4589,0.2545,178.3365,696.1170,-11.6413,178.3365,695.6581,-11.8958
1,Line,2.7229,,,,,,,,,,,,,,,,90,0.0000,1.0905,-2.4950,178.3365,989.0381,164.3099,178.3365,987.9476,166.8049
1,Line,0.3053,,,,,,,,,,,,,,,,90,0.0000,0.1905,-0.2386,178.3365,987.9476,166.8049,178.3365,987.7571,167.0435
1,Line,1.9865,,,,,,,,,,,,,,,,90,0.0000,-1.2370,1.5543,178.3365,694.4211,-10.3415,178.3365,695.6581,-11.8958
1,Line,18.0280,,,,,,,,,,,,,,,,90,0.0000,9.1522,-15.5321,178.3365,932.1427,-91.0168,178.3365,922.9905,-75.4848
1,Line,7.7000,,,,,,,,,,,,,,,,180,-7.7000,0.0000,0.0000,158.6365,1072.5774,126.3991,166.3365,1072.5774,126.3991
1,Line,7.7000,,,,,,,,,,,,,,,,180,-7.7000,0.0000,0.0000,158.6365,1076.3661,65.0475,166.3365,1076.3661,65.0475
1,Line,7.7000,,,,,,,,,,,,,,,,180,-7.7000,0.0000,0.0000,158.6365,964.9019,214.6625,166.3365,964.9019,214.6625
1,Line,14.5846,,,,,,,,,,,,,,,,90,0.0000,11.1547,9.3959,178.3365,934.7938,-66.8755,178.3365,923.6392,-76.2714
1,Line,0.5133,,,,,,,,,,,,,,,,90,0.0000,0.4489,0.2489,178.3365,695.6581,-11.8958,178.3365,695.2092,-12.1447
1,Line,1.9679,,,,,,,,,,,,,,,,90,0.0000,0.7881,-1.8032,178.3365,695.2092,-12.1447,178.3365,694.4211,-10.3415
1,Line,2.2578,,,,,,,,,,,,,,,,90,0.0000,-1.4060,1.7666,178.3365,695.6581,-11.8958,178.3365,697.0642,-13.6624
1,Line,38.8238,,,,,,,,,,,,,,,,90,0.0000,-38.8238,0.0000,158.6365,647.7475,214.6625,158.6365,686.5712,214.6625
1,Line,30.5774,,,,,,,,,,,,,,,,90,0.0000,9.7195,-28.9916,158.6365,609.0347,-32.2001,158.6365,599.3152,-3.2085
1,Line,36.9511,,,,,,,,,,,,,,,,90,0.0000,11.7454,-35.0347,158.6365,599.3152,-3.2085,158.6365,587.5698,31.8262
1,Line,61.4684,,,,,,,,,,,,,,,,90,0.0000,-12.2193,-60.2416,158.6365,606.5661,97.6207,158.6365,618.7854,157.8623
1,Line,38.1736,,,,,,,,,,,,,,,,90,0.0000,-38.1736,0.0000,158.6365,994.9945,214.6625,158.6365,1033.1681,214.6625
1,Line,28.0597,,,,,,,,,,,,,,,,90,0.0000,-28.0597,0.0000,158.6365,686.5712,214.6625,158.6365,714.6310,214.6625
1,Line,27.5474,,,,,,,,,,,,,,,,90,0.0000,8.7563,-26.1187,158.6365,629.8935,-22.0113,158.6365,621.1371,4.1073
1,Line,93.3103,,,,,,,,,,,,,,,,90,0.0000,-93.3103,0.0000,158.6365,637.3715,237.6781,158.6365,730.6819,237.6781
1,Line,29.1940,,,,,,,,,,,,,,,,90,0.0000,-0.6264,-29.1873,178.3365,1011.0349,63.9456,178.3365,1011.6613,93.1330
1,Line,17.0217,,,,,,,,,,,,,,,,90,0.0000,-8.5035,14.7455,178.3365,923.6392,-76.2714,178.3365,932.1427,-91.0168
1,Line,0.4568,,,,,,,,,,,,,,,,90,0.0000,-0.3976,0.2249,178.3365,992.8891,-2.0527,178.3365,993.2867,-2.2776
1,Line,63.6521,,,,,,,,,,,,,,,,90,0.0000,47.6975,-42.1491,178.3365,705.4569,-123.9849,178.3365,657.7594,-81.8358
1,Line,67.5286,,,,,,,,,,,,,,,,90,0.0000,-30.0954,-60.4514,158.6365,596.8315,165.4072,158.6365,626.9269,225.8586
1,Line,16.0972,,,,,,,,,,,,,,,,21,-12.0000,-4.6120,-9.6876,166.3365,764.9379,-141.3466,178.3365,769.5499,-131.6590
1,Line,0.0516,,,,,,,,,,,,,,,,90,0.0000,0.0091,-0.0508,178.3365,1011.6613,93.1330,178.3365,1011.6522,93.1838
1,Line,7.7000,,,,,,,,,,,,,,,,180,-7.7000,0.0000,0.0000,158.6365,994.9945,214.6625,166.3365,994.9945,214.6625
1,Line,39.5000,,,,,,,,,,,,,,,,0,39.5000,0.0000,0.0000,217.8365,875.3624,137.9007,178.3365,875.3624,137.9007
1,Line,7.9000,,,,,,,,,,,,,,,,0,7.9000,0.0000,0.0000,225.7365,876.5361,137.0251,217.8365,876.5361,137.0251
1,Line,34.3518,,,,,,,,,,,,,,,,90,0.0000,-34.3518,0.0000,217.8365,890.0223,203.9137,217.8365,924.3741,203.9137
1,Line,3.2483,,,,,,,,,,,,,,,,90,0.0000,-2.6036,1.9424,217.8365,883.7904,131.6132,217.8365,886.3940,129.6708
1,Line,123.7194,,,,,,,,,,,,,,,,90,0.0000,107.6889,-60.9065,217.8365,774.7209,96.4146,217.8365,667.0320,157.3210
1,Line,123.0222,,,,,,,,,,,,,,,,90,0.0000,-107.0820,60.5632,217.8365,682.3091,183.8159,217.8365,789.3911,123.2527
1,Line,20.6107,,,,,,,,,,,,,,,,90,0.0000,-11.7898,-16.9056,217.8365,670.5193,166.9102,217.8365,682.3091,183.8159
1,Line,0.4079,,,,,,,,,,,,,,,,90,0.0000,-0.3789,0.1510,217.8365,859.4892,144.2250,217.8365,859.8681,144.0740
1,Arc,9.0975,0.9021,217.8365,841.4309,77.2467,69.5000,52,8,,,,,,,,,,,,,,,,,,
1,Arc,9.0975,0.9021,217.8365,841.4309,77.2467,69.5000,67,8,,,,,,,,,,,,,,,,,,
1,Line,0.1927,,,,,,,,,,,,,,,,90,0.0000,-0.0893,-0.1708,217.8365,886.3940,129.6708,217.8365,886.4833,129.8416
1,Line,83.2009,,,,,,,,,,,,,,,,90,0.0000,37.8908,74.0721,217.8365,924.3741,203.9137,217.8365,886.4833,129.8416
1,Line,7.6282,,,,,,,,,,,,,,,,90,0.0000,-7.0864,2.8234,217.8365,868.2759,140.7241,217.8365,875.3624,137.9007
