Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,63.7795,112.3921,129.8470,63.7795,112.3921
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,63.9048,112.3402,129.8470,63.9048,112.3402
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,63.5108,112.3921,129.8470,63.5108,112.3921
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,63.6452,112.4098,129.8470,63.6452,112.4098
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,64.1466,112.0250,129.8470,64.1466,112.0250
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,64.1466,111.7563,129.8470,64.1466,111.7563
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,64.0123,112.2577,129.8470,64.0123,112.2577
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,64.0948,112.1502,129.8470,64.0948,112.1502
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,63.3856,112.3402,129.8470,63.3856,112.3402
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,63.1956,111.6311,129.8470,63.1956,111.6311
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,63.1438,111.7563,129.8470,63.1438,111.7563
1,Line,,,,,,,23.7711,,,,,,,,,,180,-23.7711,0.0000,0.0000,106.0758,63.3856,111.4411,129.8470,63.3856,111.4411
