Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,11.4071,,,,,,,,,,,,,,,,94,0.8360,-11.2500,1.6915,172.7485,161.6748,182.1118,171.9124,172.9248,180.4203
1,Line,11.4071,,,,,,,,,,,,,,,,92,0.3698,-11.2500,1.8503,171.9115,161.6748,182.3967,171.5418,172.9248,180.5465
1,Line,11.4071,,,,,,,,,,,,,,,,89,-0.1217,-11.2500,1.8829,171.0293,161.6748,182.4553,171.1510,172.9248,180.5724
1,Line,11.4071,,,,,,,,,,,,,,,,96,1.2454,-11.2500,1.4175,173.4832,161.6748,181.6199,172.2378,172.9248,180.2024
1,Line,11.4071,,,,,,,,,,,,,,,,100,1.8829,-11.2500,0.1217,174.6276,161.6748,179.2940,172.7447,172.9248,179.1723
1,Line,11.4071,,,,,,,,,,,,,,,,99,1.7873,-11.2500,0.6049,174.4559,161.6748,180.1613,172.6686,172.9248,179.5564
1,Line,11.4071,,,,,,,,,,,,,,,,98,1.5698,-11.2500,1.0469,174.0656,161.6748,180.9546,172.4958,172.9248,179.9078
1,Line,11.4071,,,,,,,,,,,,,,,,87,-0.6049,-11.2500,1.7873,170.1620,161.6748,182.2836,170.7669,172.9248,180.4964
1,Line,11.4071,,,,,,,,,,,,,,,,80,-1.8829,-11.2500,-0.1217,167.8680,161.6748,178.8571,169.7509,172.9248,178.9788
1,Line,11.4071,,,,,,,,,,,,,,,,81,-1.7873,-11.2500,-0.6049,168.0397,161.6748,177.9898,169.8270,172.9248,178.5947
1,Line,11.4071,,,,,,,,,,,,,,,,82,-1.5698,-11.2500,-1.0469,168.4301,161.6748,177.1964,169.9999,172.9248,178.2433
1,Line,11.4071,,,,,,,,,,,,,,,,81,-1.8503,-11.2500,0.3698,167.9266,161.6748,179.7393,169.7769,172.9248,179.3695
1,Line,11.4071,,,,,,,,,,,,,,,,85,-1.0469,-11.2500,1.5698,169.3687,161.6748,181.8933,170.4156,172.9248,180.3235
1,Line,11.4071,,,,,,,,,,,,,,,,83,-1.4175,-11.2500,1.2454,168.7034,161.6748,181.3109,170.1209,172.9248,180.0656
1,Line,11.4071,,,,,,,,,,,,,,,,81,-1.6915,-11.2500,0.8360,168.2116,161.6748,180.5762,169.9031,172.9248,179.7402
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,170.2578,172.9248,177.9487,170.2578,184.9248,177.9487
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,170.5832,172.9248,177.7308,170.5832,184.9248,177.7308
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,170.9539,172.9248,177.6046,170.9539,184.9248,177.6046
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,169.9999,172.9248,178.2433,169.9999,184.9248,178.2433
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,169.7769,172.9248,179.3695,169.7769,184.9248,179.3695
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,169.7509,172.9248,178.9788,169.7509,184.9248,178.9788
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,169.8270,172.9248,178.5947,169.8270,184.9248,178.5947
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,171.3446,172.9248,177.5787,171.3446,184.9248,177.5787
1,Line,11.4071,,,,,,,,,,,,,,,,99,1.6915,-11.2500,-0.8360,174.2840,161.6748,177.5749,172.5925,172.9248,178.4109
1,Line,11.4071,,,,,,,,,,,,,,,,97,1.4175,-11.2500,-1.2454,173.7922,161.6748,176.8402,172.3747,172.9248,178.0855
1,Line,11.4071,,,,,,,,,,,,,,,,99,1.8503,-11.2500,-0.3698,174.5690,161.6748,178.4118,172.7187,172.9248,178.7816
1,Circle,,,,,,,,7.0686,171.2478,172.9248,179.0755,1.5000,,,9.4248,3.0000,,,,,,,,,,
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,171.7287,172.9248,177.6547,171.7287,184.9248,177.6547
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,172.0800,172.9248,177.8276,172.0800,184.9248,177.8276
1,Circle,,,,,,,,65.5944,171.2478,161.6748,179.0755,4.5694,,,28.7103,9.1388,,,,,,,,,,
1,Line,11.4071,,,,,,,,,,,,,,,,84,-1.2454,-11.2500,-1.4175,169.0124,161.6748,176.5312,170.2578,172.9248,177.9487
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,161.4302,173.1898,180.2977,161.4302,184.4398,180.2977
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,161.0412,173.1898,180.2536,161.0412,184.4398,180.2536
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,160.6767,173.1898,180.1102,160.6767,184.4398,180.1102
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,161.8175,173.1898,180.2396,161.8175,184.4398,180.2396
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,162.7156,173.1898,179.5245,162.7156,184.4398,179.5245
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,162.4828,173.1898,179.8394,162.4828,184.4398,179.8394
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,162.1765,173.1898,180.0833,162.1765,184.4398,180.0833
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,160.3619,173.1898,179.8775,160.3619,184.4398,179.8775
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,160.0910,173.1898,178.0714,160.0910,184.4398,178.0714
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,160.3237,173.1898,177.7565,160.3237,184.4398,177.7565
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,160.6300,173.1898,177.5126,160.6300,184.4398,177.5126
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,159.9476,173.1898,178.4358,159.9476,184.4398,178.4358
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,160.1179,173.1898,179.5712,160.1179,184.4398,179.5712
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,159.9616,173.1898,179.2121,159.9616,184.4398,179.2121
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,159.9035,173.1898,178.8249,159.9035,184.4398,178.8249
1,Line,11.4071,,,,,,,,,,,,,,,,95,1.0469,-11.2500,-1.5698,173.1269,161.6748,176.2578,172.0800,172.9248,177.8276
1,Circle,,,,,,,,7.0686,161.4033,184.4398,178.7979,1.5000,,,9.4248,3.0000,,,,,,,,,,
1,Circle,,,,,,,,23.0624,161.4033,165.4398,178.7979,2.7094,,,17.0238,5.4189,,,,,,,,,,
1,Line,11.4071,,,,,,,,,,,,,,,,93,0.6049,-11.2500,-1.7873,172.3336,161.6748,175.8675,171.7287,172.9248,177.6547
1,Line,11.4071,,,,,,,,,,,,,,,,86,-0.8360,-11.2500,-1.6915,169.7471,161.6748,176.0393,170.5832,172.9248,177.7308
1,Line,11.4071,,,,,,,,,,,,,,,,88,-0.3698,-11.2500,-1.8503,170.5841,161.6748,175.7544,170.9539,172.9248,177.6046
1,Line,11.4071,,,,,,,,,,,,,,,,91,0.1217,-11.2500,-1.8829,171.4663,161.6748,175.6958,171.3446,172.9248,177.5787
1,Circle,,,,,,,,38.6339,161.4033,165.4398,178.7979,3.5068,,,22.0338,7.0136,,,,,,,,,,
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,162.8449,173.1898,178.3837,162.8449,184.4398,178.3837
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,162.9030,173.1898,178.7710,162.9030,184.4398,178.7710
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,162.8589,173.1898,179.1601,162.8589,184.4398,179.1601
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,162.4447,173.1898,177.7184,162.4447,184.4398,177.7184
1,Circle,,,,,,,,7.0686,161.4033,173.1898,178.7979,1.5000,,,9.4248,3.0000,,,,,,,,,,
1,Line,7.8438,,,,,,,,,,,,,,,,98,1.0364,-7.7500,-0.6234,163.7250,165.4398,177.4013,162.6886,173.1898,178.0247
1,Line,11.2500,,,,,,,,,,,,,,,,90,0.0000,-11.2500,0.0000,162.6886,173.1898,178.0247,162.6886,184.4398,178.0247
1,Line,12.0000,,,,,,,,,,,,,,,,90,0.0000,-12.0000,0.0000,169.9031,172.9248,179.7402,169.9031,184.9248,179.7402
1,Circle,,,,,,,,38.9610,171.2270,185.9248,178.8312,3.5216,,,22.1269,7.0432,,,,,,,,,,
1,Circle,,,,,,,,39.6925,161.2239,185.8651,178.8312,3.5545,,,22.3336,7.1090,,,,,,,,,,
1,Circle,,,,,,,,39.6925,161.2239,184.4398,178.8312,3.5545,,,22.3336,7.1090,,,,,,,,,,
1,Line,3.0000,,,,,,,,,,,,,,,,0,0.0000,0.0000,3.0000,168.2471,184.6277,178.8312,168.2471,184.6277,175.8312
1,Line,3.0000,,,,,,,,,,,,,,,,0,0.0000,0.0000,3.0000,167.4318,185.6903,178.8312,167.4318,185.6903,175.8312
1,Line,3.0000,,,,,,,,,,,,,,,,0,0.0000,0.0000,3.0000,167.7942,185.4122,178.8312,167.7942,185.4122,175.8312
1,Line,3.0000,,,,,,,,,,,,,,,,0,0.0000,0.0000,3.0000,168.0723,185.0498,178.8312,168.0723,185.0498,175.8312
1,Line,1.4253,,,,,,,,,,,,,,,,90,0.0000,-1.4253,0.0000,160.6038,184.4398,175.3312,160.6038,185.8651,175.3312
1,Line,1.4253,,,,,,,,,,,,,,,,90,0.0000,-1.4253,0.0000,163.9450,184.4398,176.5441,163.9450,185.8651,176.5441
