Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,60.1016,,,,,,,,,,179,0.0000,1.8816,0.0000,16292.7108,1054.1897,3755.4778,16292.7108,1053.3769,3755.4778
1,Line,,,,,,,10.1752,,,,,,,,,,179,0.0000,0.3186,0.0000,16292.8426,1053.4410,3763.1045,16292.8426,1053.3033,3763.1045
1,Line,,,,,,,63.7380,,,,,,,,,,179,0.0000,1.9954,0.0000,16292.5390,1054.1897,3749.6255,16292.5390,1053.3277,3749.6255
1,Line,,,,,,,10.1752,,,,,,,,,,179,0.0000,0.3186,0.0000,16292.7108,1053.3769,3755.4778,16292.7108,1053.2392,3755.4778
1,Line,,,,,,,49.8437,,,,,,,,,,179,0.0000,1.5605,0.0000,16292.9254,1054.1897,3771.9861,16292.9254,1053.5156,3771.9861
1,Line,,,,,,,1.8799,,,,,,,,,,179,0.0000,0.0589,0.0000,16291.7097,1053.7515,3813.4089,16291.7097,1053.7261,3813.4089
1,Line,,,,,,,55.3625,,,,,,,,,,179,0.0000,1.7332,0.0000,16292.8426,1054.1897,3763.1045,16292.8426,1053.4410,3763.1045
1,Line,,,,,,,10.1752,,,,,,,,,,179,0.0000,0.3186,0.0000,16292.9254,1053.5156,3771.9861,16292.9254,1053.3780,3771.9861
1,Line,,,,,,,10.1752,,,,,,,,,,179,0.0000,0.3186,0.0000,16292.5390,1053.3277,3749.6255,16292.5390,1053.1901,3749.6255
1,Line,,,,,,,1.2747,,,,,,,,,,179,0.0000,0.0399,0.0000,16292.1244,1060.8125,3733.3095,16292.1244,1060.7952,3733.3095
1,Line,,,,,,,1.1021,,,,,,,,,,179,0.0000,0.0038,-1.9647,16292.1244,1060.0631,3680.9247,16292.1244,1060.0615,3681.7734
1,Line,,,,,,,10.1752,,,,,,,,,,179,0.0000,-0.3186,0.0000,16292.1244,1053.1329,3742.8273,16292.1244,1053.2705,3742.8273
1,Line,,,,,,,1.2747,,,,,,,,,,179,0.0000,0.0399,0.0000,16291.2950,1060.8125,3733.3095,16291.2950,1060.7952,3733.3095
1,Line,,,,,,,1.6033,,,,,,,,,,179,0.0000,0.0502,0.0000,16291.9292,1053.7515,3813.8541,16291.9292,1053.7298,3813.8541
1,Line,,,,,,,10.1752,,,,,,,,,,179,0.0000,0.3186,0.0000,16292.1244,1053.2862,3744.6919,16292.1244,1053.1486,3744.6919
1,Line,,,,,,,34.5273,,,,,,,,,,179,0.0000,1.0809,0.0000,16291.8578,1063.7041,3845.1900,16291.8578,1063.2371,3845.1900
1,Line,,,,,,,0.8945,,,,,,,,,,179,0.0000,0.0280,0.0000,16292.1244,1053.7515,3814.9948,16292.1244,1053.7394,3814.9948
1,Line,,,,,,,13.5012,,,,,,,,,,179,0.0000,-0.4227,0.0000,16291.7810,1063.2371,3789.2362,16291.7810,1063.4197,3789.2362
1,Line,,,,,,,18.2158,,,,,,,,,,179,0.0000,-0.5703,0.0000,16291.9466,1063.2371,3771.4829,16291.9466,1063.4835,3771.4829
1,Line,,,,,,,8.6400,,,,,,,,,,89,-0.3490,0.0000,0.0000,16292.8029,1060.8210,3733.3095,16292.9537,1060.8210,3733.3095
