Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,3.2480,,,,,,,,,,,,,,,,0,0.0000,0.0000,3.2480,-1.1474,60.1285,6.0253,-1.1474,60.1285,2.7772
1,Line,3.2480,,,,,,,,,,,,,,,,0,0.0000,0.0000,3.2480,-3.4307,60.5223,6.0253,-3.4307,60.5223,2.7772
1,Line,1.9232,,,,,,,,,,,,,,,,170,-1.8953,0.3269,0.0000,-3.1474,61.0062,5.6316,-1.2522,60.6792,5.6316
1,Line,0.8281,,,,,,,,,,,,,,,,32,0.6996,0.4431,0.0000,-2.0422,59.0683,6.0253,-2.7417,58.6252,6.0253
1,Line,1.3872,,,,,,,,,,,,,,,,50,0.8947,1.0601,0.0000,-1.1474,60.1285,6.0253,-2.0422,59.0683,6.0253
1,Line,2.1982,,,,,,,,,,,,,,,,90,0.0000,2.1982,0.0000,-3.4307,60.5223,6.0253,-3.4307,58.3242,6.0253
1,Line,1.9232,,,,,,,,,,,,,,,,170,-1.8953,0.3269,0.0000,-3.2088,60.6505,6.0909,-1.3135,60.3236,6.0909
1,Line,1.9232,,,,,,,,,,,,,,,,170,-1.8953,0.3269,0.0000,-3.2367,60.4889,6.0909,-1.3414,60.1619,6.0909
1,Line,1.9232,,,,,,,,,,,,,,,,170,1.8953,-0.3269,0.0000,-1.1629,61.1965,5.3035,-3.0582,61.5235,5.3035
1,Line,3.2480,,,,,,,,,,,,,,,,0,0.0000,0.0000,3.2480,-3.4307,58.3242,6.0253,-3.4307,58.3242,2.7772
1,Line,0.5055,,,,,,,,,,,,,,,,90,0.0000,0.5055,0.0000,-3.4307,58.8297,2.7772,-3.4307,58.3242,2.7772
1,Line,1.9232,,,,,,,,,,,,,,,,170,1.8953,-0.3269,0.0000,-1.3414,60.1619,5.3035,-3.2367,60.4889,5.3035
1,Line,0.7518,,,,,,,,,,,,,,,,24,-0.6889,-0.3010,0.0000,-3.4307,58.3242,2.7772,-2.7417,58.6252,2.7772
1,Line,3.2480,,,,,,,,,,,,,,,,0,0.0000,0.0000,-3.2480,-2.7417,58.6252,2.7772,-2.7417,58.6252,6.0253
1,Line,0.8281,,,,,,,,,,,,,,,,32,0.6996,0.4431,0.0000,-2.0422,59.0683,2.7772,-2.7417,58.6252,2.7772
1,Line,1.7592,,,,,,,,,,,,,,,,170,-1.7336,0.2991,0.0000,-3.0716,61.0597,5.8612,-1.3380,60.7606,5.8612
